,IBSP (3381)
ACH-000004,0.0571862544635
ACH-000007,-0.0338105538289
ACH-000009,0.16643371756300002
ACH-000011,0.0885800172322
ACH-000012,0.0588178396843
ACH-000013,0.156459421473
ACH-000014,0.318009422287
ACH-000015,0.0112608984374
ACH-000017,-0.027397433007299996
ACH-000018,0.264338618967
ACH-000019,0.144589625361
ACH-000021,0.09392038491070001
ACH-000022,-0.05872894668959999
ACH-000025,0.106091273434
ACH-000028,-0.0857660435262
ACH-000030,0.111578734576
ACH-000035,0.053368947120199996
ACH-000036,0.172293243032
ACH-000037,0.10398423283500001
ACH-000039,-0.0793374227513
ACH-000040,0.23404824025899998
ACH-000041,0.015026206937500002
ACH-000042,0.121079579706
ACH-000045,0.17118639389499998
ACH-000047,0.039268305578699994
ACH-000052,0.031368601796
ACH-000053,-0.028955517357400005
ACH-000054,-0.0159965010654
ACH-000055,-0.0861154121868
ACH-000060,-0.0647280246186
ACH-000067,0.197236966159
ACH-000070,0.26214153009700003
ACH-000075,0.0430442936886
ACH-000078,0.0120580247802
ACH-000082,0.110704975847
ACH-000085,0.123188985593
ACH-000086,0.04417086414
ACH-000087,0.057956001737599995
ACH-000092,0.254363305554
ACH-000095,0.0118757629984
ACH-000097,-0.0866486735949
ACH-000098,0.09960573629370001
ACH-000099,0.11532714981799999
ACH-000108,0.201463014017
ACH-000113,0.18938618322
ACH-000115,0.153557506071
ACH-000116,0.106884001278
ACH-000118,0.214686069794
ACH-000120,0.063289253282
ACH-000123,0.135326519659
ACH-000127,0.10266674400900001
ACH-000128,0.178853819311
ACH-000132,-0.07180585398610001
ACH-000133,0.030463732447200003
ACH-000137,0.0599480550782
ACH-000138,0.199844339692
ACH-000142,0.0666657591527
ACH-000143,0.10587603481499999
ACH-000146,0.0553706190895
ACH-000148,0.108826178704
ACH-000150,0.09146613228160001
ACH-000152,0.08338767327980001
ACH-000153,-0.226539704175
ACH-000159,0.07244805686860001
ACH-000160,-0.0166668234875
ACH-000163,0.0792326128445
ACH-000167,0.105714010873
ACH-000168,0.279821148068
ACH-000169,0.0888549469519
ACH-000178,0.0320446072823
ACH-000182,0.121282909381
ACH-000183,0.0675526344833
ACH-000188,0.122400262996
ACH-000189,-0.0876134289429
ACH-000190,-0.0168598691976
ACH-000198,0.11457165590999999
ACH-000204,0.04870169411730001
ACH-000206,0.135367756166
ACH-000207,0.497418381901
ACH-000211,-0.05185387360140001
ACH-000215,-0.0309118206648
ACH-000221,0.0362652131201
ACH-000222,0.00964013674747
ACH-000223,0.04877947772340001
ACH-000226,0.16275757159600002
ACH-000227,0.212522719265
ACH-000228,0.212319262075
ACH-000231,-0.0379127239704
ACH-000232,0.0966062038379
ACH-000233,0.09920149935
ACH-000234,0.0239156414432
ACH-000235,0.027376257585900003
ACH-000237,0.0866210596476
ACH-000238,0.040839756364500004
ACH-000243,0.024065161931599997
ACH-000244,0.0518262875209
ACH-000246,0.131846031888
ACH-000248,0.24169214000999997
ACH-000250,0.031586992709499995
ACH-000251,0.09203215081669999
ACH-000253,0.203155696145
ACH-000255,0.163303454031
ACH-000256,0.0910403743654
ACH-000257,0.00832022899862
ACH-000258,0.195083975448
ACH-000259,0.161864851683
ACH-000260,0.0701372071505
ACH-000261,0.09306650507860001
ACH-000262,0.298401841961
ACH-000263,-0.19778739467300002
ACH-000264,0.027259395597099997
ACH-000265,-0.0342640017922
ACH-000266,0.0953357254051
ACH-000272,0.130589669409
ACH-000273,0.0601330864375
ACH-000274,0.0262020529318
ACH-000277,0.204692095713
ACH-000278,-0.00785471504921
ACH-000279,0.162588855648
ACH-000280,0.0044375874043400005
ACH-000281,0.14934631709100002
ACH-000288,0.0561295185792
ACH-000291,0.0561668997222
ACH-000293,0.180341143578
ACH-000294,0.019852693913700002
ACH-000295,0.231857295873
ACH-000296,-0.0208047277455
ACH-000302,-0.0517208956629
ACH-000304,0.0717640429906
ACH-000307,-0.019575008261
ACH-000308,0.00406544607787
ACH-000310,-0.0025728202888400005
ACH-000311,0.017819481272900003
ACH-000312,0.09821945663349999
ACH-000315,0.281146757483
ACH-000316,0.0110229464205
ACH-000317,0.147909263119
ACH-000318,0.0706070744098
