,AEN (64782)
ACH-000004,-0.0340552034135
ACH-000007,0.165031101601
ACH-000009,0.0772889174099
ACH-000011,-0.175769699414
ACH-000012,0.0194416184973
ACH-000013,0.0335318940101
ACH-000014,-0.11881313295700001
ACH-000015,0.26443438970600003
ACH-000017,0.0557975358588
ACH-000018,0.248981306358
ACH-000019,0.235502846077
ACH-000021,0.115611165935
ACH-000022,0.104086065342
ACH-000025,0.06504902927799999
ACH-000028,0.282254933306
ACH-000030,0.04240362916669999
ACH-000035,0.184612984854
ACH-000036,0.17560311986299998
ACH-000037,-0.150364731597
ACH-000039,0.0489695655765
ACH-000040,-0.063482904598
ACH-000041,0.183644328186
ACH-000042,0.152981915996
ACH-000045,0.266388105387
ACH-000047,-0.0358855465109
ACH-000052,-0.0569954364822
ACH-000053,0.0490009183051
ACH-000054,0.055331507507800005
ACH-000055,0.07896998486949999
ACH-000060,0.007591537571640001
ACH-000067,0.178904255299
ACH-000070,0.231521258247
ACH-000075,0.08578782975410001
ACH-000078,0.124404842502
ACH-000082,0.14954573097100002
ACH-000085,0.0521281507159
ACH-000086,0.194357451285
ACH-000087,-0.09474315449719999
ACH-000092,0.0876329498498
ACH-000095,-0.0421796091012
ACH-000097,-0.0626963768447
ACH-000098,0.0509098910608
ACH-000099,-0.158660854643
ACH-000108,0.0277008474654
ACH-000113,0.0754832164056
ACH-000115,0.236570562791
ACH-000116,0.0612153734371
ACH-000118,0.112456181051
ACH-000120,-0.0284000526304
ACH-000123,0.136629268485
ACH-000127,0.0958875206733
ACH-000128,0.15755872077
ACH-000132,0.057447563466300006
ACH-000133,0.00049652330589
ACH-000137,0.132040729924
ACH-000138,0.14398178679999998
ACH-000142,0.0899417208005
ACH-000143,0.337094142974
ACH-000146,0.0684654444696
ACH-000148,0.145835222404
ACH-000150,0.07480416726530001
ACH-000152,-0.0226077509714
ACH-000153,0.0736067813337
ACH-000159,-0.0515377957161
ACH-000160,0.12205309941999999
ACH-000163,-0.042437905871099996
ACH-000167,-0.13970974542099998
ACH-000168,0.18417136284400001
ACH-000169,-0.024884060452700002
ACH-000178,0.158006985282
ACH-000182,0.152661478067
ACH-000183,0.0996922133781
ACH-000188,0.17737626124699998
ACH-000189,0.204954312028
ACH-000190,0.025088189017500002
ACH-000198,0.146620153331
ACH-000204,-0.0520614523865
ACH-000206,0.0541896433386
ACH-000207,0.044159959647500004
ACH-000211,0.0665208686537
ACH-000215,0.0293250811302
ACH-000221,0.034066922653
ACH-000222,-0.10258485083100001
ACH-000223,0.070098306881
ACH-000226,-0.0129975222636
ACH-000227,-0.07979201503910001
ACH-000228,0.127653527638
