,RRP9 (9136)
ACH-000004,-0.73347991708
ACH-000007,-0.23856459219
ACH-000009,-0.363238876319
ACH-000011,-0.9447830027940001
ACH-000012,-0.5400518110670001
ACH-000013,-0.394525653972
ACH-000014,-0.23833599163400002
ACH-000015,-0.689588126302
ACH-000017,-0.7311603719859999
ACH-000018,-0.59366593085
ACH-000019,-0.7214966274719999
ACH-000021,-0.597695031333
ACH-000022,-0.494544847057
ACH-000025,-0.604896834785
ACH-000028,-0.865520203075
ACH-000030,-0.586871526612
ACH-000035,-0.585359456752
ACH-000036,-0.5255597496100001
ACH-000037,-0.442687828428
ACH-000039,-0.47476005681500005
ACH-000040,-0.369053831289
ACH-000041,-0.533983527874
ACH-000042,-0.631457631816
ACH-000045,-0.778928143731
ACH-000047,-0.45747285648100006
ACH-000052,-0.606136814627
ACH-000053,-0.452229887511
ACH-000054,-0.509597701376
ACH-000055,-0.628745869368
ACH-000060,-0.6802467322779999
ACH-000067,-0.66358114927
ACH-000070,-0.632672471513
ACH-000075,-0.522502134702
ACH-000078,-0.45467121530599997
ACH-000082,-0.7011910073540001
ACH-000085,-0.572126920216
ACH-000086,-0.529662740462
ACH-000087,-0.7031269784199999
ACH-000092,-0.6148030612309999
ACH-000095,-0.257581777357
ACH-000097,-0.7812327480239999
ACH-000098,-0.501145296729
ACH-000099,-0.606028593993
ACH-000108,-0.661199000079
ACH-000113,-0.530217304257
ACH-000115,-0.34180135848800003
ACH-000116,-0.593417597765
ACH-000118,-0.47135359011699995
ACH-000120,-0.6094271045399999
ACH-000123,-0.4782496554899999
ACH-000127,-0.295424746618
ACH-000128,-0.862104138978
ACH-000132,-0.602957818212
ACH-000133,-0.511799531191
ACH-000137,-0.525571859504
ACH-000138,-0.622063747025
ACH-000142,-0.656696385932
ACH-000143,-0.597329503354
ACH-000146,-0.475182015718
ACH-000148,-0.455234032778
ACH-000150,-0.581735089237
ACH-000152,-0.601746674068
ACH-000153,-0.879139870615
ACH-000159,-0.523465593667
ACH-000160,-0.5300011089419999
ACH-000163,-0.606757490895
ACH-000167,-0.668592321021
ACH-000168,-0.547565628243
ACH-000169,-0.621557674072
ACH-000178,-0.635589910356
ACH-000182,-0.7874012355750001
ACH-000183,-0.482019644939
ACH-000188,-0.557093750408
ACH-000189,-0.893016001463
ACH-000190,-0.481046739463
ACH-000198,-0.5110884464459999
ACH-000204,-0.184625476556
ACH-000206,-0.576401926022
ACH-000207,-0.613956595818
ACH-000211,-0.537588864357
ACH-000215,-0.562267659197
ACH-000221,-0.43505789537100004
ACH-000222,-0.755045704393
ACH-000223,-0.503280696638
ACH-000226,-0.533925969657
ACH-000227,-0.182308771437
ACH-000228,-0.819923841042
ACH-000231,-0.544758822675
ACH-000232,-0.43547610694399996
ACH-000233,-0.516095415096
ACH-000234,-0.615361054183
ACH-000235,-0.528282660299
ACH-000237,-0.611980556673
ACH-000238,-0.712544536871
ACH-000243,-0.616637885642
ACH-000244,-0.5639524693110001
ACH-000246,-0.72262526168
ACH-000248,-0.680768332469
ACH-000250,-0.796233033762
ACH-000251,-1.06906672634
ACH-000253,-0.6073789160059999
ACH-000255,-0.56726854502
ACH-000256,-0.17079415464000003
ACH-000257,-0.49463264017700004
ACH-000258,-0.238101932604
ACH-000259,-0.465822789156
ACH-000260,-0.849666248264
ACH-000261,-0.505394436207
ACH-000262,-1.05425200376
ACH-000263,-0.526144957897
ACH-000264,-0.511311813981
ACH-000265,-0.659065758647
ACH-000266,-0.6378986774000001
ACH-000272,-0.553223152412
ACH-000273,-0.629548083825
ACH-000274,-0.613028490468
ACH-000277,-0.644533890826
ACH-000278,-0.664293214101
ACH-000279,-0.36083249525100003
ACH-000280,-0.44334721468000005
ACH-000281,-0.639053326599
ACH-000288,-0.33785578857
ACH-000291,-0.594185453392
ACH-000293,-0.39687034294699997
ACH-000294,-0.315846003724
ACH-000295,-0.510716289793
ACH-000296,-0.634434945463
ACH-000302,-0.583714290984
ACH-000304,-0.641699626056
ACH-000307,-0.7669320596410001
ACH-000308,-0.751056620037
ACH-000310,-0.255350274526
ACH-000311,-0.562218075677
ACH-000312,-0.596390662525
ACH-000315,-0.8534422980069999
ACH-000316,-0.119126911217
ACH-000317,-0.45829780730499997
ACH-000318,-0.558709663327
ACH-000319,-0.416412931551
ACH-000320,-0.587596673299
ACH-000322,-0.5601100358919999
ACH-000323,-0.338671597677
ACH-000324,-0.624431819169
ACH-000329,-0.619735194683
ACH-000330,-0.478325210854
ACH-000331,-0.7278359783089999
ACH-000332,-0.735895688688
ACH-000334,-0.556502018478
ACH-000335,-0.45257919755099996
ACH-000336,-0.471939130497
ACH-000337,-0.271846345387
ACH-000339,-0.5108576557710001
ACH-000341,-0.603008926923
ACH-000348,-0.37457810767099997
ACH-000350,-0.48843626991000005
ACH-000352,-0.838632698055
ACH-000356,-0.49981448513099996
ACH-000361,-0.6719784244820001
ACH-000362,-0.657364667734
ACH-000363,-0.7211845398350001
ACH-000364,-0.49182880377899996
ACH-000365,-0.314876377874
ACH-000366,-0.671723773655
ACH-000368,-0.48164977942299997
ACH-000374,-0.8595480004170001
ACH-000375,-0.549624224211
ACH-000376,-0.411144482351
ACH-000381,-0.358442418812
ACH-000383,-0.45904462354099995
ACH-000387,-0.5044078361559999
ACH-000389,-0.822686376337
ACH-000390,-0.576273915773
ACH-000393,-0.511892965881
ACH-000395,-0.49970098856600004
ACH-000397,-0.578147998208
ACH-000401,-0.8369963495749999
ACH-000402,0.040202351347500005
ACH-000403,-0.540196385551
ACH-000404,-1.1644423769299999
ACH-000406,-0.456767680472
ACH-000407,-0.628160958853
ACH-000408,-0.48099849601800004
ACH-000410,-0.6753003889749999
ACH-000411,-0.972147720579
ACH-000414,-0.457414720384
ACH-000415,-0.704308960901
ACH-000416,-0.56333448945
ACH-000420,-0.5827804142440001
ACH-000421,-0.842005975332
ACH-000424,-0.42040072786300003
ACH-000425,-0.481980337432
ACH-000426,-0.5297522388920001
ACH-000427,-0.588884802604
ACH-000433,-1.08943612481
ACH-000436,0.0166858154978
ACH-000444,-0.5378927261550001
ACH-000445,-0.6603604262330001
ACH-000448,-0.606772647521
ACH-000450,-0.541805282425
ACH-000452,-0.6874525114460001
ACH-000454,-0.932756923328
ACH-000458,-0.858308638992
ACH-000459,-0.629252679584
ACH-000460,-0.756445947323
ACH-000461,-0.41512298025300004
ACH-000463,-0.7509562866030001
ACH-000464,-0.60039412608
ACH-000466,-0.463308286828
ACH-000467,-0.34055518119999995
ACH-000468,-0.4653939602
ACH-000469,-0.357645201784
ACH-000470,-0.051111578874199995
ACH-000471,-0.46504039383400003
ACH-000472,-0.48334156030500003
ACH-000473,-0.6723394655859999
ACH-000475,-0.387847207591
ACH-000476,-0.579399091267
ACH-000477,-0.505595938679
ACH-000480,-0.6895546631
ACH-000481,-0.57149070002
ACH-000483,-0.8183904839820001
ACH-000484,-0.615457382402
ACH-000485,-0.33942868345399996
ACH-000486,-0.681539065396
ACH-000487,-0.6951527644519999
ACH-000488,-0.511911481721
ACH-000490,-0.6715948922589999
ACH-000491,-0.507070495127
ACH-000495,-0.48507344075099995
ACH-000496,-0.306047625132
ACH-000499,-0.858513187589
ACH-000500,-0.784167297096
ACH-000502,-0.758535342297
ACH-000503,-0.568186523142
ACH-000505,-0.624969381726
ACH-000507,-0.522123698658
ACH-000510,-0.578706820322
ACH-000511,-0.717769498985
ACH-000512,-0.42317495353600004
ACH-000516,-0.505600433013
ACH-000517,-0.45442788577200005
ACH-000518,-0.650111771996
ACH-000520,-0.828529506886
ACH-000521,-0.543815928181
ACH-000522,-0.519839687032
ACH-000524,-0.691607154305
ACH-000527,-0.7392871973909999
ACH-000528,-0.675288733983
ACH-000537,-0.515870762661
ACH-000541,-0.49629229472099995
ACH-000542,-0.600510164799
ACH-000544,-0.613849297509
ACH-000545,-0.635158909644
ACH-000547,-0.798483719849
ACH-000548,-0.6418399204909999
ACH-000549,-0.507078917253
ACH-000550,-0.8422385563629999
ACH-000552,-0.601695565581
ACH-000556,-0.588570624078
ACH-000557,-0.424410532898
ACH-000570,-0.341703174467
ACH-000571,-0.477665547614
ACH-000573,-0.526197677812
ACH-000576,-0.439468172635
ACH-000580,-0.544677484194
ACH-000584,-0.641112772368
ACH-000585,-0.5558940086
ACH-000588,-0.7101246681219999
ACH-000589,-0.42770603284100006
ACH-000591,-0.35938985399400003
ACH-000593,-0.7127068990909999
ACH-000600,-0.532065578798
ACH-000601,-0.647127227809
ACH-000604,-0.574390483358
ACH-000605,-0.5321628918860001
ACH-000606,-0.843248064208
ACH-000608,-0.312097842764
ACH-000614,-0.7521337158140001
ACH-000616,-0.798565556772
ACH-000618,-0.6471204319839999
ACH-000619,-0.6880044162000001
ACH-000620,-0.544021798305
ACH-000621,-0.525164757674
ACH-000622,-0.806552790157
ACH-000623,-0.35128480979099996
ACH-000624,-0.737584232387
ACH-000627,-0.414679497123
ACH-000630,-0.556727854162
ACH-000632,-0.547608764463
ACH-000633,-0.627668726593
ACH-000637,-0.538689953403
ACH-000638,-0.489333508001
ACH-000646,-0.337831701356
ACH-000647,-0.612823638839
ACH-000648,-0.23072125250199998
ACH-000649,-0.474684816363
ACH-000651,-0.531043907011
ACH-000652,-0.453550983076
ACH-000653,-0.41083165177299996
ACH-000657,-0.541832826703
ACH-000658,-0.312256610388
ACH-000661,-0.444484613537
ACH-000662,-0.149773777653
ACH-000663,-0.5747520604649999
ACH-000665,-0.667623107027
ACH-000671,-0.537619377433
ACH-000673,-0.536734680669
ACH-000676,-0.8072116804080001
ACH-000677,-0.522030293044
ACH-000681,-0.532855902192
ACH-000682,-0.699675656454
ACH-000683,-0.667565926618
ACH-000684,-0.47049129008199997
ACH-000688,-0.515026958874
ACH-000693,-0.647619369664
ACH-000694,-0.5810619557600001
ACH-000695,-0.658439421601
ACH-000696,-0.6173184526600001
ACH-000697,-0.7314803160169999
ACH-000699,-0.707823861253
ACH-000701,-1.00545450269
ACH-000706,-0.714564025872
ACH-000711,-0.340547061735
ACH-000713,-0.7957606784819999
ACH-000714,-0.45396523836999997
ACH-000718,-0.336239812737
ACH-000720,-0.370164106293
ACH-000721,-0.683944361373
ACH-000724,-0.7343758261929999
ACH-000725,-0.3102271045
ACH-000732,-0.491720953714
ACH-000734,-0.6963965318
ACH-000735,-0.59101751933
ACH-000736,-0.314633063816
ACH-000738,-0.467525783627
ACH-000746,-0.802180583303
ACH-000747,-0.484805404619
ACH-000748,-0.535587929255
ACH-000753,-0.417063951028
ACH-000756,-0.404887083843
ACH-000757,-0.517980185143
ACH-000758,-0.798448817026
ACH-000760,-0.590720635831
ACH-000763,-0.462643935638
ACH-000764,-0.304136811682
ACH-000765,-0.809144971865
ACH-000766,-0.583298691219
ACH-000767,-0.525438191507
ACH-000768,-0.39977124052599994
ACH-000769,-0.5666718414
ACH-000770,-0.515083669484
ACH-000771,-0.501461074218
ACH-000773,-0.560254653141
ACH-000776,-0.664312469675
ACH-000777,-0.920863119199
ACH-000778,-0.58056966018
ACH-000781,-0.6051381074050001
ACH-000782,-0.501883833792
ACH-000783,-0.751164243172
ACH-000784,-0.754858255422
ACH-000785,-0.618493694353
ACH-000787,-0.615131967601
ACH-000788,-0.628950263055
ACH-000791,-0.5414223059350001
ACH-000792,-0.6796617389399999
ACH-000794,-0.588957448089
ACH-000796,-0.5560782371840001
ACH-000799,-0.736616869252
ACH-000800,-0.564562656677
ACH-000802,-0.532014292697
ACH-000804,-0.598342314333
ACH-000805,-0.704640316339
ACH-000809,-0.610440590679
ACH-000810,-0.436103359187
ACH-000811,-0.707458036858
ACH-000817,-0.707696211823
ACH-000819,-0.552517174644
ACH-000820,-0.316360395005
ACH-000821,-0.521217524316
ACH-000822,-0.470115833433
ACH-000823,-0.723994028953
ACH-000824,-0.5126685068519999
ACH-000827,-0.706096190046
ACH-000829,-0.6410136433160001
ACH-000831,-0.41250224064499996
ACH-000832,-0.6533829131100001
ACH-000833,-0.672902857328
ACH-000834,-0.607217109941
ACH-000835,-0.5114689280470001
ACH-000836,-0.463508192359
ACH-000837,-0.46724518391000003
ACH-000838,-0.141116612639
ACH-000839,-0.427834565564
ACH-000840,-0.487725571207
ACH-000841,-0.524824887408
ACH-000843,-0.624611896717
ACH-000846,-0.7953073941650001
ACH-000847,-0.562229333854
ACH-000848,-0.598388216557
ACH-000849,-0.569884820903
ACH-000851,-0.6388283134
ACH-000855,-0.714508260585
ACH-000856,-0.545090964569
ACH-000858,-0.5960425850259999
ACH-000859,-0.44890699299
ACH-000861,-0.46166483568000005
ACH-000862,-0.7171830566949999
ACH-000865,-0.523565800417
ACH-000866,-0.41823535206100004
ACH-000867,-0.879665324292
ACH-000869,-0.619050436978
ACH-000872,-0.174969840217
ACH-000873,-0.519459431038
ACH-000876,-0.6841319919300001
ACH-000878,-0.534917466488
ACH-000880,-0.6604796859759999
ACH-000881,-0.569026527246
ACH-000882,-0.7534931625040001
ACH-000884,-0.44214400291199996
ACH-000885,-0.617937760102
ACH-000887,-0.806066467596
ACH-000888,-0.2547202028
ACH-000889,-0.678456141307
ACH-000890,-0.399674159837
ACH-000896,-0.36461345000100004
ACH-000898,-0.409184665976
ACH-000900,-0.7734442525499999
ACH-000901,-0.420372172146
ACH-000905,-0.730112854389
ACH-000906,-0.537944366374
ACH-000907,-0.876497662413
ACH-000910,-0.37957605856
ACH-000911,-0.474136991991
ACH-000912,-0.652611911884
ACH-000913,-0.5983371710109999
ACH-000915,-0.47696349266000004
ACH-000916,-0.6843122703899999
ACH-000917,-0.614122467289
ACH-000921,-0.7453760900830001
ACH-000924,-0.865885955766
ACH-000926,-0.38096806396399996
ACH-000928,-0.748125508888
ACH-000929,-0.38446560791400003
ACH-000932,-0.726547925906
