,WRAP73 (49856)
ACH-000004,-0.214423186637
ACH-000007,-0.137261360741
ACH-000009,-0.250847390883
ACH-000011,-0.0975440454307
ACH-000012,-0.219141344989
ACH-000013,-0.08070179174219999
ACH-000014,-0.026436222289
ACH-000015,-0.379969288981
ACH-000017,-0.035017566945
ACH-000018,-0.265306583331
ACH-000019,-0.0726732330677
ACH-000021,-0.01983165063
ACH-000022,-0.0679638994389
ACH-000025,-0.00150059621163
ACH-000028,-0.39370490965099997
ACH-000030,0.00652322688922
ACH-000035,-0.08069918481810001
ACH-000036,-0.17969633296
ACH-000037,-0.357482319348
ACH-000039,-0.151062804691
ACH-000040,-0.16058561723200002
ACH-000041,-0.0796566660174
ACH-000042,-0.165780314795
ACH-000045,0.120991864791
ACH-000047,-0.167385750254
ACH-000052,-0.21387074968199998
ACH-000053,-0.0206464044632
ACH-000054,-0.143401466581
ACH-000055,-0.00233196137248
ACH-000060,-0.0899126108481
ACH-000067,-0.209190091848
ACH-000070,-0.248922545339
ACH-000075,-0.004950184987420001
ACH-000078,0.21433464635299998
ACH-000082,0.0074009580234199995
ACH-000085,0.0030325984415999997
ACH-000086,-0.168706097478
ACH-000087,-0.0718078913751
ACH-000092,-0.250828604078
ACH-000095,-0.75227238559
ACH-000097,-0.0713169493706
ACH-000098,-0.0740175948078
ACH-000099,-0.338915877061
ACH-000108,-0.362193694774
ACH-000113,-0.0768998352783
ACH-000115,-0.136320643686
ACH-000116,0.009768648210649999
ACH-000118,-0.24736067203899997
ACH-000120,-0.234166890322
ACH-000123,-0.300776973571
ACH-000127,-0.0316911836486
ACH-000128,-0.0690739599209
ACH-000132,-0.0772379645856
ACH-000133,-0.0316847638969
ACH-000137,-0.06881140168960001
ACH-000138,-0.162500063831
ACH-000142,-0.130098532273
ACH-000143,-0.138088829413
ACH-000146,-0.0366583528695
ACH-000148,-0.044213199983199995
ACH-000150,-0.363655064762
ACH-000152,0.00546045949548
ACH-000153,0.0138750956877
ACH-000159,-0.207549831041
ACH-000160,-0.26645654611999997
ACH-000163,-0.09428783233860001
ACH-000167,-0.0645974796285
ACH-000168,0.00556013266299
ACH-000169,-0.260056955692
ACH-000178,-0.21368755563
ACH-000182,0.0382333818631
ACH-000183,0.0481269690955
ACH-000188,-0.677480644593
ACH-000189,-0.509440393623
ACH-000190,0.155753318847
ACH-000198,-0.123914839704
ACH-000204,0.0301277959377
ACH-000206,0.0345491761055
ACH-000207,-0.24874099567299998
ACH-000211,-0.159869686422
ACH-000215,-0.111217589889
ACH-000221,-0.272561044038
ACH-000222,-0.207533224895
ACH-000223,0.0314417985528
ACH-000226,-0.411424934964
ACH-000227,-0.218761745721
ACH-000228,0.0171273901409
ACH-000231,-0.146021188825
ACH-000232,0.00653702629408
ACH-000233,0.0198867900639
ACH-000234,-0.226526058066
ACH-000235,-0.113286160361
ACH-000237,-0.285557242068
ACH-000238,-0.331661837658
ACH-000243,0.014774678575200002
ACH-000244,-0.329666387085
ACH-000246,-0.567544127733
ACH-000248,-0.28920047976999996
ACH-000250,-0.220885385632
ACH-000251,-0.166186644542
ACH-000253,-0.21988470585900002
ACH-000255,-0.103943264094
ACH-000256,-0.175411609893
ACH-000257,-0.248438895337
ACH-000258,0.0555684439334
ACH-000259,-0.24475463136300002
ACH-000260,-0.594763222235
ACH-000261,-0.0398726238954
ACH-000262,-0.00250771187542
ACH-000263,-0.200863037262
ACH-000264,-0.178577232089
ACH-000265,0.0034064874975300004
ACH-000266,-0.18575254037099997
ACH-000272,-0.256187368973
ACH-000273,-0.0034728318640399997
ACH-000274,-0.0604090217191
ACH-000277,-0.0532048300775
ACH-000278,-0.130609113425
ACH-000279,-0.142315232023
ACH-000280,0.0027274714834699997
ACH-000281,-0.319909120414
ACH-000288,-0.189926047036
ACH-000291,-0.8356937793729999
ACH-000293,-0.00807911818845
ACH-000294,-0.12400279902999999
ACH-000295,-0.134818306654
ACH-000296,-0.015013206328799999
ACH-000302,-0.161904638266
ACH-000304,-0.125827427921
ACH-000307,-0.217182177193
ACH-000308,-0.0375990879286
ACH-000310,-0.027318531865
ACH-000311,-0.18761186148200001
ACH-000312,-0.280847210055
ACH-000315,-0.151091736464
ACH-000316,-0.353289344916
ACH-000317,-0.488633447574
ACH-000318,0.0443556118799
ACH-000319,-0.126498562339
ACH-000320,-0.1530833596
ACH-000322,-0.126770836051
ACH-000323,-0.11313267295099999
ACH-000324,-0.005589984553319999
ACH-000329,-0.227586505842
ACH-000330,-0.133819403757
ACH-000331,0.0373422201387
ACH-000332,-0.185231996076
ACH-000334,-0.111613705935
ACH-000335,-0.291321856393
ACH-000336,-0.046735591711900004
ACH-000337,0.11726625993100001
ACH-000339,-0.013739595893700001
ACH-000341,-0.025778092900900003
ACH-000348,-0.0970508533257
ACH-000350,0.130428152162
ACH-000352,0.0821442648531
ACH-000356,0.0770252566349
ACH-000361,0.162286344706
ACH-000362,0.108619372278
ACH-000363,-0.109428476984
ACH-000364,-0.0175832046922
ACH-000365,-0.162241373681
ACH-000366,-0.7063381297840001
ACH-000368,-0.176848081721
ACH-000374,0.057286327008300005
ACH-000375,-0.269929848616
ACH-000376,-0.187097583801
ACH-000381,-0.0310275510963
ACH-000383,-0.191120666199
ACH-000387,-0.454311404508
ACH-000389,-0.0380372710863
ACH-000390,-0.222061506232
ACH-000393,-0.17939463145399998
ACH-000395,-0.253686932646
ACH-000397,-0.022668805967
ACH-000401,-0.31613338679999997
ACH-000402,-0.12461656798800001
ACH-000403,-0.052445817786800006
ACH-000404,-0.347388619802
ACH-000406,0.00800353224648
ACH-000407,-0.12330519002999998
ACH-000408,-0.134593577524
ACH-000410,-0.056418500845
ACH-000411,-0.200503233946
ACH-000414,-0.0353087240122
ACH-000415,-0.0182932750686
ACH-000416,-0.129127066258
ACH-000420,-0.295036488409
ACH-000421,-0.046928966811499995
ACH-000424,-0.050140219042499996
ACH-000425,-0.0218298419663
ACH-000426,-0.0958426461524
ACH-000427,-0.222293026977
ACH-000433,-0.308105712392
ACH-000436,-0.18459067411200003
ACH-000444,-0.257590315175
ACH-000445,-0.0401096967071
ACH-000448,-0.161359057959
ACH-000450,-0.133011516046
ACH-000452,-0.142114778112
ACH-000454,-0.405242201039
ACH-000458,-0.148695690472
ACH-000459,-0.45547606067699997
ACH-000460,-0.0891595685272
ACH-000461,-0.5982357777139999
ACH-000463,-0.5073992157630001
ACH-000464,-0.032285585798400004
ACH-000466,-0.317062351378
ACH-000467,-0.274180527009
ACH-000468,-0.156871598247
ACH-000469,-0.159181297678
ACH-000470,0.009006566104299998
ACH-000471,-0.157485770786
ACH-000472,-0.130786462655
ACH-000473,-0.279072165735
ACH-000475,-0.395801760757
ACH-000476,-0.0703956051437
ACH-000477,-0.178736650106
ACH-000480,-0.0373603321918
ACH-000481,-0.226834156083
ACH-000483,-0.142428842394
ACH-000484,-0.194851576164
ACH-000485,-0.10392757482699999
ACH-000486,-0.0281281049274
ACH-000487,-0.467208042528
ACH-000488,-0.516590267729
ACH-000490,-0.16083297313300002
ACH-000491,-0.260435722435
ACH-000495,-0.24434119260499998
ACH-000496,-0.1722510612
ACH-000499,-0.248382526206
ACH-000500,-0.15520184671599999
ACH-000502,-0.366275868527
ACH-000503,0.07301313844019999
ACH-000505,-0.050108008387599996
ACH-000507,-0.731327061804
ACH-000510,-0.00487067312773
ACH-000511,-0.019550072815400003
ACH-000512,-0.369179991853
ACH-000516,-0.0101014166182
ACH-000517,-0.112036332467
ACH-000518,-0.120157054847
ACH-000520,-0.061292401963
ACH-000521,-0.20603866658
ACH-000522,-0.161888233676
ACH-000524,-0.0271247305906
ACH-000527,-0.029345666413199998
ACH-000528,-0.04011127576930001
ACH-000537,-0.033985343669599995
ACH-000541,-0.205811596943
ACH-000542,-0.144545906792
ACH-000544,-0.730716258222
ACH-000545,-0.276721963892
ACH-000547,-0.301600408939
ACH-000548,-0.208979997194
ACH-000549,-0.11076979072899999
ACH-000550,-0.3396158032
ACH-000552,-0.319454299736
ACH-000556,-0.0103616948491
ACH-000557,0.0400446269595
ACH-000570,-0.254398729023
ACH-000571,-0.2651380471
ACH-000573,-0.026789555565999996
ACH-000576,0.017110026549
ACH-000580,-0.0524460968578
ACH-000584,-0.332754136633
ACH-000585,-0.145724397206
ACH-000588,-0.156298675309
ACH-000589,-0.44967645304799997
ACH-000591,-0.29552957053
ACH-000593,-0.43520831819
ACH-000600,-0.222180970394
ACH-000601,-0.196970109419
ACH-000604,-0.0332577043681
ACH-000605,-0.138281025918
ACH-000606,-0.33019094032900004
ACH-000608,-0.083448289809
ACH-000614,-0.10241875942199999
ACH-000616,-0.143864732444
ACH-000618,-0.223351954085
ACH-000619,-0.07078333394650001
ACH-000620,-0.199844500361
ACH-000621,-0.19456929581500002
ACH-000622,0.128862356545
ACH-000623,-0.254817891484
ACH-000624,-0.043884231753000005
ACH-000627,-0.0247063819834
ACH-000630,-0.218879937809
ACH-000632,-0.352656760494
ACH-000633,-0.133781838915
ACH-000637,-0.212221717696
ACH-000638,-0.024775616670400003
ACH-000646,-0.0963163573334
ACH-000647,-0.0839317451689
ACH-000648,-0.130292296739
ACH-000649,-0.172980928823
ACH-000651,-0.0232442250146
ACH-000652,-0.162743916741
ACH-000653,0.037232260671
ACH-000657,-0.6650100991260001
ACH-000658,0.0185535964022
ACH-000661,-0.118189646909
ACH-000662,-0.000427251101755
ACH-000663,-0.234977069269
ACH-000665,-0.0970847382229
ACH-000671,-0.194054133746
ACH-000673,-0.118676832829
ACH-000676,-0.142547469256
ACH-000677,0.08593217114639999
ACH-000681,-0.139277504927
ACH-000682,-0.139888353177
ACH-000683,-0.963282284669
ACH-000684,-0.0355575212943
