,TNFRSF1B (7133)
ACH-000499,-0.0698681143505
ACH-000500,-0.21410194980799999
ACH-000502,-0.053648549868700005
ACH-000503,0.0007567540705510002
ACH-000505,-0.17463558426399997
ACH-000507,-0.0360680372459
ACH-000510,-0.153772019432
ACH-000511,-0.0899496895937
ACH-000512,-0.234284230887
ACH-000516,-0.0756356719577
ACH-000517,-0.0808593986877
ACH-000518,-0.0911393680047
ACH-000520,-0.235414108352
ACH-000521,-0.40582182571099995
ACH-000522,-0.225244713853
ACH-000524,-0.178107276201
ACH-000527,-0.118359965015
ACH-000528,-0.0989299722265
ACH-000537,-0.148356226689
ACH-000541,-0.0839670057436
ACH-000542,-0.142011516553
ACH-000544,-0.09608575030659999
ACH-000545,-0.301394324709
ACH-000547,-0.06988749151380001
ACH-000548,-0.19933970364
ACH-000549,-0.24844610304499998
ACH-000550,-0.40351703864200006
ACH-000552,-0.178620658504
ACH-000556,-0.0771637418047
ACH-000557,-0.0136642358274
ACH-000570,-0.09522430021560001
ACH-000571,-0.137455847215
ACH-000573,0.0307641195646
ACH-000576,-0.17894637854000003
ACH-000580,-0.117021148071
ACH-000584,-0.191325439188
ACH-000585,-0.184021229548
ACH-000588,-0.0964755677111
ACH-000589,-0.215391894503
ACH-000591,-0.169321726457
ACH-000593,-0.261777433485
ACH-000600,-0.159981915037
ACH-000601,-0.0628157775675
ACH-000604,-0.128562604382
ACH-000605,-0.228641599228
ACH-000606,-0.192599732311
ACH-000608,-0.09240668843569999
ACH-000614,-0.219374708015
ACH-000616,0.166822507708
ACH-000618,-0.102171417807
ACH-000619,-0.177273830139
ACH-000620,-0.0921634928858
ACH-000621,-0.103815058153
ACH-000622,-0.35675805092600005
ACH-000623,-0.11334642147
ACH-000624,-0.126193029287
ACH-000627,-0.14117497750900002
ACH-000630,-0.20594275671
ACH-000632,-0.163040690716
ACH-000633,-0.234730537047
ACH-000637,-0.09488744765239998
ACH-000638,-0.295960398255
ACH-000646,-0.333912140881
ACH-000647,-0.0640681093382
ACH-000648,-0.14171171842
ACH-000649,-0.205824563233
ACH-000651,-0.186085276185
ACH-000652,-0.23149985784899998
ACH-000653,0.050401925155
ACH-000657,-0.220211897845
ACH-000658,-0.0514367006991
ACH-000661,-0.271036472529
ACH-000662,-0.216080479035
ACH-000663,-0.190074207322
ACH-000665,-0.163994590599
ACH-000671,-0.19136210288400002
ACH-000673,-0.1137599284
ACH-000676,-0.035760765040300006
ACH-000677,-0.154145444877
ACH-000681,-0.30699192258900004
ACH-000682,-0.195432691298
ACH-000683,-0.319160875969
ACH-000684,-0.13875731032400002
ACH-000688,-0.298383570843
ACH-000693,-0.150696568441
ACH-000694,-0.20516381712200002
ACH-000695,-0.41364349149499996
ACH-000696,-0.162763459202
ACH-000697,-0.322289721837
ACH-000699,-0.267774193695
ACH-000701,-0.0415653545263
ACH-000706,-0.125354884171
ACH-000711,-0.190544641561
ACH-000713,-0.0327926885595
ACH-000714,-0.126658687309
ACH-000718,-0.20169757826499998
ACH-000720,-0.27535167070300004
ACH-000721,-0.242400606212
ACH-000724,-0.145156330795
ACH-000725,-0.152602451214
ACH-000732,0.105077536306
ACH-000734,-0.18605450439500001
ACH-000735,-0.172946950014
ACH-000736,-0.10333473150599999
ACH-000738,-0.157131543026
ACH-000746,-0.191747776199
ACH-000747,-0.166256360508
ACH-000748,-0.184063150395
ACH-000753,-0.262913177517
ACH-000756,-0.055554301577399996
ACH-000757,-0.36027785198299994
ACH-000758,-0.302356319347
ACH-000760,-0.222167094732
ACH-000763,-0.109301513413
ACH-000764,-0.170830328123
ACH-000765,-0.19801427266399999
ACH-000766,-0.129603486833
ACH-000767,0.052710349477000006
ACH-000768,0.042289892482699994
ACH-000769,-0.060315150131800006
ACH-000770,-0.126770708289
ACH-000771,-0.13823749421499998
ACH-000773,0.0224238530102
ACH-000776,-0.0405436788876
ACH-000777,-0.13912877173399998
ACH-000778,-0.0856685716
ACH-000781,-0.135728394091
ACH-000782,-0.320013316965
ACH-000783,-0.16369675528799998
ACH-000784,-0.35294101466399996
ACH-000785,-0.026213007704599996
ACH-000787,-0.34621516902800004
ACH-000788,-0.167202856697
ACH-000791,-0.07195844730260001
ACH-000792,-0.00408201256383
ACH-000794,-0.0594236093002
ACH-000796,-0.135086557107
ACH-000799,-0.045740182057099996
ACH-000800,-0.5715913779890001
ACH-000802,-0.110529406944
ACH-000804,-0.19609076163199998
ACH-000805,-0.11098931355000001
ACH-000809,-0.07265103563999999
ACH-000810,-0.26238411459600003
ACH-000811,-0.313517044548
ACH-000817,-0.037364521830599996
ACH-000819,-0.122218924873
ACH-000820,0.0533046056119
ACH-000821,-0.018153579944799998
ACH-000822,-0.100292941801
ACH-000823,-0.21248288533
ACH-000824,-0.107377403285
ACH-000827,-0.142581200878
ACH-000829,0.0091662955503
ACH-000831,-0.06320238912140001
ACH-000832,-0.13927445185999998
ACH-000833,-0.284717520618
ACH-000834,-0.256112354594
ACH-000835,-0.15978801232
ACH-000836,-0.134092292819
ACH-000837,-0.12755497727700002
ACH-000838,-0.365452873281
ACH-000839,-0.09216610822360001
ACH-000840,-0.161656398205
ACH-000841,-0.20906932797000002
ACH-000843,0.00177111302501
ACH-000846,-0.10581034964199999
ACH-000847,-0.261236545629
ACH-000848,-0.419864816954
ACH-000849,-0.197495398878
ACH-000851,-0.23688666653499998
ACH-000855,-0.227866500566
ACH-000856,-0.06521084593780001
ACH-000858,-0.19183193694400003
ACH-000859,-0.252428104936
ACH-000861,-0.026899356987000002
ACH-000862,-0.157820596941
ACH-000865,-0.153000325804
ACH-000866,-0.103164697905
ACH-000867,-0.08449366540480001
ACH-000869,-0.0854571262582
ACH-000872,-0.197867872331
ACH-000873,-0.354279523964
ACH-000876,-0.133614451535
ACH-000878,0.0899077061489
ACH-000880,-0.0682104289233
ACH-000881,-0.204976570473
ACH-000882,-0.222016353158
ACH-000884,-0.316404961441
ACH-000885,-0.17562671853
ACH-000887,-0.20270446386
ACH-000888,-0.07054919149889999
ACH-000889,-0.136763353826
ACH-000890,0.134430258308
ACH-000896,-0.0635162737422
ACH-000898,0.0836752773981
ACH-000900,-0.040017363145400005
ACH-000901,-0.0704551365113
ACH-000905,-0.194898366547
ACH-000906,-0.0633521161152
ACH-000907,-0.536700668675
ACH-000910,-0.20440595037300002
ACH-000911,-0.18288498877
ACH-000912,-0.0869314235623
ACH-000913,-0.166541493471
ACH-000915,-0.138545085387
ACH-000916,-0.167244011343
ACH-000917,-0.0546653610296
ACH-000921,-0.37163274475599994
ACH-000924,-0.245844958454
ACH-000926,-0.10083390115900001
ACH-000928,-0.206322133548
ACH-000929,-0.273400374313
ACH-000932,-0.0998376156567
ACH-000935,-0.11877806435999999
ACH-000936,-0.261569986005
ACH-000937,-0.25564400845400004
ACH-000938,-0.14086834462099998
ACH-000939,-0.0798539140276
ACH-000941,-0.109360264445
ACH-000943,-0.125224679365
ACH-000946,-0.144483774977
ACH-000947,-0.197002326136
ACH-000948,-0.212720570073
ACH-000950,-0.323707402453
ACH-000953,-0.18934375087299998
ACH-000957,0.0134239053373
ACH-000958,-0.024923496168200002
ACH-000960,-0.104003374596
ACH-000963,0.193331867152
ACH-000968,0.033364367618200004
ACH-000969,-0.0842394978404
ACH-000973,-0.126234358355
ACH-000974,-0.284416203686
ACH-000975,-0.223542477401
ACH-000976,-0.175257716485
ACH-000978,-0.0477125747322
ACH-000980,-0.181224834985
ACH-000984,-0.169714201374
ACH-000986,-0.11551958837899999
ACH-000988,-0.11462390719599999
ACH-000993,-0.413293992491
ACH-000994,-0.16067254034700001
ACH-000996,-0.17327693294399998
ACH-001001,-0.154084893838
ACH-001020,-0.336625424083
ACH-001028,-0.226095957111
ACH-001031,-0.21214467362
ACH-001038,-0.22446199815200002
ACH-001048,-0.253059584003
ACH-001050,-0.04771625249750001
ACH-001053,-0.287872114965
ACH-001054,-0.100916811344
ACH-001061,-0.0905168134284
ACH-001067,-0.141807657315
ACH-001075,-0.412078557306
ACH-001096,-0.184791124312
ACH-001128,-0.21020831245700003
ACH-001134,-0.17251714558800002
ACH-001151,-0.104826444549
ACH-001163,-0.105919447278
ACH-001164,-0.202364057289
ACH-001173,-0.09072076698930001
ACH-001183,-0.0522430156727
ACH-001184,-0.190493770765
ACH-001190,-0.11711502880100001
ACH-001192,-0.0888813388645
ACH-001193,-0.145998212986
ACH-001196,-0.10767061862600001
ACH-001197,-0.10216127736
ACH-001205,-0.289103411515
ACH-001211,-0.184077192927
ACH-001212,-0.214737052606
ACH-001228,-0.12417874531400001
ACH-001232,-0.22746782010699998
ACH-001239,-0.264549412823
ACH-001274,-0.0889151413462
ACH-001275,-0.148476180742
ACH-001277,-0.168424238509
ACH-001278,-0.24272210574900002
ACH-001280,-0.157554255494
ACH-001283,-0.181684404401
ACH-001289,-0.324329519906
ACH-001295,-0.260895472349
ACH-001300,-0.115204530933
ACH-001301,0.00468084737208
ACH-001302,0.142903610152
ACH-001303,0.0893230315832
ACH-001306,-0.25474309991599997
ACH-001318,-0.230894723177
ACH-001322,-0.266519171815
ACH-001328,-0.163037864752
ACH-001332,-0.185189475829
ACH-001333,0.0290056376837
ACH-001336,-0.14395064600500002
ACH-001340,-0.17258742972399999
ACH-001346,-0.109271007764
ACH-001353,-0.014088554469700003
ACH-001354,-0.135567904228
ACH-001367,0.00797709850264
ACH-001368,-0.171793594437
ACH-001374,-0.32032070069
ACH-001375,-0.0184927174112
ACH-001377,-0.0384218034391
ACH-001380,-0.222593002509
ACH-001391,-0.0637021801698
ACH-001407,-0.0547005732216
ACH-001408,-0.258228676816
ACH-001413,-0.0856573883812
ACH-001430,-0.108252224076
ACH-001431,-0.241908740647
ACH-001450,-0.06883213859889999
ACH-001496,-0.182611627004
ACH-001500,-0.22546261399099998
ACH-001521,-0.0370021035816
ACH-001523,-0.193563120823
ACH-001532,-0.0777888117096
ACH-001536,-0.249549836331
ACH-001550,-0.134532907504
ACH-001552,0.0314139103238
ACH-001554,-0.0795487667172
ACH-001645,-0.39489426108000003
ACH-001654,-0.198287244651
ACH-001715,-0.0945976064567
ACH-001735,-0.19045581929400002
ACH-001736,-0.0054407240485299995
ACH-001737,-0.18186657548300003
ACH-001740,-0.301556926914
ACH-001745,-0.19878981817699998
ACH-001750,-0.0429352279555
ACH-001765,-0.0565753108534
ACH-001956,-0.07154342369080001
ACH-001957,-0.00944035679418
