,RILP (83547)
ACH-000424,-0.20320180995099998
ACH-000425,0.00605276123671
ACH-000426,-0.378369133407
ACH-000427,0.0144932405997
ACH-000433,-0.148472168949
ACH-000436,-0.0412236120693
ACH-000444,0.0880220365925
ACH-000445,0.015891324975
ACH-000448,-0.0679355785282
ACH-000450,-0.549094171321
ACH-000452,-0.165563983119
ACH-000454,-0.00197611026972
ACH-000458,-0.222267602407
ACH-000459,-0.0939274683791
ACH-000460,-0.0353408390553
ACH-000461,-0.18406904327100002
ACH-000463,-0.105315315725
ACH-000464,-0.18840412303100001
ACH-000466,-0.0811102145747
ACH-000467,-0.155057894667
ACH-000468,0.0254213702545
ACH-000469,-0.218082641241
ACH-000470,-0.271466930854
ACH-000471,-0.06437847254819999
ACH-000472,0.00035778760285900006
ACH-000473,0.188767279177
ACH-000475,-0.135253758779
ACH-000476,-0.014123531955799998
ACH-000477,0.05002841787819999
ACH-000480,-0.04366083531119999
ACH-000481,-0.0612439418254
ACH-000483,0.048015429131100004
ACH-000484,-0.4310796223899999
ACH-000485,-0.047538320206599996
ACH-000486,-0.130675841655
ACH-000487,-0.0353267345134
ACH-000488,-0.224615346356
ACH-000490,-0.08478137653319999
ACH-000491,0.056578047039999996
ACH-000495,-0.16109012555
ACH-000496,-0.16810022300900002
ACH-000499,0.0708905384704
ACH-000500,-0.215243950902
ACH-000502,0.015739877568700003
ACH-000503,0.24069501683800001
ACH-000505,-0.11540110791
ACH-000507,-0.0356148895886
ACH-000510,-0.0724850937189
ACH-000511,-0.104538070043
ACH-000512,0.189363846763
ACH-000516,0.07509282657329999
ACH-000517,-0.149099699094
ACH-000518,-0.072622730873
ACH-000520,0.059490474884400006
ACH-000521,-0.20598614522300002
ACH-000522,-0.0969874472608
ACH-000524,-0.09467079783889999
ACH-000527,-0.06856456490059999
ACH-000528,-0.0773955588049
ACH-000537,-0.16362542545800002
ACH-000541,0.335793760296
ACH-000542,-0.135913945434
ACH-000544,-0.147942340619
ACH-000545,-0.0689712319989
ACH-000547,0.04232087381230001
ACH-000548,-0.0062863429508199994
ACH-000549,-0.130428577861
ACH-000550,-0.00162961281741
ACH-000552,-0.10877570547399999
ACH-000556,-0.101362408167
ACH-000557,-0.129353843563
ACH-000570,-0.350355665615
ACH-000571,-0.19516031727400002
ACH-000573,0.0557387711663
ACH-000576,-0.0671034783615
ACH-000580,-0.04465335281769999
ACH-000584,-0.043280804583300005
ACH-000585,-0.14411216738
ACH-000588,-0.431943736486
ACH-000589,-0.037597758659599995
ACH-000591,-0.0045406321783699995
ACH-000593,-0.17064003704999997
ACH-000600,-0.27834841105700003
ACH-000601,-0.025084598102000002
ACH-000604,0.320834104454
ACH-000605,-0.09371279203169999
ACH-000606,-0.239745669482
ACH-000608,-0.183770612269
ACH-000614,-0.252373404416
ACH-000616,-0.0778043701404
ACH-000618,0.0342776268532
ACH-000619,-0.0376547280026
ACH-000620,-0.0908760099302
ACH-000621,0.000384163141629
ACH-000622,0.036001563240099996
ACH-000623,-0.34119781000200006
ACH-000624,-0.146806241951
ACH-000627,-0.026942710881500003
ACH-000630,-0.187114468566
ACH-000632,-0.00750490791474
ACH-000633,-0.0999931389276
ACH-000637,0.0833372062563
ACH-000638,0.142869584172
ACH-000646,-0.155154358884
ACH-000647,-0.163042964002
ACH-000648,0.0447517426882
ACH-000649,-0.006442614205189999
ACH-000651,-0.144878004331
ACH-000652,-0.226702166001
ACH-000653,-0.0880582134661
ACH-000657,-0.10593593927799999
ACH-000658,0.031528627717800004
ACH-000661,0.110031427663
ACH-000662,0.145345476744
ACH-000663,-0.11980238528100001
ACH-000665,-0.20718089783
ACH-000671,-0.0730809700104
ACH-000673,-0.119046673871
ACH-000676,-0.07921032807239999
ACH-000677,0.0857687144142
ACH-000681,0.065451946986
ACH-000682,-0.03559359117
ACH-000683,0.040621210130199994
ACH-000684,-0.00957295079274
ACH-000688,-0.202076041241
ACH-000693,-0.19187506518599998
ACH-000694,-0.027989634327
ACH-000695,0.25674644358800003
ACH-000696,-0.07944701162060001
ACH-000697,0.167034546123
ACH-000699,-0.161376202413
ACH-000701,0.114678741724
ACH-000706,-0.14895109079399999
ACH-000711,-0.11729896028100001
ACH-000713,-0.253708608924
ACH-000714,-0.159728128838
ACH-000718,-0.22174015252700002
ACH-000720,-0.23710005136300003
ACH-000721,-0.18786783860599998
ACH-000724,0.215605708958
ACH-000725,-0.164227220683
ACH-000732,0.152470246276
ACH-000734,-0.0675224765007
ACH-000735,-0.0848174102814
ACH-000736,-0.13385823929500001
ACH-000738,0.0833349566557
ACH-000746,0.022248860065
ACH-000747,-0.14670919634000001
ACH-000748,-0.201509793901
ACH-000753,-0.243759216842
ACH-000756,0.026077770263099997
ACH-000757,-0.148517304575
ACH-000758,-0.29176938596700003
ACH-000760,0.028688961749400003
ACH-000763,-0.23495579129900002
ACH-000764,-0.262009193784
ACH-000765,0.12207955872300001
ACH-000766,-0.127432216931
ACH-000767,-0.0190028492842
ACH-000768,-0.048078730586800004
ACH-000769,0.032764433416300004
ACH-000770,0.0049744947899
ACH-000771,-0.061715099918200005
ACH-000773,-0.18445163866999997
ACH-000776,-0.09430485196149999
ACH-000777,-0.07465936926139999
ACH-000778,-0.020965090719700003
ACH-000781,-0.08438464317160001
ACH-000782,-0.00208706711186
ACH-000783,-0.22089830861200002
ACH-000784,0.0587926710407
ACH-000785,-0.24414528578400002
ACH-000787,0.0730955013643
ACH-000788,-0.135273081964
ACH-000791,-0.311029246311
ACH-000792,-0.178989495907
ACH-000794,-0.0996929754951
ACH-000796,-0.0728149640488
ACH-000799,0.07959004188350001
ACH-000800,-0.0806827789146
ACH-000802,-0.22123496438999998
ACH-000804,-0.023060908775299996
ACH-000805,0.33513772744000003
ACH-000809,-0.09123464950200001
ACH-000810,0.0442891405457
ACH-000811,-0.134081580431
ACH-000817,-0.014062923767899999
ACH-000819,-0.182392124604
ACH-000820,-0.0666749143456
ACH-000821,-0.13178304359999998
ACH-000822,0.056981261057699996
ACH-000823,0.0820825050371
ACH-000824,-0.0330343593839
ACH-000827,-0.121220743321
ACH-000829,-0.07047508851489999
ACH-000831,0.0517267652489
ACH-000832,0.0141693304418
ACH-000833,-0.015474001503299998
ACH-000834,0.0870349258581
ACH-000835,0.0766341759111
ACH-000836,-0.044776689606900004
ACH-000837,0.0236582511539
ACH-000838,0.0669428113565
ACH-000839,-0.160230140278
ACH-000840,-0.147398548908
ACH-000841,-0.0079902749917
ACH-000843,-0.25387685138
ACH-000846,-0.0451463198275
ACH-000847,0.223046407124
ACH-000848,-0.108909807346
ACH-000849,-0.06787025916100001
ACH-000851,-0.050281471367100004
ACH-000855,-0.280084283084
ACH-000856,-0.200816653369
ACH-000858,-0.048019397001599996
ACH-000859,0.194691351859
ACH-000861,-0.0326230702874
ACH-000862,0.0690564638799
ACH-000865,0.0663315211146
ACH-000866,-0.101724866282
ACH-000867,0.010109723321999999
ACH-000869,0.0973650051131
ACH-000872,-0.049446707386999994
ACH-000873,-0.13350005548399999
ACH-000876,0.113343581931
ACH-000878,-0.0853068297976
ACH-000880,-0.25705148387
ACH-000881,-0.137345338544
ACH-000882,0.0465503997798
ACH-000884,0.119629494613
ACH-000885,-0.23750621046
ACH-000887,-0.0237876238687
ACH-000888,-0.08995496734549999
ACH-000889,-0.09647358639289999
ACH-000890,-0.153147806733
ACH-000896,-0.101471911459
ACH-000898,0.113016246197
ACH-000900,-0.18142049535
ACH-000901,0.05457011406719999
ACH-000905,-0.08764901616210001
ACH-000906,-0.00555282371892
ACH-000907,-0.034549695147899996
ACH-000910,-0.13802718714
ACH-000911,-0.0659554960161
ACH-000912,-0.135789689506
ACH-000913,-0.0308178120395
ACH-000915,0.025537694134499998
ACH-000916,-0.137652290805
ACH-000917,0.1812442677
ACH-000921,0.0326172298176
ACH-000924,-0.0363411198124
ACH-000926,-0.23967996501
ACH-000928,-0.09023994296460001
ACH-000929,-0.0154349014276
ACH-000932,0.09567090290289999
ACH-000935,-0.105250405763
ACH-000936,-0.0746329973482
ACH-000937,-0.163029607169
ACH-000938,0.007957779761260001
ACH-000939,-0.11951191106899998
ACH-000941,-0.024749650745799996
ACH-000943,-0.09657495947799999
ACH-000946,-0.07191826364210001
ACH-000947,-0.0200233968747
ACH-000948,-0.0711597880904
ACH-000950,0.164485617025
ACH-000953,-0.020277220133799997
ACH-000957,-0.0287382724163
ACH-000958,-0.087186291155
ACH-000960,-0.06538594020039999
ACH-000963,0.08515725247950001
ACH-000968,-0.021896627448400003
ACH-000969,0.039953593970699995
ACH-000973,0.11894923123199999
ACH-000974,0.047899984634600004
ACH-000975,-0.10780296476199999
ACH-000976,0.10658585238299999
ACH-000978,0.190053465238
ACH-000980,0.0102037843838
ACH-000984,-0.23756014468400002
ACH-000986,-0.0732970394502
ACH-000988,-0.13198336503
ACH-000993,-0.039482190209800004
ACH-000994,-0.144558208143
ACH-000996,-0.30771351875
ACH-001001,-0.0037779632047600003
ACH-001020,-0.34947660141599995
ACH-001028,-0.0692488085353
ACH-001031,0.050519518924500004
ACH-001038,-0.0498718126377
ACH-001048,-0.19023635966
ACH-001050,-0.168395769967
ACH-001053,-0.0029220414559000003
ACH-001054,0.12492662350400001
ACH-001061,-0.155263665943
ACH-001067,-0.237751119234
ACH-001075,0.0296458597987
ACH-001096,0.118107641529
ACH-001128,-0.346881844245
ACH-001134,-0.147707473327
ACH-001151,-0.108723168398
ACH-001163,-0.258428983308
ACH-001164,-0.0736778495171
ACH-001173,-0.047654518343900006
ACH-001183,-0.0631764582396
ACH-001184,0.03796488938419999
ACH-001190,-0.283055843653
ACH-001192,-0.0976844427501
ACH-001193,0.0208531466025
ACH-001196,-0.104772211688
ACH-001197,0.122763356591
ACH-001205,0.05489053996669999
ACH-001211,-0.00429784020203
ACH-001212,-0.185608332356
ACH-001228,-0.27765255134100003
ACH-001232,-0.00712683586519
ACH-001239,0.11128895908500001
ACH-001274,-0.256480270039
ACH-001275,-0.19822567092
ACH-001277,-0.331143017901
ACH-001278,-0.0487185074596
ACH-001280,0.213471288645
ACH-001283,0.00959807183344
ACH-001289,0.18394180147199998
ACH-001295,-0.198756896457
ACH-001300,-0.222893219424
ACH-001301,0.050777972577700003
ACH-001302,-0.188735228405
ACH-001303,0.28915239482599997
ACH-001306,-0.0337268121594
ACH-001318,0.194037571757
ACH-001322,0.0067380376491
ACH-001328,-0.252319607808
ACH-001332,-0.128799412325
ACH-001333,-0.11847531465
ACH-001336,0.041861413640600004
ACH-001340,0.005921127305750001
ACH-001346,-0.23457039194
ACH-001353,-0.0947910316826
ACH-001354,-0.40776741949100004
ACH-001367,-0.0777624919218
ACH-001368,0.000717567922479
ACH-001374,-0.391322439754
ACH-001375,-0.103153294505
ACH-001377,-0.07140747772060001
ACH-001380,0.0866337950907
ACH-001391,-0.35384897044
ACH-001407,0.0183613519886
ACH-001408,-0.174289485722
ACH-001413,-0.213213208908
ACH-001430,-0.0234383482136
ACH-001431,0.0839933155891
ACH-001450,-0.0160223609781
ACH-001496,-0.274734924002
ACH-001500,-0.15117875683700002
ACH-001521,-0.22074169688099998
ACH-001523,-0.0373824533578
ACH-001532,0.00557646101487
ACH-001536,0.0735790120362
ACH-001550,-0.0523638290552
ACH-001552,-0.244551222687
ACH-001554,-0.08164949978839998
ACH-001645,-0.0183937192901
ACH-001654,-0.013153682977100001
ACH-001715,-0.11159438987199999
ACH-001735,-0.06862149184069999
ACH-001736,-0.124187955412
ACH-001737,-0.388493383179
ACH-001740,0.110019713066
ACH-001745,-0.116148073552
ACH-001750,-0.110735798412
ACH-001765,-0.0458837395151
ACH-001956,-0.0708299214014
ACH-001957,-0.15225314537
