,HOXC9 (3225)
ACH-000004,0.100908768301
ACH-000007,-0.102865318204
ACH-000009,0.125722593541
ACH-000011,-0.0236337161678
ACH-000012,0.00631844546233
ACH-000013,-0.12365665343
ACH-000014,0.0431757191303
ACH-000015,0.0700072747413
ACH-000017,-0.175877854098
ACH-000018,-0.056025250059699994
ACH-000019,-0.471860706157
ACH-000021,0.0857976279909
ACH-000022,-0.101654011523
ACH-000025,-0.0831462425776
ACH-000028,-0.112530411492
ACH-000030,-0.132654138781
ACH-000035,-0.153199853111
ACH-000036,0.017329135710599998
ACH-000037,0.08056905386589999
ACH-000039,-0.21841868326799999
ACH-000040,-0.177587549229
ACH-000041,-0.106279654119
ACH-000042,0.103956997283
ACH-000045,-0.119208055597
ACH-000047,-0.0247360241808
ACH-000052,-0.130229741725
ACH-000053,0.040281970019199996
ACH-000054,0.046492104099199995
ACH-000055,-0.244440983873
ACH-000060,-0.00396762813679
ACH-000067,-0.119435210637
ACH-000070,-0.15377853341199998
ACH-000075,-0.279468961443
ACH-000078,-0.00426336165851
ACH-000082,-0.0692173490175
ACH-000085,-0.479865038955
ACH-000086,-0.12750118339400002
ACH-000087,-0.230197927748
ACH-000092,-0.0709759584133
ACH-000095,-0.153369682616
ACH-000097,0.00771877708611
ACH-000098,0.0585874464866
ACH-000099,-0.038243553574
ACH-000108,0.13695255754799998
ACH-000113,0.0494239210278
ACH-000115,-0.00647559591763
ACH-000116,0.0174869154426
ACH-000118,0.0428820476797
ACH-000120,-0.0689598440715
ACH-000123,-0.029866367552
ACH-000127,-0.055584496115800006
ACH-000128,-0.190296254927
ACH-000132,0.0543482535767
ACH-000133,-0.0345841286671
ACH-000137,-0.162104946533
ACH-000138,0.101065362023
ACH-000142,-0.144527919078
ACH-000143,-0.09606670564480001
ACH-000146,0.054003212477900006
ACH-000148,0.011364281114399999
ACH-000150,-0.139288653258
ACH-000152,-0.0514278150005
ACH-000153,-0.00510390750155
ACH-000159,0.0793338019947
ACH-000160,-0.24500269327799998
ACH-000163,-0.039543507812699996
ACH-000167,0.11817675621200001
ACH-000168,0.125873437156
ACH-000169,-0.041347778839199996
ACH-000178,-0.103164420944
ACH-000182,-0.22811314526
ACH-000183,-5.36289279949e-05
ACH-000188,-0.151864476171
ACH-000189,-0.19264852228
ACH-000190,-0.0419557759852
ACH-000198,-0.0261763821462
ACH-000204,0.296116820445
ACH-000206,0.0710786511994
ACH-000207,0.0159968667191
ACH-000211,-0.0694536596254
ACH-000215,-0.100858826975
ACH-000221,-0.0177585494198
ACH-000222,-0.0503057447713
ACH-000223,-0.044620294133999996
ACH-000226,-0.0898631887187
ACH-000227,0.016466706208
ACH-000228,-0.09618779870829999
ACH-000231,0.05506089633069999
ACH-000232,-0.0825728816585
ACH-000233,-0.18850223301
ACH-000234,-0.100286253358
ACH-000235,-0.0179305869285
ACH-000237,-0.111193153158
ACH-000238,-0.197637445597
ACH-000243,0.0030381485092399996
ACH-000244,-0.13527260125499999
ACH-000246,-0.037727740018099996
ACH-000248,-0.030269565881500003
ACH-000250,0.0695813761861
ACH-000251,-0.0543773424528
ACH-000253,-0.134597846173
ACH-000255,-0.035896251047099995
ACH-000256,0.11195592873600001
ACH-000257,-0.0421962449857
ACH-000258,0.232509449639
ACH-000259,0.0172609512641
ACH-000260,0.00839864430297
ACH-000261,-0.0542721834904
ACH-000262,0.0490217157635
ACH-000263,-0.12295170920399999
ACH-000264,-0.06439815286890001
ACH-000265,0.185718245246
ACH-000266,-0.0181033358977
ACH-000272,0.0239752709224
ACH-000273,-0.039327875993099996
ACH-000274,-0.09722898433910002
ACH-000277,-0.0306246850321
ACH-000278,-0.0786843846395
ACH-000279,0.0240607459661
ACH-000280,-0.10672135392899999
ACH-000281,0.0114784030062
ACH-000288,-0.20391839428199998
ACH-000291,-0.0606731908854
ACH-000293,-0.0692013294393
ACH-000294,0.195374646465
ACH-000295,0.0323900779103
ACH-000296,-0.08712324868589999
ACH-000302,-0.0871160015665
ACH-000304,0.0234993363355
ACH-000307,-0.0423863367585
ACH-000308,0.0130528242709
ACH-000310,0.18047534833299997
ACH-000311,0.206492768583
ACH-000312,0.13443219088199998
ACH-000315,0.212277211906
ACH-000316,-0.0517551014578
ACH-000317,0.00932203707042
ACH-000318,-0.0799060707283
ACH-000319,-0.13256066297
ACH-000320,0.253278327865
ACH-000322,-0.153958771196
ACH-000323,0.019482162254599998
ACH-000324,-0.018849366791
ACH-000329,-0.16945243222399997
ACH-000330,-0.152022581307
ACH-000331,-0.144224188078
ACH-000332,-0.015182680083700002
