,SNRPD1 (6632)
ACH-000004,-2.4600238146
ACH-000007,-1.9867007075799998
ACH-000009,-2.06401495322
ACH-000011,-1.78275043373
ACH-000012,-2.01543824576
ACH-000013,-2.39009609198
ACH-000014,-2.1555911983300002
ACH-000015,-1.93897423727
ACH-000017,-2.28614544304
ACH-000018,-1.8467394598500002
ACH-000019,-2.19564260546
ACH-000021,-2.0661945111400004
ACH-000022,-1.98326379898
ACH-000025,-1.5678773840399998
ACH-000028,-1.9429959898900002
ACH-000030,-2.07308193482
ACH-000035,-1.4869014926100002
ACH-000036,-2.0411092441
ACH-000037,-2.7967576178500004
ACH-000039,-1.9575369614400002
ACH-000040,-1.8982930567299998
ACH-000041,-1.89267701268
ACH-000042,-1.7322804232
ACH-000045,-2.0793724307
ACH-000047,-1.9570623173500001
ACH-000052,-1.8053546348099998
ACH-000053,-2.06799934008
ACH-000054,-1.84678264126
ACH-000055,-1.82312601477
ACH-000060,-2.00934194049
ACH-000067,-1.7661501134900002
ACH-000070,-2.32861092647
ACH-000075,-1.59430627699
ACH-000078,-2.5860070676199998
ACH-000082,-2.14081292741
ACH-000085,-1.7547356835599999
ACH-000086,-1.8018890632299998
ACH-000087,-1.7878798669799998
ACH-000092,-2.05023742104
ACH-000095,-2.34611608409
ACH-000097,-2.00415025657
ACH-000098,-2.01730746866
ACH-000099,-2.23222327501
ACH-000108,-1.98164948087
ACH-000113,-2.1275154264
ACH-000115,-2.58912492357
ACH-000116,-1.9436760919999998
ACH-000118,-1.6678689917200002
ACH-000120,-1.93235183289
ACH-000123,-2.01371527457
ACH-000127,-1.9731168061900002
ACH-000128,-2.30552132084
ACH-000132,-2.18425803295
ACH-000133,-1.7168364598899999
ACH-000137,-2.10186833244
ACH-000138,-1.9182762979599997
ACH-000142,-2.07018356781
ACH-000143,-2.2256857709099997
ACH-000146,-2.30194299167
ACH-000148,-1.9814567294799998
ACH-000150,-1.96637311187
ACH-000152,-1.87179384271
ACH-000153,-2.4339225398199997
ACH-000159,-1.9544150747
ACH-000160,-2.68244483054
ACH-000163,-1.92221996903
ACH-000167,-2.82503904358
ACH-000168,-1.82205264857
ACH-000169,-1.92032477806
ACH-000178,-2.11314007586
ACH-000182,-2.20590777441
ACH-000183,-2.1230632138799996
ACH-000188,-1.76851729711
ACH-000189,-2.33542653463
ACH-000190,-1.45760144502
ACH-000198,-2.14623464773
ACH-000204,-1.6824979225499999
ACH-000206,-2.28074738156
ACH-000207,-2.50328932618
ACH-000211,-1.85679083655
ACH-000215,-2.31641859575
ACH-000221,-2.10096277903
ACH-000222,-1.8684514014700002
ACH-000223,-2.31932153101
ACH-000226,-2.07890904931
ACH-000227,-2.26645207286
ACH-000228,-1.9141902929499999
ACH-000231,-1.9037953738099997
ACH-000232,-2.23198514349
ACH-000233,-2.1468779142
ACH-000234,-2.22577143664
ACH-000235,-2.17107265352
ACH-000237,-1.9658423970299999
ACH-000238,-2.18755370619
ACH-000243,-2.01326130385
ACH-000244,-2.10562103649
ACH-000246,-1.9986739917200003
ACH-000248,-1.9011821588
ACH-000250,-2.05644079949
ACH-000251,-1.62937415995
ACH-000253,-2.2239903139400004
ACH-000255,-1.68705226466
ACH-000256,-1.9588327215999999
ACH-000257,-2.1664499841400002
ACH-000258,-2.25522476535
ACH-000259,-2.17660171135
ACH-000260,-2.0103217729
ACH-000261,-1.9824836728200002
ACH-000262,-1.91638392349
ACH-000263,-2.14179049469
ACH-000264,-2.21773042933
ACH-000265,-1.90394320935
ACH-000266,-1.96852542977
ACH-000272,-1.96146027377
ACH-000273,-2.0090472599
ACH-000274,-2.3591088004599996
ACH-000277,-2.24472898473
ACH-000278,-2.1284796038400002
ACH-000279,-2.0222260475200002
ACH-000280,-2.03454981997
ACH-000281,-1.97660229646
ACH-000288,-2.0241252682599997
ACH-000291,-1.7280670376400002
ACH-000293,-1.7646669534200001
ACH-000294,-1.9342407261400003
ACH-000295,-2.42540320927
ACH-000296,-2.3420517153000002
ACH-000302,-1.93289921211
ACH-000304,-1.80986667395
ACH-000307,-2.1874133909799998
ACH-000308,-2.31827872108
ACH-000310,-2.55577525515
ACH-000311,-2.17798417045
ACH-000312,-2.11723482944
ACH-000315,-1.7662327796900001
ACH-000316,-1.87072614778
ACH-000317,-1.29581439353
ACH-000318,-1.94592220268
ACH-000319,-1.9179354682799998
ACH-000320,-2.1059221801700003
ACH-000322,-2.05814311055
ACH-000323,-1.8100687074500001
ACH-000324,-1.99065062444
ACH-000329,-2.1751080558
ACH-000330,-2.02669819652
ACH-000331,-1.78094281778
ACH-000332,-1.6683290866100002
ACH-000334,-2.56833185007
ACH-000335,-1.8678592166499999
ACH-000336,-2.28021311647
ACH-000337,-2.01619179524
ACH-000339,-1.9875888646200002
ACH-000341,-2.17084158138
ACH-000348,-2.01808840163
ACH-000350,-2.35238779842
ACH-000352,-2.14953518494
ACH-000356,-1.73676003001
ACH-000361,-2.01246812102
ACH-000362,-2.34844040151
ACH-000363,-1.8451343857499998
ACH-000364,-1.88090018941
ACH-000365,-1.90326651667
ACH-000366,-2.18039698656
ACH-000368,-2.1309274903
ACH-000374,-2.07787670104
ACH-000375,-2.07019266508
ACH-000376,-1.71302839671
ACH-000381,-2.11587046318
ACH-000383,-2.33744448543
ACH-000387,-1.9516998874400002
ACH-000389,-2.03809715928
ACH-000390,-2.03370789937
ACH-000393,-1.82613871002
ACH-000395,-2.00662077288
ACH-000397,-1.89258514966
ACH-000401,-2.10116338512
ACH-000402,-1.7909045937599999
ACH-000403,-2.5035768986400004
ACH-000404,-1.4107300955000002
ACH-000406,-2.1040665222
ACH-000407,-1.78878613357
ACH-000408,-2.25329478308
ACH-000410,-1.83618594808
ACH-000411,-1.68918142935
ACH-000414,-1.8721600587599998
ACH-000415,-2.1626549112099998
ACH-000416,-1.7911737424599998
ACH-000420,-1.9684195509
ACH-000421,-1.8086183401099998
ACH-000424,-2.0373297731299997
ACH-000425,-2.12147922873
ACH-000426,-1.34060936327
ACH-000427,-1.96557482905
ACH-000433,-1.95858813633
ACH-000436,-1.4641173272
ACH-000444,-2.0176850329700002
ACH-000445,-1.54619489482
ACH-000448,-1.8167713598800002
ACH-000450,-1.81193821522
ACH-000452,-2.26703487187
ACH-000454,-1.60687911757
ACH-000458,-1.91057802971
ACH-000459,-2.46167669616
ACH-000460,-1.7743835055700001
ACH-000461,-2.14250342667
ACH-000463,-1.8774728663799998
ACH-000464,-1.8369157148400004
ACH-000466,-2.0159646570099996
ACH-000467,-2.02202542608
ACH-000468,-2.0922497994099998
ACH-000469,-2.20276666065
ACH-000470,-2.3154343484999997
ACH-000471,-2.11075296278
ACH-000472,-2.45937839716
ACH-000473,-2.00886611995
