,IL2RB (3560)
ACH-000004,0.0339242837098
ACH-000007,-0.333488767383
ACH-000009,-0.029172695578900003
ACH-000011,-0.15726088181700001
ACH-000012,-0.0009871648707739998
ACH-000013,-0.24670883402899998
ACH-000014,-0.11268639887700001
ACH-000015,-0.28327404866300004
ACH-000017,-0.0134033563962
ACH-000018,-0.146936855932
ACH-000019,0.100300260888
ACH-000021,0.0425943936371
ACH-000022,-0.0499815371074
ACH-000025,-0.058078752793399996
ACH-000028,-0.21127029342999998
ACH-000030,-0.176888387084
ACH-000035,-0.0304336854336
ACH-000036,-0.0461628948008
ACH-000037,-0.0128597431537
ACH-000039,0.0882965034341
ACH-000040,-0.0790266385591
ACH-000041,-0.21272486801600002
ACH-000042,-0.19238950414
ACH-000045,0.0117069595598
ACH-000047,0.0834256896139
ACH-000052,-0.061237204674000005
ACH-000053,-0.0407042728776
ACH-000054,-0.0784956301092
ACH-000055,-0.0680530288321
ACH-000060,-0.399010520984
ACH-000067,-0.031197102000599997
ACH-000070,-0.07618240385260001
ACH-000075,-0.191645963791
ACH-000078,0.159434388249
ACH-000082,-0.0561335288156
ACH-000085,-0.372527757776
ACH-000086,0.040490955919199996
ACH-000087,-0.0508214284837
ACH-000092,-0.243306033458
ACH-000095,-0.08994213911039999
ACH-000097,-0.0784721267062
ACH-000098,-0.118768412061
ACH-000099,0.0619547695084
ACH-000108,-0.110253161536
ACH-000113,0.06431349815769999
ACH-000115,0.066847420426
ACH-000116,-0.026529498026999998
ACH-000118,-0.00984851580708
ACH-000120,0.0197322601149
ACH-000123,-0.0355707969705
ACH-000127,0.0292977957688
ACH-000128,-0.0226783371221
ACH-000132,0.07104623722560001
ACH-000133,-0.135162810573
ACH-000137,-0.0589018911417
ACH-000138,0.146633788767
ACH-000142,-0.0602431394424
ACH-000143,0.07402381348999999
ACH-000146,-0.0863288942472
ACH-000148,-0.106510326644
ACH-000150,-0.0584690143786
ACH-000152,0.0030379179917100004
ACH-000153,-0.0737605076952
ACH-000159,0.20072311560400002
ACH-000160,-0.0788767724527
ACH-000163,-0.0756340611176
ACH-000167,0.118355658097
ACH-000168,-0.247057142876
ACH-000169,-0.015117071360599999
ACH-000178,-0.103119231295
ACH-000182,-0.0929932899545
ACH-000183,-0.166738359451
ACH-000188,-0.0137514569844
ACH-000189,0.184680294439
ACH-000190,-0.032373139004599996
ACH-000198,-0.16187246052100002
ACH-000204,-0.044480813985
ACH-000206,0.169227220586
ACH-000207,0.158793963697
ACH-000211,-0.055149988267199995
ACH-000215,-0.18300946196899998
ACH-000221,-0.091427511774
ACH-000222,0.0839445749815
ACH-000223,-0.061702193365400004
ACH-000226,-0.0634507939866
ACH-000227,0.0282849350379
ACH-000228,-0.12285944589400001
ACH-000231,0.043200143124500004
ACH-000232,-0.153404939854
ACH-000233,-0.0749130089955
ACH-000234,0.0281529479568
ACH-000235,-0.0394663977105
ACH-000237,-0.020468752474799998
ACH-000238,-0.39709808395999996
ACH-000243,-0.135194823427
ACH-000244,-0.005799378848950001
ACH-000246,-0.06710988025430001
ACH-000248,0.032051830729799995
ACH-000250,-0.134710421365
ACH-000251,0.131446082667
ACH-000253,0.011467847493100002
ACH-000255,-0.123642514789
ACH-000256,-0.37350756822
ACH-000257,0.0845580811083
ACH-000258,-0.118668946105
ACH-000259,0.011432272371200002
ACH-000260,-0.046340772743
ACH-000261,-0.0570563551693
ACH-000262,-0.0117349049106
ACH-000263,-0.0371794082341
ACH-000264,-0.025785998310799998
ACH-000265,-0.109534198143
ACH-000266,-0.0557629256411
ACH-000272,-0.0706293411167
ACH-000273,-0.09773770401139999
ACH-000274,-0.266839531237
ACH-000277,0.16301297232200002
ACH-000278,-0.110149168093
ACH-000279,-0.114331813544
ACH-000280,-0.09855780522430001
ACH-000281,-0.0101406904535
ACH-000288,-0.0637754869535
ACH-000291,-0.0220738937575
ACH-000293,-0.0955266945413
ACH-000294,0.12124662107300001
ACH-000295,0.124197991101
ACH-000296,0.22982861819699998
ACH-000302,-0.17262388508
ACH-000304,-0.42463657998899995
ACH-000307,-0.11430246477
ACH-000308,-0.021375296297900002
ACH-000310,0.08739736731969999
ACH-000311,-0.0679566565315
ACH-000312,-0.10967999272199999
ACH-000315,-0.329215516471
ACH-000316,-0.0565703927348
ACH-000317,-0.017189870228
ACH-000318,-0.066031873175
ACH-000319,0.0446806921664
ACH-000320,0.0399681070014
ACH-000322,-0.08606232419960001
ACH-000323,-0.133113839263
ACH-000324,0.019131746506
ACH-000329,-0.0733987840031
ACH-000330,0.24994647231699998
ACH-000331,0.08849299049319999
ACH-000332,-0.16488112210699998
ACH-000334,-0.044046379387
ACH-000335,0.110750915293
ACH-000336,-0.304996820523
ACH-000337,-0.18758365350900003
ACH-000339,-0.12211186318299999
ACH-000341,0.118549519633
ACH-000348,-0.00692974590408
ACH-000350,-0.0946114729752
ACH-000352,-0.0872580743884
ACH-000356,-0.100129130867
ACH-000361,0.278720088175
ACH-000362,-0.042055388669
ACH-000363,0.077222160582
ACH-000364,0.0834540831243
ACH-000365,-0.10263605055
ACH-000366,0.00840323384357
ACH-000368,-0.0786479080908
ACH-000374,0.101789466143
ACH-000375,-0.141868259635
ACH-000376,-0.145809440308
ACH-000381,0.06586041286500001
ACH-000383,-0.0948920932965
ACH-000387,-0.0128136957612
ACH-000389,0.0796571732102
ACH-000390,-0.219123411157
ACH-000393,-0.0830688676809
ACH-000395,-0.0638077422337
ACH-000397,0.0553963795725
ACH-000401,-0.115689928082
ACH-000402,-0.199636248237
ACH-000403,-0.166490120627
ACH-000404,0.294660074481
ACH-000406,-0.078951669956
ACH-000407,-0.048831028870199994
ACH-000408,-0.31163206836199997
ACH-000410,-0.0403009415496
ACH-000411,0.024459840393500003
ACH-000414,-0.00491898669975
ACH-000415,0.037004678231300006
ACH-000416,0.042720850164800005
ACH-000420,-0.0691897679603
ACH-000421,-0.022519238648
ACH-000424,-0.0147385360434
ACH-000425,-0.127047452206
ACH-000426,0.08167390088530001
ACH-000427,-0.0799854458122
ACH-000433,-0.123922127049
ACH-000436,0.020624781646000002
ACH-000444,-0.141341005928
ACH-000445,-0.0502527528321
ACH-000448,-0.141712890547
ACH-000450,0.00140996941544
ACH-000452,-0.11808764942700001
ACH-000454,-0.261562109624
ACH-000458,-0.16759388045499998
ACH-000459,-0.155342210843
ACH-000460,0.039563540249900005
ACH-000461,-0.043310960501899996
ACH-000463,0.0911558436658
ACH-000464,-0.331269897076
ACH-000466,-0.18093607461300001
ACH-000467,-0.09494571823889998
ACH-000468,0.0272342411436
ACH-000469,0.00914620852189
ACH-000470,-0.168999936819
ACH-000471,-0.157886092113
ACH-000472,-0.0891564272349
ACH-000473,-0.319542504524
ACH-000475,-0.104130137926
ACH-000476,0.020860489238
ACH-000477,-0.11069517362299999
ACH-000480,-0.15602682921
ACH-000481,-0.026726309817400002
ACH-000483,-0.19707211432900001
ACH-000484,0.274922661936
ACH-000485,-0.047793466196699996
ACH-000486,-0.141199473293
ACH-000487,-0.105271063907
ACH-000488,-0.12548494965999998
ACH-000490,-0.274782432476
ACH-000491,0.0500903805583
ACH-000495,-0.171609099287
ACH-000496,-0.0065963013368
ACH-000499,-0.13343803281
ACH-000500,-0.487126428328
ACH-000502,-0.037949037755800004
ACH-000503,-0.0628324826557
ACH-000505,-0.0628707226184
ACH-000507,-0.08739481698580001
ACH-000510,-0.0369718223045
ACH-000511,0.041508676375000005
ACH-000512,-0.0650474741149
ACH-000516,-0.413519349239
ACH-000517,-0.0668365831484
ACH-000518,-0.0932235887944
ACH-000520,-0.0946281952902
ACH-000521,0.0508732228724
ACH-000522,0.08858814146630001
ACH-000524,-0.051086347275800005
ACH-000527,-0.1887890891
ACH-000528,-0.0933317276633
ACH-000537,-0.0163379108289
ACH-000541,0.266537494273
ACH-000542,0.0329149386529
ACH-000544,0.031243341810000002
ACH-000545,-0.00323662435012
ACH-000547,-0.17185898480599998
ACH-000548,-0.0797162731082
ACH-000549,-0.18286077987
ACH-000550,-0.102309067487
ACH-000552,-0.0637934518736
ACH-000556,-0.0597975380844
ACH-000557,-0.0161916086702
ACH-000570,-0.363651738706
ACH-000571,-0.19059644601
ACH-000573,0.0182245039786
ACH-000576,-0.257766489817
ACH-000580,-0.30061901355799997
ACH-000584,-0.00910070303445
ACH-000585,0.036652689817800004
ACH-000588,0.11856512238900001
ACH-000589,-0.0276070094973
ACH-000591,-0.0736978966186
ACH-000593,-0.167838016338
ACH-000600,-0.0474594114702
ACH-000601,-0.112194709368
ACH-000604,-0.08758499172910002
ACH-000605,-0.241989399709
ACH-000606,-0.100794569914
ACH-000608,0.034120989271800004
ACH-000614,-0.21959124856400003
ACH-000616,-0.15185719740599998
ACH-000618,-0.187028640672
ACH-000619,0.0222050465652
ACH-000620,0.115143788552
ACH-000621,-0.163262625682
ACH-000622,0.13806715496400002
ACH-000623,-0.164142202672
ACH-000624,0.0217584172279
ACH-000627,-0.176511871342
ACH-000630,-0.0704765182579
ACH-000632,-0.036427632616199995
ACH-000633,-0.11300121235200002
ACH-000637,-0.27868834054200003
ACH-000638,0.0836376746066
ACH-000646,0.242000280399
ACH-000647,-0.104275595936
ACH-000648,0.0398300209429
ACH-000649,-0.0356383615106
ACH-000651,-0.11189089857000001
ACH-000652,-0.0379814527438
ACH-000653,0.00378240599078
ACH-000657,-0.125073976772
ACH-000658,0.013893379474400001
ACH-000661,-0.00886695784489
ACH-000662,-0.025072839805799996
ACH-000663,-0.125056213902
ACH-000665,-0.08741034893439999
ACH-000671,0.0447188140635
ACH-000673,-0.0935812714989
ACH-000676,-0.0973082319387
ACH-000677,-0.0649373722935
ACH-000681,-0.0303232188257
ACH-000682,-0.0996482838531
ACH-000683,0.022704082125400003
ACH-000684,0.029788307496099998
ACH-000688,-0.181861485208
ACH-000693,-0.124105126718
ACH-000694,-0.0795085363169
ACH-000695,0.004321775511760001
ACH-000696,-0.11055861552200001
ACH-000697,-0.141616695803
ACH-000699,-0.0541444971201
ACH-000701,-0.00716045438584
ACH-000706,-0.19186549419399998
ACH-000711,-0.100765640929
ACH-000713,0.0380346687192
ACH-000714,-0.00919015588891
ACH-000718,0.08687245765030001
ACH-000720,-0.112581480217
ACH-000721,-0.0143502195709
ACH-000724,-0.0192310448097
ACH-000725,-0.40779661561700004
ACH-000732,-0.385114008432
ACH-000734,0.032808915216799996
ACH-000735,-0.15505742995400001
