,MDM1 (56890)
ACH-000004,-0.187285261615
ACH-000007,-0.440894856709
ACH-000009,-0.0999752206251
ACH-000011,-0.221601745292
ACH-000012,-0.10757611797700001
ACH-000013,-0.158826541826
ACH-000014,-0.06899183139550001
ACH-000015,-0.141524899284
ACH-000017,-0.22172790966699998
ACH-000018,-0.00995436695372
ACH-000019,0.0017280539613699997
ACH-000021,-0.18009377707199997
ACH-000022,-0.10958198728099999
ACH-000025,-0.283750758855
ACH-000028,-0.321172102262
ACH-000030,-0.132096675857
ACH-000035,-0.215909325371
ACH-000036,-0.061861796174499994
ACH-000037,-0.0671003811053
ACH-000039,0.117076464953
ACH-000040,-0.139666927303
ACH-000041,-0.134193456169
ACH-000042,-0.0857612555566
ACH-000045,-0.180791605678
ACH-000047,-0.269064843757
ACH-000052,-0.2547982588
ACH-000053,-0.117082351304
ACH-000054,-0.0956707182281
ACH-000055,-0.10499601208699999
ACH-000060,-0.00374208880372
ACH-000067,-0.210840273516
ACH-000070,-0.19004062885
ACH-000075,-0.284756740506
ACH-000078,0.113651345077
ACH-000082,-0.241405656641
ACH-000085,0.08860504194060001
ACH-000086,-0.308909953485
ACH-000087,-0.09036101499160001
ACH-000092,-0.10553945299900001
ACH-000095,-0.166280684524
ACH-000097,-0.17447525322700003
ACH-000098,0.000137230947933
ACH-000099,-0.0360481215309
ACH-000108,-0.0561510374066
ACH-000113,-0.104124637923
ACH-000115,0.054073300316500005
ACH-000116,-0.118822971205
ACH-000118,-0.190840931232
ACH-000120,-0.218571500825
ACH-000123,-0.06888155164769999
ACH-000127,0.00213861741301
ACH-000128,-0.233444998114
ACH-000132,0.0561174745466
ACH-000133,-0.196363244302
ACH-000137,-0.205429089544
ACH-000138,-0.271202253479
ACH-000142,-0.169458286274
ACH-000143,-0.137773503026
ACH-000146,-0.0499742739817
ACH-000148,-0.18569770321899998
ACH-000150,-0.13533985840600002
ACH-000152,-0.20937468313299998
ACH-000153,-0.227140495341
ACH-000159,-0.160824197793
ACH-000160,-0.19486432117600003
ACH-000163,-0.352116215608
ACH-000167,-0.196081010243
ACH-000168,-0.125846250211
ACH-000169,-0.21991666792700001
ACH-000178,-0.0289056332017
ACH-000182,-0.18839185491500002
ACH-000183,0.09752806181460001
ACH-000188,-0.010252422741799999
ACH-000189,-0.148044621213
ACH-000190,-0.356776021374
ACH-000198,-0.135107538698
ACH-000204,0.0135795611182
ACH-000206,0.22932851560800002
ACH-000207,0.29076292580400004
ACH-000211,-0.18710626115200002
ACH-000215,-0.27895275449900003
ACH-000221,-0.143703088803
ACH-000222,-0.429407711039
ACH-000223,-0.0953585438945
ACH-000226,-0.16120339264900002
ACH-000227,-0.304966044465
ACH-000228,-0.102841747115
ACH-000231,-0.19919643540600002
ACH-000232,-0.12345212500700001
ACH-000233,-0.0680327213966
ACH-000234,-0.58538486762
ACH-000235,-0.19086283718199998
ACH-000237,-0.0026681564503100003
ACH-000238,-0.289729896928
ACH-000243,-0.135368977275
ACH-000244,-0.19591843621
