,CERKL (375298)
ACH-000004,-0.0232114244133
ACH-000007,-0.0623098185146
ACH-000009,-0.0053040839347
ACH-000011,-0.09673582463639999
ACH-000012,0.13405552318299999
ACH-000013,0.089409829649
ACH-000014,-0.061860118653800006
ACH-000015,0.102176444125
ACH-000017,-0.011585573018
ACH-000018,-0.114411517952
ACH-000019,0.00784737537295
ACH-000021,0.183453871921
ACH-000022,0.131465639088
ACH-000025,-0.0108912769664
ACH-000028,0.055080866838300005
ACH-000030,-0.0971657545215
ACH-000035,0.174415795775
ACH-000036,-0.0147392893943
ACH-000037,0.12338352278300001
ACH-000039,-0.128277307921
ACH-000040,0.0862059923381
ACH-000041,-0.317316803554
ACH-000042,0.179611479377
ACH-000045,-0.012167559650000001
ACH-000047,0.0456607641837
ACH-000052,0.16118496927
ACH-000053,0.0172187507491
ACH-000054,-0.124314294352
ACH-000055,-0.09700187756279999
ACH-000060,0.20930711431
ACH-000067,-0.192766084034
ACH-000070,-0.162919439926
ACH-000075,-0.189496816939
ACH-000078,0.143718123696
ACH-000082,0.054507705850099994
ACH-000085,-0.0438796370096
ACH-000086,-0.011736278428
ACH-000087,-0.0717008340818
ACH-000092,0.0322866231284
ACH-000095,-0.022099447810400002
ACH-000097,-0.0274155113834
ACH-000098,-0.0347124809519
ACH-000099,-0.0103793122755
ACH-000108,-0.15170284067700002
ACH-000113,0.0543514405636
ACH-000115,0.162105675799
ACH-000116,0.00233248001732
ACH-000118,0.020633676158499998
ACH-000120,0.0194798505554
ACH-000123,0.0315043210658
ACH-000127,0.0164439999108
ACH-000128,-0.0223795890069
ACH-000132,0.046990735030300004
ACH-000133,-0.0205234201995
ACH-000137,0.278401270833
ACH-000138,0.07973168534649999
ACH-000142,-0.029604159262599995
ACH-000143,0.146966270631
ACH-000146,-0.05538411067969999
ACH-000148,0.010710843037100001
ACH-000150,0.11113257466399999
ACH-000152,-0.057916046383499994
ACH-000153,-0.24759024289599998
ACH-000159,0.109844343386
ACH-000160,0.221536275089
ACH-000163,0.15095574736300002
ACH-000167,-0.09021834595480001
ACH-000168,0.123118807156
ACH-000169,0.0913808356309
ACH-000178,0.0523635963036
ACH-000182,-0.108287675079
ACH-000183,0.07978111122239999
ACH-000188,0.11742367786699999
ACH-000189,0.14143088052799999
ACH-000190,-0.0339268029548
ACH-000198,-0.0707744685596
ACH-000204,-0.163617637254
ACH-000206,0.258403742482
ACH-000207,0.18286294450100002
ACH-000211,0.0645386831785
ACH-000215,0.0018857906725299998
ACH-000221,0.275912346192
ACH-000222,-0.131835117286
ACH-000223,0.0369656283935
ACH-000226,-0.0229640374921
ACH-000227,0.0869404025474
ACH-000228,-0.0546139952305
ACH-000231,0.0760231048623
ACH-000232,0.0732898240763
ACH-000233,-0.13527417006
ACH-000234,-0.19983565017700003
ACH-000235,0.0100202037873
ACH-000237,-0.0345111847543
ACH-000238,-0.038370858865
ACH-000243,0.11474877931500001
ACH-000244,-0.0827267226452
ACH-000246,-0.0389944782747
ACH-000248,0.149967248567
ACH-000250,-0.0030580641506199996
ACH-000251,0.106601324525
ACH-000253,0.0574167728266
ACH-000255,0.0230395699367
ACH-000256,0.387372472496
ACH-000257,0.0710692703
ACH-000258,0.187364221467
ACH-000259,0.10046898912999999
ACH-000260,-0.0673088710326
ACH-000261,0.135582933125
ACH-000262,0.113447124443
ACH-000263,-0.207895319989
ACH-000264,0.059995102352800006
ACH-000265,0.105840387632
ACH-000266,0.0332318986155
ACH-000272,0.0724881014343
ACH-000273,-0.0569710033061
ACH-000274,0.0064119046032
ACH-000277,0.213436411706
ACH-000278,0.030005603582500002
ACH-000279,-0.11638004825300001
ACH-000280,0.220500383138
ACH-000281,0.0908161195664
ACH-000288,0.0861265609487
ACH-000291,0.0051568841160699996
ACH-000293,0.144714293918
ACH-000294,-0.0201050414795
ACH-000295,0.189868154676
ACH-000296,0.143917524032
ACH-000302,0.16249667533
ACH-000304,-0.191530163376
ACH-000307,0.0759232327619
ACH-000308,0.06818998791400001
ACH-000310,0.314606516492
ACH-000311,0.18000160598499998
ACH-000312,0.21415686348000001
ACH-000315,0.274166277235
ACH-000316,-0.222022348736
ACH-000317,-0.0313927829443
ACH-000318,0.280749420944
ACH-000319,0.150740309292
ACH-000320,0.384780317002
ACH-000322,0.283516248013
ACH-000323,-0.0595395788272
ACH-000324,0.11261572888699999
ACH-000329,0.07067532529199999
ACH-000330,0.138558999411
ACH-000331,-0.06099619067440001
ACH-000332,0.13353528467599998
ACH-000334,0.22425300441399998
ACH-000335,0.110084175051
ACH-000336,-0.27725682249600003
ACH-000337,-0.23984821222199998
ACH-000339,0.061868946558300005
ACH-000341,0.318477000773
ACH-000348,0.155054267143
ACH-000350,0.191985116875
ACH-000352,0.236226138422
ACH-000356,0.004134079891570001
ACH-000361,0.036703389249
ACH-000362,0.0925221980307
ACH-000363,-0.00587036221519
ACH-000364,-0.152550500658
ACH-000365,0.12041391158800001
ACH-000366,0.167615518904
ACH-000368,-0.147833488183
ACH-000374,-0.0263398831323
ACH-000375,0.15655588788
ACH-000376,0.12027945517699999
ACH-000381,-0.151894056224
ACH-000383,0.094687708768
ACH-000387,0.0657995483624
ACH-000389,-0.00476812891036
ACH-000390,-0.0399283440688
ACH-000393,-0.07278863637039999
ACH-000395,0.072465516017
ACH-000397,0.059663200294000004
ACH-000401,0.24839744029599997
ACH-000402,0.295384742345
ACH-000403,-0.0692660878977
ACH-000404,-0.038035805003199995
ACH-000406,-0.018830327480200002
ACH-000407,-0.0632454792671
ACH-000408,0.0122999566838
ACH-000410,-0.0591165832778
ACH-000411,-0.0188428833458
ACH-000414,0.07407844383880001
ACH-000415,-0.102462124931
ACH-000416,0.036278171617400004
ACH-000420,0.37605535414999997
ACH-000421,0.135582243341
ACH-000424,0.234300142206
ACH-000425,0.08858328585550002
ACH-000426,0.025176874638400005
ACH-000427,0.0263249032858
ACH-000433,0.102856150583
ACH-000436,-0.142408048723
ACH-000444,-0.0261496339684
ACH-000445,-0.13306094010800001
ACH-000448,0.0147849402621
ACH-000450,-0.00506457491657
ACH-000452,0.00394474468643
ACH-000454,-0.0515383051482
ACH-000458,0.0818235855159
ACH-000459,0.203616732661
ACH-000460,0.052865366522
ACH-000461,0.134397582444
ACH-000463,-0.101248622315
ACH-000464,-0.142023064306
ACH-000466,0.0820707380228
ACH-000467,-0.0125637306251
ACH-000468,0.12852474419
ACH-000469,0.221033974621
ACH-000470,0.087131319029
ACH-000471,-0.028643887256200002
ACH-000472,0.00799277734083
ACH-000473,-0.00925538205236
ACH-000475,-0.0592725597426
ACH-000476,-0.154047047263
ACH-000477,-0.0895979662554
ACH-000480,-0.000534496474397
ACH-000481,0.197825843044
ACH-000483,-0.0859846127107
ACH-000484,-0.08923308132819999
ACH-000485,0.148154428848
ACH-000486,0.0944871778642
ACH-000487,-0.10311241430700001
ACH-000488,0.012077795187399999
ACH-000490,0.0814191261895
ACH-000491,-0.0203131552752
ACH-000495,0.27119718848200003
ACH-000496,0.0183344409227
ACH-000499,-0.13575468925200002
ACH-000500,-0.447385409341
ACH-000502,0.09070918081450001
ACH-000503,-0.41472722231799997
ACH-000505,-0.0481247977095
ACH-000507,0.116236429698
ACH-000510,-0.045904377533300005
ACH-000511,0.012884209496500001
ACH-000512,-0.0598444410248
ACH-000516,-0.0108089319365
ACH-000517,0.08809954625210001
ACH-000518,0.146404203516
ACH-000520,-0.178075931635
ACH-000521,0.149246837726
ACH-000522,-0.0235702371581
ACH-000524,0.282592112663
ACH-000527,0.11756466105999999
ACH-000528,0.00574863029049
ACH-000537,0.0940219292247
ACH-000541,0.000280646180483
ACH-000542,0.0686412501783
ACH-000544,0.0529964302812
ACH-000545,-0.29994992798500003
ACH-000547,-0.0186864462998
ACH-000548,-0.006036390546
ACH-000549,-0.120629216415
ACH-000550,0.102674141648
ACH-000552,0.157018686904
ACH-000556,0.111538676689
ACH-000557,-0.21578472916400002
ACH-000570,-0.175173669013
ACH-000571,0.12753305976600002
ACH-000573,0.138569647763
ACH-000576,-0.0379873025324
ACH-000580,-0.048327643265800004
ACH-000584,-0.0097630904906
ACH-000585,0.25103695623100003
ACH-000588,0.197744730379
ACH-000589,0.202481545988
ACH-000591,-0.153374844153
ACH-000593,-0.0670360063441
ACH-000600,0.112859277038
ACH-000601,0.09844980723449999
ACH-000604,-0.36807166422300003
ACH-000605,-0.06266104145240001
ACH-000606,-0.138606998725
ACH-000608,-0.135705409912
ACH-000614,0.166680469912
ACH-000616,0.0319088694765
ACH-000618,0.10627773968399999
ACH-000619,0.20076117967
ACH-000620,0.06236821921519999
ACH-000621,-0.0527551466732
ACH-000622,0.0255275372774
ACH-000623,0.0494093502888
ACH-000624,0.0520451293015
ACH-000627,0.168610605675
ACH-000630,-0.0658422382486
ACH-000632,-0.114759858134
ACH-000633,0.0310852256795
ACH-000637,0.228901939101
ACH-000638,0.052820259348400005
ACH-000646,-0.17804451442000002
ACH-000647,0.0589125669568
ACH-000648,0.07926100608030001
ACH-000649,-0.05306053610519999
ACH-000651,-0.13616118999500001
ACH-000652,-0.15740866133300002
ACH-000653,0.202391729093
ACH-000657,0.08907140555849999
ACH-000658,0.11675525714000001
ACH-000661,0.023559440099800003
ACH-000662,0.013782959014600001
ACH-000663,0.112095015034
ACH-000665,0.0749314608386
ACH-000671,0.0106888596089
ACH-000673,0.0770088202808
ACH-000676,0.142842933822
ACH-000677,-0.00246992061617
ACH-000681,0.190741609729
ACH-000682,0.048409966188900005
ACH-000683,0.14358388955499998
ACH-000684,-0.0718411198205
ACH-000688,-0.0439505295529
ACH-000693,0.0720880297351
ACH-000694,0.0911558681242
ACH-000695,-0.155923915989
ACH-000696,0.0421716728663
ACH-000697,0.025889970247499998
ACH-000699,0.12302926853499999
ACH-000701,-0.00298909058524
ACH-000706,0.0384786533457
ACH-000711,-0.0152837546855
ACH-000713,0.11054616010299999
ACH-000714,0.141118757026
ACH-000718,0.195050737966
ACH-000720,0.112316229438
ACH-000721,-0.053870327601300005
ACH-000724,0.38813698038000005
ACH-000725,0.023997972208799997
ACH-000732,0.0208844797103
ACH-000734,0.0278321990527
ACH-000735,-0.0360950065241
ACH-000736,0.00129125093193
ACH-000738,0.04226656597490001
ACH-000746,-0.149811137085
ACH-000747,-0.0415730680692
ACH-000748,0.0397000984677
ACH-000753,-0.0292500833029
ACH-000756,-0.0884085356347
ACH-000757,0.0989351364573
ACH-000758,-0.233602427562
ACH-000760,-0.10262579839199999
ACH-000763,-0.147135013042
ACH-000764,0.11379168575200001
ACH-000765,-0.122518443923
ACH-000766,0.052843557469600004
ACH-000767,0.13393213879899998
ACH-000768,-0.109876339951
ACH-000769,-0.0557697434979
ACH-000770,0.0969164569623
ACH-000771,-0.00324749345913
ACH-000773,-0.033206444292700005
ACH-000776,-0.109169250777
ACH-000777,0.027283750712099996
ACH-000778,0.09453528103639999
ACH-000781,0.0313960059801
ACH-000782,0.199690767189
ACH-000783,0.136317802801
ACH-000784,-0.0115915043166
ACH-000785,0.217464731454
ACH-000787,0.0426573155641
ACH-000788,0.0703608828399
ACH-000791,0.09481347499819999
ACH-000792,0.0820851974856
ACH-000794,-0.0165072611882
ACH-000796,-0.046778641635600006
ACH-000799,-0.0641324881743
ACH-000800,0.0569007532526
ACH-000802,0.10506161926
ACH-000804,0.102862583869
ACH-000805,0.00366973254558
ACH-000809,0.009001765030540001
ACH-000810,0.370525852566
ACH-000811,0.0793073045702
ACH-000817,-0.0783998643123
ACH-000819,-0.13629484099000003
ACH-000820,-0.19470784683200001
ACH-000821,0.289861419947
ACH-000822,0.0164952194783
ACH-000823,0.0507162727546
ACH-000824,-0.042546107537699995
ACH-000827,-0.0776753118547
ACH-000829,0.0342359448723
ACH-000831,0.020253416928900002
ACH-000832,0.09178721087750001
ACH-000833,0.0652872970339
ACH-000834,-0.0626490582213
ACH-000835,0.181197956543
ACH-000836,-0.049845277772699995
ACH-000837,-0.0229687245946
ACH-000838,-0.204335882799
ACH-000839,0.132393380964
ACH-000840,0.39530364260300005
ACH-000841,0.101824789538
ACH-000843,-0.0816774741161
ACH-000846,-0.019597093384099998
ACH-000847,0.231531986637
ACH-000848,-0.0580714448609
ACH-000849,0.00155439307752
ACH-000851,0.0148599362372
ACH-000855,-0.239611790413
ACH-000856,0.124287510802
ACH-000858,0.0710980560345
ACH-000859,-0.0569716543633
ACH-000861,-0.050672326244400004
ACH-000862,0.14170197235999998
ACH-000865,0.101862525624
ACH-000866,0.0813266615779
ACH-000867,0.0477453689833
ACH-000869,0.0627936124483
ACH-000872,-0.07403152581019999
ACH-000873,-0.183292758539
ACH-000876,0.17832064588500002
ACH-000878,0.11885603787799999
ACH-000880,0.17062129809999999
ACH-000881,0.130387957599
ACH-000882,0.120991310032
ACH-000884,-0.00939058945884
ACH-000885,-0.00984977953558
ACH-000887,0.100200072725
ACH-000888,-0.0018461777421999999
ACH-000889,-0.024735912327
ACH-000890,0.101546077409
ACH-000896,-0.10790107332599999
ACH-000898,-0.08465368528449999
ACH-000900,0.170911362555
ACH-000901,0.0654980291413
ACH-000905,0.174436580955
ACH-000906,0.0162352996158
ACH-000907,-0.19020905874699998
ACH-000910,0.026144045656699998
ACH-000911,-0.147506523003
ACH-000912,0.0761609119798
ACH-000913,0.0407540558194
ACH-000915,0.147255071037
ACH-000916,-0.40343146233099997
ACH-000917,-0.11591373692500001
ACH-000921,-0.103706889101
ACH-000924,0.049554921716400004
ACH-000926,0.026243283084900003
ACH-000928,0.25294140641999996
ACH-000929,-0.18282044547600002
ACH-000932,0.08809902578389998
ACH-000935,-0.101379972503
ACH-000936,0.08634255758050001
ACH-000937,-0.147125878681
ACH-000938,-0.0960943490532
ACH-000939,-0.0343808065946
ACH-000941,0.011432885379500001
ACH-000943,0.0103895441759
ACH-000946,0.106127215298
ACH-000947,-0.0270674974159
ACH-000948,0.123430873037
ACH-000950,-0.045467675128
ACH-000953,-0.17294790965
ACH-000957,0.0654665458802
ACH-000958,0.0748859536235
ACH-000960,0.0951129934835
ACH-000963,-0.0753115712455
ACH-000968,-0.03496115931569999
ACH-000969,-0.0661822452323
ACH-000973,-0.0659431491127
ACH-000974,-0.0501358303354
ACH-000975,-0.0891686809963
ACH-000976,-0.16827751633699997
ACH-000978,-0.015821799555299998
ACH-000980,0.0351557824019
ACH-000984,0.055293022279300004
ACH-000986,0.173108356606
ACH-000988,0.09528630197450001
ACH-000993,0.0635948513958
ACH-000994,0.0675674769606
ACH-000996,-0.10050524189099999
ACH-001001,0.049027065153199996
ACH-001020,0.25101535576699996
ACH-001028,-0.017294228927200003
ACH-001031,0.257079094486
ACH-001038,-0.11888777955
ACH-001048,0.10328805232
ACH-001050,0.009719583623030001
ACH-001053,-0.152901192725
ACH-001054,-0.0304638474907
ACH-001061,0.0156472494478
ACH-001067,0.186035121312
ACH-001075,0.136292820068
ACH-001096,0.118138463697
ACH-001128,-0.025178129287900003
ACH-001134,0.166203930731
ACH-001151,-0.0702252838796
ACH-001163,0.0662470953987
ACH-001164,0.07741778117630001
ACH-001173,-0.0615323815849
ACH-001183,0.0928052391957
ACH-001184,-0.25472268233600004
ACH-001190,0.173708559545
ACH-001192,-0.148250934738
ACH-001193,0.514384073049
ACH-001196,0.16762451445
ACH-001197,0.112390829163
ACH-001205,-0.00686661946838
ACH-001211,0.0520706609122
ACH-001212,-0.22417010734499998
ACH-001228,-0.0129840368288
ACH-001232,0.0633590038271
ACH-001239,0.08910782742910002
ACH-001274,-0.0476239858218
ACH-001275,0.10827337111
ACH-001277,0.207595797183
ACH-001278,0.0581311142926
ACH-001280,0.159747296305
ACH-001283,-0.155884261746
ACH-001289,-0.186922478961
ACH-001295,-0.0341473331557
ACH-001300,0.107939008257
ACH-001301,0.23061208055500002
ACH-001302,-0.230651821659
ACH-001303,-0.282154378349
ACH-001306,0.0155603298227
ACH-001318,-0.18238604371800002
ACH-001322,0.0973145166055
ACH-001328,0.0919611401745
ACH-001332,-0.261526167538
ACH-001333,0.153286681961
ACH-001336,-0.0415793539293
ACH-001340,0.128287093435
ACH-001346,0.0765400134022
ACH-001353,0.0906333691357
ACH-001354,0.16223011927
ACH-001367,0.0527561673982
ACH-001368,-0.0588084271791
ACH-001374,0.170232549087
ACH-001375,-0.000639316970805
ACH-001377,0.10804474755599999
ACH-001380,0.015101963419700002
