,PDCL3 (79031)
ACH-000004,0.148165338918
ACH-000007,-0.14689887972100002
ACH-000009,-0.35550624889399995
ACH-000011,-0.175018393558
ACH-000012,-0.314043671234
ACH-000013,-0.204295681613
ACH-000014,-0.324112495817
ACH-000015,-0.221984205862
ACH-000017,-0.14439702827099998
ACH-000018,-0.5328667173730001
ACH-000019,-0.30315679471900003
ACH-000021,-0.0813529813536
ACH-000022,-0.138289875958
ACH-000025,-0.238369506293
ACH-000028,-0.29022581641600004
ACH-000030,-0.450853856014
ACH-000035,-0.4369263332
ACH-000036,-0.46724223141800003
ACH-000037,-0.391137580691
ACH-000039,-0.262076369997
ACH-000040,-0.46022107055399997
ACH-000041,-0.285135866364
ACH-000042,-0.270419071534
ACH-000045,-0.372272661817
ACH-000047,-0.455272991941
ACH-000052,-0.183213291699
ACH-000053,-0.185763513937
ACH-000054,-0.397457556586
ACH-000055,0.161799064577
ACH-000060,-0.454710109601
ACH-000067,-0.457366900944
ACH-000070,-0.165924432632
ACH-000075,-0.506831770377
ACH-000078,-0.13645718480900002
ACH-000082,-0.22779686975900001
ACH-000085,-0.323802610374
ACH-000086,-0.3251513017
ACH-000087,-0.300663660828
ACH-000092,-0.527126393455
ACH-000095,-0.131602532125
ACH-000097,-0.360754917786
ACH-000098,-0.564177444177
ACH-000099,-0.232092062804
ACH-000108,-0.20187574268199998
ACH-000113,-0.30642398436900004
ACH-000115,-0.0810848992035
ACH-000116,-0.264753023985
ACH-000118,-0.477153267558
ACH-000120,-0.17175445998199998
ACH-000123,-0.412096380753
ACH-000127,-0.280681089912
ACH-000128,-0.45281121963699994
ACH-000132,-0.122371323867
ACH-000133,-0.499308835
ACH-000137,-0.0903181148045
ACH-000138,-0.114608711106
ACH-000142,-0.279054870468
ACH-000143,-0.22821718169100003
ACH-000146,0.0422649198571
ACH-000148,-0.45192196942400004
ACH-000150,-0.167185633821
ACH-000152,-0.745856902469
ACH-000153,-0.31838044844
ACH-000159,-0.24748747300700003
ACH-000160,-0.297808300051
ACH-000163,-0.404654334796
ACH-000167,-0.215272908569
ACH-000168,-0.04470890254380001
ACH-000169,-0.316450515529
ACH-000178,-0.280469011981
ACH-000182,-0.439541313693
ACH-000183,-0.21765578309500003
ACH-000188,-0.305148216821
ACH-000189,-0.581227405014
ACH-000190,-0.46542598596699997
ACH-000198,-0.23017107863400002
ACH-000204,-0.486936900251
ACH-000206,-0.378919350664
ACH-000207,-0.215066070786
ACH-000211,-0.495548057819
ACH-000215,-0.414113711022
ACH-000221,-0.272160085088
ACH-000222,0.0488016955269
ACH-000223,-0.393214911938
ACH-000226,-0.162033500422
ACH-000227,-0.40772335630400003
ACH-000228,-0.331619691365
ACH-000231,-0.742985432124
ACH-000232,-0.33513183721400003
ACH-000233,-0.327057483035
ACH-000234,-0.273843380333
ACH-000235,-0.271091153253
ACH-000237,-0.31744819566
ACH-000238,-0.16939197627900002
ACH-000243,-0.20802497007399998
ACH-000244,-0.6070313423229999
ACH-000246,-0.24122540985899998
ACH-000248,-0.25238997458
ACH-000250,-0.342957990696
ACH-000251,-0.38804446509499996
ACH-000253,-0.18132488050099999
ACH-000255,-0.5333212569269999
ACH-000256,-0.0914420279212
ACH-000257,0.34729779308
ACH-000258,-0.0253417345247
ACH-000259,-0.07698087341519999
ACH-000260,-0.285296597044
ACH-000261,-0.342033239342
ACH-000262,-0.122269551049
ACH-000263,-0.241191618632
ACH-000264,-0.527956766193
ACH-000265,-0.245113630342
ACH-000266,-0.178656983483
ACH-000272,-0.251778013172
ACH-000273,-0.325632306636
ACH-000274,-0.564131562342
ACH-000277,-0.173880232446
ACH-000278,-0.093837728827
ACH-000279,-0.150806483789
ACH-000280,-0.211852452212
ACH-000281,-0.29690376907
ACH-000288,-0.513644356688
ACH-000291,-0.191527128125
ACH-000293,-0.38018915541000003
ACH-000294,-0.016558707962
ACH-000295,-0.239500219531
ACH-000296,-0.320588012837
ACH-000302,-0.12210833502999999
ACH-000304,-0.516830192528
ACH-000307,-0.226019749752
ACH-000308,-0.254755166701
ACH-000310,-0.46493237955
ACH-000311,-0.232962512434
ACH-000312,-0.163304457684
ACH-000315,-0.0268988745947
ACH-000316,-0.22177046464000003
ACH-000317,-0.32268373227499997
ACH-000318,-0.358789060674
ACH-000319,-0.232153072148
ACH-000320,-0.164743269321
ACH-000322,-0.396456315
ACH-000323,-0.289739321624
ACH-000324,-0.192733797738
ACH-000329,-0.423340894839
ACH-000330,-0.165134344032
ACH-000331,-0.431680865017
ACH-000332,-0.276474924632
ACH-000334,-0.0580313741971
ACH-000335,-0.49060088775399996
ACH-000336,-0.191106767197
ACH-000337,-0.199123018609
ACH-000339,-0.385665957962
ACH-000341,-0.46032365807099995
ACH-000348,-0.18781649002999998
ACH-000350,-0.0133060276078
ACH-000352,-0.401937817446
ACH-000356,-0.401246454885
ACH-000361,-0.5733907710239999
ACH-000362,-0.197115383526
ACH-000363,-0.144689296328
ACH-000364,-0.149522825627
ACH-000365,-0.188420605429
ACH-000366,-0.0917936658869
ACH-000368,-0.181734665704
ACH-000374,-0.6098042207
ACH-000375,-0.398918702711
ACH-000376,-0.171142632542
ACH-000381,-0.459961398633
ACH-000383,-0.130502569613
ACH-000387,-0.16622089246
ACH-000389,-0.304899602991
ACH-000390,-0.297260413132
ACH-000393,-0.47784125786000003
ACH-000395,-0.182878243479
ACH-000397,-0.483061907436
ACH-000401,-0.233165980576
ACH-000402,-0.357482824666
ACH-000403,-0.176508506587
ACH-000404,-0.528888814836
ACH-000406,-0.0901468221724
ACH-000407,-0.319719167037
ACH-000408,-0.0470961377245
ACH-000410,-0.215420311142
ACH-000411,-0.503924504495
ACH-000414,-0.169845516826
ACH-000415,-0.31814301174000004
ACH-000416,-0.421091921579
ACH-000420,-0.39365926796499995
ACH-000421,-0.155468140221
ACH-000424,-0.303487305943
ACH-000425,-0.40571709728
ACH-000426,-0.173355508691
ACH-000427,-0.322165800386
ACH-000433,-0.5473500996
ACH-000436,-0.0278597566968
ACH-000444,-0.130479174727
ACH-000445,-0.5169770441529999
ACH-000448,-0.49822388386000005
ACH-000450,-0.335085958775
ACH-000452,-0.16112478941400002
ACH-000454,-0.40720375255900004
ACH-000458,-0.237752004684
ACH-000459,0.0351462355715
ACH-000460,-0.37060711636
ACH-000461,-0.0970669124985
ACH-000463,-0.453032441379
ACH-000464,-0.572086397053
ACH-000466,-0.116045266461
ACH-000467,-0.25516559069899997
ACH-000468,-0.348626365222
ACH-000469,-0.34080049193499995
ACH-000470,-0.20866105715999997
ACH-000471,-0.381499171118
ACH-000472,-0.311198761937
ACH-000473,-0.188591597014
ACH-000475,-0.255160815762
ACH-000476,-0.23488037169
ACH-000477,0.019048432840599996
ACH-000480,-0.19975463770100002
ACH-000481,-0.295146716993
ACH-000483,-0.39977433147
ACH-000484,-0.609305814712
ACH-000485,-0.384845300048
ACH-000486,-0.25205405979400003
ACH-000487,-0.0049770024726800005
ACH-000488,-0.420361164793
ACH-000490,-0.400107184109
ACH-000491,-0.241887291166
ACH-000495,-0.338548445713
ACH-000496,-0.261605495698
ACH-000499,-0.199433203347
ACH-000500,-0.34585314273
ACH-000502,-0.320436642397
ACH-000503,-0.483970372962
ACH-000505,-0.300679919957
ACH-000507,-0.46279306882200005
ACH-000510,-0.171932108271
ACH-000511,-0.146902737797
ACH-000512,-0.41812562274400006
ACH-000516,-0.462217568155
ACH-000517,-0.392937366687
ACH-000518,-0.20101214177700003
ACH-000520,-0.196270570343
ACH-000521,-0.269354535316
ACH-000522,-0.255172724057
ACH-000524,-0.27221723834600003
ACH-000527,-0.131233195969
ACH-000528,-0.160791406792
ACH-000537,-0.439597324983
ACH-000541,-0.18403963139
ACH-000542,-0.351263305944
ACH-000544,-0.255049613222
ACH-000545,-0.287540608453
ACH-000547,-0.038748577980400004
ACH-000548,-0.315103418171
ACH-000549,-0.661887129179
ACH-000550,-0.495963636653
ACH-000552,-0.252880139585
ACH-000556,-0.457557821232
ACH-000557,0.24568703434500003
ACH-000570,-0.447995540344
ACH-000571,-0.129551069574
ACH-000573,-0.0666589946671
ACH-000576,-0.32245415737
ACH-000580,-0.104415775452
ACH-000584,-0.42125863965800003
ACH-000585,-0.376703102514
ACH-000588,0.025461845029099997
ACH-000589,-0.32129510196600003
ACH-000591,-0.503764709459
ACH-000593,-0.41687413744699997
ACH-000600,-0.310883181614
ACH-000601,-0.454285154466
ACH-000604,-0.163619178147
ACH-000605,-0.14498059147700001
ACH-000606,-0.430591302623
ACH-000608,0.0399426436881
ACH-000614,-0.136008063834
ACH-000616,-0.405439168557
ACH-000618,-0.302391493196
ACH-000619,-0.216669854729
ACH-000620,-0.380219405736
ACH-000621,-0.189290183933
ACH-000622,-0.40395897403399994
ACH-000623,-0.22633695899999998
ACH-000624,-0.366352304843
ACH-000627,-0.33441258389199996
ACH-000630,-0.420729574667
ACH-000632,-0.397700085872
ACH-000633,-0.151438671634
ACH-000637,-0.353299413589
ACH-000638,-0.290919533143
ACH-000646,-0.23115313709000002
ACH-000647,-0.37278774266000003
ACH-000648,-0.28632297100000004
ACH-000649,-0.27365838758600003
ACH-000651,-0.21615156694899998
ACH-000652,-0.20156196542500002
ACH-000653,-0.25598891366300003
ACH-000657,-0.48644653460000004
ACH-000658,-0.0668926852932
ACH-000661,-0.08427820164069999
ACH-000662,-0.355110995401
ACH-000663,-0.22100005463000003
ACH-000665,-0.224161461373
ACH-000671,-0.197594869439
ACH-000673,-0.521474455169
ACH-000676,-0.232968698568
ACH-000677,-0.40316483162100003
ACH-000681,-0.220004476161
ACH-000682,-0.345463596138
ACH-000683,-0.10064903474400001
ACH-000684,-0.34066993998800005
ACH-000688,-0.407229820582
ACH-000693,-0.33615742924599995
ACH-000694,-0.368831721243
ACH-000695,-0.44876437253300006
ACH-000696,-0.336899170872
ACH-000697,-0.37856296371799997
ACH-000699,-0.333331729716
ACH-000701,-0.36578964839199996
ACH-000706,-0.21233137174000002
ACH-000711,-0.357967843338
ACH-000713,-0.40991266380900004
ACH-000714,-0.21660887140299998
ACH-000718,-0.385783520427
ACH-000720,-0.214889148035
ACH-000721,-0.59995935111
ACH-000724,-0.477545973562
ACH-000725,-0.418317805357
ACH-000732,-0.34654194557400003
ACH-000734,-0.31652608866099996
ACH-000735,-0.35398357776999995
ACH-000736,-0.220716873794
ACH-000738,-0.175123096011
ACH-000746,0.182270929944
ACH-000747,-0.272614921723
ACH-000748,-0.143772260208
ACH-000753,-0.053420092919199996
ACH-000756,-0.45927307977
ACH-000757,-0.242879197914
ACH-000758,-0.337668776246
ACH-000760,-0.321395938906
ACH-000763,-0.041977794897699997
ACH-000764,-0.52175107909
ACH-000765,-0.46916242021000004
ACH-000766,-0.346010714604
ACH-000767,-0.47115825299900005
ACH-000768,-0.649013815966
ACH-000769,-0.32121619064
ACH-000770,-0.233237311752
ACH-000771,-0.292412611511
ACH-000773,-0.23936877492400002
ACH-000776,-0.464724070224
ACH-000777,-0.295885132554
ACH-000778,-0.36730095875200003
ACH-000781,-0.120421753627
ACH-000782,-0.284876248449
ACH-000783,-0.5377185022290001
ACH-000784,-0.323344103254
ACH-000785,-0.325340064736
ACH-000787,-0.386166073982
ACH-000788,-0.306381619199
ACH-000791,-0.267189853014
ACH-000792,-0.27089578913199996
ACH-000794,-0.146481479997
ACH-000796,-0.433274003341
ACH-000799,-0.355539359868
ACH-000800,-0.625889986138
ACH-000802,-0.200546293032
ACH-000804,-0.396319872152
ACH-000805,-0.504864256746
ACH-000809,-0.23796263151799998
ACH-000810,-0.6141323607460001
ACH-000811,-0.190488068673
ACH-000817,-0.190029543245
ACH-000819,-0.219496539656
ACH-000820,-0.504445548005
ACH-000821,0.0268597644881
ACH-000822,-0.0761405676079
ACH-000823,-0.43553757597599996
ACH-000824,-0.26986821876999995
ACH-000827,-0.412922424357
ACH-000829,-0.36411825945299997
ACH-000831,-0.40613956162799997
ACH-000832,-0.49017949835
ACH-000833,-0.271386344242
ACH-000834,-0.340200399823
ACH-000835,-0.09980475534250001
ACH-000836,-0.632180793516
ACH-000837,-0.24941004235
ACH-000838,-0.108143248577
ACH-000839,-0.517084001469
ACH-000840,-0.610674794062
ACH-000841,-0.251689852452
ACH-000843,-0.374561835436
ACH-000846,-0.275038734401
ACH-000847,-0.14754990895
ACH-000848,-0.323521255452
ACH-000849,-0.556358883187
ACH-000851,-0.537361180776
ACH-000855,-0.0692021979946
ACH-000856,-0.253166305258
ACH-000858,-0.37330743272600003
ACH-000859,-0.517719415846
ACH-000861,-0.218502677315
ACH-000862,-0.19876722404599997
ACH-000865,-0.153671470875
ACH-000866,-0.129833829374
ACH-000867,-0.318553666104
ACH-000869,-0.378399671712
ACH-000872,-0.442153734904
ACH-000873,-0.30562794699
ACH-000876,-0.22404699677499998
ACH-000878,-0.252804338804
ACH-000880,-0.227669339655
ACH-000881,-0.12928811999099998
ACH-000882,-0.303044658305
ACH-000884,-0.324087216185
ACH-000885,-0.143572344735
ACH-000887,-0.367917322646
ACH-000888,-0.427286514774
ACH-000889,-0.109163655011
ACH-000890,-0.119333016005
ACH-000896,-0.315042236774
ACH-000898,-0.133272128684
ACH-000900,-0.522318122068
ACH-000901,-0.30868891329
ACH-000905,-0.286521142582
ACH-000906,-0.166047751547
ACH-000907,-0.38376496877300004
ACH-000910,-0.09413930225139999
ACH-000911,-0.17590289568599998
ACH-000912,-0.473238206394
ACH-000913,-0.34808950267300004
ACH-000915,-0.290791642241
ACH-000916,-0.5231224673830001
ACH-000917,-0.256925762883
ACH-000921,-0.225892249792
ACH-000924,-0.322519683924
ACH-000926,-0.246279303971
ACH-000928,-0.429888389684
ACH-000929,-0.21675054206900002
ACH-000932,-0.248195710482
ACH-000935,-0.44766148568400005
ACH-000936,-0.356152368675
ACH-000937,-0.257475294621
ACH-000938,-0.0756777609075
ACH-000939,-0.17748116716200002
ACH-000941,-0.47846844420699997
ACH-000943,-0.387711762694
ACH-000946,-0.457905495779
ACH-000947,-0.276305291089
ACH-000948,-0.23464909461599998
ACH-000950,-0.332635898735
ACH-000953,-0.20861917752099998
ACH-000957,-0.371012681147
ACH-000958,-0.173322592908
ACH-000960,0.0759535451368
ACH-000963,-0.335886307755
ACH-000968,-0.264818515935
ACH-000969,-0.331376732844
ACH-000973,-0.387809139439
ACH-000974,-0.29803488989599997
ACH-000975,-0.328896999222
ACH-000976,-0.570163197095
ACH-000978,-0.38067617520900005
ACH-000980,-0.25665730627300004
ACH-000984,-0.34938261344300003
ACH-000986,-0.362021676355
ACH-000988,-0.15006163445100001
ACH-000993,-0.276294683576
ACH-000994,-0.176409499665
ACH-000996,-0.296486006961
ACH-001001,-0.326824789643
ACH-001020,-0.270959786273
ACH-001028,-0.5489141785
ACH-001031,-0.39937376262100005
ACH-001038,-0.30192379827300003
ACH-001048,-0.392749631119
ACH-001050,-0.134284507294
ACH-001053,-0.212424541349
ACH-001054,-0.23796518817200002
ACH-001061,-0.48280603125699995
ACH-001067,-0.534948559142
ACH-001075,-0.41271144726099995
ACH-001096,-0.07872042118700001
ACH-001128,-0.317726292384
ACH-001134,-0.105301077915
ACH-001151,-0.355931729038
ACH-001163,-0.322844242314
ACH-001164,-0.503714900681
ACH-001173,-0.39390104952
