,EIF1B (10289)
ACH-000004,0.051016918616500005
ACH-000007,-0.18185635842700001
ACH-000009,-0.110859393663
ACH-000011,-0.165065344477
ACH-000012,0.0158179027796
ACH-000013,-0.0479023568558
ACH-000014,0.00623936527712
ACH-000015,-0.175120493984
ACH-000017,-0.103725958746
ACH-000018,0.0336430948365
ACH-000019,-0.08871071912720001
ACH-000021,-0.0630621076808
ACH-000022,-0.0212622523154
ACH-000025,-0.286284540944
ACH-000028,-0.0645230166706
ACH-000030,-0.152864657897
ACH-000035,-0.0545502445306
ACH-000036,-0.245320380471
ACH-000037,0.115333043148
ACH-000039,0.0434906711955
ACH-000040,-0.0814232339705
ACH-000041,-0.0219881666697
ACH-000042,-0.0904319307507
ACH-000045,-0.155983774294
ACH-000047,-0.0172868059272
ACH-000052,-0.135996915922
ACH-000053,-0.145227874161
ACH-000054,-0.12927470375999997
ACH-000055,-0.156017802183
ACH-000060,-0.0364867592424
ACH-000067,-0.284506984771
ACH-000070,-0.017280330296
ACH-000075,-0.12006315839199999
ACH-000078,-0.227332644348
ACH-000082,0.0652933508097
ACH-000085,-0.06511644948169999
ACH-000086,-0.0579956903494
ACH-000087,-0.108497598956
ACH-000092,-0.176318079439
ACH-000095,-0.257907414782
ACH-000097,-0.0036317967418200005
ACH-000098,-0.381407443767
ACH-000099,-0.14324090310999998
ACH-000108,-0.346780655847
ACH-000113,-0.0732330174654
ACH-000115,-0.253138433169
ACH-000116,-0.125961208723
ACH-000118,-0.0302198978796
ACH-000120,-0.29942601153000004
ACH-000123,-0.239732767651
ACH-000127,-0.122728390283
ACH-000128,-0.053430818089699995
ACH-000132,-0.0698985571204
ACH-000133,-0.0114074849046
ACH-000137,-0.200212002873
ACH-000138,-0.0305734243358
ACH-000142,-0.19453723586899999
ACH-000143,-0.0722630475231
ACH-000146,-0.120578634034
ACH-000148,-0.0719462587218
ACH-000150,-0.239398462866
ACH-000152,-0.0597480968843
ACH-000153,0.0671922770425
ACH-000159,-0.07528060200969999
ACH-000160,-0.15894570537
ACH-000163,0.246810778538
ACH-000167,-0.019306061102099998
ACH-000168,-0.438088894662
ACH-000169,-0.11530474786599999
ACH-000178,-0.046714717597500004
ACH-000182,0.10245034487
ACH-000183,-0.148265804681
ACH-000188,-0.268823607512
ACH-000189,-0.10095147785599999
ACH-000190,-0.311186443333
ACH-000198,-0.04047410184980001
ACH-000204,0.021295493443299996
ACH-000206,-0.13911653868499999
ACH-000207,-0.17801784171100002
ACH-000211,-0.0708145049118
ACH-000215,-0.146282540628
ACH-000221,-0.022215777420000003
ACH-000222,-0.0776387775148
ACH-000223,-0.149760251536
ACH-000226,-0.11616307973500001
ACH-000227,-0.5946046670849999
ACH-000228,-0.0798969244502
ACH-000231,-0.143484370471
ACH-000232,-0.262690534779
ACH-000233,-0.201331384496
ACH-000234,-0.164540257394
ACH-000235,-0.140699174098
ACH-000237,-0.045867168650400005
ACH-000238,0.041029989211400004
ACH-000243,-0.14654386715700002
ACH-000244,-0.18628207165999996
ACH-000246,-0.234696637006
ACH-000248,-0.15571189116599998
ACH-000250,-0.07064927631910001
ACH-000251,0.17587935160999998
ACH-000253,0.090917288051
ACH-000255,0.031477564644400005
ACH-000256,0.204309939161
ACH-000257,-0.0227478890343
ACH-000258,-0.17581592442000002
ACH-000259,-0.0808866088029
ACH-000260,-0.20141317249000001
ACH-000261,-0.157580921224
ACH-000262,-0.107351986937
ACH-000263,-0.0658685950736
ACH-000264,-0.0878430321185
ACH-000265,-0.11649952114600001
ACH-000266,-0.19781178155
ACH-000272,-0.11288405497000001
ACH-000273,-0.161262307609
ACH-000274,-0.0698455630312
ACH-000277,-0.243922714338
ACH-000278,-0.15568171639
ACH-000279,-0.210203513279
ACH-000280,-0.0944917956205
ACH-000281,-0.0175458110507
ACH-000288,0.0311124600023
ACH-000291,-0.178747927405
ACH-000293,-0.074472890164
ACH-000294,-0.186306961529
ACH-000295,-0.443007186053
ACH-000296,-0.137102278272
ACH-000302,-0.09613055011749999
ACH-000304,-0.297810498875
ACH-000307,-0.010380497209999999
ACH-000308,-0.0841375814446
ACH-000310,-0.430533624077
ACH-000311,-0.360007622306
ACH-000312,-0.08497908731039999
ACH-000315,-0.111887653696
ACH-000316,0.0695578025339
ACH-000317,-0.074440861222
ACH-000318,-0.07865612644280001
ACH-000319,-0.148773385831
ACH-000320,-0.108843837511
ACH-000322,-0.13046729479699998
ACH-000323,-0.161232894563
ACH-000324,-0.22413202795899997
ACH-000329,-0.09987478959139999
ACH-000330,-0.173331061782
ACH-000331,-0.18677516935600003
ACH-000332,-0.19978356699799998
ACH-000334,-0.158230196276
ACH-000335,-0.031896658432
ACH-000336,-0.312177556091
ACH-000337,-0.110064876548
ACH-000339,-0.212884889299
ACH-000341,0.106581246951
ACH-000348,-0.13541445247099998
ACH-000350,-0.06407090981409999
ACH-000352,-0.136647916691
ACH-000356,0.293897901655
ACH-000361,0.0710622150157
ACH-000362,-0.19327492408
ACH-000363,-0.114058284781
ACH-000364,-0.125604850196
ACH-000365,-0.0818745799949
ACH-000366,-0.169765753942
ACH-000368,-0.19357510554000001
ACH-000374,-0.318464191076
ACH-000375,-0.04550554457719999
ACH-000376,-0.0263251137243
ACH-000381,-0.172811267987
ACH-000383,-0.0919330313556
ACH-000387,-0.13599138612199999
ACH-000389,-0.09399589826539999
ACH-000390,-0.143908536175
ACH-000393,-0.219554660889
ACH-000395,-0.230348034595
ACH-000397,-0.0993045136596
ACH-000401,0.0155727860563
ACH-000402,0.25785502685600004
ACH-000403,-0.233032761481
ACH-000404,0.249907603371
ACH-000406,-0.143106022882
ACH-000407,-0.148073698109
ACH-000408,-0.214823684679
ACH-000410,-0.25868759172600003
ACH-000411,0.0184867033938
ACH-000414,-0.351355611718
ACH-000415,-0.114772609103
ACH-000416,-0.11782580280999999
ACH-000420,-0.08315504007119999
ACH-000421,0.00807135968417
ACH-000424,-0.151703490454
ACH-000425,-0.18406057015500002
ACH-000426,0.262685154028
ACH-000427,-0.0833904603719
ACH-000433,-0.283991925378
ACH-000436,-0.182108894115
ACH-000444,-0.033269431115999996
ACH-000445,-0.379406552835
ACH-000448,-0.0713769002433
ACH-000450,-0.105694995612
ACH-000452,-0.120417233397
ACH-000454,-0.256707351028
ACH-000458,-0.0411734897965
ACH-000459,0.0262363358634
ACH-000460,-0.136673693987
ACH-000461,-0.322269000818
ACH-000463,-0.0914109593781
ACH-000464,-0.20690736491999998
ACH-000466,0.00829818394156
ACH-000467,-0.216762014083
ACH-000468,-0.0810228637497
ACH-000469,0.00254032041607
ACH-000470,-0.305079547269
ACH-000471,-0.0846883672738
ACH-000472,-0.038020737459199996
ACH-000473,-0.13848983453400002
ACH-000475,-0.10016547947999999
ACH-000476,-0.126397235589
ACH-000477,-0.31472651037
ACH-000480,-0.137786475183
ACH-000481,-0.0413303383012
ACH-000483,0.204711431256
ACH-000484,0.0220043988758
ACH-000485,-0.15979003512700002
ACH-000486,-0.188593628334
ACH-000487,0.135927090188
ACH-000488,-0.081678737623
ACH-000490,-0.22410572538100001
ACH-000491,-0.0813210178765
ACH-000495,-0.14692918880699998
ACH-000496,-0.0214640546653
ACH-000499,0.124662695286
ACH-000500,-0.248357589159
ACH-000502,-0.0995653383464
ACH-000503,-0.42579574357600003
ACH-000505,-0.10617445991800001
ACH-000507,-0.173803606648
ACH-000510,-0.140572608532
ACH-000511,-0.0164469227976
ACH-000512,0.321461171174
ACH-000516,0.0723902193339
ACH-000517,-0.169264519566
ACH-000518,-0.0778317826645
ACH-000520,-0.18464705275600002
ACH-000521,-0.23169440970400002
ACH-000522,-0.0880285698275
ACH-000524,-0.0558896820074
ACH-000527,-0.12905229055700002
ACH-000528,-0.14469942322999998
ACH-000537,-0.20246053936099997
ACH-000541,-0.12333008126700001
ACH-000542,-0.0469898062909
ACH-000544,-0.12116483851399999
ACH-000545,0.011372494964100002
ACH-000547,-0.382841271212
ACH-000548,-0.22335541213399998
ACH-000549,0.0855821503597
ACH-000550,-0.14849958319599998
ACH-000552,-0.106338512386
ACH-000556,-0.155518829887
ACH-000557,0.058953720255199994
ACH-000570,-0.00995476239525
ACH-000571,-0.021174882872200002
ACH-000573,-0.195442437912
ACH-000576,-0.048769041917900005
ACH-000580,-0.31283991878600004
ACH-000584,-0.03810101492180001
ACH-000585,-0.11451511731799999
ACH-000588,-0.011204908568500002
ACH-000589,-0.162674513025
ACH-000591,0.09315822048530001
ACH-000593,-0.288792870293
ACH-000600,-0.04197789775619999
ACH-000601,-0.164799483092
ACH-000604,-0.280018452858
ACH-000605,-0.155977810497
ACH-000606,-0.151896144715
ACH-000608,-0.0221987786014
ACH-000614,-0.119497292215
ACH-000616,-0.22468683865800002
ACH-000618,-0.17633429953
ACH-000619,-0.16403444463199998
ACH-000620,-0.15147012577400001
ACH-000621,-0.0555119658036
ACH-000622,-0.128327969669
ACH-000623,-0.0316178637821
ACH-000624,-0.096633246612
ACH-000627,-0.22980623199099998
ACH-000630,-0.025593121227000002
ACH-000632,0.0408259725763
ACH-000633,0.00418618296083
ACH-000637,-0.0584695509659
ACH-000638,-0.110040869756
ACH-000646,-0.09242386152660001
ACH-000647,-0.0220034979158
ACH-000648,-0.442502136255
ACH-000649,-0.154093319099
ACH-000651,-0.174680903003
ACH-000652,-0.30555384316399997
ACH-000653,-0.11026354692700001
ACH-000657,-0.07715390641360001
ACH-000658,-0.211342456976
ACH-000661,-0.14174837594599998
ACH-000662,-0.0793204161533
ACH-000663,-0.25127843178000003
ACH-000665,-0.0128505454701
ACH-000671,-0.007657911202229999
ACH-000673,-0.18902092065900003
ACH-000676,-0.164645238666
ACH-000677,-0.143276712972
ACH-000681,0.10323660720200001
ACH-000682,-0.143758655407
ACH-000683,-0.14801413703400002
ACH-000684,-0.167999691278
ACH-000688,0.07751712682249999
ACH-000693,-0.172177777472
ACH-000694,-0.0877064819689
ACH-000695,-0.169984311371
ACH-000696,-0.131457173197
ACH-000697,-0.09891758811769999
ACH-000699,-0.27005550099
ACH-000701,-0.257280667201
ACH-000706,-0.125945980111
ACH-000711,-0.118023080625
ACH-000713,-0.162218748768
ACH-000714,-0.237431170036
ACH-000718,-0.162178865988
ACH-000720,-0.018070704975
ACH-000721,-0.185404173475
ACH-000724,-0.012484340067000001
ACH-000725,-0.0398942229077
ACH-000732,-0.0560724530363
ACH-000734,-0.21030983087299998
ACH-000735,-0.128802631151
ACH-000736,-0.0565762759531
ACH-000738,-0.194274165143
ACH-000746,-0.262385271184
ACH-000747,-0.249384899784
ACH-000748,-0.128813110233
ACH-000753,-0.0846493017855
ACH-000756,-0.04812665645980001
ACH-000757,-0.14387486381
ACH-000758,-0.133450672763
ACH-000760,0.0614335282137
