,METTL16 (79066)
ACH-000004,-1.3339525247600001
ACH-000007,-1.49794956217
ACH-000009,-1.2111796382
ACH-000011,-1.08416390202
ACH-000012,-1.16555064749
ACH-000013,-1.0281454909
ACH-000014,-1.03252661392
ACH-000015,-1.38434906565
ACH-000017,-1.28675934043
ACH-000018,-1.47598051815
ACH-000019,-1.55337581568
ACH-000021,-1.4350706003100002
ACH-000022,-1.28482240533
ACH-000025,-1.1589323784899999
ACH-000028,-1.23289227575
ACH-000030,-1.2645196274
ACH-000035,-1.32081320472
ACH-000036,-1.32634015633
ACH-000037,-2.27601562767
ACH-000039,-1.2818847716
ACH-000040,-1.22979042792
ACH-000041,-1.54201025196
ACH-000042,-1.61834715085
ACH-000045,-1.59366295519
ACH-000047,-1.0830823196400001
ACH-000052,-1.30102138244
ACH-000053,-1.3286956267299999
ACH-000054,-1.60442626257
ACH-000055,-1.39654053745
ACH-000060,-1.71336317783
ACH-000067,-1.20740271947
ACH-000070,-1.4359782590399999
ACH-000075,-0.9415676447139999
ACH-000078,-1.59534332153
ACH-000082,-0.666576687736
ACH-000085,-1.1151138548000001
ACH-000086,-1.28625669547
ACH-000087,-1.48966833994
ACH-000092,-1.4238098382299997
ACH-000095,-1.4073216204799999
ACH-000097,-1.5360802938299998
ACH-000098,-1.1232702850799998
ACH-000099,-1.53981532273
ACH-000108,-1.24921736128
ACH-000113,-1.2445427868899999
ACH-000115,-0.9257096970550001
ACH-000116,-1.2454417635100001
ACH-000118,-1.31996104886
ACH-000120,-1.3245930134200001
ACH-000123,-1.21795062681
ACH-000127,-1.44952089282
ACH-000128,-1.15177831863
ACH-000132,-1.70848623318
ACH-000133,-1.19881980698
ACH-000137,-1.19177281073
ACH-000138,-1.5941636807100001
ACH-000142,-1.70501538037
ACH-000143,-1.2921929106899999
ACH-000146,-2.06927759502
ACH-000148,-1.00465035145
ACH-000150,-1.63946586686
ACH-000152,-1.3991773920700001
ACH-000153,-1.69399493824
ACH-000159,-1.5934066926700001
ACH-000160,-0.816437405772
ACH-000163,-1.11749231389
ACH-000167,-1.4995355291999999
ACH-000168,-1.86626640583
ACH-000169,-1.13083477701
