,PTGDR2 (11251)
ACH-000004,0.0199666193649
ACH-000007,0.225498881924
ACH-000009,-0.0629790478426
ACH-000011,-0.012822787946299999
ACH-000012,0.037504436732099994
ACH-000013,0.0114482983541
ACH-000014,0.32461850820300003
ACH-000015,0.162686205236
ACH-000017,0.098102520091
ACH-000018,0.009272892404280001
ACH-000019,0.110383715637
ACH-000021,0.10391121469499999
ACH-000022,0.0642382818173
ACH-000025,-0.0030515467900300002
ACH-000028,-0.165270650587
ACH-000030,0.08568021499289999
ACH-000035,0.139773963265
ACH-000036,0.0280571251367
ACH-000037,0.0311013258535
ACH-000039,-0.14436944766100002
ACH-000040,-0.0736329736405
ACH-000041,0.10782523044000002
ACH-000042,0.0167250420077
ACH-000045,0.124061157336
ACH-000047,0.17611609231400002
ACH-000052,-0.014127588467399999
ACH-000053,0.14586188156899998
ACH-000054,-0.00135246010198
ACH-000055,0.0474229566586
ACH-000060,-0.0443034610185
ACH-000067,0.0292399608236
ACH-000070,0.12397722061
ACH-000075,-0.0821894007557
ACH-000078,0.17725848947
ACH-000082,-0.0288122064494
ACH-000085,-0.08625474470139999
ACH-000086,-0.08947699030510001
ACH-000087,0.017681485538000002
ACH-000092,0.128135895923
ACH-000095,-0.151415500533
ACH-000097,-0.151158274599
ACH-000098,0.13092643165999998
ACH-000099,0.155269911953
ACH-000108,0.152814230874
ACH-000113,0.0521284953509
ACH-000115,0.08570005362710001
ACH-000116,0.11979631251700001
ACH-000118,-0.040483613845599994
ACH-000120,0.143627396307
ACH-000123,0.00045832049481300005
ACH-000127,0.0389947254027
ACH-000128,-0.0780742268479
ACH-000132,0.149223547972
ACH-000133,0.04623230208319999
ACH-000137,0.0481020119524
ACH-000138,0.129562591911
ACH-000142,-0.164471707239
ACH-000143,-0.12200566350299999
ACH-000146,0.129656833393
ACH-000148,-0.0246710592313
ACH-000150,0.127590824263
ACH-000152,-0.020271953958099997
ACH-000153,0.138295485074
ACH-000159,-0.0316335394488
ACH-000160,0.0205165152513
ACH-000163,0.00843973832746
ACH-000167,-0.0129412610264
ACH-000168,0.08411238885889999
ACH-000169,-0.06248383106000001
ACH-000178,0.118900963834
ACH-000182,-0.0667599656602
ACH-000183,0.28551659548
ACH-000188,-0.038596169720000004
ACH-000189,-0.0655683793891
ACH-000190,-0.0442730893336
ACH-000198,0.011350195811600001
ACH-000204,0.278513973844
ACH-000206,0.326127208426
ACH-000207,0.21728621897199998
ACH-000211,0.00740220478929
ACH-000215,0.029714558251900003
ACH-000221,0.0673258234176
ACH-000222,0.11407494105699999
ACH-000223,-0.115771827517
ACH-000226,-0.039414096470099996
ACH-000227,0.189780633204
ACH-000228,-0.117879122319
ACH-000231,-0.15232520086200002
ACH-000232,0.0583599726435
ACH-000233,0.138243159758
ACH-000234,0.09845688597060001
ACH-000235,0.0367501669825
ACH-000237,0.152500251219
ACH-000238,0.121426604813
ACH-000243,0.166735678541
ACH-000244,0.11695939327400001
ACH-000246,0.10615526153100001
ACH-000248,-0.0869263227548
ACH-000250,0.10011243179500001
ACH-000251,-0.07490142466989999
ACH-000253,0.0998486527506
ACH-000255,-0.113211848598
ACH-000256,0.0174751337578
ACH-000257,-0.10626591846899999
ACH-000258,0.028861404622299996
ACH-000259,0.0939266744254
ACH-000260,0.016974399834300002
ACH-000261,0.0383678145446
ACH-000262,0.128786435953
ACH-000263,0.32617550208900004
ACH-000264,0.064787597531
ACH-000265,0.0654237903914
ACH-000266,0.0738447275445
ACH-000272,0.06144722493969999
ACH-000273,-0.0692142907043
ACH-000274,-0.0141970991915
ACH-000277,0.156051179101
ACH-000278,0.218540420444
ACH-000279,0.0734917074208
ACH-000280,-0.08761823301100001
ACH-000281,0.132889589044
ACH-000288,0.0467676344335
ACH-000291,0.141625528873
ACH-000293,0.0034079073593099997
ACH-000294,0.259696845145
ACH-000295,0.216234728233
ACH-000296,-0.185539245783
ACH-000302,0.246893901333
ACH-000304,0.087294450535
ACH-000307,0.051061152785300004
ACH-000308,0.026272770648699997
ACH-000310,-0.0835979314716
ACH-000311,0.081878940394
ACH-000312,0.24132985136399998
ACH-000315,-0.059515186127899994
ACH-000316,-0.0048944856865500005
ACH-000317,0.18954947700599997
ACH-000318,-0.09855777465160001
ACH-000319,0.113487171758
ACH-000320,0.469764055981
ACH-000322,0.0897706269427
ACH-000323,-0.0764370431922
ACH-000324,0.09276135984580001
ACH-000329,0.139507320001
ACH-000330,0.0486582342313
ACH-000331,-0.222050960905
ACH-000332,0.0154202383715
ACH-000334,-0.0776991994395
ACH-000335,-0.01870853801
ACH-000336,-0.0475353086052
ACH-000337,-0.0979395597224
ACH-000339,-0.11547503899599999
ACH-000341,-0.147527124246
ACH-000348,0.0825663825154
ACH-000350,-0.023628821394099997
ACH-000352,0.205626444375
ACH-000356,0.0163263953918
ACH-000361,-0.013097027489000001
ACH-000362,0.130086789442
ACH-000363,0.233451272998
ACH-000364,0.054041873701800004
ACH-000365,0.103358330898
ACH-000366,0.032448674690099995
ACH-000368,-0.10538646020400001
ACH-000374,-0.0100667474018
ACH-000375,0.07008337524500001
ACH-000376,0.006475946320229999
ACH-000381,-0.134248013665
ACH-000383,0.010080011909
ACH-000387,-0.00511597568945
ACH-000389,0.0212844982424
ACH-000390,0.008653873733110001
ACH-000393,0.07073284377010002
ACH-000395,0.297866895553
ACH-000397,0.010443551459100002
ACH-000401,0.156890751573
ACH-000402,0.173749303659
ACH-000403,0.09489137923
ACH-000404,-0.043220988059199994
ACH-000406,0.11430607160299999
ACH-000407,-0.00666915799788
ACH-000408,-0.00406883772281
ACH-000410,0.058209155501
ACH-000411,-0.114470821708
ACH-000414,0.220046819352
ACH-000415,-0.00459694632386
ACH-000416,0.036845072692400005
ACH-000420,0.19213647266
ACH-000421,0.14640792622999999
ACH-000424,-0.183354494746
ACH-000425,0.012060900401999999
ACH-000426,0.20257789132800003
ACH-000427,-0.126388102036
ACH-000433,-0.149501805978
ACH-000436,0.014271459642399998
ACH-000444,0.242823052456
ACH-000445,0.07359106632939999
ACH-000448,0.0291822848502
ACH-000450,-0.120297247302
ACH-000452,0.163946226355
ACH-000454,0.224470274237
ACH-000458,0.190272170174
ACH-000459,0.0701745468267
ACH-000460,0.0399941263216
ACH-000461,-0.052460336086
ACH-000463,-0.018846701473299997
ACH-000464,0.0494098071091
ACH-000466,-0.0242454690778
ACH-000467,0.00316679745153
ACH-000468,0.0119745396015
ACH-000469,0.105015635977
ACH-000470,0.076879615365
ACH-000471,0.08194225889880001
ACH-000472,0.11277380192299999
ACH-000473,0.183647769815
ACH-000475,-0.0312687554373
ACH-000476,0.010192242784100001
ACH-000477,0.143463836653
ACH-000480,0.0169504937127
ACH-000481,0.12300661770400001
ACH-000483,0.214891670201
ACH-000484,-0.0446726453412
ACH-000485,0.021546763766200003
ACH-000486,-0.06616072840250001
ACH-000487,0.252841587126
ACH-000488,0.18610129472800002
ACH-000490,0.04974729668430001
ACH-000491,-0.019234099929200003
ACH-000495,0.151390614924
ACH-000496,-0.111680840416
ACH-000499,0.200770227283
ACH-000500,-0.589198016351
ACH-000502,0.0515770506344
ACH-000503,-0.187338474331
ACH-000505,0.141497096994
ACH-000507,-0.0360023081794
ACH-000510,0.182986971312
ACH-000511,-0.0015375650266099999
ACH-000512,0.08814785833789998
ACH-000516,0.12385292529000001
ACH-000517,0.044015050185900004
ACH-000518,0.020556842145599996
ACH-000520,-0.0835976317468
ACH-000521,0.111229767018
ACH-000522,0.0397611838666
ACH-000524,0.08868050201130001
ACH-000527,0.10010257199200001
ACH-000528,-0.00181253284663
ACH-000537,0.157176938671
ACH-000541,0.218736831813
ACH-000542,0.150627692572
ACH-000544,-0.0627809301757
ACH-000545,-0.0721067679648
ACH-000547,0.07522963819360001
ACH-000548,-0.037115702421
ACH-000549,0.0717416062099
ACH-000550,0.10736405801200001
