,GPSM2 (29899)
ACH-000004,0.176438869298
ACH-000007,-0.0408723550313
ACH-000009,-0.15832531842
ACH-000011,0.178938445767
ACH-000012,0.0149218581999
ACH-000013,-0.0351655382831
ACH-000014,0.0735574349495
ACH-000015,0.117380426451
ACH-000017,0.194525289687
ACH-000018,0.108748601613
ACH-000019,0.06559434930630001
ACH-000021,0.0574585597789
ACH-000022,-0.0452162991939
ACH-000025,-0.058027633887599996
ACH-000028,-0.0492650413664
ACH-000030,-0.201498928213
ACH-000035,-0.221662763833
ACH-000036,-0.095419359478
ACH-000037,-0.18648756278200002
ACH-000039,0.025575612167199998
ACH-000040,-0.06864880455939999
ACH-000041,0.0803819098419
ACH-000042,-0.0538980291038
ACH-000045,-0.10459972915400001
ACH-000047,-0.18493928590999997
ACH-000052,0.0119248888578
ACH-000053,-0.026310920252499998
ACH-000054,0.077636576255
ACH-000055,0.0021677338906
ACH-000060,0.0988496660905
ACH-000067,0.132621417955
ACH-000070,-0.075345897965
ACH-000075,-0.021154271090700002
ACH-000078,0.019225383779799998
ACH-000082,0.0220290279202
ACH-000085,-0.230930754705
ACH-000086,0.034304826635699996
ACH-000087,0.027018219684000002
ACH-000092,-0.347468973457
ACH-000095,0.0882297815
ACH-000097,-0.0019556332064300003
ACH-000098,0.15306207079
ACH-000099,-0.11135276272
ACH-000108,0.141569995722
ACH-000113,-0.00972973746707
ACH-000115,-0.09826575617560002
ACH-000116,0.117322743539
ACH-000118,0.061139299951300005
ACH-000120,-0.192791433042
ACH-000123,-0.0967604642606
ACH-000127,0.0578524336367
ACH-000128,0.0543068313324
ACH-000132,-0.139919452374
ACH-000133,0.0520720760784
ACH-000137,-0.181890725746
ACH-000138,0.0320610791926
ACH-000142,-0.052799748505300004
ACH-000143,0.00836448294182
ACH-000146,0.031282921606400005
ACH-000148,0.121861571215
ACH-000150,0.0788067411015
ACH-000152,-0.130725667666
ACH-000153,-0.0532977259084
ACH-000159,-0.051978030778099996
ACH-000160,0.08033419841560001
ACH-000163,-0.0144791170984
ACH-000167,0.275592444774
ACH-000168,0.052030055284599995
ACH-000169,0.119240237816
ACH-000178,-0.05655517285469999
ACH-000182,0.0293043069025
ACH-000183,-0.013211683697600002
ACH-000188,-0.0411517026496
ACH-000189,0.0214232616431
ACH-000190,0.00391386582031
ACH-000198,0.0352880337347
ACH-000204,-0.257318622086
ACH-000206,0.11374903777699999
ACH-000207,-0.0390080563202
ACH-000211,0.205896120487
ACH-000215,-0.11481104717700001
ACH-000221,-0.0315247378941
ACH-000222,0.217969312347
ACH-000223,0.160442563197
ACH-000226,0.16607670830399998
ACH-000227,-0.235325296801
ACH-000228,0.149050223924
ACH-000231,0.035539749808300006
ACH-000232,0.0122566163723
ACH-000233,0.208049461513
ACH-000234,0.0325988723999
ACH-000235,0.07058899050860001
ACH-000237,-0.015111475256600001
ACH-000238,-0.319751231903
ACH-000243,0.104724815558
ACH-000244,-0.0709809101684
ACH-000246,0.0774727306176
ACH-000248,0.18323899904399998
ACH-000250,0.00744765533884
ACH-000251,0.010522906854299999
ACH-000253,-0.19657112617199998
ACH-000255,0.047479513247499994
ACH-000256,0.283519839135
ACH-000257,-0.0408656334025
ACH-000258,0.324555109695
ACH-000259,0.0296638434423
ACH-000260,0.0354103114988
ACH-000261,-0.09879018227610001
ACH-000262,-0.145629901119
ACH-000263,-0.00404995472267
ACH-000264,-0.08794894896710001
ACH-000265,-0.0558748377778
ACH-000266,0.0940176605956
ACH-000272,-0.0679168379877
ACH-000273,-0.0184025665915
ACH-000274,0.0026252069832299997
ACH-000277,0.00306776177648
ACH-000278,0.0340426138504
ACH-000279,0.108339666062
ACH-000280,0.08695033034050001
ACH-000281,0.175146226017
ACH-000288,-0.0733649563982
ACH-000291,0.117928782738
ACH-000293,-0.00537061491016
ACH-000294,0.0384665355705
ACH-000295,0.056373856823300005
ACH-000296,-0.024581712283900003
ACH-000302,0.013770872089
ACH-000304,-0.308467243062
ACH-000307,0.093241302625
ACH-000308,0.0635672690134
ACH-000310,-0.163272147862
ACH-000311,0.018692100267099998
ACH-000312,0.0691130465737
ACH-000315,0.344988332129
ACH-000316,0.251348841231
ACH-000317,0.0946739304097
ACH-000318,0.15046172585
ACH-000319,0.13703364699599999
ACH-000320,0.007509251431390001
ACH-000322,0.038228912092300005
ACH-000323,-0.09706483674239999
ACH-000324,0.054982176511699996
ACH-000329,0.0202450914647
ACH-000330,0.14274977284499998
ACH-000331,-0.016512174628
ACH-000332,-0.036711302899699996
ACH-000334,0.04977552363749999
ACH-000335,-0.299244492317
ACH-000336,-0.160654053956
ACH-000337,0.044614622916
ACH-000339,0.0157422193992
ACH-000341,0.029106706046299998
ACH-000348,0.082056448469
ACH-000350,0.232222310646
ACH-000352,0.015503841060799998
ACH-000356,-0.113537214825
ACH-000361,0.0961158939582
ACH-000362,0.0498619108825
ACH-000363,0.0859240795986
ACH-000364,-0.00624935339715
ACH-000365,0.0592133649519
ACH-000366,-0.0716180099592
ACH-000368,-0.103274027545
ACH-000374,-0.15350970125900001
ACH-000375,-0.281247596161
ACH-000376,-0.100492524268
ACH-000381,-0.0016753915216300003
ACH-000383,-0.028020697509400002
ACH-000387,0.124526030581
ACH-000389,-0.00794117449811
ACH-000390,-0.100892857618
ACH-000393,-0.0655045183688
ACH-000395,-0.260450345251
ACH-000397,-0.06262328004119999
ACH-000401,-0.08158218120060001
ACH-000402,-0.187296244837
ACH-000403,0.09095402861560001
ACH-000404,-0.08572135503910001
ACH-000406,0.0079754244391
ACH-000407,0.018446849837099998
ACH-000408,-0.117150198545
ACH-000410,0.0782699538324
ACH-000411,-0.136802107057
ACH-000414,-0.07183771887519999
ACH-000415,0.0177089261128
ACH-000416,0.00823944977855
ACH-000420,0.187944183314
ACH-000421,0.0893502895568
ACH-000424,0.317565330345
ACH-000425,0.0641717257379
ACH-000426,0.233346205346
ACH-000427,-0.07585603583389999
ACH-000433,0.09447334804719999
ACH-000436,0.166095753997
ACH-000444,0.155830100167
ACH-000445,0.13924750029000002
ACH-000448,-0.0202079963208
ACH-000450,-0.134137161393
ACH-000452,0.041541876634199996
ACH-000454,-0.0653633299033
ACH-000458,-0.0973332785331
ACH-000459,-0.0109927619749
ACH-000460,0.0108327434569
ACH-000461,-0.079421335934
ACH-000463,0.108468069189
ACH-000464,-0.06630209547310001
ACH-000466,-0.105492258223
ACH-000467,0.08259011823760001
ACH-000468,0.0177593170676
ACH-000469,-0.0567717026184
ACH-000470,0.222083234851
ACH-000471,0.0805397137761
ACH-000472,0.0116553123284
ACH-000473,-0.142862355615
ACH-000475,-0.096412725788
ACH-000476,-0.0710018784576
ACH-000477,0.0793637034233
ACH-000480,0.056768418673999996
ACH-000481,0.0288613182862
ACH-000483,-0.0719302742373
ACH-000484,0.146179003159
ACH-000485,0.07508353222960001
ACH-000486,0.120155557543
ACH-000487,-0.00381891414658
ACH-000488,0.0304829124082
ACH-000490,0.12592433034199998
ACH-000491,-0.030223401499099998
ACH-000495,-0.158614844556
ACH-000496,-0.0380092928604
ACH-000499,-0.1136335043
ACH-000500,-0.0955046899075
ACH-000502,-0.060006691452199994
ACH-000503,0.026391959789
ACH-000505,-0.056058420782900006
ACH-000507,-0.0208499907592
ACH-000510,-0.00432855978996
ACH-000511,0.03697509754140001
ACH-000512,0.296722014439
ACH-000516,-0.0628037904354
ACH-000517,0.09959991292239999
ACH-000518,-0.107498268462
ACH-000520,-0.197283623121
ACH-000521,0.202686465586
ACH-000522,-0.19149316002300001
ACH-000524,0.220275254635
ACH-000527,0.130172075585
ACH-000528,0.05960700520219999
ACH-000537,0.00047014344865599995
ACH-000541,-0.193419812531
ACH-000542,-0.0506657146647
ACH-000544,-0.223396828228
ACH-000545,-0.0312930000199
ACH-000547,0.20205952572
ACH-000548,-0.019614228245400003
ACH-000549,0.0010348327461199998
ACH-000550,0.13677390491900002
ACH-000552,-0.123293119416
ACH-000556,-0.088217498299
ACH-000557,0.0839167164649
ACH-000570,0.0126700985587
ACH-000571,-0.037552021753
ACH-000573,-0.0290379457224
ACH-000576,-0.046440341599000005
ACH-000580,0.0401232407586
ACH-000584,0.0745962068248
ACH-000585,0.0613803132436
ACH-000588,-0.07700191308149999
ACH-000589,0.0713987996022
ACH-000591,-0.045652167666800005
ACH-000593,-0.0243201042212
ACH-000600,0.059486725245599996
ACH-000601,0.041167391090099995
ACH-000604,0.17352819784600002
ACH-000605,-0.08932627580189999
ACH-000606,-0.015861672666299998
ACH-000608,0.0184921495102
ACH-000614,0.19233654240400003
ACH-000616,-0.0552331477194
ACH-000618,0.026148998571700003
ACH-000619,-0.21316811055399998
ACH-000620,-0.133459060661
ACH-000621,-0.160615823269
ACH-000622,-0.19037946779800002
ACH-000623,-0.14743596221
ACH-000624,0.0499354108364
ACH-000627,0.0680372685087
ACH-000630,0.0534412227773
ACH-000632,-0.142635434353
ACH-000633,0.0419253818114
ACH-000637,0.237829670432
ACH-000638,-0.16516721360099998
ACH-000646,0.293617605296
ACH-000647,0.0438921246811
ACH-000648,-0.0734607973053
ACH-000649,0.0172868567163
ACH-000651,0.08840801867930001
ACH-000652,-0.0211634066376
ACH-000653,0.157691310762
ACH-000657,0.019448554039099997
ACH-000658,0.138949151718
ACH-000661,-0.0194217611579
ACH-000662,0.0973442202241
ACH-000663,0.0591513732289
ACH-000665,0.00773225293521
ACH-000671,-0.046471265493099996
ACH-000673,-0.025595273632799998
ACH-000676,-0.159518481067
ACH-000677,0.10671096874399999
ACH-000681,0.07154139508989998
ACH-000682,-0.042941737607899995
ACH-000683,0.060477929483
ACH-000684,-0.299460040352
ACH-000688,0.00840136190134
ACH-000693,0.0135251993667
ACH-000694,-0.00634482891342
ACH-000695,-0.09746620178410001
ACH-000696,-0.06609300909009999
ACH-000697,-0.0341370709385
ACH-000699,0.051384148108
ACH-000701,-0.0648785064971
ACH-000706,0.0472245385615
ACH-000711,0.0778079593463
ACH-000713,-0.639670424721
ACH-000714,0.18799508127300002
ACH-000718,0.04263164529709999
ACH-000720,0.034740864711099995
ACH-000721,-0.19143285656599998
ACH-000724,0.04852604549319999
ACH-000725,0.155685801832
ACH-000732,0.12391075161699999
ACH-000734,-0.107729939879
ACH-000735,0.007528033398279999
ACH-000736,-0.019094230205700002
ACH-000738,-0.10909291146
ACH-000746,0.0467434664884
ACH-000747,-0.104461477391
ACH-000748,0.022294063032200002
ACH-000753,-0.021322704616499998
ACH-000756,-0.344035729899
ACH-000757,-0.0584324168974
ACH-000758,0.104068557221
ACH-000760,0.0752293353231
ACH-000763,0.0144960836093
ACH-000764,-0.0819348811938
ACH-000765,-0.05069523491769999
ACH-000766,-0.09932755011819999
ACH-000767,0.18247405123799998
ACH-000768,0.08800990935650001
ACH-000769,0.0235430032748
ACH-000770,0.0411345990463
ACH-000771,0.0677959123738
ACH-000773,0.165297299708
ACH-000776,-0.122101591252
ACH-000777,-0.0644877981933
ACH-000778,0.156288278708
ACH-000781,0.0351315704369
ACH-000782,0.048235620319699996
ACH-000783,0.00965404798509
ACH-000784,-0.00969954907798
ACH-000785,0.0296876150623
ACH-000787,0.202495368391
ACH-000788,0.0443986972924
ACH-000791,-0.12115611663899999
ACH-000792,-0.04733959138590001
ACH-000794,-0.372081921835
ACH-000796,0.0191964942993
ACH-000799,-0.048971986306499994
ACH-000800,0.00596338883547
ACH-000802,-0.105925816192
ACH-000804,0.00762804120707
ACH-000805,0.06905780354339999
ACH-000809,0.0597817234466
ACH-000810,-0.190989599759
ACH-000811,0.0673542539659
ACH-000817,-0.174205951589
ACH-000819,0.006166121111989999
ACH-000820,0.265709579089
ACH-000821,-0.032543026748000005
ACH-000822,0.10794587290100001
ACH-000823,-0.0735167143372
ACH-000824,0.030763609540400003
ACH-000827,0.12508242134199998
ACH-000829,-0.08562771533710001
ACH-000831,-0.131412025506
ACH-000832,0.130074842669
ACH-000833,0.254329595324
ACH-000834,0.25662359629500003
ACH-000835,0.08727386594
ACH-000836,-0.14469252382300002
ACH-000837,0.056930016569800006
ACH-000838,0.223265101069
ACH-000839,-0.141762540518
ACH-000840,0.25956956714
ACH-000841,0.22045966795400002
ACH-000843,0.035357612467999996
ACH-000846,-0.230905328543
ACH-000847,0.0606102169923
ACH-000848,0.0112910571226
ACH-000849,0.09617318967319999
ACH-000851,0.0423028322331
ACH-000855,0.155923237549
ACH-000856,0.12603532653
ACH-000858,0.0904824212878
ACH-000859,-0.156411142979
ACH-000861,-0.0483823249133
ACH-000862,-0.07871589990830001
ACH-000865,0.16821835604600002
ACH-000866,0.109655220272
ACH-000867,-0.0290571366711
ACH-000869,0.13255056988299999
ACH-000872,-0.0254800212712
ACH-000873,-0.044554539885700004
ACH-000876,0.11786674475
ACH-000878,0.425323196793
