,ALDOC (230)
ACH-000188,-0.396557482281
ACH-000189,-0.260476950064
ACH-000190,-0.135912758282
ACH-000198,-0.124512563506
ACH-000204,-0.220471510096
ACH-000206,-0.154622516588
ACH-000207,-0.162214591816
ACH-000211,-0.163170107567
ACH-000215,-0.150862457802
ACH-000221,-0.19624845123399998
ACH-000222,-0.351828009116
ACH-000223,0.0147052479401
ACH-000226,-0.0504661822291
ACH-000227,-0.143623633784
ACH-000228,-0.383856469078
ACH-000231,-0.17970767200800003
ACH-000232,-0.006146698786729999
ACH-000233,-0.10390077084100001
ACH-000234,-0.516898332839
ACH-000235,-0.38643504443599996
ACH-000237,0.0513659116584
ACH-000238,-0.502550410846
ACH-000243,-0.278754772179
ACH-000244,-0.253344394061
ACH-000246,-0.0143873150454
ACH-000248,-0.539917594405
ACH-000250,-0.140789675002
ACH-000251,-0.32764875819
ACH-000253,-0.09234632007480001
ACH-000255,-0.465663443205
ACH-000256,-0.34496228235200005
ACH-000257,0.0445825577024
ACH-000258,-0.175297778251
ACH-000259,-0.20264847095199998
ACH-000260,-0.06970829793710001
ACH-000261,-0.153636845382
ACH-000262,-0.103389639593
ACH-000263,-0.19161404451699998
ACH-000264,-0.178431622352
ACH-000265,-0.33550266965500003
ACH-000266,-0.11596370668099999
ACH-000272,-0.105100301204
ACH-000273,-0.23480843163100001
ACH-000274,-0.368482554816
ACH-000277,-0.307678636255
ACH-000278,-0.0610130611398
ACH-000279,-0.206388446519
ACH-000280,-0.228937475165
ACH-000281,-0.136062953723
ACH-000288,-0.29946465152699997
ACH-000291,-0.0826689076036
ACH-000293,-0.20446103169100002
ACH-000294,-0.246354479243
ACH-000295,-0.287724894548
ACH-000296,-0.48189080957900005
ACH-000302,-0.230546294599
ACH-000304,0.0772824903933
ACH-000307,-0.255745252289
ACH-000308,-0.10102921724700001
ACH-000310,-0.157511618096
ACH-000311,-0.38324217369099994
ACH-000312,-0.15525092715999997
ACH-000315,-0.221631278341
ACH-000316,-0.511624038586
ACH-000317,-0.188403111092
ACH-000318,-0.175194420775
ACH-000319,-0.429126905999
ACH-000320,-0.240050303871
ACH-000322,-0.256369123239
ACH-000323,-0.21796510882599998
ACH-000324,-0.186564039235
ACH-000329,-0.307202295757
ACH-000330,-0.197068450498
ACH-000331,-0.137917461377
ACH-000332,-0.059101514353400005
ACH-000334,-0.581171413338
ACH-000335,-0.140411897596
ACH-000336,0.108635210824
ACH-000337,-0.456653173011
ACH-000339,-0.262070851982
ACH-000341,-0.044400110683500006
ACH-000348,-0.284480659972
ACH-000350,-0.482919927753
ACH-000352,-0.0555151832145
ACH-000356,-0.192748495747
ACH-000361,-0.250848519365
ACH-000362,-0.127599791756
ACH-000363,-0.122736861673
ACH-000364,-0.179113480515
ACH-000365,-0.18125683720600003
ACH-000366,-0.191291267571
ACH-000368,-0.053407376380900005
ACH-000374,-0.257383936176
ACH-000375,-0.09597662283849999
ACH-000376,-0.11407840067
ACH-000381,-0.316151485165
ACH-000383,-0.38082986803999996
ACH-000387,-0.233752855992
ACH-000389,-0.179737790945
ACH-000390,-0.340811172169
ACH-000393,-0.08512413134239999
ACH-000395,0.141950447752
ACH-000397,-0.049926296345199996
ACH-000401,-0.260286851332
ACH-000402,0.022590176585
ACH-000403,-0.313170701913
ACH-000404,-0.176632115189
ACH-000406,-0.216361274124
ACH-000407,-0.192109018371
ACH-000408,-0.137271547288
ACH-000410,-0.187853272476
ACH-000411,0.0301520222449
ACH-000414,-0.32499329218600004
ACH-000415,-0.433553760029
ACH-000416,-0.24277050891899998
ACH-000420,-0.318092312104
ACH-000421,-0.42796549280199997
ACH-000424,-0.183762940249
ACH-000425,-0.304304600253
ACH-000426,0.014257525923799998
ACH-000427,-0.5460330422249999
ACH-000433,-0.47682618976999996
ACH-000436,-0.08771739241769999
ACH-000444,-0.21982046353300003
ACH-000445,-0.362937800111
ACH-000448,-0.23174187324
ACH-000450,-0.465447616705
ACH-000452,-0.16518513605000001
ACH-000454,0.217645587788
ACH-000458,-0.220903144733
ACH-000459,-0.187775395528
ACH-000460,-0.11985391460999999
ACH-000461,-0.281828555241
ACH-000463,-0.21834750962299998
ACH-000464,-0.00477245347906
ACH-000466,-0.228139875686
ACH-000467,-0.307845078615
ACH-000468,-0.30491453203499996
ACH-000469,-0.228870218041
ACH-000470,-0.326604194423
ACH-000471,-0.287795291591
ACH-000472,-0.26391504165699997
ACH-000473,-0.339474468961
ACH-000475,-0.335125560627
ACH-000476,-0.230899130248
ACH-000477,0.0114798225403
ACH-000480,-0.144989760061
ACH-000481,-0.417761281301
ACH-000483,-0.143081511425
ACH-000484,0.0142504519453
ACH-000485,-0.355723784111
ACH-000486,-0.322796133329
ACH-000487,-0.113346702668
ACH-000488,-0.297123068313
ACH-000490,-0.147112046647
ACH-000491,-0.485135820494
ACH-000495,-0.19901623907299998
ACH-000496,-0.34062856189400004
ACH-000499,-0.218791382793
ACH-000500,0.442865346299
ACH-000502,-0.419089497937
ACH-000503,-0.08445973115039998
ACH-000505,-0.0200884285194
ACH-000507,-0.163673310647
ACH-000510,-0.154289855123
ACH-000511,-0.350618534393
ACH-000512,-0.130731571518
ACH-000516,-0.277654564595
ACH-000517,-0.11854806934
ACH-000518,-0.22701504992600002
ACH-000520,-0.19324026114999998
ACH-000521,-0.34575061784100003
ACH-000522,-0.12071637501700001
ACH-000524,-0.34672658908200005
ACH-000527,-0.20276775292100002
ACH-000528,-0.126391751372
ACH-000537,-0.35149355583400005
ACH-000541,0.0358229595691
ACH-000542,-0.345604128023
ACH-000544,-0.561055467831
ACH-000545,-0.316127966905
ACH-000547,-0.137735017253
ACH-000548,-0.150591781343
ACH-000549,-0.304152063379
ACH-000550,-0.216003906613
ACH-000552,-0.397928001817
ACH-000556,-0.278267206551
ACH-000557,-0.256431737626
ACH-000570,-0.279443477206
ACH-000571,-0.360697533231
ACH-000573,-0.0800099509372
ACH-000576,0.00496323690897
ACH-000580,0.0810352422972
ACH-000584,-0.18968995645199999
ACH-000585,-0.0544514265326
ACH-000588,-0.20402630529899998
ACH-000589,-0.329881362848
ACH-000591,-0.1693700734
ACH-000593,-0.451000833262
ACH-000600,-0.22870276234900003
ACH-000601,-0.166018205299
ACH-000604,-0.283534487064
ACH-000605,-0.146140611338
ACH-000606,-0.20485836629700002
ACH-000608,-0.512341914431
ACH-000614,0.0247642962273
ACH-000616,-0.128944171561
ACH-000618,-0.185118388459
ACH-000619,-0.18197161311
ACH-000620,-0.1373482399
ACH-000621,-0.129796873377
ACH-000622,-0.0708183260322
ACH-000623,-0.134808975122
ACH-000624,-0.0849433913787
ACH-000627,-0.13259838451199998
ACH-000630,-0.0451081315154
ACH-000632,-0.0323344407868
ACH-000633,-0.09857863754
ACH-000637,-0.115700943835
ACH-000638,-0.246119914705
ACH-000646,-0.10469859183
ACH-000647,-0.40162614030599997
ACH-000648,-0.22555004942200002
ACH-000649,-0.22441462243500002
ACH-000651,-0.211968976338
ACH-000652,0.177623480174
ACH-000653,-0.303603388138
ACH-000657,-0.439592327623
ACH-000658,-0.258527786292
ACH-000661,-0.348560851262
ACH-000662,-0.510507317878
ACH-000663,-0.42474564317
ACH-000665,-0.169301603416
ACH-000671,-0.130615868942
ACH-000673,-0.293162373953
ACH-000676,-0.18542639711300002
ACH-000677,-0.270263074532
ACH-000681,-0.401276813463
ACH-000682,-0.328051940519
ACH-000683,-0.212001293073
ACH-000684,-0.128543559265
ACH-000688,-0.292948881266
ACH-000693,-0.17709490887899998
ACH-000694,-0.20581402834000004
ACH-000695,-0.22361883517499997
ACH-000696,-0.266661608846
ACH-000697,-0.56695612964
ACH-000699,-0.0331563151351
ACH-000701,-0.09743294357280001
ACH-000706,-0.125810544166
ACH-000711,-0.410457297768
ACH-000713,-0.39914601275300005
ACH-000714,-0.316530228709
ACH-000718,-0.250197347382
ACH-000720,-0.171065872308
ACH-000721,-0.20995213851599998
ACH-000724,-0.469717281505
ACH-000725,-0.379550522962
ACH-000732,-0.5168089060859999
ACH-000734,0.0932475843235
ACH-000735,-0.37377208926100003
ACH-000736,-0.34406378749899996
ACH-000738,0.0350603197505
ACH-000746,-0.28023367232900004
ACH-000747,-0.32618354418
ACH-000748,-0.11398426299900001
ACH-000753,-0.16611111283
ACH-000756,-0.397207961791
ACH-000757,-0.0553355333273
ACH-000758,-0.0861886479603
ACH-000760,-0.0468779437846
ACH-000763,0.0016972342841500001
ACH-000764,-0.348315995602
ACH-000765,-0.093626553718
ACH-000766,-0.161362790587
ACH-000767,-0.164785439482
ACH-000768,-0.0037686563088400005
ACH-000769,-0.30942638824900004
ACH-000770,-0.230891687431
ACH-000771,-0.37080393801600003
ACH-000773,-0.191804593908
ACH-000776,-0.245516809419
ACH-000777,-0.00487301689879
ACH-000778,-0.212014861584
ACH-000781,-0.307486701992
ACH-000782,-0.06307878668269999
ACH-000783,-0.036532227086699995
ACH-000784,-0.0941619164443
ACH-000785,-0.260675254229
ACH-000787,-0.10330485369999999
ACH-000788,-0.026099463313099997
ACH-000791,-0.521777173702
ACH-000792,-0.18533440225900003
ACH-000794,-0.312849209234
ACH-000796,-0.0186775466024
ACH-000799,-0.331696796351
ACH-000800,-0.457950169375
ACH-000802,-0.24911421473700002
ACH-000804,-0.0804101204066
ACH-000805,-0.048691875326100004
ACH-000809,-0.5857463541100001
ACH-000810,-0.21388069086599998
ACH-000811,-0.48420688694499997
ACH-000817,-0.27885501759500003
ACH-000819,-0.0464701309994
ACH-000820,-0.512258099141
ACH-000821,-0.182452739043
ACH-000822,-0.110656090974
ACH-000823,-0.220426045097
ACH-000824,-0.205729980495
ACH-000827,-0.0893721277077
ACH-000829,-0.153678041461
ACH-000831,-0.164722359529
ACH-000832,-0.192994184214
ACH-000833,-0.151448813549
ACH-000834,-0.286897374887
ACH-000835,0.022226957194599998
ACH-000836,-0.15215429766799998
ACH-000837,-0.227439086009
ACH-000838,-0.30055606774599997
ACH-000839,-0.158757141746
ACH-000840,-0.37578748124399997
ACH-000841,-0.485927465226
ACH-000843,-0.125885154156
ACH-000846,0.015151287651500001
ACH-000847,-0.11373800063100001
ACH-000848,-0.296713888543
ACH-000849,-0.14757330884000003
ACH-000851,-0.145511279495
ACH-000855,-0.08304736009060001
ACH-000856,-0.394388096505
ACH-000858,-0.369554507384
ACH-000859,-0.463152740376
ACH-000861,-0.139012487106
ACH-000862,-0.198416566819
ACH-000865,-0.150039252949
ACH-000866,-0.341827149355
ACH-000867,-0.256224172324
ACH-000869,-0.523275798333
ACH-000872,-0.253026486972
ACH-000873,0.173161565699
ACH-000876,-0.20846230719300002
ACH-000878,0.054457633145900006
ACH-000880,-0.488887350024
ACH-000881,-0.211807617775
ACH-000882,-0.152943664148
ACH-000884,-0.279425831102
ACH-000885,-0.261436746295
ACH-000887,-0.278533537608
ACH-000888,-0.12137028526900001
ACH-000889,-0.33293849264
ACH-000890,-0.142016884584
ACH-000896,-0.0812050422795
ACH-000898,-0.250622876808
ACH-000900,-0.44546838427599994
ACH-000901,-0.358300644024
ACH-000905,-0.182664797006
ACH-000906,-0.21195664902199998
ACH-000907,-0.0926036974559
ACH-000910,-0.0435067256527
ACH-000911,-0.277241094107
ACH-000912,-0.373411797015
ACH-000913,-0.185902951435
ACH-000915,-0.049149828238
ACH-000916,0.0809766524736
ACH-000917,-0.232151459152
ACH-000921,-0.185140638106
ACH-000924,-0.0192331149935
ACH-000926,-0.471879438394
ACH-000928,-0.291119542108
ACH-000929,-0.227707592756
ACH-000932,-0.338034118543
ACH-000935,-0.6132483923100001
ACH-000936,-0.450696440625
ACH-000937,-0.124109926831
ACH-000938,-0.143551683746
ACH-000939,-0.391900966956
ACH-000941,-0.525984213375
ACH-000943,-0.486470691631
ACH-000946,-0.39537144840599997
ACH-000947,-0.190515545673
ACH-000948,-0.365568331031
ACH-000950,-0.0979591934385
ACH-000953,-0.264671652628
ACH-000957,-0.10000820603800001
ACH-000958,-0.4149824207
ACH-000960,-0.23506414448600002
ACH-000963,-0.167715449747
ACH-000968,0.05885572952840001
ACH-000969,-0.400678284969
ACH-000973,-0.147991901144
ACH-000974,-0.641302211591
ACH-000975,-0.256433244489
ACH-000976,-0.08570270549239999
ACH-000978,0.289983418032
ACH-000980,-0.444071680899
ACH-000984,-0.439871327725
ACH-000986,-0.436965395065
ACH-000988,-0.23649787415999998
ACH-000993,-0.603174762707
ACH-000994,-0.235764979341
ACH-000996,-0.359997053006
ACH-001001,-0.212524674448
ACH-001020,-0.341661795815
ACH-001028,-0.19939462381499998
ACH-001031,-0.277317067715
ACH-001038,-0.15637068399499998
ACH-001048,-0.19055686143800002
ACH-001050,-0.269029966965
ACH-001053,-0.0444276490929
ACH-001054,-0.113645578305
ACH-001061,-0.178656370601
ACH-001067,-0.353688562804
ACH-001075,-0.09939493622030002
ACH-001096,-0.00232845550593
ACH-001128,-0.483225733847
ACH-001134,-0.211225163535
ACH-001151,-0.135574102048
ACH-001163,-0.371579492706
ACH-001164,0.059565333027400004
ACH-001173,-0.120458988918
ACH-001183,0.0642773846371
ACH-001184,-0.152579174111
ACH-001190,-0.109051897167
ACH-001192,-0.37641412052100004
ACH-001193,-0.516317158342
ACH-001196,-0.255938696945
ACH-001197,-0.22855059269900002
ACH-001205,-0.06128272429269999
ACH-001211,-0.17519526184099998
ACH-001212,-0.23315713641600003
ACH-001228,-0.31989794710999997
ACH-001232,-0.14754670380899998
ACH-001239,-0.162485616031
ACH-001274,-0.253615026124
ACH-001275,-0.252117329911
ACH-001277,-0.44670653527599996
ACH-001278,-0.330792894373
ACH-001280,-0.716285359479
ACH-001283,-0.153708856952
ACH-001289,0.0327799396832
ACH-001295,-0.0826758313199
ACH-001300,-0.21247464693
ACH-001301,-0.0460277727276
ACH-001302,-0.0349470118857
ACH-001303,-0.34913390505900005
ACH-001306,-0.025554850727300002
ACH-001318,-0.112300458209
ACH-001322,-0.415842551853
ACH-001328,-0.37571594333999997
ACH-001332,-0.521786659718
ACH-001333,-0.350206858706
ACH-001336,0.035429865520800005
ACH-001340,-0.0345377782317
ACH-001346,-0.380348841576
ACH-001353,-0.444384078308
ACH-001354,-0.408171421733
ACH-001367,-0.251359197788
ACH-001368,-0.355841588943
ACH-001374,-0.665972492475
ACH-001375,-0.396154019814
ACH-001377,-0.47603138386699995
ACH-001380,-0.08826573191209999
ACH-001391,-0.0769624450515
ACH-001407,-0.0689957479639
ACH-001408,-0.234070963259
ACH-001413,-0.28270130364999996
ACH-001430,-0.31180448786
ACH-001431,0.0347027616434
ACH-001450,-0.178003445867
ACH-001496,-0.243603724218
ACH-001500,-0.209668533524
ACH-001521,-0.0779984248937
ACH-001523,-0.189699930988
ACH-001532,-0.270881711835
ACH-001536,-0.306249225044
ACH-001550,-0.223156559474
ACH-001552,-0.20808589385899998
ACH-001554,-0.110424589627
ACH-001645,-0.127085129322
ACH-001654,-0.139154805775
ACH-001715,-0.152551479385
ACH-001735,-0.24784043665999997
ACH-001736,-0.223969138423
ACH-001737,-0.102385110459
ACH-001740,-0.07053870448699999
ACH-001745,0.00040898037207300005
ACH-001750,-0.20232556320099998
ACH-001765,-0.255462690233
ACH-001956,-0.19413908439599997
ACH-001957,-0.0874677589651
