,BCAS2 (10286)
ACH-000004,-0.26305942964
ACH-000007,-0.7766896707709999
ACH-000009,-1.4332287876299998
ACH-000011,-0.8107650122040001
ACH-000012,-0.885917424622
ACH-000013,-0.640996560037
ACH-000014,-0.364995134347
ACH-000015,-0.6017548741709999
ACH-000017,-0.605408418201
ACH-000018,-0.241510948975
ACH-000019,-0.782894159428
ACH-000021,-1.28566447488
ACH-000022,-0.57768271648
ACH-000025,-0.513918838151
ACH-000028,-0.6768111261220001
ACH-000030,-0.6636538179370001
ACH-000035,-0.7456636124029999
ACH-000036,-0.402405944786
ACH-000037,-0.8474138513189999
ACH-000039,-0.548098980924
ACH-000040,-0.464705906775
ACH-000041,-0.669085766002
ACH-000042,-0.787295048459
ACH-000045,-0.650330578629
ACH-000047,-0.759955641145
ACH-000052,-0.573350476149
ACH-000053,-0.614260092824
ACH-000054,-0.46449316082
ACH-000055,-0.38099958334899997
ACH-000060,-0.667115586945
ACH-000067,-0.6016208624589999
ACH-000070,-0.821534499231
ACH-000075,-0.438012644286
ACH-000078,-0.534405608487
ACH-000082,-0.305911326373
ACH-000085,-0.737895888241
ACH-000086,-0.478494319484
ACH-000087,-0.24244933153700002
ACH-000092,-0.59831917503
ACH-000095,-0.479784491264
ACH-000097,-0.8125228523870001
ACH-000098,-0.534590580895
ACH-000099,-0.34954316540799996
ACH-000108,-0.738932092079
ACH-000113,-0.565527915814
ACH-000115,-0.913301644891
ACH-000116,-0.6063804600079999
ACH-000118,-0.884336734192
ACH-000120,-0.631799787586
ACH-000123,-0.724527604832
ACH-000127,-0.521252149808
ACH-000128,-0.3550388142
ACH-000132,-0.433346126011
ACH-000133,-0.462707114091
ACH-000137,-0.593223225524
ACH-000138,-0.822840309575
ACH-000142,-0.7038957549439999
ACH-000143,-0.711935761573
ACH-000146,-0.293652899801
ACH-000148,-0.582832767426
ACH-000150,-0.641006923797
ACH-000152,-0.450996922994
ACH-000153,-0.402487579687
ACH-000159,-0.27157573910300004
ACH-000160,-0.7302307553990001
ACH-000163,-0.688821277836
ACH-000167,1.25681623437
ACH-000168,-0.570494753821
ACH-000169,-0.696640482876
ACH-000178,-0.31073736513300004
ACH-000182,-0.44716685542400003
ACH-000183,-0.434840940782
ACH-000188,-0.592708542865
ACH-000189,-0.40409675280599994
ACH-000190,-0.794757991973
ACH-000198,-0.724506390411
ACH-000204,-0.7661825350210001
ACH-000206,-0.567746031985
ACH-000207,-0.518770953007
ACH-000211,-0.378387401799
ACH-000215,-0.5432028043370001
ACH-000221,-0.492790477217
ACH-000222,-0.8843819999920001
ACH-000223,-0.792946813805
ACH-000226,-0.728059718285
ACH-000227,-0.67122401932
ACH-000228,-1.4391566406099998
ACH-000231,-0.430435188092
ACH-000232,-0.551909181064
ACH-000233,-0.770712417818
ACH-000234,-0.633004629087
ACH-000235,-0.740616135554
ACH-000237,-0.46760353589299997
ACH-000238,-0.644580341942
ACH-000243,-1.03375898775
ACH-000244,-0.444113854079
ACH-000246,-0.712528585299
ACH-000248,-0.2135498256
ACH-000250,-0.55585181275
ACH-000251,-0.688026838409
ACH-000253,-0.7444741910089999
ACH-000255,-0.7572091938600001
ACH-000256,-0.32088761751999995
ACH-000257,-0.644406069662
ACH-000258,-0.5760965401120001
ACH-000259,-0.500049771011
ACH-000260,-0.676989061629
ACH-000261,-0.536781671792
ACH-000262,-0.659141697282
ACH-000263,-0.518221485055
ACH-000264,-0.871207824234
ACH-000265,-0.9214058289370001
ACH-000266,-0.619605990714
ACH-000272,-0.38122839052199997
ACH-000273,-0.363188636468
ACH-000274,-0.463217517021
ACH-000277,-1.07252104514
ACH-000278,-0.6944501086920001
ACH-000279,-0.495473043129
ACH-000280,-0.42642456972900006
ACH-000281,-0.453088714512
ACH-000288,-0.37050759125
ACH-000291,-0.7850595115629999
ACH-000293,-1.1242529679100002
ACH-000294,-0.492964910388
ACH-000295,-0.7380099666240001
ACH-000296,-0.854865191768
ACH-000302,-0.6194308662610001
ACH-000304,-0.146788430002
ACH-000307,-0.749196006293
ACH-000308,-0.725365637933
ACH-000310,-0.743174824241
ACH-000311,-0.9128313804539999
ACH-000312,-0.511179029523
ACH-000315,-0.7164047826350001
ACH-000316,-0.235265178174
ACH-000317,-0.723756581035
ACH-000318,-0.984591669052
ACH-000319,-0.570031422373
ACH-000320,-0.976439573814
ACH-000322,-0.527279101931
ACH-000323,-0.557319615359
ACH-000324,-0.679469819544
ACH-000329,-0.454440465912
ACH-000330,-0.770192813806
ACH-000331,-0.846522926232
ACH-000332,-0.7916732973739999
ACH-000334,-0.8946248073749999
ACH-000335,-0.700361785431
ACH-000336,-0.5201746325859999
ACH-000337,-0.729697977072
ACH-000339,-0.6472562970610001
ACH-000341,-0.167971729005
ACH-000348,-0.47322346407399996
ACH-000350,-0.757603554084
ACH-000352,-0.8047267732610001
ACH-000356,-1.04890299337
ACH-000361,-0.9532241769149999
ACH-000362,-0.43862728071199997
ACH-000363,-0.569657640821
ACH-000364,-0.421515593557
ACH-000365,-0.663482254004
ACH-000366,-0.500544641888
ACH-000368,-0.451930302218
ACH-000374,-0.539235745508
ACH-000375,-0.668822179705
ACH-000376,-0.45254081505800003
ACH-000381,-0.846114367277
ACH-000383,-0.540579569635
ACH-000387,-0.6648760721220001
ACH-000389,-0.769279703609
ACH-000390,-0.680990256797
ACH-000393,-0.832611113042
ACH-000395,-0.8843147225749999
ACH-000397,-0.702232822058
ACH-000401,-0.46353801159900004
ACH-000402,-0.455717391966
ACH-000403,-0.8102779305750001
ACH-000404,-0.318455851546
ACH-000406,-0.501183518794
ACH-000407,-0.373900465908
ACH-000408,-1.1365626263600002
ACH-000410,-0.4486354820699999
ACH-000411,-0.8632586159990001
ACH-000414,-0.756460473479
ACH-000415,-0.530738442737
ACH-000416,-0.645161605424
ACH-000420,-0.832213453767
ACH-000421,-1.02135817448
ACH-000424,-0.7523398780830001
