,PDCD5 (9141)
ACH-000004,-0.27046122783000004
ACH-000007,-0.540991745647
ACH-000009,-0.472004834815
ACH-000011,-0.9649496904870001
ACH-000012,-0.760193101738
ACH-000013,-0.589078060743
ACH-000014,-0.645835987333
ACH-000015,-0.7819265273289999
ACH-000017,-0.39449496569799997
ACH-000018,-0.7626129669930001
ACH-000019,-0.748803571719
ACH-000021,-0.428901952826
ACH-000022,-0.5813676648489999
ACH-000025,-0.567569489154
ACH-000028,-0.590217829214
ACH-000030,-0.880284127365
ACH-000035,-0.619271663813
ACH-000036,-0.92074373346
ACH-000037,-0.516496655476
ACH-000039,-0.452155491437
ACH-000040,-0.6195726372829999
ACH-000041,-0.643736026874
ACH-000042,-0.41200672491499996
ACH-000045,-0.44814837972099997
ACH-000047,-0.22548417724300002
ACH-000052,-0.995895235465
ACH-000053,-0.719869304598
ACH-000054,-0.5002052800760001
ACH-000055,-0.615787183097
ACH-000060,-0.8122088181370001
ACH-000067,-0.581623836192
ACH-000070,-0.59448151401
ACH-000075,-0.608416046373
ACH-000078,-0.392286212373
ACH-000082,-0.613405858229
ACH-000085,-0.937177616476
ACH-000086,-0.5677855258410001
ACH-000087,-0.615331691624
ACH-000092,-0.495551229666
ACH-000095,-0.348406238639
ACH-000097,-0.670974410972
ACH-000098,-0.626282722977
ACH-000099,-0.34866813233800004
ACH-000108,-0.593280316823
ACH-000113,-0.431308479185
ACH-000115,-0.480830478632
ACH-000116,-0.657272412711
ACH-000118,-0.849318495449
ACH-000120,-0.41531596694899997
ACH-000123,-0.8929154638500001
ACH-000127,-0.581737675557
ACH-000128,-0.998762618768
ACH-000132,-0.34009996505999995
ACH-000133,-0.475704146512
ACH-000137,-0.820198371335
ACH-000138,-0.665982448874
ACH-000142,-0.656271067686
ACH-000143,-0.652238324116
ACH-000146,-0.221154243316
ACH-000148,-0.617776174173
ACH-000150,-0.406318577601
ACH-000152,-0.548152448541
ACH-000153,-0.73422737783
ACH-000159,-0.508763027952
ACH-000160,-0.91778099469
ACH-000163,-0.673994948944
ACH-000167,-0.5497393037839999
ACH-000168,-0.44592013090899996
ACH-000169,-0.5087863196469999
ACH-000178,-0.49554780108999996
ACH-000182,-0.259561146795
ACH-000183,-0.971582092755
ACH-000188,-0.8259757287839999
ACH-000189,-0.970684728104
ACH-000190,-0.34072746792499997
ACH-000198,-0.587791539956
ACH-000204,-0.672775164854
ACH-000206,-0.646619484347
ACH-000207,-0.827066148679
ACH-000211,-0.927022305344
ACH-000215,-0.918759849237
ACH-000221,-0.425422508243
ACH-000222,-0.5137139959570001
ACH-000223,-0.507621643288
ACH-000226,-0.6255852633110001
ACH-000227,-0.8199802184370001
ACH-000228,-0.632667077444
ACH-000231,-0.455537009048
ACH-000232,-0.8383097718170001
ACH-000233,-0.618891800092
ACH-000234,-0.419186856652
ACH-000235,-0.637370702504
