,KLK9 (284366)
ACH-000004,-0.133712567378
ACH-000007,0.0611568590735
ACH-000009,-0.229973390144
ACH-000011,-0.178948588065
ACH-000012,-0.208072799713
ACH-000013,-0.0981110066907
ACH-000014,-0.0971747069196
ACH-000015,-0.187837880618
ACH-000017,0.0319133067781
ACH-000018,-0.155756216626
ACH-000019,-0.225354839573
ACH-000021,0.00930973839539
ACH-000022,-0.176461942835
ACH-000025,0.0776087278113
ACH-000028,-0.204139473502
ACH-000030,-0.187366728125
ACH-000035,-0.0281436021589
ACH-000036,-0.23886090930300002
ACH-000037,-0.10127427435799999
ACH-000039,-0.25070305372699997
ACH-000040,-0.0725840221428
ACH-000041,-0.279011863458
ACH-000042,0.0118524670652
ACH-000045,-0.279304616043
ACH-000047,-0.07262617487039999
ACH-000052,0.051986283968199994
ACH-000053,-0.09592410964389998
ACH-000054,-0.275009900067
ACH-000055,-0.14521832386800002
ACH-000060,-0.289955657629
ACH-000067,-0.181133149034
ACH-000070,0.036452498757599996
ACH-000075,-0.0734625115879
ACH-000078,-0.183165741032
ACH-000082,-0.37620107884099996
ACH-000085,-0.320188420817
ACH-000086,-0.285408286288
ACH-000087,0.0816637793502
ACH-000092,-0.17693490699499997
ACH-000095,-0.291224306288
ACH-000097,-0.334773711121
ACH-000098,-0.224074600308
ACH-000099,-0.08633940171160001
ACH-000108,-0.10327141860200001
ACH-000113,-0.227678098334
ACH-000115,-0.182447820233
ACH-000116,-0.20114285820900002
ACH-000118,0.0031468150505799997
ACH-000120,0.061974123109
ACH-000123,-0.238825967733
ACH-000127,-0.190414804169
ACH-000128,-0.144528829923
ACH-000132,-0.180935002519
ACH-000133,-0.472626854163
ACH-000137,-0.50548824673
ACH-000138,0.0317588088838
ACH-000142,-0.512446284969
ACH-000143,-0.258331026278
ACH-000146,-0.20593271640299998
ACH-000148,0.0119097148233
ACH-000150,-0.21793102917800003
ACH-000152,-0.0979475116155
ACH-000153,-0.18138456689100002
ACH-000159,-0.31098657716999994
ACH-000160,-0.11125940327
ACH-000163,0.0781455126545
ACH-000167,0.173425997335
ACH-000168,-0.334301635945
ACH-000169,-0.21094029689899998
ACH-000178,-0.0979080114842
ACH-000182,-0.163147498409
ACH-000183,-0.0974775818712
ACH-000188,-0.334236070998
ACH-000189,-0.061078610445
ACH-000190,-0.377788390469
ACH-000198,-0.261333185381
ACH-000204,-0.259683375335
ACH-000206,-0.33566576237499995
ACH-000207,-0.488819978197
ACH-000211,-0.40823251867700006
ACH-000215,-0.24040744746399997
ACH-000221,-0.361038666038
ACH-000222,-0.17053762907
ACH-000223,-0.207280146185
