,UNC45A (55898)
ACH-000307,-0.701183210926
ACH-000308,-0.423417599169
ACH-000310,-0.609747110804
ACH-000311,-0.522493760264
ACH-000312,-0.8316837928730001
ACH-000315,-0.62232403266
ACH-000316,-0.531171710247
ACH-000317,-0.622171867906
ACH-000318,-0.161489088307
ACH-000319,-0.799451197413
ACH-000320,-1.00888382952
ACH-000322,-0.415854642271
ACH-000323,-0.36527888565600003
ACH-000324,-0.500338669695
ACH-000329,-0.46384464101899997
ACH-000330,-0.617772581618
ACH-000331,-0.45093082340499996
ACH-000332,-0.501720597149
ACH-000334,-0.308466344582
ACH-000335,-0.220697191214
ACH-000336,-0.18343397612100001
ACH-000337,-0.240403172676
ACH-000339,-0.327936978689
ACH-000341,-0.41876534933799997
ACH-000348,-0.653345570924
ACH-000350,-0.7270529012029999
ACH-000352,-0.153105118149
ACH-000356,-0.430841628014
ACH-000361,-0.358416526761
ACH-000362,-0.45492951706999996
ACH-000363,-0.309292777868
ACH-000364,-0.697507353267
ACH-000365,-0.450836042193
ACH-000366,-0.619887068884
ACH-000368,-0.538893550515
ACH-000374,-0.320088022823
ACH-000375,-0.6657523963549999
ACH-000376,-0.643341025838
ACH-000381,-0.537492843727
ACH-000383,-0.6042884987330001
ACH-000387,-0.40446557880500006
ACH-000389,-0.5684085120100001
ACH-000390,-0.414792781501
ACH-000393,-0.39576406678599996
ACH-000395,-0.516014547475
ACH-000397,-0.5156254462250001
ACH-000401,-0.485457123946
ACH-000402,-0.630079425462
ACH-000403,-0.56386829357
ACH-000404,-0.775919835349
ACH-000406,-0.356645886232
ACH-000407,-0.559225650724
ACH-000408,-0.8352630029620001
ACH-000410,-0.8781980636810001
ACH-000411,-0.332790776708
ACH-000414,-0.394765933041
ACH-000415,-0.81614293837
ACH-000416,-0.652035926342
ACH-000420,-0.8288518496100001
ACH-000421,-0.33981175025700006
ACH-000424,-0.582752108758
ACH-000425,-0.388766074394
ACH-000426,-0.08322385228139999
ACH-000427,-0.595665656731
ACH-000433,-0.6151375334629999
ACH-000436,-0.5604625060499999
ACH-000444,-0.460249692991
ACH-000445,-0.891431007997
ACH-000448,-0.5227336834040001
ACH-000450,-0.410563974307
ACH-000452,-0.43570353098000003
ACH-000454,-0.8904616100730001
ACH-000458,-0.44754112085299996
ACH-000459,-0.61798944172
ACH-000460,-0.670623351961
ACH-000461,-0.291678775689
ACH-000463,-0.492591564164
ACH-000464,-0.666755540833
ACH-000466,-0.35695223689499994
ACH-000467,-0.319273033544
ACH-000468,-0.55145565855
ACH-000469,-0.763162603017
ACH-000470,-0.6905746301960001
ACH-000471,-0.512448597676
ACH-000472,-0.401537550052
ACH-000473,-0.480254321259
ACH-000475,-0.35443655820000003
ACH-000476,-0.505845189062
ACH-000477,-0.47066345009300004
ACH-000480,-0.7373331331020001
ACH-000481,-0.5656399725419999
ACH-000483,-0.84734174269
ACH-000484,-0.412874101079
ACH-000485,-0.43408230471000003
ACH-000486,-0.712324679161
ACH-000487,-0.459442615321
ACH-000488,-0.29758813209
ACH-000490,-0.827148781666
ACH-000491,-0.34540486679899995
ACH-000495,-0.605650202257
ACH-000496,-0.70366607525
ACH-000499,-0.625780380895
ACH-000500,-0.265824774113
ACH-000502,-0.518185757388
ACH-000503,-0.446740654672
ACH-000505,-0.622393223729
ACH-000507,-0.459071407772
ACH-000510,-0.386278359109
ACH-000511,-0.60110132554
ACH-000512,-0.44803584367700006
ACH-000516,-0.251478391966
ACH-000517,-0.604582781995
ACH-000518,-0.689687134748
ACH-000520,-0.405368084686
ACH-000521,-0.393953269222
ACH-000522,-0.649681912976
ACH-000524,-0.159188167781
ACH-000527,-0.5679574037139999
ACH-000528,-0.32132113240800003
ACH-000537,-0.552735188749
ACH-000541,-0.262984934846
ACH-000542,-0.684020328538
ACH-000544,-0.601040818108
ACH-000545,-0.532867097004
ACH-000547,-0.6179465069829999
ACH-000548,-0.5541284323160001
ACH-000549,-0.5133839086640001
ACH-000550,-0.505878733116
ACH-000552,-0.28663299997499997
ACH-000556,-0.25537542943
ACH-000557,-0.380090897801
ACH-000570,-0.731109426956
ACH-000571,-0.42355916221600004
ACH-000573,-0.508018314223
ACH-000576,-0.505241695859
ACH-000580,-0.573542381732
ACH-000584,-0.409986669915
ACH-000585,-0.9886087867569999
ACH-000588,-0.35599452910499996
ACH-000589,-0.264084995833
ACH-000591,-0.567891432424
ACH-000593,-0.797145481693
ACH-000600,-0.417505357333
ACH-000601,-0.616432724458
ACH-000604,-0.43013171290200003
ACH-000605,-0.607637713821
ACH-000606,-0.397756983059
ACH-000608,-0.549938159179
ACH-000614,-0.772748199884
ACH-000616,-0.593955587355
ACH-000618,-0.389074870862
ACH-000619,-0.706263421462
ACH-000620,-0.608496108568
ACH-000621,-0.700391679251
ACH-000622,-0.43011304335699996
ACH-000623,-0.240170764425
ACH-000624,-0.444791505089
ACH-000627,-0.429170282108
ACH-000630,-0.714145769134
ACH-000632,-0.7717485677670001
ACH-000633,-0.0916489929225
ACH-000637,-0.624625188139
ACH-000638,-0.580863257121
ACH-000646,-0.345658073675
ACH-000647,-0.441360591007
ACH-000648,-0.627242003886
ACH-000649,-0.663948829834
ACH-000651,-0.580700466103
ACH-000652,-0.6779522509899999
ACH-000653,-0.332290352637
ACH-000657,-0.491751956372
ACH-000658,-0.453063523198
ACH-000661,-0.485813208351
ACH-000662,-0.515180819914
ACH-000663,-0.5243413644870001
ACH-000665,-0.598085704378
ACH-000671,-0.521540711933
ACH-000673,-0.261013690803
ACH-000676,-0.330678360304
ACH-000677,-0.40029408032499997
ACH-000681,-0.545944669678
ACH-000682,-0.706884546677
ACH-000683,-0.44147407380500003
ACH-000684,-0.938271243159
ACH-000688,-0.305813837451
ACH-000693,-0.508255637161
ACH-000694,-0.341491940951
ACH-000695,-0.0106541803877
ACH-000696,-0.592143258882
ACH-000697,-0.20766620449200002
ACH-000699,-0.532459620797
ACH-000701,-0.28441934052900003
ACH-000706,-0.5799920379919999
ACH-000711,-0.45850359787600004
ACH-000713,-0.502499946559
ACH-000714,-0.399878524415
ACH-000718,-0.414106508067
ACH-000720,-0.5123988099310001
ACH-000721,-0.414674164253
ACH-000724,-0.23669159697500003
ACH-000725,-0.196684499883
ACH-000732,-0.680595998444
ACH-000734,-0.38327376858499995
ACH-000735,-0.654164126255
ACH-000736,-0.469867306301
ACH-000738,-0.362953871734
ACH-000746,-0.492759748072
ACH-000747,-0.537905181324
ACH-000748,-0.5014263060890001
ACH-000753,-0.673056020922
ACH-000756,-0.439987494828
ACH-000757,-0.61395892334
ACH-000758,-0.19086453107999998
ACH-000760,-0.463578108856
ACH-000763,-0.254772429247
ACH-000764,-0.435040800686
ACH-000765,-0.59296093454
ACH-000766,-0.490794199308
ACH-000767,-0.49105226561899995
ACH-000768,-0.734427044559
ACH-000769,-0.6678502705089999
ACH-000770,-0.458165808575
ACH-000771,-0.692674774852
ACH-000773,-0.978600688173
ACH-000776,-0.57618645775
ACH-000777,-0.851013946287
ACH-000778,-0.599602782708
ACH-000781,-0.654762065571
ACH-000782,-0.596248093963
ACH-000783,-0.478995432867
ACH-000784,-0.632514124116
ACH-000785,-0.347811403036
ACH-000787,-0.763615687943
ACH-000788,-0.569857727747
ACH-000791,-0.562257862539
ACH-000792,-0.583155995139
ACH-000794,-0.530682665759
ACH-000796,-0.433053796308
ACH-000799,-0.5286025435230001
ACH-000800,-0.5141180559130001
ACH-000802,-0.651694710146
ACH-000804,-0.823549422579
ACH-000805,-0.456257561824
ACH-000809,-0.524246089433
ACH-000810,-0.810256648828
ACH-000811,-0.334309783634
ACH-000817,-0.437223315764
ACH-000819,-0.485878996294
ACH-000820,-0.518025544985
ACH-000821,-0.322674537072
ACH-000822,-0.298432066466
ACH-000823,-0.506081034986
ACH-000824,-0.5193863809579999
ACH-000827,-0.47154224607
ACH-000829,-0.414626631967
ACH-000831,-0.338375566366
ACH-000832,-0.435932842558
ACH-000833,-0.844520472946
ACH-000834,-0.515574993784
ACH-000835,-0.593361594738
ACH-000836,-0.718835846281
ACH-000837,-0.654149906483
ACH-000838,-0.15592108804500002
ACH-000839,-0.5560058138
ACH-000840,-0.355743422867
ACH-000841,-0.5172036487330001
ACH-000843,-0.45005783232
ACH-000846,-0.46508737840400005
ACH-000847,-0.596774077692
ACH-000848,-0.535184155781
ACH-000849,-0.6940151218899999
ACH-000851,-0.387074871762
ACH-000855,-0.6675224945229999
ACH-000856,-0.61444072522
ACH-000858,-0.323311306998
ACH-000859,-0.404943286488
ACH-000861,-0.648147111426
ACH-000862,-0.514743070468
ACH-000865,-0.494710066006
ACH-000866,-0.48106026461499996
ACH-000867,-0.165092032356
ACH-000869,-0.242639851737
ACH-000872,-0.5419929455470001
ACH-000873,-0.767030668229
ACH-000876,-0.275310136673
ACH-000878,-0.498484739229
ACH-000880,-0.627222277653
ACH-000881,-0.584993436291
ACH-000882,-0.29880997624
ACH-000884,-0.407040545255
ACH-000885,-0.772044994753
ACH-000887,-0.5194714479320001
ACH-000888,-0.19902101327100002
ACH-000889,-0.21856171430100002
ACH-000890,-0.648444412151
ACH-000896,-0.526973086603
ACH-000898,-0.0885551879486
ACH-000900,-0.583525643275
ACH-000901,-0.808015166331
ACH-000905,-0.9496603001080001
ACH-000906,-0.5127026895660001
ACH-000907,-0.8152517724420001
ACH-000910,-0.653378670407
ACH-000911,-0.513194942378
ACH-000912,-0.595266010051
ACH-000913,-0.766161064983
ACH-000915,-0.598260279532
ACH-000916,-0.379352971835
ACH-000917,-0.30305482939899997
ACH-000921,-0.436500663142
ACH-000924,-0.574364496825
ACH-000926,-0.6065855030539999
ACH-000928,-0.490414632353
ACH-000929,-1.0668070254000002
ACH-000932,-0.456027757814
ACH-000935,-0.312401094409
ACH-000936,-0.521617972947
ACH-000937,-0.648864276897
ACH-000938,-0.478693632312
ACH-000939,-0.513667583214
ACH-000941,-0.167995035078
ACH-000943,-0.30857463639800004
ACH-000946,-0.28802696300299996
ACH-000947,-0.38769681888400004
ACH-000948,-0.6342799685939999
ACH-000950,-0.782645005582
ACH-000953,-0.571376011543
ACH-000957,-0.610977104595
ACH-000958,-0.249463025637
ACH-000960,-0.613332137247
ACH-000963,-0.474051361052
ACH-000968,-0.531383755412
ACH-000969,-0.142633738836
ACH-000973,-0.434928501874
ACH-000974,-0.41648387058200004
ACH-000975,-0.745984766537
ACH-000976,-0.617287799689
ACH-000978,-0.325394554266
ACH-000980,-0.5390950818119999
ACH-000984,-0.524338057644
ACH-000986,-0.48198340691299996
ACH-000988,-0.273374494842
ACH-000993,-0.7699186324699999
ACH-000994,-0.307206855528
ACH-000996,-0.47986977077
ACH-001001,-0.3507058472
ACH-001020,-0.830580213303
ACH-001028,-0.379375773762
ACH-001031,-0.44936622565300005
ACH-001038,-0.45380099356700004
ACH-001048,-0.289150327344
ACH-001050,-0.727795457243
ACH-001053,-0.55651946144
ACH-001054,-0.70048538053
ACH-001061,-0.617720209673
ACH-001067,-0.5644363797649999
ACH-001075,-0.284678693816
ACH-001096,-0.48954833950000004
ACH-001128,-0.720245548326
ACH-001134,-0.5611091532370001
ACH-001151,-0.514027803029
ACH-001163,-0.645821698046
ACH-001164,-0.552045107618
ACH-001173,-0.45851104423600003
ACH-001183,-0.542906616661
ACH-001184,-0.324392104888
ACH-001190,-0.477111194282
ACH-001192,-0.7332828698780001
ACH-001193,-0.250572026827
ACH-001196,-0.7992442168260001
ACH-001197,-0.6752656123209999
ACH-001205,-0.589960366514
ACH-001211,-0.493567494307
ACH-001212,-0.8745104865790001
ACH-001228,-0.411622899043
ACH-001232,-0.646566461317
ACH-001239,-0.38657647216799995
ACH-001274,-0.710408492325
ACH-001275,-0.616527145674
ACH-001277,-0.609270281253
ACH-001278,-0.740661106965
ACH-001280,-0.386816702777
ACH-001283,-0.575950459676
ACH-001289,-0.419601668596
ACH-001295,-0.456791757217
ACH-001300,-0.5635769374149999
ACH-001301,-0.624478635309
ACH-001302,-0.501535897092
ACH-001303,-0.742074372621
ACH-001306,-0.376050945156
ACH-001318,-0.283789647865
ACH-001322,-0.290506811728
ACH-001328,-0.612754904723
ACH-001332,-0.612478801493
ACH-001333,-0.339661648379
ACH-001336,-0.718733718752
ACH-001340,-0.5821575382899999
ACH-001346,-0.665604328995
ACH-001353,-0.702168197029
ACH-001354,-0.7978082728720001
ACH-001367,-0.756157839623
ACH-001368,-0.2850121409
ACH-001374,-0.7865899491399999
ACH-001375,-0.44990954035499997
ACH-001377,-0.259412404844
ACH-001380,-0.47811867209799996
ACH-001391,-0.721304115841
ACH-001407,-0.546172628067
ACH-001408,-0.7860223226530001
ACH-001413,-0.49300820378300003
ACH-001430,-0.49277440339100004
ACH-001431,-0.5989919416189999
ACH-001450,-0.6793835027390001
ACH-001496,-0.521623707565
ACH-001500,-0.570365430351
ACH-001521,-0.918301844328
ACH-001523,-0.549996278649
ACH-001532,-0.636005353163
ACH-001536,-0.574812604682
ACH-001550,-0.31068084344700003
ACH-001552,-0.728856343783
ACH-001554,-0.608615267381
ACH-001645,-0.259666006956
ACH-001654,-0.794275627341
ACH-001715,-0.15470824342
ACH-001735,-0.424414453698
ACH-001736,-0.35275972734
ACH-001737,-0.465079497981
ACH-001740,-0.319847096337
ACH-001745,-0.364549850429
ACH-001750,-0.716628004879
ACH-001765,-0.540186963869
ACH-001956,-0.487258936311
ACH-001957,-0.43520480514700005
