,COLGALT1 (79709)
ACH-000004,-0.258277770876
ACH-000007,0.145241205868
ACH-000009,0.156025488729
ACH-000011,0.109119760081
ACH-000012,0.0103506068371
ACH-000013,-0.100835898783
ACH-000014,-0.0257867490361
ACH-000015,-0.0043413386796999996
ACH-000017,-0.157254691546
ACH-000018,-0.04402198453200001
ACH-000019,0.0639816711475
ACH-000021,-0.07583999303
ACH-000022,0.039813067578300006
ACH-000025,-0.0643993669278
ACH-000028,0.0172521988885
ACH-000030,-0.115933096733
ACH-000035,0.142555682416
ACH-000036,-0.0112232708547
ACH-000037,-0.113573537276
ACH-000039,-0.00534150520365
ACH-000040,0.0154488335422
ACH-000041,0.0087250486203
ACH-000042,-0.00649493228213
ACH-000045,-0.0659345082388
ACH-000047,0.00397049770272
ACH-000052,-0.0296488308586
ACH-000053,-0.12145656374500001
ACH-000054,0.206334853644
ACH-000055,0.052667297780200004
ACH-000060,0.0275533016598
ACH-000067,0.0682542080989
ACH-000070,-0.00707281912477
ACH-000075,0.144076683161
ACH-000078,-0.0100788486362
ACH-000082,0.03381354016990001
ACH-000085,0.04149625521230001
ACH-000086,0.06862906662830001
ACH-000087,0.031036116650299997
ACH-000092,0.0685757601842
ACH-000095,-0.08984654978569999
ACH-000097,-0.017816063665200003
ACH-000098,-0.092802959798
ACH-000099,0.065361375365
ACH-000108,-0.14801490402
ACH-000113,0.205084590464
ACH-000115,0.026979132919400003
ACH-000116,-0.0700391892905
ACH-000118,-0.0409626915521
ACH-000120,-0.0608684304775
ACH-000123,-0.183366784353
ACH-000127,-0.17539164435899998
ACH-000128,0.0818164876838
ACH-000132,-0.0076582205078
ACH-000133,0.18651667914700001
ACH-000137,-0.257228312254
ACH-000138,-0.116756845956
ACH-000142,0.11278343842599999
ACH-000143,-0.0737766909871
ACH-000146,-0.14339057124399998
ACH-000148,0.08168083268069999
ACH-000150,0.0418928849725
ACH-000152,-0.166554615908
ACH-000153,0.400343147586
ACH-000159,-0.0979557590955
ACH-000160,-0.0750134479997
ACH-000163,-0.268020978603
ACH-000167,0.0557494548982
ACH-000168,-0.0706910585783
ACH-000169,0.148702505628
ACH-000178,-0.0953208045315
ACH-000182,-0.0302790183886
ACH-000183,0.025637868204799998
ACH-000188,-0.123779143299
ACH-000189,-0.219448720636
ACH-000190,-0.0344326941691
ACH-000198,0.0702245786046
ACH-000204,0.19259604461899998
ACH-000206,-0.018893320557099996
ACH-000207,0.046111821664699994
ACH-000211,-0.121308893789
ACH-000215,-0.0323367931019
ACH-000221,-0.05461027623530001
ACH-000222,-0.0678029133414
ACH-000223,0.0395046791329
ACH-000226,0.13776274652
ACH-000227,0.36555545648800003
ACH-000228,0.0916026079499
ACH-000231,0.08525498700339999
ACH-000232,0.0541643648386
ACH-000233,-0.145274972716
ACH-000234,-0.080383097539
ACH-000235,-0.0554690604894
ACH-000237,0.0333757366531
ACH-000238,0.142250182518
ACH-000243,-0.0914896545592
ACH-000244,0.276072829852
ACH-000246,0.142040254742
ACH-000248,-0.00480556820021
ACH-000250,0.0323175448336
ACH-000251,-0.0767964277421
ACH-000253,0.0669923318416
ACH-000255,0.148198775736
ACH-000256,-0.07798127380469999
ACH-000257,0.140053511428
ACH-000258,0.22015370184900002
ACH-000259,-0.0240869265937
ACH-000260,-0.036105281757
ACH-000261,-0.06633090315380001
ACH-000262,-0.216483218203
ACH-000263,-0.14074850863399999
ACH-000264,0.090365617103
ACH-000265,0.0249068437169
ACH-000266,0.0383838111742
ACH-000272,0.009450082137009999
ACH-000273,0.0179109441023
ACH-000274,0.159785084845
ACH-000277,0.109209490924
ACH-000278,0.00544897888897
ACH-000279,0.207176616601
ACH-000280,0.0551378061412
ACH-000281,-0.0133717035109
ACH-000288,0.0730690652733
ACH-000291,-0.0260269020482
ACH-000293,-0.0160704984213
ACH-000294,-0.312251741313
ACH-000295,0.21996004317899998
ACH-000296,-0.0692178147259
ACH-000302,-0.08560725755950001
ACH-000304,0.196005708099
ACH-000307,-0.159921849341
ACH-000308,0.006789096874439999
ACH-000310,-0.046807238792199994
ACH-000311,0.00673945657534
ACH-000312,-0.16606928940500001
ACH-000315,-0.267802250021
ACH-000316,0.18996624112399998
ACH-000317,0.0211569022078
ACH-000318,-0.212085101478
ACH-000319,0.0576469276847
ACH-000320,0.0733941463435
ACH-000322,0.24151879426999998
ACH-000323,0.09238761731110001
ACH-000324,0.0408865653005
ACH-000329,0.052925223689599996
ACH-000330,-0.113854136658
ACH-000331,0.0361446342454
ACH-000332,-0.0729846583867
ACH-000334,0.10347189422599999
ACH-000335,-0.0736972251079
ACH-000336,-0.229190077009
ACH-000337,-0.12896455113
ACH-000339,-0.040780613094300006
ACH-000341,-0.151991291942
ACH-000348,0.09308829541500001
ACH-000350,0.0310757550223
ACH-000352,-0.147022094908
ACH-000356,0.16430553512499999
ACH-000361,0.06480701148080001
ACH-000362,-0.193232478829
ACH-000363,0.00857570092724
ACH-000364,0.101790165064
ACH-000365,0.08998044927570001
ACH-000366,-0.17748420665999998
ACH-000368,-0.07998526182110001
ACH-000374,-0.0991786758206
ACH-000375,0.049581944916300004
ACH-000376,0.260624269237
ACH-000381,-0.00327619812743
ACH-000383,-0.170564671164
ACH-000387,-0.161412084999
ACH-000389,0.214408506968
ACH-000390,-0.139550475216
ACH-000393,0.16907439299199997
ACH-000395,-0.499209552992
ACH-000397,0.081311917337
ACH-000401,0.05567204310380001
ACH-000402,-0.201599301836
ACH-000403,0.0186462694211
ACH-000404,0.328581055469
ACH-000406,-0.0492360776742
ACH-000407,0.217700816606
ACH-000408,-0.19402872659499998
ACH-000410,-0.021657320643700004
ACH-000411,-0.0460844518848
ACH-000414,-0.0817853718957
ACH-000415,-0.036227262639
ACH-000416,-0.207931276758
ACH-000420,0.00174073816364
ACH-000421,0.0629623244925
ACH-000424,0.0054796965736700004
ACH-000425,0.143343359088
ACH-000426,-0.036798375520900005
ACH-000427,-0.22962341813
ACH-000433,-0.357996374116
ACH-000436,0.167539898017
ACH-000444,-0.016519611312799998
ACH-000445,0.104000799878
ACH-000448,-0.034467594048000004
ACH-000450,0.303556007523
ACH-000452,-0.00781343174201
ACH-000454,-0.19756592237300002
ACH-000458,0.027727292697900002
ACH-000459,-0.07597897588489999
ACH-000460,-0.09920069125610001
ACH-000461,-0.0754733948136
ACH-000463,-0.0995058479085
ACH-000464,0.237849450973
ACH-000466,-0.0322770107557
ACH-000467,0.00668880427669
ACH-000468,-0.0743602027607
ACH-000469,-0.123778154819
ACH-000470,0.0204021308327
ACH-000471,-0.05250391711209999
ACH-000472,-0.023273951776299998
ACH-000473,0.0749891181207
ACH-000475,-0.0986298689609
ACH-000476,0.042200341125
ACH-000477,0.051649869355300006
ACH-000480,-0.028541286322499998
ACH-000481,-0.05050768638519999
ACH-000483,-0.128033536684
ACH-000484,0.00100880363709
ACH-000485,0.00624496732923
ACH-000486,0.0647218915673
ACH-000487,-0.125054466461
ACH-000488,0.0276627077328
ACH-000490,-0.0657492883477
ACH-000491,0.12517978747300001
ACH-000495,0.211608824705
ACH-000496,0.011960622140600001
ACH-000499,-0.23880241087499998
ACH-000500,0.542287547484
ACH-000502,-0.019980322555799998
ACH-000503,-0.00224277325083
ACH-000505,-0.157202504586
ACH-000507,-0.0881340137619
ACH-000510,-0.0066016636405
ACH-000511,-0.0668983421931
ACH-000512,-0.08636590101859999
ACH-000516,0.051698000405800006
ACH-000517,0.013802657062699999
ACH-000518,-0.0209890453098
ACH-000520,0.13271902939000002
ACH-000521,-0.0172748382662
ACH-000522,-0.17962711125599998
ACH-000524,-0.0047831037902900005
ACH-000527,-0.036142217265800004
ACH-000528,-0.00137058729176
ACH-000537,0.0665441563648
ACH-000541,0.270542397527
ACH-000542,-0.0801744416102
ACH-000544,-0.058871278420699995
ACH-000545,-0.0983887075427
ACH-000547,0.015368321517399999
ACH-000548,0.19942000179299998
ACH-000549,0.028934827031900003
ACH-000550,0.24372004870499997
ACH-000552,0.13444844484500001
ACH-000556,-0.161127449204
ACH-000557,-0.11664028406600001
ACH-000570,0.112046423575
ACH-000571,-0.018624531225
ACH-000573,0.06415847786449999
ACH-000576,0.042810091432600006
ACH-000580,0.102175149915
ACH-000584,-0.138297912026
ACH-000585,-0.16596776261600002
ACH-000588,-0.160451558994
ACH-000589,0.0910038612947
ACH-000591,-0.0695230402215
ACH-000593,-0.0663095098649
ACH-000600,0.0673077407863
ACH-000601,0.0112862815227
ACH-000604,-0.0281966824168
ACH-000605,0.053016195380600005
ACH-000606,-0.0294143979692
ACH-000608,-0.10520966217
ACH-000614,0.0711245593477
ACH-000616,-0.014821174700200002
ACH-000618,-0.0390321448622
ACH-000619,-0.04493264245090001
ACH-000620,0.06546451063080001
ACH-000621,0.034294211402699996
ACH-000622,-0.0566183936162
ACH-000623,0.12033850091399999
ACH-000624,0.0004956938174119999
ACH-000627,0.0403089917374
ACH-000630,-0.08157620025739999
ACH-000632,0.00773550294888
ACH-000633,-0.00957920725992
ACH-000637,-0.10543373728800001
ACH-000638,0.10904539072899999
ACH-000646,-0.0773510576752
ACH-000647,-0.0822322144147
ACH-000648,-0.134494168289
ACH-000649,-0.07035097775339999
ACH-000651,0.0432192246154
ACH-000652,0.08527152306489999
ACH-000653,0.061106075838099995
ACH-000657,-0.0856075504699
ACH-000658,-0.0130341546502
ACH-000661,-0.272516570969
ACH-000662,-0.06068017534009999
ACH-000663,-0.134926088154
ACH-000665,-0.0879334062686
ACH-000671,-0.0259901904951
ACH-000673,0.0297755792312
ACH-000676,-0.0140655548444
ACH-000677,-0.103411706504
ACH-000681,-0.135889626779
ACH-000682,-0.107530237101
ACH-000683,-0.133502379398
ACH-000684,-0.118051250892
ACH-000688,0.432499412847
ACH-000693,-0.0345216934968
ACH-000694,0.100233765152
ACH-000695,-0.194276552306
ACH-000696,0.011520904382
ACH-000697,-0.125432163051
ACH-000699,0.10874591751399999
ACH-000701,0.0033620801152600003
ACH-000706,-0.19805873756700001
ACH-000711,0.0126978085262
ACH-000713,-0.161556000793
ACH-000714,0.106083102893
ACH-000718,-0.143869177032
ACH-000720,0.011047942361600002
ACH-000721,-0.051487590144600005
ACH-000724,-0.00097643578624
ACH-000725,-0.25495089877
ACH-000732,0.0268030267429
ACH-000734,-0.189052677028
ACH-000735,0.0902792080339
ACH-000736,0.229204067522
ACH-000738,0.00694152356906
ACH-000746,0.208016340267
ACH-000747,-0.0031607842980599997
ACH-000748,0.16866512631499997
ACH-000753,-0.0975553065288
ACH-000756,-0.046025322352400005
ACH-000757,-0.114599247896
ACH-000758,-0.0816407466962
ACH-000760,-0.00410574670884
ACH-000763,-0.026085381613500002
ACH-000764,-0.126747299733
ACH-000765,0.177583272269
