,HPSE2 (60495)
ACH-000588,0.157389508736
ACH-000589,-0.0839521130915
ACH-000591,-0.101060627791
ACH-000593,-0.085747389142
ACH-000600,-0.110504909246
ACH-000601,-0.0454865508111
ACH-000604,-0.07550052907110001
ACH-000605,-0.192206085937
ACH-000606,-0.179149337242
ACH-000608,-0.145745776308
ACH-000614,0.0591864096246
ACH-000616,-0.0112353680369
ACH-000618,-0.11381782752
ACH-000619,-0.19505153407099998
ACH-000620,-0.05941134132680001
ACH-000621,-0.141041681013
ACH-000622,-0.24917515909200003
ACH-000623,-0.102149040385
ACH-000624,-0.102520163283
ACH-000627,-0.101462406868
ACH-000630,-0.240132086072
ACH-000632,-0.12029790306600001
ACH-000633,-0.13487092430199998
ACH-000637,-0.252083470482
ACH-000638,-0.340210949614
ACH-000646,0.17436762232900002
ACH-000647,-0.197418802214
ACH-000648,-0.024315026732400005
ACH-000649,-0.15581514816199998
ACH-000651,-0.157702429522
ACH-000652,0.05184548631080001
ACH-000653,0.0719494695787
ACH-000657,-0.17097912828899997
ACH-000658,-0.23718771164900002
ACH-000661,-0.257599649228
ACH-000662,-0.490929661018
ACH-000663,-0.06984443019060001
ACH-000665,-0.18748624669
ACH-000671,-0.205845349997
ACH-000673,-0.19106331365600002
ACH-000676,-0.314405083582
ACH-000677,-0.175493347441
ACH-000681,-0.0097575150776
ACH-000682,-0.0733476165212
ACH-000683,-0.09116882824210001
ACH-000684,-0.053223372840800004
ACH-000688,-0.0978287053568
ACH-000693,-0.060381546660699996
ACH-000694,-0.22211798219700002
ACH-000695,-0.41741720127
ACH-000696,-0.132026469733
ACH-000697,-0.249659849269
ACH-000699,-0.114752007878
ACH-000701,-0.17399785818
ACH-000706,-0.011408201972299999
ACH-000711,-0.22902165556600002
ACH-000713,-0.110230793865
ACH-000714,-0.26963980044
ACH-000718,-0.00919433989905
ACH-000720,-0.11035787028899999
ACH-000721,-0.16805407531599997
ACH-000724,-0.122029280899
ACH-000725,-0.294034033856
ACH-000732,-0.082439779917
ACH-000734,-0.189894858332
ACH-000735,-0.29354752266199996
ACH-000736,-0.214686435671
ACH-000738,-0.274233863254
ACH-000746,-0.050022661191
ACH-000747,-0.177800060185
ACH-000748,-0.07892254455060001
ACH-000753,-0.16923924101100002
ACH-000756,-0.0313812560336
ACH-000757,0.0334342738633
ACH-000758,-0.0207016325335
ACH-000760,-0.136675942878
ACH-000763,-0.274200262965
ACH-000764,-0.151204805376
ACH-000765,-0.244569991494
ACH-000766,-0.06285416631299999
ACH-000767,-0.059132976482
ACH-000768,-0.08875587250330001
ACH-000769,-0.10143777657400001
ACH-000770,-0.131864622598
ACH-000771,-0.06621606553449999
ACH-000773,-0.23426669573000003
ACH-000776,-0.147994472118
ACH-000777,-0.31844249976399996
ACH-000778,-0.13304305345
ACH-000781,-0.053883230467400005
ACH-000782,0.0188058008495
ACH-000783,-0.0871427230341
ACH-000784,-0.171096666998
ACH-000785,-0.177811828989
ACH-000787,-0.0725833551171
ACH-000788,-0.0873778238616
ACH-000791,-0.203648767934
ACH-000792,-0.231728073236
ACH-000794,-0.00882701314507
ACH-000796,-0.126587434205
ACH-000799,-0.012193628684200002
ACH-000800,-0.142976023689
ACH-000802,-0.178529364356
ACH-000804,-0.151772240282
ACH-000805,-0.15717232945100001
ACH-000809,-0.336522318494
ACH-000810,-0.473633465971
ACH-000811,-0.25969225121899997
ACH-000817,-0.113874962506
ACH-000819,-0.236406574008
ACH-000820,-0.202056158457
ACH-000821,-0.0011496504626300002
ACH-000822,-0.193481369784
ACH-000823,-0.0930328718445
ACH-000824,-0.149265634304
ACH-000827,-0.12362075878699999
ACH-000829,-0.00423256550543
ACH-000831,-0.305396742254
ACH-000832,-0.189432374767
ACH-000833,-0.0767104182435
ACH-000834,-0.0829150762675
ACH-000835,-0.09457910575480001
ACH-000836,-0.17354724639000002
ACH-000837,-0.0352544179602
ACH-000838,-0.152492474352
ACH-000839,-0.290317830948
ACH-000840,-0.059256269350300005
ACH-000841,0.0228508157419
ACH-000843,-0.324918670371
ACH-000846,0.0381836942245
ACH-000847,-0.328971248025
ACH-000848,-0.18341934999200002
ACH-000849,-0.0908951919695
ACH-000851,-0.234805802109
ACH-000855,-0.167319548926
ACH-000856,-0.269674748875
ACH-000858,-0.259903623024
ACH-000859,-0.350700161474
ACH-000861,-0.20683017102899998
ACH-000862,0.00175731012464
ACH-000865,-0.19908325817000003
ACH-000866,-0.132880502269
ACH-000867,-0.08157004418589998
ACH-000869,-0.0802443325027
ACH-000872,-0.125564218319
ACH-000873,-0.063726660671
ACH-000876,-0.036394784403
ACH-000878,-0.18699259623
ACH-000880,-0.102806523092
ACH-000881,-0.116197513765
ACH-000882,-0.0994611427998
ACH-000884,-0.15310164519799999
ACH-000885,-0.289981343583
ACH-000887,-0.143914835661
ACH-000888,-0.245930057604
ACH-000889,-0.198256889765
ACH-000890,0.0713545433735
ACH-000896,-0.060596382470199994
ACH-000898,-0.0232172970597
ACH-000900,-0.150781350584
ACH-000901,-0.140152971246
ACH-000905,-0.07014513120910001
ACH-000906,-0.074661391452
ACH-000907,-0.32916204544
ACH-000910,-0.09113855906919999
ACH-000911,-0.10300130994100001
ACH-000912,-0.110748376774
ACH-000913,-0.106083441864
ACH-000915,-0.255347491049
ACH-000916,-0.0975966793667
ACH-000917,-0.145362776148
ACH-000921,-0.040731119039199994
ACH-000924,-0.0985825560937
ACH-000926,-0.114177343823
ACH-000928,-0.057078872200499994
ACH-000929,-0.021539423816100002
ACH-000932,-0.214123665905
ACH-000935,0.10323297819499999
ACH-000936,-0.07446747620960001
ACH-000937,-0.137918303233
ACH-000938,-0.20346850556899998
ACH-000939,-0.116939135123
ACH-000941,-0.0682269995294
ACH-000943,-0.0934097428647
ACH-000946,-0.083952761985
ACH-000947,-0.215321213439
ACH-000948,-0.115053566477
ACH-000950,-0.044630082958100004
ACH-000953,-0.045394103979000004
ACH-000957,-0.21092336412
ACH-000958,-0.214376740426
ACH-000960,-0.128321385824
ACH-000963,-0.489056410083
ACH-000968,-0.30839125550700003
ACH-000969,-0.218044165117
ACH-000973,-0.080948209078
ACH-000974,-0.126903903431
ACH-000975,-0.16228584247000002
ACH-000976,-0.170385238499
ACH-000978,-0.6735960517980001
ACH-000980,-0.107085580988
ACH-000984,-0.182844446927
ACH-000986,-0.091760843387
ACH-000988,-0.28485300259
ACH-000993,-0.16735394070999998
ACH-000994,0.0426316728594
ACH-000996,-0.038697738529
ACH-001001,-0.198220420495
ACH-001020,0.009428332727
ACH-001028,-0.0928677063774
ACH-001031,-0.32195188002700004
ACH-001038,-0.21896710142200002
ACH-001048,-0.12426148897500001
ACH-001050,-0.144952042811
ACH-001053,-0.23304240884
ACH-001054,0.0302871827624
ACH-001061,-0.256399136036
ACH-001067,-0.21145082911600002
ACH-001075,-0.178538747772
ACH-001096,-0.0828675850762
ACH-001128,-0.339816503371
ACH-001134,-0.139785812787
ACH-001151,-0.260620401996
ACH-001163,-0.248188890378
ACH-001164,-0.442152091835
ACH-001173,-0.156516555986
ACH-001183,0.0206869361628
ACH-001184,-0.237322201578
ACH-001190,0.0219747228945
ACH-001192,-0.258639037033
ACH-001193,0.243839211316
ACH-001196,-0.165800208214
ACH-001197,0.00144349689808
ACH-001205,-0.134353213736
ACH-001211,-0.0401793308607
ACH-001212,-0.37351121531
ACH-001228,0.00945464161926
ACH-001232,-0.287506363119
ACH-001239,-0.242258645484
ACH-001274,0.04364701409419999
ACH-001275,-0.151114706773
ACH-001277,-0.649063488414
ACH-001278,-0.16778322149
ACH-001280,-0.0603057534485
ACH-001283,-0.375856042784
ACH-001289,0.0896477078095
ACH-001295,-0.147019844188
ACH-001300,-0.187933692387
ACH-001301,-0.226538315026
ACH-001302,0.00937908304473
ACH-001303,0.0138283955601
ACH-001306,-0.257840289321
ACH-001318,-0.270454620476
ACH-001322,-0.48397757887500004
ACH-001328,-0.180691255573
ACH-001332,-0.147254115565
ACH-001333,0.043460876457
ACH-001336,-0.032150248542499996
ACH-001340,-0.124684527961
ACH-001346,-0.0583966121041
ACH-001353,-0.247693259621
ACH-001354,-0.232774355091
ACH-001367,-0.13913401531
ACH-001368,-0.162353032924
ACH-001374,-0.372687671272
ACH-001375,0.00424447957761
ACH-001377,-0.08601121099810001
ACH-001380,-0.18228484867199998
ACH-001391,-0.2703250257
ACH-001407,-0.269163088209
ACH-001408,-0.0634208300025
ACH-001413,-0.022940050290099996
ACH-001430,-0.03836270327
ACH-001431,-0.178711356505
ACH-001450,0.0444537434659
ACH-001496,-0.107165777327
ACH-001500,-0.148303649143
ACH-001521,-0.169984874138
ACH-001523,-0.228455330205
ACH-001532,-0.158708886826
ACH-001536,-0.20401299061099998
ACH-001550,-0.23236490545699998
ACH-001552,-0.18199042965300002
ACH-001554,-0.04805397245780001
ACH-001645,-0.15963320825400001
ACH-001654,-0.111228048504
ACH-001715,-0.525476188609
ACH-001735,-0.174022939673
ACH-001736,-0.15863017767100002
ACH-001737,0.299695338055
ACH-001740,-0.22140772955899998
ACH-001745,-0.12554282634199998
ACH-001750,-0.165003622239
ACH-001765,-0.161471144342
ACH-001956,-0.174722387866
ACH-001957,-0.230008987421
