,KCNJ12 (3768)
ACH-000004,-0.131244463497
ACH-000007,-0.349035674653
ACH-000009,-0.243483317025
ACH-000011,-0.181623555162
ACH-000012,-0.238697292889
ACH-000013,-0.35439334602600003
ACH-000014,-0.14560802983100002
ACH-000015,-0.387256813847
ACH-000017,-0.298596608131
ACH-000018,-0.16040348763
ACH-000019,0.0539311503061
ACH-000021,-0.24387781976599998
ACH-000022,-0.51542510048
ACH-000025,-0.0273944154543
ACH-000028,-0.142480977536
ACH-000030,-0.14818456106699998
ACH-000035,-0.126836018055
ACH-000036,-0.283656644103
ACH-000037,-0.268876898878
ACH-000039,-0.596644636669
ACH-000040,-0.285715311509
ACH-000041,-0.263437658785
ACH-000042,-0.39547399392899996
ACH-000045,-0.399911225159
ACH-000047,-0.44088655488899997
ACH-000052,-0.287920817635
ACH-000053,-0.313712911293
ACH-000054,-0.13376274462
ACH-000055,-0.2502630769
ACH-000060,-0.437068332341
ACH-000067,-0.180734053533
ACH-000070,-0.36102321230499995
ACH-000075,-0.0010116067831
ACH-000078,-0.428477406787
ACH-000082,-0.25707660200599997
ACH-000085,-0.171565704932
ACH-000086,-0.273159646227
ACH-000087,-0.598664324042
ACH-000092,-0.223035807407
ACH-000095,-0.470498080468
ACH-000097,-0.358681354673
ACH-000098,-0.324282999141
ACH-000099,-0.17786187511100002
ACH-000108,-0.23141562148800002
ACH-000113,-0.312093752425
ACH-000115,-0.439844365442
ACH-000116,-0.185762911624
ACH-000118,-0.171945671675
ACH-000120,-0.22864442829300002
ACH-000123,-0.025193000862
ACH-000127,-0.259959956825
ACH-000128,-0.460396784277
ACH-000132,-0.13564732712400002
ACH-000133,-0.07485529935060001
ACH-000137,-0.24297517750300002
ACH-000138,-0.349893440206
ACH-000142,-0.48377501626
ACH-000143,-0.15558409032
ACH-000146,-0.170995447836
ACH-000148,-0.133381318309
ACH-000150,-0.43202966519599995
ACH-000152,-0.624205942371
ACH-000153,-0.337516490673
ACH-000159,-0.196469112839
ACH-000160,-0.11834619428200001
ACH-000163,-0.0817345216154
ACH-000167,-0.314804861559
ACH-000168,-0.27330829746199997
ACH-000169,-0.04260155866859999
ACH-000178,-0.31557837949900003
ACH-000182,-0.272346960856
ACH-000183,-0.32225292044500004
ACH-000188,-0.364825524965
ACH-000189,0.272341749489
ACH-000190,-0.41677058124399996
ACH-000198,-0.134173755157
ACH-000204,-0.7337102057780001
ACH-000206,-0.36750611011600004
ACH-000207,-0.26448067126999997
ACH-000211,-0.253778661365
ACH-000215,-0.288136779111
ACH-000221,-0.265050033461
ACH-000222,-0.33744250023500005
ACH-000223,-0.192301016259
ACH-000226,-0.219724053826
ACH-000227,0.169216862419
ACH-000228,-0.08124299164089999
ACH-000231,-0.376420978517
ACH-000232,-0.10117169155099999
ACH-000233,-0.222700347665
ACH-000234,0.0134651549065
ACH-000235,-0.26368319026500003
ACH-000237,-0.23476168924000002
ACH-000238,-0.283383882087
ACH-000243,-0.34450739090099997
ACH-000244,-0.32338941818000005
ACH-000246,-0.23250374021099998
ACH-000248,-0.18520944652600002
ACH-000250,-0.08699109262049999
ACH-000251,0.0144981580247
ACH-000253,-0.17215605941
ACH-000255,-0.0954076004841
ACH-000256,-0.33107039174499997
ACH-000257,-0.193421203933
ACH-000258,-0.49805403018600003
ACH-000259,-0.142432378965
ACH-000260,-0.157675570379
ACH-000261,-0.09426936985480001
ACH-000262,-0.48580576907399997
ACH-000263,0.045784994011500005
ACH-000264,-0.0400191435982
ACH-000265,-0.24076248223900001
ACH-000266,-0.24326940832600003
ACH-000272,-0.434353244803
ACH-000273,-0.09554162129180001
ACH-000274,-0.336527140425
ACH-000277,-0.45176192695399997
ACH-000278,-0.308068667937
ACH-000279,-0.09773984548530001
ACH-000280,-0.22184242103000001
ACH-000281,-0.0853639648229
ACH-000288,-0.231196818372
ACH-000291,-0.0912307087466
ACH-000293,-0.21784820547400002
ACH-000294,-0.25710589204900003
ACH-000295,-0.684297087852
ACH-000296,-0.249979257073
ACH-000302,-0.35557744952200004
ACH-000304,-0.191328148581
ACH-000307,-0.07413095372810001
ACH-000308,-0.127197793935
ACH-000310,-0.35902628384400004
ACH-000311,-0.352604369344
ACH-000312,-0.39044617459
ACH-000315,-0.5388076947179999
ACH-000316,-0.619822725723
ACH-000317,0.16585978082
ACH-000318,-0.191017374461
ACH-000319,-0.223768215321
ACH-000320,-0.256887489022
ACH-000322,-0.39090369726999996
ACH-000323,-0.316391863579
ACH-000324,-0.487228183917
ACH-000329,-0.217419858121
ACH-000330,-0.22548787368599998
ACH-000331,-0.325494466023
ACH-000332,-0.18642411911600001
ACH-000334,-0.44131885153800005
ACH-000335,-0.41690353547799996
ACH-000336,0.0692694107317
ACH-000337,0.21138365116900001
ACH-000339,-0.481851896529
ACH-000341,-0.139624299226
ACH-000348,-0.287692811131
ACH-000350,-0.619308015665
ACH-000352,-0.28553352435199997
ACH-000356,-0.17980908695300002
ACH-000361,-0.10984300902899999
ACH-000362,-0.480897952864
ACH-000363,-0.152542738625
ACH-000364,-0.36995932096100004
ACH-000365,-0.277476940612
ACH-000366,-0.014391297515399998
ACH-000368,-0.230385719773
ACH-000374,-0.252783048237
ACH-000375,-0.249110946546
ACH-000376,-0.0891990240458
ACH-000381,-0.41334136916599995
ACH-000383,-0.271953636929
ACH-000387,-0.33641117799900006
ACH-000389,-0.28809143216099997
ACH-000390,-0.38005369927199995
ACH-000393,-0.211345269765
ACH-000395,-0.279651553391
ACH-000397,-0.279835397497
ACH-000401,-0.247051019544
ACH-000402,0.0178746998816
ACH-000403,-0.16736240556
ACH-000404,0.0505551015381
ACH-000406,-0.102225961948
ACH-000407,-0.326739731042
ACH-000408,-0.456202344745
ACH-000410,-0.163854854737
ACH-000411,-0.336511668753
ACH-000414,-0.299391675772
ACH-000415,-0.45684972312600003
ACH-000416,-0.255006861139
ACH-000420,-0.264107502301
ACH-000421,-0.21742749791700003
ACH-000424,0.20956298812
ACH-000425,-0.0793367220827
ACH-000426,-0.500120696342
ACH-000427,0.021834897420200002
ACH-000433,-0.00447970937331
ACH-000436,-0.26147220375700003
ACH-000444,-0.149020686674
ACH-000445,-0.412998358274
ACH-000448,-0.35205352137699997
ACH-000450,-0.370737121034
ACH-000452,-0.232459230328
ACH-000454,-0.42983822297200003
ACH-000458,-0.29054456886999996
ACH-000459,-0.0517259968174
ACH-000460,-0.223679903931
ACH-000461,-0.07484260799869999
ACH-000463,-0.26510926598900003
ACH-000464,-0.33290035784899996
ACH-000466,-0.559529340386
ACH-000467,-0.123367075701
ACH-000468,-0.370230284086
ACH-000469,-0.0470583253626
ACH-000470,-0.213799270531
ACH-000471,-0.186619514545
ACH-000472,-0.154615208975
ACH-000473,-0.401971662936
ACH-000475,-0.18268966991799998
ACH-000476,-0.446517435627
ACH-000477,-0.04259145492909999
ACH-000480,-0.135790373243
ACH-000481,-0.416068453869
ACH-000483,-0.5581800794780001
ACH-000484,0.0717545694211
ACH-000485,-0.193851934351
ACH-000486,-0.177927286243
ACH-000487,-0.0895055913625
ACH-000488,-0.222953823701
ACH-000490,-0.140824744273
ACH-000491,-0.25075008719700004
ACH-000495,0.23579265184599998
ACH-000496,-0.424870515853
ACH-000499,-0.0657356560229
ACH-000500,0.0881775039591
ACH-000502,-0.154795827295
ACH-000503,-0.307850265219
ACH-000505,-0.250959971462
ACH-000507,-0.33232253818
ACH-000510,-0.376223867337
ACH-000511,-0.328844368876
ACH-000512,0.29081042123000006
ACH-000516,0.0288469569783
ACH-000517,-0.226166340257
ACH-000518,-0.24806624768399999
ACH-000520,-0.157665882712
ACH-000521,-0.498346178259
ACH-000522,0.00685091258121
ACH-000524,-0.267621163494
ACH-000527,-0.15523953192700002
ACH-000528,-0.168196113931
ACH-000537,-0.178560231824
ACH-000541,-0.167760287603
ACH-000542,-0.221733075656
ACH-000544,-0.35366351293799997
ACH-000545,-0.27827171847300003
ACH-000547,-0.291774126111
ACH-000548,-0.278017856325
ACH-000549,-0.307350073389
ACH-000550,-0.31333480167800004
ACH-000552,-0.11828181612199999
ACH-000556,-0.0291628064401
ACH-000557,-0.27269264752300004
