,TRMT61B (55006)
ACH-000421,-0.297382545243
ACH-000424,-0.49086592706200005
ACH-000425,-0.20392011562399998
ACH-000426,-0.48160568105400003
ACH-000427,-0.38996370213200005
ACH-000433,-0.228319976217
ACH-000436,-0.12316284409700001
ACH-000444,-0.30830097756700003
ACH-000445,-0.247875008437
ACH-000448,-0.556349043068
ACH-000450,-0.0328038553269
ACH-000452,-0.302700133309
ACH-000454,-0.309452116149
ACH-000458,-0.26611583918000004
ACH-000459,0.013431836053599999
ACH-000460,-0.19409505397799998
ACH-000461,-0.459130970704
ACH-000463,-0.34877552291999997
ACH-000464,-0.41627378658799996
ACH-000466,-0.264737230135
ACH-000467,-0.235499346932
ACH-000468,-0.0287093253069
ACH-000469,-0.271230390704
ACH-000470,-0.360212223215
ACH-000471,-0.183061373577
ACH-000472,-0.233139828217
ACH-000473,-0.259365002657
ACH-000475,-0.250447409337
ACH-000476,-0.264175103292
ACH-000477,0.0480841943133
ACH-000480,-0.09688029030539999
ACH-000481,-0.301082397123
ACH-000483,-0.160687332255
ACH-000484,-0.11445311838700001
ACH-000485,-0.12429124077999999
ACH-000486,-0.156166720316
ACH-000487,-0.163688207728
ACH-000488,-0.354770703685
ACH-000490,-0.18752488626
ACH-000491,-0.320478243926
ACH-000495,-0.22705706824900002
ACH-000496,-0.136885492266
ACH-000499,-0.0884404478622
ACH-000500,0.08794636804410001
ACH-000502,-0.10496298496300001
ACH-000503,-0.0147207554895
ACH-000505,-0.407368785902
ACH-000507,-0.24894327844900002
ACH-000510,-0.19590244829700001
ACH-000511,0.022565754349400002
ACH-000512,-0.121056574566
ACH-000516,-0.276570046283
ACH-000517,-0.31594717776299996
ACH-000518,-0.349974395724
ACH-000520,-0.239381226983
ACH-000521,-0.241676513737
ACH-000522,-0.0775894690084
ACH-000524,-0.30103725476599996
ACH-000527,-0.2540094702
ACH-000528,-0.235033027713
ACH-000537,-0.424649609567
ACH-000541,0.0442583536486
ACH-000542,-0.381775417749
ACH-000544,-0.16228387001800001
ACH-000545,-0.187990058074
ACH-000547,-0.527427367147
ACH-000548,-0.363757234235
ACH-000549,-0.427222172532
ACH-000550,-0.0782073664206
ACH-000552,-0.324438450618
ACH-000556,-0.185833783444
ACH-000557,-0.192471327382
ACH-000570,-0.234547887186
ACH-000571,-0.1147598876
ACH-000573,-0.20593979478
ACH-000576,-0.241266750704
ACH-000580,-0.18851050387600002
ACH-000584,-0.224262933656
ACH-000585,-0.34181209634599996
ACH-000588,-0.103827538595
ACH-000589,-0.38248452110299996
ACH-000591,-0.4372131073800001
ACH-000593,-0.467836035562
ACH-000600,-0.135679085049
ACH-000601,-0.18859176168900002
ACH-000604,-0.302671573711
ACH-000605,-0.08791450034420001
ACH-000606,-0.310936572432
ACH-000608,-0.506363971074
ACH-000614,-0.396312838277
ACH-000616,-0.231409604665
ACH-000618,-0.144223525865
ACH-000619,-0.21030731769299998
ACH-000620,-0.216519940544
ACH-000621,-0.278248355701
ACH-000622,-0.485953083129
ACH-000623,-0.27951871581300003
ACH-000624,-0.42635242162
ACH-000627,-0.188279071668
ACH-000630,-0.231370463937
ACH-000632,-0.287903770507
ACH-000633,-0.28202818860999995
ACH-000637,-0.446876395741
ACH-000638,0.141559327639
ACH-000646,-0.7064582671100001
ACH-000647,-0.32988779121
ACH-000648,0.09476843249320001
ACH-000649,-0.242900614038
ACH-000651,-0.19366331058400002
ACH-000652,-0.030020475127599998
ACH-000653,-0.305925571049
ACH-000657,-0.181505976835
ACH-000658,-0.10293221711200001
ACH-000661,-0.535196790648
ACH-000662,-0.416175447504
ACH-000663,-0.262068683352
ACH-000665,-0.265191649668
ACH-000671,-0.27562824074000003
ACH-000673,-0.310925515694
ACH-000676,-0.0983285488352
ACH-000677,-0.259868389636
ACH-000681,-0.234061334398
ACH-000682,-0.254356014666
ACH-000683,-0.127107771116
ACH-000684,-0.020805071534299998
ACH-000688,-0.566297915292
ACH-000693,0.0301073288715
ACH-000694,-0.0471088040889
ACH-000695,-0.134499009907
ACH-000696,-0.230981708105
ACH-000697,-0.137213214
ACH-000699,-0.39683688096999997
ACH-000701,-0.11949659334000001
ACH-000706,-0.27942621646899996
ACH-000711,-0.22126357639199998
ACH-000713,-0.219909216591
ACH-000714,-0.30616658755
ACH-000718,-0.286854766849
ACH-000720,-0.34000787399800003
ACH-000721,-0.265619032251
ACH-000724,-0.289224090784
ACH-000725,-0.012689278072899999
ACH-000732,-0.314118473425
ACH-000734,-0.166528833234
ACH-000735,-0.197962702365
ACH-000736,-0.393322305043
ACH-000738,-0.21087300118299998
ACH-000746,-0.548543534806
ACH-000747,-0.468620280679
ACH-000748,-0.125833894797
ACH-000753,-0.30732886894
ACH-000756,-0.107370328694
ACH-000757,0.07265882266460001
ACH-000758,-0.315042712219
ACH-000760,-0.2811478068
ACH-000763,-0.37706246298699997
ACH-000764,-0.271771434501
ACH-000765,-0.10944545951099999
ACH-000766,-0.24063587163699998
ACH-000767,-0.32602056923
ACH-000768,-0.392510581165
ACH-000769,-0.0981233304026
ACH-000770,-0.09601845446070001
ACH-000771,-0.06886929178449999
ACH-000773,-0.10084807289999999
ACH-000776,-0.16276574807
ACH-000777,-0.426256894421
ACH-000778,-0.307425492505
ACH-000781,-0.21642999877099997
ACH-000782,-0.5170782163300001
ACH-000783,-0.08200143858589999
ACH-000784,-0.378687941306
ACH-000785,-0.36729626287
ACH-000787,-0.257465200225
ACH-000788,-0.180826460818
ACH-000791,-0.0562039341523
ACH-000792,-0.39052053427
ACH-000794,-0.320322563615
ACH-000796,-0.276240991593
ACH-000799,-0.835959533261
ACH-000800,-0.20796846707299999
ACH-000802,-0.319296837176
ACH-000804,-0.5401585300940001
ACH-000805,-0.34205539199900004
ACH-000809,-0.019747988839200002
ACH-000810,-0.558515863157
ACH-000811,-0.264725940689
ACH-000817,-0.294158221187
ACH-000819,-0.233900235801
ACH-000820,-0.699993791312
ACH-000821,0.11797452135
ACH-000822,-0.43096395728799997
ACH-000823,-0.357575325996
ACH-000824,-0.153895107627
ACH-000827,-0.134158382749
ACH-000829,-0.20272442657
ACH-000831,-0.18941975386
ACH-000832,-0.04760357737840001
ACH-000833,-0.570769853754
ACH-000834,-0.22478140769000002
ACH-000835,-0.17967599245000002
ACH-000836,-0.335387881767
ACH-000837,-0.145059931328
ACH-000838,0.109858588559
ACH-000839,-0.2662301373
ACH-000840,-0.345887965849
ACH-000841,-0.0731150083511
ACH-000843,-0.17063555328
ACH-000846,-0.52042055277
ACH-000847,-0.308721348829
ACH-000848,-0.24720022758299998
ACH-000849,-0.18728531017299999
ACH-000851,0.028847756757200003
ACH-000855,-0.361955393663
ACH-000856,-0.118978236335
ACH-000858,-0.33072281775400003
ACH-000859,-0.143644737434
ACH-000861,-0.26618165465599997
ACH-000862,-0.333273466089
ACH-000865,-0.130043084609
ACH-000866,-0.340362218953
ACH-000867,-0.21215751698600002
ACH-000869,0.030559068239799998
ACH-000872,-0.138671839824
ACH-000873,-0.33419204714
ACH-000876,-0.240841730744
ACH-000878,-0.369232146802
ACH-000880,-0.258602211666
ACH-000881,-0.0685322340357
ACH-000882,-0.231281423959
ACH-000884,-0.26184088769
ACH-000885,-0.34817332490099995
ACH-000887,-0.262904216671
ACH-000888,-0.238912691007
ACH-000889,-0.165171760091
ACH-000890,-0.0432878232797
ACH-000896,-0.21409894647100003
ACH-000898,-0.159323469581
ACH-000900,-0.0338407847167
ACH-000901,-0.250782761174
ACH-000905,-0.190892246115
ACH-000906,-0.137594802291
ACH-000907,-0.141268240496
ACH-000910,-0.259702253123
ACH-000911,-0.431951064563
ACH-000912,-0.0859981602564
ACH-000913,-0.129888091269
ACH-000915,-0.20746760991000002
ACH-000916,-0.108608921082
ACH-000917,-0.154318170478
ACH-000921,-0.218863544029
ACH-000924,-0.11382928612
ACH-000926,-0.274949247316
ACH-000928,-0.0394552113255
ACH-000929,-0.239865186589
ACH-000932,-0.18786432555
ACH-000935,-0.14788075268
ACH-000936,-0.38799753972400003
ACH-000937,-0.36097385459799997
ACH-000938,-0.319240990783
ACH-000939,0.0304511330021
ACH-000941,-0.28369579822700003
ACH-000943,-0.267673622033
ACH-000946,-0.0468948334588
ACH-000947,-0.18894272255300001
ACH-000948,-0.194757598753
ACH-000950,-0.115215604176
ACH-000953,-0.13334074066600002
ACH-000957,-0.6795216435179999
ACH-000958,-0.17258726823800002
ACH-000960,-0.158816080114
ACH-000963,0.13294790795999997
ACH-000968,-0.398975614804
ACH-000969,-0.10429693446
ACH-000973,-0.282333828968
ACH-000974,-0.270577480764
ACH-000975,-0.312976473543
ACH-000976,-0.127397356881
ACH-000978,-0.142612397282
ACH-000980,-0.22998686815699998
ACH-000984,-0.177426437815
ACH-000986,-0.319596545612
ACH-000988,-0.137192853722
ACH-000993,-0.0323094473003
ACH-000994,-0.219041139074
ACH-000996,-0.21734542438499999
ACH-001001,-0.240699578302
ACH-001020,-0.0390587073011
ACH-001028,-0.123208725653
ACH-001031,0.0011291735067499998
ACH-001038,-0.27004713775899997
ACH-001048,-0.215752570121
ACH-001050,-0.304924247485
ACH-001053,-0.0855503439222
ACH-001054,-0.0445774279555
ACH-001061,-0.20218472379299998
ACH-001067,-0.389841407609
ACH-001075,-0.39058537469899995
ACH-001096,-0.23920891114700002
ACH-001128,-0.056561211843999995
ACH-001134,-0.25552867241099997
ACH-001151,-0.35237087536399997
ACH-001163,-0.285681435265
ACH-001164,-0.27865826870099997
ACH-001173,-0.29108125641399996
ACH-001183,-0.24557333355900002
ACH-001184,-0.236809907628
ACH-001190,-0.394812614618
ACH-001192,-0.23506148135000002
ACH-001193,-0.385775992818
ACH-001196,-0.230482587875
ACH-001197,-0.191861258719
ACH-001205,-0.356749587098
ACH-001211,-0.11717187257999999
ACH-001212,-0.31234373122
ACH-001228,-0.28191744897300003
ACH-001232,-0.451486329554
ACH-001239,-0.419389699429
ACH-001274,-0.48502091199299996
ACH-001275,-0.110016059576
ACH-001277,-0.444072258403
ACH-001278,-0.375278079885
ACH-001280,0.0484158810118
ACH-001283,-0.191898584722
ACH-001289,-0.048389707715300004
ACH-001295,-0.23668345332899998
ACH-001300,-0.32392453097199997
ACH-001301,-0.335237910415
ACH-001302,0.023775797978099998
ACH-001303,-0.309559042867
ACH-001306,-0.346287108555
ACH-001318,-0.30343079658100003
ACH-001322,-0.177584933425
ACH-001328,-0.430209292981
ACH-001332,-0.309568256467
ACH-001333,-0.242893304478
ACH-001336,-0.293631142887
ACH-001340,-0.291150417912
ACH-001346,-0.270170022674
ACH-001353,-0.356511716752
ACH-001354,-0.626657679247
ACH-001367,-0.48562300673299996
ACH-001368,-0.24792161679000002
ACH-001374,-0.9509721298330001
ACH-001375,-0.302346483415
ACH-001377,-0.34064544864
ACH-001380,-0.207622503457
ACH-001391,-0.0334902596638
ACH-001407,-0.190406189944
ACH-001408,-0.363914170976
ACH-001413,-0.18018752696100002
ACH-001430,-0.229693587143
ACH-001431,-0.0763550619816
ACH-001450,-0.37600743153399996
ACH-001496,-0.459707498047
ACH-001500,-0.251553390165
ACH-001521,0.0312737906107
ACH-001523,-0.20879179454500002
ACH-001532,-0.172835239085
ACH-001536,-0.387433442177
ACH-001550,-0.10587891264
ACH-001552,-0.18183003427799999
ACH-001554,-0.233853005232
ACH-001645,-0.294914843747
ACH-001654,-0.38089390420599994
ACH-001715,-0.49728705095799997
ACH-001735,-0.284366080431
ACH-001736,-0.26986853756900003
ACH-001737,-0.532420394408
ACH-001740,-0.42852679209399996
ACH-001745,-0.374266207658
ACH-001750,-0.31078157293
ACH-001765,-0.25736475783199997
ACH-001956,-0.17092790465
ACH-001957,-0.266107894668
