,LPPR2 (64748)
ACH-000004,-0.266220065431
ACH-000007,-0.07054286057350001
ACH-000009,-0.219088824408
ACH-000011,-0.180739403221
ACH-000012,-0.22505191493700002
ACH-000013,-0.30493440391
ACH-000014,-0.252954375664
ACH-000015,-0.27482666275
ACH-000017,-0.216886311615
ACH-000018,-0.300440893744
ACH-000019,-0.476898220666
ACH-000021,-0.436578557046
ACH-000022,-0.22615704309700002
ACH-000025,-0.0809291225982
ACH-000028,-0.318529514098
ACH-000030,-0.286213854434
ACH-000035,-0.389634093595
ACH-000036,-0.122827577029
ACH-000037,0.023812303313199997
ACH-000039,-0.305445998995
ACH-000040,-0.103529838932
ACH-000041,-0.34300901796800004
ACH-000042,-0.256319372495
ACH-000045,-0.211050950638
ACH-000047,-0.0663294648697
ACH-000052,-0.165572636074
ACH-000053,-0.17496299162099999
ACH-000054,-0.265836484087
ACH-000055,-0.157907569814
ACH-000060,0.0380264152108
ACH-000067,-0.267256082206
ACH-000070,-0.0815539225324
ACH-000075,-0.537479336979
ACH-000078,-0.24871010832899998
ACH-000082,-0.020546414000200002
ACH-000085,-0.15374401671
ACH-000086,-0.137718722726
ACH-000087,-0.0248377296654
ACH-000092,-0.24461460860800002
ACH-000095,-0.24917571071999997
ACH-000097,-0.306324287414
ACH-000098,-0.224088382713
ACH-000099,-0.37912658483999995
ACH-000108,-0.312805797091
ACH-000113,-0.313444801865
ACH-000115,-0.449811213448
ACH-000116,-0.302033022334
ACH-000118,-0.335550059336
ACH-000120,-0.268709080035
ACH-000123,-0.183789666781
ACH-000127,-0.38432624999799997
ACH-000128,-0.400543166056
ACH-000132,-0.366279309047
ACH-000133,-0.156110977163
ACH-000137,-0.372831045305
ACH-000138,-0.261911337114
ACH-000142,-0.17173673054699998
ACH-000143,-0.116807695619
ACH-000146,-0.269487635305
ACH-000148,-0.229987041818
ACH-000150,-0.203868750059
ACH-000152,-0.169394646299
ACH-000153,0.198475317529
ACH-000159,-0.242214138208
ACH-000160,-0.14608957465
ACH-000163,-0.492976546145
ACH-000167,-0.33431266922200004
ACH-000168,-0.18469312446699998
ACH-000169,-0.118025446866
ACH-000178,-0.20634967418699998
ACH-000182,-0.197435878614
ACH-000183,-0.432301362034
ACH-000188,-0.417590074291
ACH-000189,-0.22613940015700001
ACH-000190,-0.17217198761900002
ACH-000198,-0.173153565932
ACH-000204,-0.323498376312
ACH-000206,-0.13743090692600002
ACH-000207,-0.232829857216
ACH-000211,-0.221840837269
ACH-000215,-0.0615971518989
ACH-000221,-0.0699963785083
ACH-000222,-0.239300542295
ACH-000223,-0.302803297524
ACH-000226,-0.170765112867
ACH-000227,-0.28540976054
ACH-000228,-0.464032614025
ACH-000231,-0.00961304278935
ACH-000232,-0.09924243449169999
ACH-000233,-0.343806949402
ACH-000234,-0.313606026134
ACH-000235,-0.21776710835000002
ACH-000237,-0.492556651101
