,HLCS (3141)
ACH-000291,-0.10133458241
ACH-000293,-0.101763421531
ACH-000294,0.628762993959
ACH-000295,-0.0531457823713
ACH-000296,-0.140707081038
ACH-000302,-0.0629669014482
ACH-000304,-0.325314611678
ACH-000307,-0.13988456519099998
ACH-000308,-0.0339461742508
ACH-000310,-0.28701896019699996
ACH-000311,-0.0261448644758
ACH-000312,-0.144828334055
ACH-000315,-0.46586396958400006
ACH-000316,-0.0835339342451
ACH-000317,-0.0132316474404
ACH-000318,-0.208114141796
ACH-000319,-0.0400442392105
ACH-000320,0.0501974461604
ACH-000322,0.013605687577799999
ACH-000323,0.12183261045
ACH-000324,0.034646489296400004
ACH-000329,-0.17483540673599998
ACH-000330,-0.17738037788199998
ACH-000331,-0.101343922987
ACH-000332,-0.10445405784
ACH-000334,-0.23549353220400002
ACH-000335,-0.196477364846
ACH-000336,-0.0008550941093739999
ACH-000337,0.0264801321973
ACH-000339,-0.084747931362
ACH-000341,0.0696632014889
ACH-000348,-0.135069459841
ACH-000350,0.054888341389499995
ACH-000352,-0.082713353972
ACH-000356,-0.226076863521
ACH-000361,0.16675648894200001
ACH-000362,0.7396393822600001
ACH-000363,-0.137367196797
ACH-000364,-0.07617535624310001
ACH-000365,-0.0922853107249
ACH-000366,0.0132759717567
ACH-000368,-0.350226408102
ACH-000374,0.11165869777899999
ACH-000375,0.07940344780360001
ACH-000376,-0.0910643694763
ACH-000381,-0.130406842708
ACH-000383,-0.181281838513
ACH-000387,-0.245251030829
ACH-000389,-0.08110703752119999
ACH-000390,-0.199084108235
ACH-000393,0.12749308205
ACH-000395,0.12237579730499999
ACH-000397,-0.14372524080600002
ACH-000401,-0.164943700487
ACH-000402,0.28405294659
ACH-000403,0.0050635293836099994
ACH-000404,-0.112010908292
ACH-000406,-0.128409933557
ACH-000407,-0.078493694326
ACH-000408,-0.401127193314
ACH-000410,-0.19049578775400003
ACH-000411,0.040399360823199996
ACH-000414,0.0610432505444
ACH-000415,-0.34920821001900004
ACH-000416,-0.11807908020199999
ACH-000420,-0.0993288620682
ACH-000421,-0.0612409935685
ACH-000424,-0.270198620876
ACH-000425,0.020364916780000002
ACH-000426,-0.106263958412
ACH-000427,-0.2233933428
ACH-000433,-0.211082990111
ACH-000436,-0.243659240143
ACH-000444,-0.221661861291
ACH-000445,-0.07343632512689999
ACH-000448,0.053997448855800004
ACH-000450,0.0623004220057
ACH-000452,-0.0988371882123
ACH-000454,-0.231184858149
ACH-000458,-0.257395995042
ACH-000459,-0.150143741723
ACH-000460,-0.0013792961698800002
ACH-000461,0.00782904501335
ACH-000463,-0.249920643731
ACH-000464,-0.0328478806774
ACH-000466,-0.21431118975400001
ACH-000467,-0.121380204694
ACH-000468,0.175495228639
ACH-000469,-0.0068400477957200004
ACH-000470,-0.0824322373856
ACH-000471,-0.0608380734614
ACH-000472,-0.0417746205422
ACH-000473,-0.166673371705
ACH-000475,-0.254728356941
ACH-000476,-0.207542923125
ACH-000477,-0.365706269097
ACH-000480,-0.129281131859
ACH-000481,-0.106920543857
ACH-000483,-0.17455171495400001
ACH-000484,-0.101176618336
ACH-000485,0.06518555201090001
ACH-000486,-0.181661856737
ACH-000487,-0.260132510436
ACH-000488,-0.20644729830800002
ACH-000490,-0.185565509616
ACH-000491,-0.16894118431699998
ACH-000495,0.122789212287
ACH-000496,0.11638214835999999
ACH-000499,-0.316118243119
ACH-000500,-0.405785180543
ACH-000502,-0.04090234164
ACH-000503,-0.37008483495399996
ACH-000505,-0.0424712349116
ACH-000507,-0.318901027106
ACH-000510,0.0673244026811
ACH-000511,-0.061856315126
ACH-000512,-0.38063718589199996
ACH-000516,-0.125770211046
ACH-000517,0.034684230126099995
ACH-000518,-0.10081343254599999
ACH-000520,0.10420168001499999
ACH-000521,-0.008938612197649999
ACH-000522,-0.235560940196
ACH-000524,-0.0840078119987
ACH-000527,-0.0693302602436
ACH-000528,0.03921822090819999
ACH-000537,-0.0176879349041
ACH-000541,-0.664080666189
ACH-000542,-0.205412378724
ACH-000544,-0.08534518604460001
ACH-000545,-0.292738816961
ACH-000547,-0.299174616164
ACH-000548,-0.0132072831221
ACH-000549,-0.352164649837
ACH-000550,0.18837463911400001
ACH-000552,-0.135545976812
ACH-000556,-0.12696572240499998
ACH-000557,-0.178183691323
ACH-000570,-0.164000596281
ACH-000571,-0.388581830238
ACH-000573,-0.10672605567099999
ACH-000576,-0.146065093211
ACH-000580,-0.09583780710889998
ACH-000584,-0.13432368112600002
ACH-000585,-0.117414271323
ACH-000588,-0.150232645014
ACH-000589,-0.201822797047
ACH-000591,-0.052736342946699995
ACH-000593,0.0531481056427
ACH-000600,-0.25691332835
ACH-000601,-0.0626706484209
ACH-000604,-0.240993780193
ACH-000605,-0.139209754313
ACH-000606,-0.341902220418
ACH-000608,-0.105807316274
ACH-000614,0.0335607414484
ACH-000616,-0.08966069981180001
ACH-000618,-0.23182932148000002
ACH-000619,-0.325999705072
ACH-000620,-0.0353293945549
ACH-000621,-0.0144227711746
ACH-000622,-0.0160324971115
ACH-000623,-0.0751230574724
ACH-000624,-0.052509149042
ACH-000627,-0.11534105108100001
ACH-000630,-0.120379284889
ACH-000632,-0.223184373327
ACH-000633,-0.141879369921
ACH-000637,-0.268128819777
ACH-000638,-0.125051739218
ACH-000646,0.109117579546
ACH-000647,-0.12664019277000002
ACH-000648,0.0292706871504
ACH-000649,-0.0477751870344
ACH-000651,-0.0850821552668
ACH-000652,0.163177531654
ACH-000653,-0.033823838076
ACH-000657,-0.202576334881
ACH-000658,-0.17954829778700002
ACH-000661,-0.158810882628
ACH-000662,-0.18672021156399998
ACH-000663,-0.034546584020699996
ACH-000665,-0.0490333008435
ACH-000671,-0.17896300401999998
ACH-000673,-0.101104330632
ACH-000676,-0.014650481645100001
ACH-000677,-0.08121381320839999
ACH-000681,0.10253900924699999
ACH-000682,-0.196741455579
ACH-000683,0.0198043775192
ACH-000684,0.067657784618
ACH-000688,-0.06641292370080001
ACH-000693,-0.244439585682
ACH-000694,-0.260163564744
ACH-000695,-0.481020999516
ACH-000696,-0.10056242875600001
ACH-000697,-0.0832197236729
ACH-000699,0.019444511987700003
ACH-000701,-0.24856805446199998
ACH-000706,-0.175129421608
ACH-000711,-0.0664898854548
ACH-000713,-0.390557572096
ACH-000714,-0.110386334286
ACH-000718,-0.146471080701
ACH-000720,-0.21039211774099997
ACH-000721,0.0735858793974
ACH-000724,-0.0532372976826
ACH-000725,-0.09209156849739998
ACH-000732,-0.120994428006
ACH-000734,-0.040494012369800006
ACH-000735,-0.0324863709693
ACH-000736,-0.215781738931
ACH-000738,-0.08536778544260001
ACH-000746,-0.0602710460983
ACH-000747,-0.120864733415
ACH-000748,-0.04497896023080001
ACH-000753,-0.0221393692277
ACH-000756,-0.071916748383
ACH-000757,-0.00897792458864
ACH-000758,0.0784515533694
ACH-000760,-0.09695154769169999
ACH-000763,-0.118860022663
ACH-000764,0.119701133041
ACH-000765,0.0383594091464
ACH-000766,-0.121652712553
ACH-000767,-0.234833163141
ACH-000768,0.161101494963
ACH-000769,0.0200562528942
ACH-000770,-0.184772260601
ACH-000771,0.018351968333999998
ACH-000773,-0.188084345663
ACH-000776,-0.138817396916
ACH-000777,-0.224124084241
ACH-000778,-0.163449171911
ACH-000781,0.07761172773639999
ACH-000782,-0.030769734189900002
ACH-000783,-0.0907811509526
ACH-000784,-0.115875937603
ACH-000785,-0.102313635903
ACH-000787,-0.180036334983
ACH-000788,-0.27383012923
ACH-000791,-0.0033145649751
ACH-000792,-0.150664912762
ACH-000794,-0.1416844974
ACH-000796,-0.114463327252
ACH-000799,0.055502338148600006
ACH-000800,0.135882754946
ACH-000802,-0.0964483190002
ACH-000804,-0.014160588496499999
ACH-000805,0.304062086579
ACH-000809,-0.179274686565
ACH-000810,-0.641061550229
ACH-000811,-0.0683529038102
ACH-000817,-0.206085840552
ACH-000819,-0.24752947264699998
ACH-000820,-0.0415361723979
ACH-000821,-0.106964964409
ACH-000822,-0.000804578264121
ACH-000823,-0.130260291972
ACH-000824,-0.0293591099395
ACH-000827,-0.08131880179710001
ACH-000829,0.10562471727499999
ACH-000831,-0.253681026207
ACH-000832,-0.136368373042
ACH-000833,0.119704839036
ACH-000834,-0.10074001656300001
ACH-000835,-0.227705361709
ACH-000836,0.395359360685
ACH-000837,0.00422481756551
ACH-000838,-0.0303712622896
ACH-000839,-0.420516931929
ACH-000840,-0.46475366244800004
ACH-000841,-0.113375154363
ACH-000843,-0.146393432639
ACH-000846,-0.18325123073
ACH-000847,-0.154599386748
ACH-000848,-0.185081191201
ACH-000849,-0.0981322498859
ACH-000851,-0.0387904628624
ACH-000855,-0.0332182797113
ACH-000856,-0.09492074523260001
ACH-000858,-0.208105591149
ACH-000859,-0.0366486903175
ACH-000861,0.189648951581
ACH-000862,-0.16724270180099998
ACH-000865,-0.0144967098316
ACH-000866,-0.10514287071699999
ACH-000867,-0.0893310215068
ACH-000869,-0.247492191452
ACH-000872,-0.00516500803103
ACH-000873,-0.0932629304837
ACH-000876,-0.141363519864
ACH-000878,-0.12720974516
ACH-000880,-0.060189410872099995
ACH-000881,-0.10120007022
ACH-000882,-0.23087674352899998
ACH-000884,-0.179578998552
ACH-000885,-0.31948280928000006
ACH-000887,-0.315330793017
ACH-000888,-0.08004919322910001
ACH-000889,-0.11133083366900001
ACH-000890,-0.140446596187
ACH-000896,-0.17487781219
ACH-000898,-0.079980838827
ACH-000900,-0.0503665778687
ACH-000901,-0.12571361245100002
ACH-000905,-0.180331872468
ACH-000906,-0.0625580691493
ACH-000907,-0.0427085276946
ACH-000910,-0.16000843022800001
ACH-000911,0.0259049469955
ACH-000912,-0.10113960454500001
ACH-000913,-0.08259839438410001
ACH-000915,0.057048791694400004
ACH-000916,-0.16551477047
ACH-000917,-0.0494997548295
ACH-000921,-0.1902952139
ACH-000924,-0.0223924027012
ACH-000926,0.143785828594
ACH-000928,-0.347261856599
ACH-000929,0.010500731743199999
ACH-000932,-0.17046341941399998
ACH-000935,-0.20956569974199998
ACH-000936,-0.21037563114399999
ACH-000937,-0.262415156884
ACH-000938,-0.130336741136
ACH-000939,-0.0404017991205
ACH-000941,-0.20736454464
ACH-000943,-0.161733423768
ACH-000946,-0.148213345116
ACH-000947,-0.06146412939669999
ACH-000948,-0.339856013194
ACH-000950,0.011286416569399998
ACH-000953,-0.128031876996
ACH-000957,-0.161427403852
ACH-000958,-0.188145248818
ACH-000960,-0.0724345723096
ACH-000963,0.018998740588200003
ACH-000968,-0.018657904767599997
ACH-000969,-0.0275107418792
ACH-000973,-0.031942542738099995
ACH-000974,-0.0629940771635
ACH-000975,-0.00197397694976
ACH-000976,0.0778552606045
ACH-000978,-0.120940507558
ACH-000980,-0.136254266019
ACH-000984,-0.08312642116430001
ACH-000986,-0.131426145079
ACH-000988,-0.0567898651316
ACH-000993,-0.270940024276
ACH-000994,0.0687168645754
ACH-000996,-0.293967882264
ACH-001001,-0.0412617693681
ACH-001020,0.249279096767
ACH-001028,-0.195210615433
ACH-001031,-0.030468086700900003
ACH-001038,-0.0110474744436
ACH-001048,-0.20403310612599998
ACH-001050,-0.135742744863
ACH-001053,-0.24144188532900002
ACH-001054,-0.023066297734400002
ACH-001061,-0.218789722711
ACH-001067,-0.235251935418
ACH-001075,-0.510842192955
ACH-001096,-0.183524884542
ACH-001128,0.947068040739
ACH-001134,0.16161596272700002
ACH-001151,-0.040756969583699995
ACH-001163,-0.10800521285
ACH-001164,-0.23951788375900002
ACH-001173,-0.18031509138799998
ACH-001183,-0.259868783475
ACH-001184,-0.27533015552400003
ACH-001190,0.02703775996
ACH-001192,0.00514084308231
ACH-001193,-0.19937285448
ACH-001196,-0.0504054706494
ACH-001197,-0.11288860478700001
ACH-001205,-0.146381975077
ACH-001211,0.192830189874
ACH-001212,-0.16805133057100002
ACH-001228,-0.259514425964
ACH-001232,-0.140028850468
ACH-001239,-0.20405382622200002
ACH-001274,-0.218381839268
ACH-001275,0.0213592710813
ACH-001277,-0.20975517771899999
ACH-001278,-0.24272963152
ACH-001280,-0.11616443232200001
ACH-001283,-0.192780964812
ACH-001289,-0.035353207985
ACH-001295,-0.25949037456
ACH-001300,-0.009122730695770001
ACH-001301,-0.085318842773
ACH-001302,-0.191440360378
ACH-001303,-0.257388322866
ACH-001306,-0.0194117720632
ACH-001318,0.0331814173816
ACH-001322,-0.317918951533
ACH-001328,-0.19402304803
ACH-001332,-0.397405487636
ACH-001333,-0.155871466593
ACH-001336,-0.0832727488697
ACH-001340,-0.225923563644
ACH-001346,-0.170746221235
ACH-001353,-0.189579850743
ACH-001354,1.11725562389
ACH-001367,-0.0662695728282
ACH-001368,-0.17203922152399997
ACH-001374,-0.0220704010463
ACH-001375,-0.175569910417
ACH-001377,-0.00379538797347
ACH-001380,-0.182285660896
ACH-001391,0.170807614932
ACH-001407,-0.0257477930547
ACH-001408,-0.25390561783599996
ACH-001413,-0.23471325709000002
ACH-001430,-0.173631240667
ACH-001431,-0.08455984204849999
ACH-001450,-0.0487793445064
ACH-001496,-0.155753254682
ACH-001500,0.236525380251
ACH-001521,-0.186529899181
ACH-001523,-0.32504519715
ACH-001532,-0.12492529291099999
ACH-001536,0.214970805507
ACH-001550,0.26373598500100004
ACH-001552,0.0547508583791
ACH-001554,0.017924086194
ACH-001645,-0.18784609893100002
ACH-001654,0.0226806817334
ACH-001715,-0.130897329894
ACH-001735,-0.0132300545077
ACH-001736,-0.620391452643
ACH-001737,-0.140913258987
ACH-001740,-0.017018058137299997
ACH-001745,-0.17424689036
ACH-001750,-0.122147203945
ACH-001765,-0.17995923801199998
ACH-001956,-0.0413955839718
ACH-001957,-0.0191526633595
