,SLC35F5 (80255)
ACH-000004,0.0267710092306
ACH-000007,0.0993207464879
ACH-000009,-0.00907944543802
ACH-000011,-0.0799449995508
ACH-000012,0.09114763915860001
ACH-000013,0.105908818733
ACH-000014,0.018325981880299998
ACH-000015,0.08939805039370001
ACH-000017,0.0307717289965
ACH-000018,-0.34840328221600003
ACH-000019,-0.00031473240462900003
ACH-000021,0.20286896462999998
ACH-000022,0.168474748832
ACH-000025,0.147467147181
ACH-000028,-0.068167926572
ACH-000030,0.0872046669335
ACH-000035,-0.0922657837452
ACH-000036,-0.0251878366528
ACH-000037,0.107198171356
ACH-000039,0.138073242763
ACH-000040,-0.000679077440275
ACH-000041,0.10418829507999999
ACH-000042,0.0997835172082
ACH-000045,-0.10392163899800001
ACH-000047,-0.0169353626802
ACH-000052,-0.09416389261060001
ACH-000053,0.025988320783700003
ACH-000054,-0.11264692011600001
ACH-000055,0.09576034708860001
ACH-000060,0.166933745256
ACH-000067,-0.167350096801
ACH-000070,-0.0328708336313
ACH-000075,-0.0049779026978
ACH-000078,0.227626889968
ACH-000082,-0.0026895793643599997
ACH-000085,0.162084075242
ACH-000086,0.168826509938
ACH-000087,0.24847891008200002
ACH-000092,-0.0980478616783
ACH-000095,0.14571859874
ACH-000097,0.0414254818281
ACH-000098,-0.129125328974
ACH-000099,0.15528297894999998
ACH-000108,0.111295594518
ACH-000113,0.0521287246375
ACH-000115,0.108132790593
ACH-000116,0.0314425748661
ACH-000118,-0.0845755972575
ACH-000120,0.12786188385299999
ACH-000123,-0.0894758786362
ACH-000127,-0.025231497969400003
ACH-000128,-0.0211381242827
ACH-000132,0.007758487082560001
ACH-000133,0.0394803777086
ACH-000137,-0.0605430833423
ACH-000138,0.0875633589562
ACH-000142,0.0426077582847
ACH-000143,0.0427259645694
ACH-000146,0.090350617074
ACH-000148,0.0793347786095
ACH-000150,0.0908361017697
ACH-000152,0.122299844822
ACH-000153,-0.08228542010789999
ACH-000159,0.157424157117
ACH-000160,-0.08195076238419999
ACH-000163,0.127064135328
ACH-000167,-0.185284364827
ACH-000168,0.054766798563800005
ACH-000169,0.107307639583
