,IDI2 (91734)
ACH-000004,0.0953415766783
ACH-000007,0.0790841072342
ACH-000009,-0.0879411482175
ACH-000011,0.150922432357
ACH-000012,0.0790482956278
ACH-000013,0.0807821184177
ACH-000014,0.166813641109
ACH-000015,0.09414728182280001
ACH-000017,0.106037470651
ACH-000018,-0.0027115599322100003
ACH-000019,-0.12751908327
ACH-000021,-0.275163543354
ACH-000022,0.08570801501260002
ACH-000025,0.105119640608
ACH-000028,0.164123158022
ACH-000030,0.0623665742454
ACH-000035,0.100182537313
ACH-000036,0.105476903555
ACH-000037,-0.142768860625
ACH-000039,0.19797842277600003
ACH-000040,-0.0752089944956
ACH-000041,0.012799820108299997
ACH-000042,0.0584635473637
ACH-000045,0.289898776564
ACH-000047,0.115083754808
ACH-000052,0.28073500181
ACH-000053,-0.0330994547727
ACH-000054,0.008040855797079999
ACH-000055,0.0471579533344
ACH-000060,0.0131823824849
ACH-000067,-0.04659872911830001
ACH-000070,-0.00349089644424
ACH-000075,0.09962200756
ACH-000078,0.0973827779923
ACH-000082,0.14569112991699998
ACH-000085,0.322253704353
ACH-000086,0.0912480187204
ACH-000087,-0.0022298033295100003
ACH-000092,0.0755241106746
ACH-000095,0.114839442927
ACH-000097,0.18211894590100003
ACH-000098,-0.0701212802372
ACH-000099,-0.0244449967605
ACH-000108,-0.112541580779
ACH-000113,0.0289777207659
ACH-000115,0.0674405321428
ACH-000116,0.0794185760647
ACH-000118,-0.0774220156215
ACH-000120,0.27372804457600003
ACH-000123,0.0995702561806
ACH-000127,0.0161189917102
ACH-000128,0.208347348983
ACH-000132,0.015384148911899998
ACH-000133,0.0893390987832
ACH-000137,0.08586093714239999
ACH-000138,-0.0198739826077
ACH-000142,0.17622707271699997
ACH-000143,-0.00397838093707
ACH-000146,-0.0647137743041
ACH-000148,-0.00553610061079
ACH-000150,0.00323661517368
ACH-000152,0.14488229435900002
ACH-000153,0.33068301921300003
ACH-000159,-0.00241309426678
ACH-000160,0.025100372335700002
ACH-000163,-0.274241577824
ACH-000167,0.0828846566864
ACH-000168,0.127924470789
ACH-000169,-0.04318778522530001
ACH-000178,-0.06696568909469999
ACH-000182,-0.0997043372305
ACH-000183,0.147996063086
ACH-000188,0.117431234189
ACH-000189,0.12207010762399999
ACH-000190,0.058964899241000006
ACH-000198,0.11655578809699998
ACH-000204,-0.0928325570346
