,VMP1 (81671)
ACH-000767,-1.21551183155
ACH-000768,-1.06158370819
ACH-000769,-1.0
ACH-000770,-0.974701857235
ACH-000771,-1.02943846224
ACH-000773,-0.863680602546
ACH-000776,-0.836101330363
ACH-000777,-0.690459805419
ACH-000778,-1.21581193423
ACH-000781,-0.929950514751
ACH-000782,-0.9271256345919999
ACH-000783,-1.45540390324
ACH-000784,-0.907851453971
ACH-000785,-0.907940286005
ACH-000787,-0.719255540627
ACH-000788,-0.9473968676379999
ACH-000791,-1.51450602896
ACH-000792,-1.0557188172499998
ACH-000794,-0.812370068987
ACH-000796,-0.657887735926
ACH-000799,-0.7387736495460001
ACH-000800,-1.03231296994
ACH-000802,-0.8576276765270001
ACH-000804,-0.780032851022
ACH-000805,-0.8288799743999999
ACH-000809,-0.984611173799
ACH-000810,-0.786009077344
ACH-000811,-0.811475651279
ACH-000817,-0.8671675065539999
ACH-000819,-1.1786429733600001
ACH-000820,-0.765432486612
ACH-000821,-1.19985823026
ACH-000822,-0.998819446907
ACH-000823,-0.7695428001019999
ACH-000824,-1.1339285039
ACH-000827,-1.04146700052
ACH-000829,-1.06875863775
ACH-000831,-0.8515877176119999
ACH-000832,-1.21343990594
ACH-000833,-0.562071478639
ACH-000834,-1.00042192254
ACH-000835,-0.981096126094
ACH-000836,-0.9131695871500001
ACH-000837,-0.7395937730259999
ACH-000838,-1.0660963156
ACH-000839,-0.981810091415
ACH-000840,-1.51001128634
ACH-000841,-1.28119622801
ACH-000843,-0.89227081783
ACH-000846,-0.716809041591
ACH-000847,-1.06652277208
ACH-000848,-1.0374906367
ACH-000849,-0.7781209551639999
ACH-000851,-1.2023086895100001
ACH-000855,-0.7832318751139999
ACH-000856,-0.883890169426
ACH-000858,-0.658230879551
ACH-000859,-1.01400334546
ACH-000861,-1.0450900800299998
ACH-000862,-0.741705876595
ACH-000865,-0.652254032751
ACH-000866,-0.768764824447
ACH-000867,-1.0176226047499999
ACH-000869,-1.3523812236500001
ACH-000872,-0.8537471131309999
ACH-000873,-1.0731485781799999
ACH-000876,-1.3254075799
ACH-000878,-0.820917459667
ACH-000880,-0.646736768475
ACH-000881,-0.8269130409559999
ACH-000882,-0.916022344289
ACH-000884,-1.1300458796
ACH-000885,-1.0561755606899998
ACH-000887,-0.977902006021
ACH-000888,-0.995666927824
ACH-000889,-0.856137577831
ACH-000890,-1.33262101254
ACH-000896,-0.9762666588590001
ACH-000898,-0.735049107665
ACH-000900,-0.990935440081
ACH-000901,-1.33848454986
ACH-000905,-0.723282754781
ACH-000906,-0.939730228651
ACH-000907,-0.959355241728
ACH-000910,-0.429957709481
ACH-000911,-1.08526171787
ACH-000912,-0.922430372183
ACH-000913,-1.0811855283299998
ACH-000915,-1.06839203988
ACH-000916,-1.33419353153
ACH-000917,-1.00197473876
ACH-000921,-0.8784475952949999
ACH-000924,-1.0247204214399999
ACH-000926,-1.22064806701
ACH-000928,-0.83049541823
ACH-000929,-0.976054525317
ACH-000932,-0.866604783662
ACH-000935,-0.9184097421330001
ACH-000936,-0.87829955495
ACH-000937,-0.877389339028
ACH-000938,-0.924824399137
ACH-000939,-1.12164494902
ACH-000941,-0.775539279692
ACH-000943,-0.7266524445460001
ACH-000946,-1.0053775658600002
ACH-000947,-0.784420439878
ACH-000948,-0.9219740707170001
ACH-000950,-0.964315545823
ACH-000953,-0.864730846215
ACH-000957,-0.883546483275
ACH-000958,-0.9266280513230001
ACH-000960,-1.03550624937
ACH-000963,-0.8222080908220001
ACH-000968,-0.814224510671
ACH-000969,-0.8080022111599999
ACH-000973,-0.84995755208
ACH-000974,-1.10944452809
ACH-000975,-1.31502989424
ACH-000976,-0.976269135668
ACH-000978,-0.8056839708140001
ACH-000980,-0.768041531489
ACH-000984,-1.08362874218
ACH-000986,-1.0895102307200002
ACH-000988,-1.07196266894
ACH-000993,-1.18692463861
ACH-000994,-0.948475736593
ACH-000996,-1.00773692054
ACH-001001,-0.82283542522
ACH-001020,-1.12346332869
ACH-001028,-0.8176985957940001
ACH-001031,-1.00662038895
ACH-001038,-0.642530607376
ACH-001048,-0.803332468066
ACH-001050,-0.8977099874299999
ACH-001053,-0.8213191563600001
ACH-001054,-0.857410837775
ACH-001061,-0.763008081668
ACH-001067,-0.667802973161
ACH-001075,-1.208941876
ACH-001096,-0.7786250227249999
ACH-001128,-0.724417864974
ACH-001134,-1.07003848626
ACH-001151,-0.832097222175
ACH-001163,-0.785505894251
ACH-001164,-0.809623279621
ACH-001173,-0.684648915732
ACH-001183,-1.1431796682
ACH-001184,-0.6696970093069999
ACH-001190,-0.7703324507279999
ACH-001192,-0.840034744181
ACH-001193,-1.60218725125
ACH-001196,-0.7868708325730001
ACH-001197,-1.01080521359
ACH-001205,-1.1714542992599999
ACH-001211,-1.15547161044
ACH-001212,-1.02024977209
ACH-001228,-0.507241511443
ACH-001232,-1.30604853918
ACH-001239,-1.08553752182
ACH-001274,-1.0537394083
ACH-001275,-0.74477686076
ACH-001277,-0.705554068257
ACH-001278,-1.02606046653
ACH-001280,-1.00727185609
ACH-001283,-0.7404295215369999
ACH-001289,-1.01491729065
ACH-001295,-0.5972642087619999
ACH-001300,-0.8440217975040001
ACH-001301,-0.7139009756829999
ACH-001302,-0.374460886976
ACH-001303,-1.0139627012899999
ACH-001306,-0.846764724828
ACH-001318,-0.996218995215
ACH-001322,-0.7348178546709999
ACH-001328,-0.78356028176
ACH-001332,-0.871953536428
ACH-001333,-0.69856530885
ACH-001336,-0.833405620782
ACH-001340,-0.9188757275399999
ACH-001346,-0.951433057512
ACH-001353,-0.747325584434
ACH-001354,-1.1611225418
ACH-001367,-0.698497774277
ACH-001368,-0.8128125316220001
ACH-001374,-1.02310702678
ACH-001375,-0.46621241458400003
ACH-001377,-1.08695831381
ACH-001380,-1.0256338127700002
ACH-001391,-0.866902287317
ACH-001407,-0.770900782028
ACH-001408,-1.06731483433
ACH-001413,-1.0394842182
ACH-001430,-0.955236399434
ACH-001431,-0.9565193409280001
ACH-001450,-1.0249335795999999
ACH-001496,-1.1288740696700001
ACH-001500,-0.869022395081
ACH-001521,-0.636986904683
ACH-001523,-0.9091245381119999
ACH-001532,-1.1008518122700002
ACH-001536,-0.692518977447
ACH-001550,-0.9280442828650001
ACH-001552,-1.07793034756
ACH-001554,-0.964718376198
ACH-001645,-0.98051513724
ACH-001654,-0.541298861101
ACH-001715,-1.1115017547900001
ACH-001735,-1.06405270074
ACH-001736,-1.06337025907
ACH-001737,-0.749862108459
ACH-001740,-0.735138428571
ACH-001745,-0.762078886208
ACH-001750,-0.9893243088150001
ACH-001765,-0.976829202373
ACH-001956,-0.850887590858
ACH-001957,-1.01671171639
