,PAF1 (54623)
ACH-000278,-0.9745723275839999
ACH-000279,-0.99935521631
ACH-000280,-0.82553981815
ACH-000281,-0.660840871777
ACH-000288,-0.720809069736
ACH-000291,-0.848313330441
ACH-000293,-0.7213117312139999
ACH-000294,-0.9316108658460001
ACH-000295,-0.346253609068
ACH-000296,-1.0050909830299999
ACH-000302,-1.1009264931899998
ACH-000304,-1.1356513874
ACH-000307,-0.8556825686759999
ACH-000308,-1.02967122277
ACH-000310,-1.1221536313200002
ACH-000311,-0.7686005112190001
ACH-000312,-0.95510833794
ACH-000315,-0.670075896153
ACH-000316,-0.44513905215800004
ACH-000317,-0.67360634691
ACH-000318,-0.960458921263
ACH-000319,-0.622072975853
ACH-000320,-0.8403681033660001
ACH-000322,-0.805988037395
ACH-000323,-1.02138789575
ACH-000324,-0.9083084515809999
ACH-000329,-0.912636736246
ACH-000330,-1.00264103624
ACH-000331,-0.947119445287
ACH-000332,-0.8938050574140001
ACH-000334,-1.25354480953
ACH-000335,-0.5154022718060001
ACH-000336,-0.707084124375
ACH-000337,-0.943175440562
ACH-000339,-0.924677929872
ACH-000341,-1.1030692947799998
ACH-000348,-0.908397335581
ACH-000350,-0.9738039862610001
ACH-000352,-1.20812627786
ACH-000356,-0.787235693444
ACH-000361,-1.33934418381
ACH-000362,-0.6734540906029999
ACH-000363,-1.45253207219
ACH-000364,-0.929170438435
ACH-000365,-1.16092322588
ACH-000366,-0.7808618071469999
ACH-000368,-0.9290794043899999
ACH-000374,-0.655261631341
ACH-000375,-0.9647908366240001
ACH-000376,-0.705713889234
ACH-000381,-0.777008037811
ACH-000383,-0.8494052775309999
ACH-000387,-0.838450037166
ACH-000389,-0.812044213526
ACH-000390,-0.9558648814899999
ACH-000393,-0.930321129237
ACH-000395,-0.774935663757
ACH-000397,-1.13665363138
ACH-000401,-0.780695140667
ACH-000402,-1.0938150447700001
ACH-000403,-1.16744163643
ACH-000404,-0.9799441408299999
ACH-000406,-0.697996176941
ACH-000407,-0.98581978174
ACH-000408,-0.8248003687980001
ACH-000410,-1.15857379979
ACH-000411,-1.02855228538
ACH-000414,-1.0314191326
ACH-000415,-0.8153099691329999
ACH-000416,-0.981427426717
ACH-000420,-0.823248697116
ACH-000421,-0.926357326618
ACH-000424,-0.814753127662
ACH-000425,-1.03579453549
ACH-000426,-0.9799965758849999
ACH-000427,-0.9990596439309999
ACH-000433,-1.12992750276
ACH-000436,-1.15314989264
ACH-000444,-0.75045602772
ACH-000445,-0.8968591141140001
ACH-000448,-1.0199074965000001
ACH-000450,-1.0
ACH-000452,-0.742162367279
ACH-000454,-0.906371322995
ACH-000458,-0.9868421031110001
ACH-000459,-0.734410472577
ACH-000460,-1.0028456104
ACH-000461,-0.609552380013
ACH-000463,-1.0112343968700002
ACH-000464,-0.843424751179
ACH-000466,-0.867854361629
ACH-000467,-0.971652698466
ACH-000468,-0.732521572338
ACH-000469,-0.8269950578569999
ACH-000470,-0.97187120001
ACH-000471,-0.812566402529
ACH-000472,-1.07118239655
ACH-000473,-0.657098515604
ACH-000475,-0.931646895264
ACH-000476,-1.08311653982
ACH-000477,-0.924491050175
ACH-000480,-0.866279942339
ACH-000481,-0.704181613871
ACH-000483,-1.05206412425
ACH-000484,-1.1480143388600001
ACH-000485,-0.9592993643850001
ACH-000486,-0.9881462812590001
ACH-000487,-1.07824057789
ACH-000488,-0.9202347854520001
ACH-000490,-0.8814180465620001
ACH-000491,-0.906703570791
ACH-000495,-0.9937754478749999
ACH-000496,-0.836059755916
ACH-000499,-1.04888056434
ACH-000500,-0.8571163087610001
ACH-000502,-0.79236986094
ACH-000503,-0.924612537064
ACH-000505,-0.932616234396
ACH-000507,-0.8292925696760001
ACH-000510,-0.7578600630969999
ACH-000511,-1.07910985263
ACH-000512,-0.7732072245730001
ACH-000516,-1.06843082624
ACH-000517,-0.859188478656
ACH-000518,-0.976813236648
ACH-000520,-0.7792525823109999
ACH-000521,-0.736065423908
ACH-000522,-0.8508034563269999
ACH-000524,-1.12178335896
ACH-000527,-0.902474723627
ACH-000528,-0.785849915065
ACH-000537,-0.807334631516
ACH-000541,-1.12465876374
ACH-000542,-0.7028846117399999
ACH-000544,-0.783779484224
ACH-000545,-0.807187142469
ACH-000547,-1.01909449205
ACH-000548,-0.866069489936
ACH-000549,-0.892192144712
ACH-000550,-0.8160732368350001
ACH-000552,-0.9706540817620001
ACH-000556,-0.9330959409370001
ACH-000557,-1.2195524418500001
ACH-000570,-0.808579456206
ACH-000571,-1.00072486769
ACH-000573,-1.07537170887
ACH-000576,-1.16543951064
ACH-000580,-0.786340276566
ACH-000584,-0.787166081902
ACH-000585,-1.04997445658
ACH-000588,-0.8299467172239999
ACH-000589,-1.04434960807
ACH-000591,-0.6393898121930001
ACH-000593,-0.754188945484
ACH-000600,-0.780681578899
ACH-000601,-0.853732535004
ACH-000604,-0.7571889660179999
ACH-000605,-0.915679884286
ACH-000606,-0.71893303428
ACH-000608,-0.9137373853540001
ACH-000614,-0.7094772212270001
ACH-000616,-0.900106035376
ACH-000618,-0.8189526546529999
ACH-000619,-0.801714452163
ACH-000620,-0.9622459840790001
ACH-000621,-1.4265677804899999
ACH-000622,-1.26375507341
ACH-000623,-0.891752568036
ACH-000624,-1.18221307851
ACH-000627,-0.8434872832189999
ACH-000630,-0.688614748902
ACH-000632,-0.885217398257
ACH-000633,-0.905833275888
ACH-000637,-0.838646266504
ACH-000638,-0.9930481097759999
ACH-000646,-1.24595783307
ACH-000647,-0.878166460547
ACH-000648,-0.958424231731
ACH-000649,-0.908280676375
ACH-000651,-0.940198944612
ACH-000652,-0.8039505475830001
ACH-000653,-1.06715370971
ACH-000657,-1.03442807201
ACH-000658,-0.9034968118510001
ACH-000661,-1.20041389343
ACH-000662,-0.8666415385299998
ACH-000663,-1.04180734344
ACH-000665,-0.962614638017
ACH-000671,-0.904622496202
ACH-000673,-0.8570197097069999
ACH-000676,-0.973903439058
ACH-000677,-0.981764027887
ACH-000681,-0.8379195573899999
ACH-000682,-0.766522060754
ACH-000683,-0.6805042710349999
ACH-000684,-0.646635121267
ACH-000688,-1.08662167391
ACH-000693,-0.758058856678
ACH-000694,-0.880857902273
ACH-000695,-0.935929402921
ACH-000696,-1.08829986314
ACH-000697,-0.859278865696
ACH-000699,-1.0339183995999999
ACH-000701,-0.804413261838
ACH-000706,-0.8758670541240001
ACH-000711,-0.8902557567739999
ACH-000713,-0.8241945077860001
ACH-000714,-0.984408679155
ACH-000718,-0.995102987607
ACH-000720,-1.11343363108
ACH-000721,-0.905249110571
ACH-000724,-1.4374517566999998
ACH-000725,-1.4367495953100002
ACH-000732,-0.638862258626
ACH-000734,-0.66762714007
ACH-000735,-0.7754687767899999
ACH-000736,-0.770207968822
ACH-000738,-0.903210007234
ACH-000746,-0.877884536147
ACH-000747,-1.08300074153
ACH-000748,-1.00631171953
ACH-000753,-0.881606745826
ACH-000756,-1.2914573206
ACH-000757,-0.784586948139
ACH-000758,-0.926781856464
ACH-000760,-0.8932718222239999
ACH-000763,-1.00144755873
ACH-000764,-0.9389280491869999
ACH-000765,-0.913077212006
ACH-000766,-0.9918208732189999
ACH-000767,-0.8410248249600001
ACH-000768,-0.997207347162
ACH-000769,-0.773039659833
ACH-000770,-0.836948280977
ACH-000771,-0.995916385677
ACH-000773,-0.951150196489
ACH-000776,-0.984620860159
ACH-000777,-1.00140934176
ACH-000778,-1.2329790447600002
ACH-000781,-0.7347318159289999
ACH-000782,-0.89063871673
ACH-000783,-1.0620374526
ACH-000784,-0.967656923917
ACH-000785,-0.83118391898
ACH-000787,-0.8795525578290001
ACH-000788,-0.960026031893
ACH-000791,-1.05789765726
ACH-000792,-0.8854992193510001
ACH-000794,-0.930139167849
ACH-000796,-0.89646710059
ACH-000799,-1.2053622337799998
ACH-000800,-0.888711634621
ACH-000802,-0.928841013265
ACH-000804,-0.682916285643
ACH-000805,-1.1920459822299998
ACH-000809,-0.8387939364120001
ACH-000810,-0.985359644839
ACH-000811,-0.9931403270229999
ACH-000817,-1.102265049
ACH-000819,-0.820454126414
ACH-000820,-1.00081155289
ACH-000821,-0.891986251936
ACH-000822,-1.2191976715700001
ACH-000823,-0.732256366241
ACH-000824,-1.26150138043
ACH-000827,-0.8844141792839999
ACH-000829,-0.966887915273
ACH-000831,-0.8971642449770001
ACH-000832,-1.0337187088
ACH-000833,-0.587596998687
ACH-000834,-0.7645733060719999
ACH-000835,-0.896648879235
ACH-000836,-0.706032320522
ACH-000837,-0.8984148406899999
ACH-000838,-0.741795944896
ACH-000839,-0.9139670364970001
ACH-000840,-0.9688476434759999
ACH-000841,-0.9146181829600001
ACH-000843,-0.8719554311419999
ACH-000846,-0.811918050061
ACH-000847,-1.03488218875
ACH-000848,-0.9879345387299999
ACH-000849,-0.733171575389
ACH-000851,-0.9380384266509999
ACH-000855,-0.965662705763
ACH-000856,-0.707019533865
ACH-000858,-1.00537812762
ACH-000859,-0.40709070225199995
ACH-000861,-0.978473444968
ACH-000862,-0.8617210282790001
ACH-000865,-0.9800768103829999
ACH-000866,-0.759481768553
ACH-000867,-0.9912382526279999
ACH-000869,-0.8810503735009999
ACH-000872,-0.99154013637
ACH-000873,-0.8647283755399999
ACH-000876,-1.26019821828
ACH-000878,-0.6185781136330001
ACH-000880,-0.814186609613
ACH-000881,-0.9390699315180001
ACH-000882,-0.893823402126
ACH-000884,-0.9572365404090001
ACH-000885,-1.06415395213
ACH-000887,-0.943553868875
ACH-000888,-0.809423165895
ACH-000889,-0.8345508898890001
ACH-000890,-0.8750963897799998
ACH-000896,-1.06564251199
ACH-000898,-0.816844481102
ACH-000900,-1.00097015578
ACH-000901,-1.02061723223
ACH-000905,-0.8407559293629999
ACH-000906,-0.901473149436
ACH-000907,-0.8732734712540001
ACH-000910,-0.888637996313
ACH-000911,-1.17263846182
ACH-000912,-0.926868743062
ACH-000913,-0.631481562107
ACH-000915,-1.04986736166
ACH-000916,-1.35576903812
ACH-000917,-0.989046817043
ACH-000921,-0.950643049899
ACH-000924,-0.696260230445
ACH-000926,-0.80133417454
ACH-000928,-1.23550834632
ACH-000929,-0.6206467677
ACH-000932,-0.816535535878
ACH-000935,-1.0553060675
ACH-000936,-0.8488014964139999
ACH-000937,-0.8546443657610001
ACH-000938,-0.950165238562
ACH-000939,-0.550431423426
ACH-000941,-0.953879321848
ACH-000943,-1.16226792417
ACH-000946,-1.06825893796
ACH-000947,-1.0
ACH-000948,-0.943548522876
ACH-000950,-0.9415356881520001
ACH-000953,-0.9119005183329999
ACH-000957,-1.05976486205
ACH-000958,-1.0262878938
ACH-000960,-0.8278506479250001
ACH-000963,-0.714073025362
ACH-000968,-1.197132843
ACH-000969,-1.08315719939
ACH-000973,-0.871193239216
ACH-000974,-1.02329735121
ACH-000975,-0.877763117158
ACH-000976,-0.981484385541
ACH-000978,-1.35891118376
ACH-000980,-1.00958278844
ACH-000984,-0.9076894886
ACH-000986,-0.769953673548
ACH-000988,-1.0178498000299998
ACH-000993,-0.948218814249
ACH-000994,-0.941043665925
ACH-000996,-1.0116378589100001
ACH-001001,-0.8813293553579999
ACH-001020,-0.775427088836
ACH-001028,-0.6802116401980001
ACH-001031,-0.783200518469
ACH-001038,-1.0803253690299999
ACH-001048,-0.8807467365180001
ACH-001050,-1.09401733972
ACH-001053,-1.0359969709
ACH-001054,-0.7965819593719999
ACH-001061,-0.969297203727
ACH-001067,-0.911940064418
ACH-001075,-1.0172754691700001
ACH-001096,-0.80714280433
ACH-001128,-0.236702980025
ACH-001134,-0.877271933306
ACH-001151,-0.885641920328
ACH-001163,-0.9941113684
ACH-001164,-0.86338875581
ACH-001173,-1.1007674524200002
ACH-001183,-1.01124454985
ACH-001184,-0.968261521585
ACH-001190,-1.13154246395
ACH-001192,-0.922828718477
ACH-001193,-0.659482969267
ACH-001196,-0.912917613176
ACH-001197,-1.05756215157
ACH-001205,-0.832770346603
ACH-001211,-0.970414173487
ACH-001212,-1.0843423688200002
ACH-001228,-0.8002570930490001
ACH-001232,-0.964050963662
ACH-001239,-0.7186672013680001
ACH-001274,-0.865839577175
ACH-001275,-0.93240507237
ACH-001277,-0.8671775901109999
ACH-001278,-1.11057835089
ACH-001280,-1.3485101787600002
ACH-001283,-0.8895653839659999
ACH-001289,-1.05939602797
ACH-001295,-0.9921183394499999
ACH-001300,-0.961545243426
ACH-001301,-1.09856442016
ACH-001302,-1.06094683823
ACH-001303,-0.9505768054889999
ACH-001306,-1.01276858184
ACH-001318,-0.796243316155
ACH-001322,-1.14495289294
ACH-001328,-1.0936145332
ACH-001332,-0.973071344885
ACH-001333,-1.09708097425
ACH-001336,-1.01463731113
ACH-001340,-1.00241149603
ACH-001346,-0.791023771896
ACH-001353,-0.846441045445
ACH-001354,-0.953289991202
ACH-001367,-0.8453816872409999
ACH-001368,-1.1102022915
ACH-001374,-0.897239297836
ACH-001375,-0.608807234628
ACH-001377,-1.00290109132
ACH-001380,-0.919037848684
ACH-001391,-1.0
ACH-001407,-0.800800634236
ACH-001408,-0.870613632656
ACH-001413,-0.9967860708249999
ACH-001430,-1.0334332079000002
ACH-001431,-1.1484317792799998
ACH-001450,-0.9824638852259999
ACH-001496,-0.865757200801
ACH-001500,-0.6124575765879999
ACH-001521,-1.19909205056
ACH-001523,-0.938315459713
ACH-001532,-1.0910477335200002
ACH-001536,-0.828224193891
ACH-001550,-0.518204897189
ACH-001552,-1.17158886645
ACH-001554,-0.841143362388
ACH-001645,-1.22463242266
ACH-001654,-0.980790384057
ACH-001715,-0.9004652573720001
ACH-001735,-1.05654113196
ACH-001736,-0.838593968498
ACH-001737,-0.988754913531
ACH-001740,-0.9841417090710001
ACH-001745,-0.938158074605
ACH-001750,-1.16220201091
ACH-001765,-0.842595434387
ACH-001956,-1.00275439999
ACH-001957,-0.712552890456
