,NBEAL1 (65065)
ACH-000846,-0.247321737994
ACH-000847,-0.666605338251
ACH-000848,-0.470266871381
ACH-000849,-0.8291276030660001
ACH-000851,-0.446565514155
ACH-000855,-0.585196314897
ACH-000856,-0.547754531616
ACH-000858,-0.453564041677
ACH-000859,-0.22668650380600003
ACH-000861,-0.438770272311
ACH-000862,-0.8020264288850001
ACH-000865,-0.432338636404
ACH-000866,-0.811195354137
ACH-000867,-0.8116256225409999
ACH-000869,-0.507441308376
ACH-000872,-0.41019599442599997
ACH-000873,-0.428462674022
ACH-000876,-0.8291132897050001
ACH-000878,-0.270709215658
ACH-000880,-0.332910922652
ACH-000881,-0.5896454498179999
ACH-000882,-0.61229528405
ACH-000884,-0.46732328100299997
ACH-000885,-0.560841437223
ACH-000887,-0.7489572758769999
ACH-000888,-0.5909054262610001
ACH-000889,-0.8254094741419999
ACH-000890,-0.597099421868
ACH-000896,-0.575884619603
ACH-000898,-0.617777225597
ACH-000900,-0.544300770298
ACH-000901,-0.747787282798
ACH-000905,-0.5021493952889999
ACH-000906,-0.7108780666429999
ACH-000907,-0.312558806413
ACH-000910,-0.945832393735
ACH-000911,-0.5676632237579999
ACH-000912,-0.404438665666
ACH-000913,-0.45150980389600004
ACH-000915,-0.561674291584
ACH-000916,0.0698478499163
ACH-000917,-0.543014572899
ACH-000921,-0.45215871848399997
ACH-000924,-0.44395469826899997
ACH-000926,-0.48519131479999994
ACH-000928,-0.61114438781
ACH-000929,-0.320954194796
ACH-000932,-0.61421006404
ACH-000935,-0.288654697377
ACH-000936,-0.6208081173009999
ACH-000937,-1.07840946262
ACH-000938,-0.666699506264
ACH-000939,-0.236605527798
ACH-000941,-0.5779836446
ACH-000943,-0.480428745721
ACH-000946,-0.522334667894
ACH-000947,-0.556322382194
ACH-000948,-0.661617149055
ACH-000950,-0.560672047495
ACH-000953,-0.855539641693
ACH-000957,-0.367693160688
ACH-000958,-0.513941929334
ACH-000960,-0.8850415257430001
ACH-000963,-0.760558558012
ACH-000968,-0.442006064476
ACH-000969,-0.538232316842
ACH-000973,-0.621649564946
ACH-000974,-0.716340665686
ACH-000975,-0.6715989769140001
ACH-000976,-0.546089975651
ACH-000978,-0.335693133855
ACH-000980,-0.7986067641869999
ACH-000984,-0.557701377632
ACH-000986,-0.492546437073
ACH-000988,-0.429812938507
ACH-000993,-0.22268265941100002
ACH-000994,-0.625194701442
ACH-000996,-0.372081169507
ACH-001001,-0.8789094135
ACH-001020,-0.515882298935
ACH-001028,-0.8411420132170001
ACH-001031,-0.511719753144
ACH-001038,-0.82690292147
ACH-001048,-0.5590412178549999
ACH-001050,-0.590225159682
ACH-001053,-0.32172316345199997
ACH-001054,-0.51732281097
ACH-001061,-0.495573883601
ACH-001067,-0.5771318217329999
ACH-001075,-0.43359561776199995
ACH-001096,-0.5156069492700001
ACH-001128,-0.5283117283250001
ACH-001134,-0.09810055087099999
ACH-001151,-0.6532380162120001
ACH-001163,-0.406625161989
ACH-001164,-0.445515191699
ACH-001173,-0.5178963604919999
ACH-001183,-0.296421584729
ACH-001184,-0.6653527631930001
ACH-001190,-0.359033939506
ACH-001192,-0.754168953125
ACH-001193,-0.5304193818140001
ACH-001196,-0.501721798236
ACH-001197,-0.35169455761600005
ACH-001205,-0.928972415593
ACH-001211,-0.649869181973
ACH-001212,-0.626659436255
ACH-001228,-0.774575619258
ACH-001232,-0.232258528558
ACH-001239,-0.8677230752200001
ACH-001274,-0.545851089788
ACH-001275,-0.61992937672
ACH-001277,-0.457712397845
ACH-001278,-0.38519098668799995
ACH-001280,-0.870403376803
ACH-001283,-0.337426323556
ACH-001289,-0.39073096145900005
ACH-001295,-0.790529221331
ACH-001300,-0.8774435248960001
ACH-001301,-0.7503382586540001
ACH-001302,-0.37309097894500004
ACH-001303,-0.5913862150320001
ACH-001306,-0.382636454421
ACH-001318,-0.484478885344
ACH-001322,-0.427453501355
ACH-001328,-0.483852407057
ACH-001332,-0.292063594752
ACH-001333,-0.38457765160999996
ACH-001336,-0.32248200293400003
ACH-001340,-0.528531406263
ACH-001346,-0.417628076398
ACH-001353,-0.8545245627770001
ACH-001354,-0.529845390019
ACH-001367,-0.44071078677500003
ACH-001368,-0.661355498114
ACH-001374,-0.9194584958490001
ACH-001375,-0.45751708556000004
ACH-001377,-0.688472634528
ACH-001380,-0.531985276395
ACH-001391,-0.463644709253
ACH-001407,-0.511584816453
ACH-001408,-0.447526272804
ACH-001413,-0.446598278645
ACH-001430,-1.18069633546
ACH-001431,-0.645382545589
ACH-001450,-0.550837786601
ACH-001496,-0.426829754678
ACH-001500,-0.48556634848200003
ACH-001521,-0.552880538018
ACH-001523,-0.601838131982
ACH-001532,-0.59309119037
ACH-001536,-0.593587877741
ACH-001550,-0.830201196426
ACH-001552,-0.495113062389
ACH-001554,-0.7073619270370001
ACH-001645,-0.638728918649
ACH-001654,-0.732452335702
ACH-001715,-0.39754881323799995
ACH-001735,-0.6239488203670001
ACH-001736,-0.595505375023
ACH-001737,-0.893497554858
ACH-001740,-0.572932834281
ACH-001745,-0.638122646537
ACH-001750,-0.39999320424900003
ACH-001765,-0.6914043722840001
ACH-001956,-0.43892404731299994
ACH-001957,-0.44115964247199996
