,MDM2 (4193)
ACH-000521,-0.11136807898800001
ACH-000522,-0.20107221756700003
ACH-000524,-0.429941135462
ACH-000527,-1.44501606164
ACH-000528,-0.285711099776
ACH-000537,-0.35852099927299996
ACH-000541,0.183301234046
ACH-000542,-1.1784043357
ACH-000544,-0.135364676529
ACH-000545,-0.147775248927
ACH-000547,-0.990740171951
ACH-000548,-0.26677996489100003
ACH-000549,-0.0942685887149
ACH-000550,-0.517074947333
ACH-000552,-0.182227000664
ACH-000556,-0.26596659334899997
ACH-000557,0.081851600235
ACH-000570,-0.149242309564
ACH-000571,-0.17846273833
ACH-000573,-0.351332199617
ACH-000576,0.0415448378144
ACH-000580,-1.57775474206
ACH-000584,-0.38324047411300005
ACH-000585,-0.22858232942899998
ACH-000588,-0.0863809019528
ACH-000589,-0.302117148612
ACH-000591,-0.302805446686
ACH-000593,-0.31277807533199997
ACH-000600,-1.6653137138999998
ACH-000601,-0.273688448233
ACH-000604,-0.042125166491300006
ACH-000605,-0.16243659417
ACH-000606,-0.218302488439
ACH-000608,-0.257045968869
ACH-000614,-1.8636931059400001
ACH-000616,-0.380975997598
ACH-000618,-0.23219896868099998
ACH-000619,0.015804011567400002
ACH-000620,-1.52222011504
ACH-000621,-0.361691880911
ACH-000622,0.009138363682139999
ACH-000623,-0.401099249401
ACH-000624,-0.301693205925
ACH-000627,-0.5355372517979999
ACH-000630,-0.302007569627
ACH-000632,-0.414653358653
ACH-000633,0.044149349883399996
ACH-000637,-0.08836697748490001
ACH-000638,-0.109571836108
ACH-000646,-1.19639099205
ACH-000647,-0.37631510664800005
ACH-000648,-1.15973121865
ACH-000649,-1.0415213106499999
ACH-000651,-0.031442025604
ACH-000652,-0.0694255874113
ACH-000653,-0.0756030988945
ACH-000657,-0.6746038386669999
ACH-000658,0.0770554236377
ACH-000661,-1.52352964493
ACH-000662,-0.169351614743
ACH-000663,-1.4714166816299998
ACH-000665,-0.391995667874
ACH-000671,-0.345522389852
ACH-000673,-0.399947218203
ACH-000676,-0.427426942122
ACH-000677,-1.98538504287
ACH-000681,-0.9497629805779999
ACH-000682,-0.17934834008
ACH-000683,-0.053724346836400004
ACH-000684,-0.7738615064830001
ACH-000688,-0.516616190163
ACH-000693,-0.22907400731400002
ACH-000694,-0.19472899487300002
ACH-000695,0.223541398008
ACH-000696,-0.314809121586
ACH-000697,-0.750433397099
ACH-000699,-0.365790823304
ACH-000701,-1.01253964631
ACH-000706,-0.261081038159
ACH-000711,-0.310126590946
ACH-000713,0.20515355718699999
ACH-000714,0.039184643157599994
ACH-000718,-0.44560149017899997
ACH-000720,-0.341508449526
ACH-000721,-0.255699444467
ACH-000724,-0.0788590582124
ACH-000725,0.00436211396729
ACH-000732,0.013061209249400001
ACH-000734,-0.325973450667
ACH-000735,-0.232941021315
ACH-000736,-0.024099103714900004
ACH-000738,-0.191451292813
ACH-000746,0.112482135726
ACH-000747,-0.149927424516
ACH-000748,-0.7153775168559999
ACH-000753,-0.3036732555
ACH-000756,-0.18186780938900002
ACH-000757,-0.932910763971
ACH-000758,-0.144071775525
ACH-000760,-0.296681136531
ACH-000763,-1.21972922941
ACH-000764,-0.148742959951
ACH-000765,-0.260879565873
ACH-000766,-0.19562107508999999
ACH-000767,0.0488822538464
ACH-000768,-0.14668944932
ACH-000769,-0.154664561544
ACH-000770,-0.146823145007
ACH-000771,-0.247638268089
ACH-000773,-1.12281169857
ACH-000776,-0.771559775552
ACH-000777,-0.0700051155205
ACH-000778,-0.0136102053931
ACH-000781,-0.345617872567
ACH-000782,0.265987147413
ACH-000783,-0.221599786229
ACH-000784,-0.291579499904
ACH-000785,-0.311068449847
ACH-000787,-0.24321664480900002
ACH-000788,-0.29051559866
ACH-000791,-0.214587385149
ACH-000792,-0.334678258948
ACH-000794,-0.181663048321
ACH-000796,-0.268115884191
ACH-000799,-0.987020675896
ACH-000800,-0.138040974708
ACH-000802,-0.276229085763
ACH-000804,-0.583738462886
ACH-000805,-1.16088697339
ACH-000809,-0.31471588432500003
ACH-000810,-0.32501879308000003
ACH-000811,-0.357412791053
ACH-000817,0.17900514590999997
ACH-000819,-0.141367511631
ACH-000820,-0.26800998133000004
ACH-000821,-0.0157260538856
ACH-000822,-0.469156362944
ACH-000823,-0.158056068084
ACH-000824,0.0318616880289
ACH-000827,-1.2600899347399999
ACH-000829,-0.977774632667
ACH-000831,-0.0218718760648
ACH-000832,-0.17240450063299997
ACH-000833,-0.338031483657
ACH-000834,-0.109427567458
ACH-000835,-0.155796718552
ACH-000836,-0.13000143902
ACH-000837,-0.297584263481
ACH-000838,-1.46084648373
ACH-000839,-0.394856781672
ACH-000840,-0.010539231852799999
ACH-000841,-0.268697306999
ACH-000843,-0.0813367312994
ACH-000846,-0.0835645958764
ACH-000847,-0.035313530467
ACH-000848,-0.208744786223
ACH-000849,-0.37732235374399997
ACH-000851,-0.042783118432800006
ACH-000855,-0.173066744931
ACH-000856,-1.00284523605
ACH-000858,-0.324515519811
ACH-000859,-0.422981078906
ACH-000861,-0.303835988828
ACH-000862,-0.346748711728
ACH-000865,-0.169943987688
ACH-000866,-0.26574928392499997
ACH-000867,-0.228485367005
ACH-000869,-0.0696469736894
ACH-000872,-0.0463030670063
ACH-000873,0.190951534129
ACH-000876,-0.17380069688900002
ACH-000878,0.472190623879
ACH-000880,-0.993900564985
ACH-000881,-1.29125947676
ACH-000882,-0.867963391195
ACH-000884,-0.0788251992913
ACH-000885,-1.0965370454
ACH-000887,-0.40806199668300003
ACH-000888,-0.17415950127799998
ACH-000889,-0.09716705892449999
ACH-000890,-0.136888340468
ACH-000896,-0.239381152947
ACH-000898,-1.28643089136
ACH-000900,-0.429222027875
ACH-000901,-0.43126072274800004
ACH-000905,-0.06447609855229999
ACH-000906,-0.404994265096
ACH-000907,-0.581228288139
ACH-000910,-0.178986678838
ACH-000911,-0.23258858483800002
ACH-000912,-0.0884785723837
ACH-000913,-0.212598332689
ACH-000915,-0.504891665652
ACH-000916,-0.012914525070700001
ACH-000917,-0.239018559732
ACH-000921,-0.159428896831
ACH-000924,-0.121166620748
ACH-000926,-0.195513568365
ACH-000928,-0.234397422713
ACH-000929,-0.145751651726
ACH-000932,-1.04452073328
ACH-000935,-1.50691485711
ACH-000936,0.0218119618811
ACH-000937,-0.0359918225326
ACH-000938,-1.05913253723
ACH-000939,0.120844914522
ACH-000941,-0.249289590436
ACH-000943,-0.8374920902770001
ACH-000946,-0.910900832113
ACH-000947,-1.01555389571
ACH-000948,-0.948155403429
ACH-000950,-0.720969280414
ACH-000953,0.263072458646
ACH-000957,-0.864383338412
ACH-000958,-0.47435975955
ACH-000960,-1.21934033936
ACH-000963,-0.72149880671
ACH-000968,-1.37990226296
ACH-000969,0.0707286905902
ACH-000973,-0.299435556559
ACH-000974,-1.01149781736
ACH-000975,-0.40210018476899995
ACH-000976,-0.32446182196400003
ACH-000978,0.171839752326
ACH-000980,-0.265062650676
ACH-000984,-0.700942384228
ACH-000986,-0.12735263713300002
ACH-000988,-0.289360415746
ACH-000993,-1.06597808479
ACH-000994,0.039330681684199995
ACH-000996,-0.0648530540248
ACH-001001,-0.305303650692
ACH-001020,-0.456751451614
ACH-001028,-0.311031913476
ACH-001031,-0.950395795829
ACH-001038,-0.225988082816
ACH-001048,-0.25750134614
ACH-001050,-1.4462041774899999
ACH-001053,-0.358998359986
ACH-001054,-0.988561528981
ACH-001061,-0.268539020734
ACH-001067,-1.04725431847
ACH-001075,-0.807467219754
ACH-001096,-1.4669067125100002
ACH-001128,-0.40886256374200003
ACH-001134,-1.14829963595
ACH-001151,-0.387210743912
ACH-001163,-0.12966359007
ACH-001164,-0.98513026704
ACH-001173,-0.196458552945
ACH-001183,-0.6032193929940001
ACH-001184,-0.856215912314
ACH-001190,-0.367418717118
ACH-001192,0.0782837683772
ACH-001193,-0.173143659128
ACH-001196,0.464627597016
ACH-001197,0.0072499301259900005
ACH-001205,-0.571438335782
ACH-001211,-0.881752466693
ACH-001212,-0.631974208234
ACH-001228,-0.163452836083
ACH-001232,-0.481132807601
ACH-001239,-1.51707972086
ACH-001274,-1.15805925713
ACH-001275,-0.691745830741
ACH-001277,-0.10692670174499999
ACH-001278,-0.9370941068790001
ACH-001280,-0.6485448140119999
ACH-001283,-0.501594926778
ACH-001289,-1.13789961389
ACH-001295,-1.1147530212799999
ACH-001300,-0.684750032602
ACH-001301,-0.659062254921
ACH-001302,-0.6163538422820001
ACH-001303,-0.12321885884000001
ACH-001306,-0.382831664353
ACH-001318,-0.0152696606124
ACH-001322,-0.07663587087189999
ACH-001328,-0.17621452663800002
ACH-001332,0.264136811891
ACH-001333,-0.32652541896
ACH-001336,-0.234741781688
ACH-001340,-0.28095985833
ACH-001346,-0.21141205760200002
ACH-001353,-0.340517458264
ACH-001354,0.20566947232000002
ACH-001367,0.198297014577
ACH-001368,-0.21354076039900002
ACH-001374,-0.554526541425
ACH-001375,-0.209563705504
ACH-001377,-1.16004996448
ACH-001380,-0.154024557008
ACH-001391,-0.353052020611
ACH-001407,-0.321843786287
ACH-001408,-0.136647346196
ACH-001413,-0.7100509964849999
ACH-001430,-0.617890530287
ACH-001431,-0.841308384636
ACH-001450,0.08241351794599999
ACH-001496,-0.237983910296
ACH-001500,-0.0720902748188
ACH-001521,-0.009205927086350001
ACH-001523,-0.137566133228
ACH-001532,-1.0053350755600001
ACH-001536,-0.47707117345
ACH-001550,-0.138087396381
ACH-001552,-0.180136566023
ACH-001554,-0.761181583167
ACH-001645,-1.03530690652
ACH-001654,0.012628907758599999
ACH-001715,-0.242916690823
ACH-001735,-0.0159042371104
ACH-001736,-0.278456179408
ACH-001737,0.317672221347
ACH-001740,-0.53778917189
ACH-001745,-0.52028114202
ACH-001750,-0.0638535963265
ACH-001765,-0.277723693865
ACH-001956,-0.464145087112
ACH-001957,-1.54046796198
