,RHBDF2 (79651)
ACH-000004,-0.0574338135444
ACH-000007,-0.19145346519900003
ACH-000009,-0.35048929479400004
ACH-000011,-0.155685741069
ACH-000012,-0.183885662181
ACH-000013,-0.22323835361299998
ACH-000014,-0.227631586909
ACH-000015,-0.108851482991
ACH-000017,-0.36971892218900004
ACH-000018,-0.154960671882
ACH-000019,-0.197752953274
ACH-000021,-0.329536677071
ACH-000022,-0.299569552542
ACH-000025,-0.162178081118
ACH-000028,-0.17279200478300002
ACH-000030,-0.263046904001
ACH-000035,-0.218365867703
ACH-000036,-0.349803814903
ACH-000037,-0.218463746842
ACH-000039,-0.103090518664
ACH-000040,-0.268174838141
ACH-000041,-0.28657791637200003
ACH-000042,-0.414384376674
ACH-000045,-0.34812697962
ACH-000047,-0.13766020449000002
ACH-000052,0.019337358235
ACH-000053,-0.151421880879
ACH-000054,-0.23309631218000001
ACH-000055,-0.0900792934574
ACH-000060,-0.29362868613000004
ACH-000067,-0.27095723023
ACH-000070,-0.159253487751
ACH-000075,-0.200061597396
ACH-000078,-0.342232373612
ACH-000082,-0.47440422959
ACH-000085,-0.37054171785800005
ACH-000086,-0.24728828398299998
ACH-000087,-0.347466083
ACH-000092,-0.0459020576028
ACH-000095,-0.242846396809
ACH-000097,-0.31270329324499996
ACH-000098,-0.09832330960550001
ACH-000099,-0.513983754284
ACH-000108,-0.259317950537
ACH-000113,-0.23961063545699998
ACH-000115,-0.26915033513500003
ACH-000116,-0.40364079449600004
ACH-000118,-0.144502969116
ACH-000120,-0.5962695326990001
ACH-000123,-0.0881301580333
ACH-000127,-0.49152722314900005
ACH-000128,-0.203924978043
ACH-000132,-0.217792661395
ACH-000133,-0.21150378488899998
ACH-000137,-0.166939720231
ACH-000138,-0.175996483566
ACH-000142,-0.5443666757069999
ACH-000143,-0.20573821628800001
ACH-000146,-0.206904169019
ACH-000148,-0.35677465829300004
ACH-000150,-0.323872078847
ACH-000152,-0.394192810721
ACH-000153,0.053634104188
ACH-000159,-0.321989201699
ACH-000160,-0.174519634337
ACH-000163,-0.0504823363505
ACH-000167,-0.105566034026
ACH-000168,-0.317101396598
ACH-000169,-0.174381760807
ACH-000178,-0.241898154185
ACH-000182,-0.278529725754
ACH-000183,-0.140904207383
ACH-000188,-0.290777990978
ACH-000189,-0.185090886283
ACH-000190,-0.22778816113000003
ACH-000198,-0.0882529015362
ACH-000204,-0.148761295336
ACH-000206,-0.173300295417
ACH-000207,-0.183255122303
ACH-000211,-0.228907137268
ACH-000215,-0.423607580987
ACH-000221,-0.41721404764700004
ACH-000222,-0.262605084246
ACH-000223,-0.35972235984300005
ACH-000226,-0.18159100194699998
ACH-000227,-0.38573596708999996
ACH-000228,-0.291435691302
ACH-000231,-0.286570374069
ACH-000232,-0.18249961234200002
ACH-000233,-0.304312398533
ACH-000234,-0.253811927015
ACH-000235,-0.21946516600000002
ACH-000237,-0.334406589293
ACH-000238,-0.38390770654600004
ACH-000243,-0.24218210910100002
ACH-000244,0.0192977604258
ACH-000246,-0.30136666575300003
ACH-000248,-0.435893146633
ACH-000250,-0.313531106649
ACH-000251,-0.438126526778
ACH-000253,-0.252150966699
ACH-000255,-0.34175061264300005
ACH-000256,-0.326987477352
ACH-000257,-0.310243630027
ACH-000258,-0.175198571165
ACH-000259,-0.268904180609
ACH-000260,-0.299939972635
ACH-000261,-0.39512346021399997
ACH-000262,-0.104905332184
ACH-000263,-0.129364342601
ACH-000264,-0.287751945869
ACH-000265,-0.08345316111539999
ACH-000266,-0.191217335309
ACH-000272,-0.128403161657
ACH-000273,-0.16675060816
ACH-000274,-0.364553057374
ACH-000277,-0.38623753303099995
ACH-000278,-0.299094974674
ACH-000279,-0.22787701863
ACH-000280,-0.0937472752991
ACH-000281,-0.395970819193
ACH-000288,-0.315638302503
ACH-000291,-0.293071357938
ACH-000293,-0.192759565449
ACH-000294,-0.142801442145
ACH-000295,-0.418077139783
ACH-000296,-0.343380337812
ACH-000302,-0.223140371711
ACH-000304,0.0163907122205
ACH-000307,-0.250443131155
ACH-000308,-0.0889404354851
ACH-000310,-0.351052303327
ACH-000311,-0.0530278027641
ACH-000312,-0.243780561633
ACH-000315,-0.141107645931
ACH-000316,-0.25613571995
ACH-000317,-0.0815807444734
ACH-000318,-0.16291693352
ACH-000319,-0.27818536228
ACH-000320,-0.10957421729599999
ACH-000322,-0.49905459559500004
ACH-000323,-0.33004939831
ACH-000324,-0.104855339339
ACH-000329,-0.34956163393899997
ACH-000330,-0.0773683449126
ACH-000331,-0.207181143209
ACH-000332,-0.148367946506
ACH-000334,-0.254517937522
ACH-000335,-0.121665480371
ACH-000336,-0.462371536214
ACH-000337,-0.486082378035
ACH-000339,-0.20715668893199998
ACH-000341,-0.20449108274
ACH-000348,-0.23131601880199998
ACH-000350,-0.251026652216
ACH-000352,-0.315110994648
ACH-000356,-0.11197656077500001
ACH-000361,-0.34555562987099997
ACH-000362,-0.10681456437999999
ACH-000363,-0.221855797152
ACH-000364,-0.188026438746
ACH-000365,-0.11944902430500001
ACH-000366,-0.223658710498
ACH-000368,-0.10717516747400001
ACH-000374,-0.368217477897
ACH-000375,-0.028776693927599996
ACH-000376,-0.230828397461
ACH-000381,-0.0313394587476
ACH-000383,-0.250669883884
ACH-000387,-0.275552420327
ACH-000389,-0.361168668362
ACH-000390,-0.21865647222399998
ACH-000393,-0.295793184622
ACH-000395,0.08044327163239999
ACH-000397,-0.109110125026
ACH-000401,-0.20826630632100002
ACH-000402,-0.33163080518300003
ACH-000403,-0.124727966978
ACH-000404,-0.5948959337049999
ACH-000406,-0.15079322492900002
ACH-000407,-0.43673494362099996
ACH-000408,-0.00298168229034
ACH-000410,-0.24087775758699997
ACH-000411,-0.39787718739100003
ACH-000414,-0.117135514584
ACH-000415,-0.349785402626
ACH-000416,-0.390651227125
ACH-000420,-0.39870686822499996
ACH-000421,-0.234363598057
ACH-000424,-0.277554065843
ACH-000425,-0.33851155723399995
ACH-000426,-0.19697400697999998
ACH-000427,-0.6436462627
ACH-000433,-0.138482796459
ACH-000436,-0.0367691915867
ACH-000444,-0.257601900802
ACH-000445,-0.170421269664
ACH-000448,-0.234402545042
ACH-000450,-0.195136119347
ACH-000452,-0.153576249066
ACH-000454,-0.09383241107010001
ACH-000458,-0.28120971802
ACH-000459,-0.0738969364926
ACH-000460,-0.19417375701200001
ACH-000461,-0.132176769891
ACH-000463,-0.31729083539700004
ACH-000464,-0.34330752660499997
ACH-000466,-0.149876206933
ACH-000467,-0.28858362882599997
ACH-000468,-0.354436296785
ACH-000469,-0.20561355764000003
ACH-000470,-0.030774787442400003
ACH-000471,-0.12011865344799999
ACH-000472,-0.365117362131
ACH-000473,-0.20293531523400002
ACH-000475,-0.322365530575
ACH-000476,-0.301106430992
ACH-000477,-0.293244840918
ACH-000480,-0.38968125384400004
ACH-000481,-0.19143300992400003
ACH-000483,-0.18260021087099998
ACH-000484,-0.329267515722
ACH-000485,-0.194022770797
ACH-000486,-0.11674579486600001
ACH-000487,-0.21313966093199999
ACH-000488,-0.334265734757
ACH-000490,-0.28130061283700003
ACH-000491,-0.389868164301
ACH-000495,-0.09217558594820001
ACH-000496,-0.11787188356799999
ACH-000499,-0.19404126714000003
ACH-000500,-0.5319695439109999
ACH-000502,-0.29003939773299997
ACH-000503,-0.258834847967
ACH-000505,-0.257234269089
ACH-000507,-0.280065353889
ACH-000510,-0.218268060092
ACH-000511,-0.38511881312
ACH-000512,-0.190034375022
ACH-000516,-0.35734019304399994
ACH-000517,-0.296154186061
ACH-000518,-0.404136544986
ACH-000520,-0.178597574569
ACH-000521,-0.294349133262
ACH-000522,-0.133241100534
ACH-000524,-0.28917612936299997
ACH-000527,-0.33702944039399996
ACH-000528,-0.24298110299800002
ACH-000537,-0.07795156575039999
ACH-000541,-0.15394277558
ACH-000542,-0.307462265901
ACH-000544,-0.255574599729
ACH-000545,-0.20966771584600002
ACH-000547,-0.298080323866
ACH-000548,-0.263329566572
ACH-000549,-0.252740236479
ACH-000550,-0.22452669683899998
ACH-000552,-0.09734796380289999
ACH-000556,-0.35259527521399997
ACH-000557,-0.043743790859500004
ACH-000570,-0.19706656900800001
ACH-000571,-0.344642570692
ACH-000573,-0.18350918017200002
ACH-000576,-0.41234878209200004
ACH-000580,-0.597835957533
ACH-000584,-0.220369936871
ACH-000585,-0.219176731816
ACH-000588,-0.221344201085
ACH-000589,-0.251471468941
ACH-000591,-0.512741981021
ACH-000593,-0.255611140402
ACH-000600,-0.18808993989999997
ACH-000601,-0.303197394171
ACH-000604,-0.08753318869589999
ACH-000605,-0.229978321402
ACH-000606,-0.24703875085299998
ACH-000608,-0.282589158607
ACH-000614,-0.245467214417
ACH-000616,-0.43177170043700003
ACH-000618,-0.18909761088100002
ACH-000619,-0.204483592202
ACH-000620,-0.252410492929
ACH-000621,-0.42656136438500003
ACH-000622,-0.384431703683
ACH-000623,-0.21152378790999998
ACH-000624,-0.39097238855099997
ACH-000627,-0.158468756257
ACH-000630,-0.152103342259
ACH-000632,-0.308606635113
ACH-000633,-0.390479019356
ACH-000637,-0.393101759732
ACH-000638,-0.19423753695700002
ACH-000646,-0.662222609102
ACH-000647,-0.356960094181
ACH-000648,-0.032433415351299996
ACH-000649,-0.26351793530900003
ACH-000651,-0.266326432536
ACH-000652,-0.394897271957
ACH-000653,-0.22174823685400002
ACH-000657,-0.21863345010000002
ACH-000658,-0.192323410259
ACH-000661,-0.496663568261
ACH-000662,-0.5397390050750001
ACH-000663,-0.239721958236
ACH-000665,-0.234513249413
ACH-000671,-0.217577518972
ACH-000673,-0.345778489717
ACH-000676,-0.48910468893
ACH-000677,-0.051223723648
ACH-000681,-0.158618741756
ACH-000682,-0.37562376662
ACH-000683,-0.08737748084830001
ACH-000684,-0.362449728868
ACH-000688,-0.232725017066
ACH-000693,-0.161797720113
ACH-000694,-0.180492800359
ACH-000695,-0.271757396266
ACH-000696,-0.287796488372
ACH-000697,-0.253025197532
ACH-000699,-0.253155781513
ACH-000701,-0.290807921998
ACH-000706,-0.239566388459
ACH-000711,-0.35230611258100003
ACH-000713,-0.18673183250199998
ACH-000714,-0.51702029107
ACH-000718,-0.0338209765576
ACH-000720,-0.40459753132
ACH-000721,-0.12511471824
ACH-000724,-0.338286632312
ACH-000725,-0.259923689216
ACH-000732,-0.0876326616519
ACH-000734,-0.07802944864969999
ACH-000735,-0.207093177386
ACH-000736,-0.21647752321199998
ACH-000738,-0.33012685223099997
ACH-000746,-0.0591872938069
ACH-000747,-0.130985920585
ACH-000748,-0.20620244644000002
ACH-000753,-0.186034206295
ACH-000756,-0.25008861231
ACH-000757,-0.0742630081458
