,ISL1 (3670)
ACH-000004,0.026570520955900002
ACH-000007,0.134648044657
ACH-000009,-0.0292040263118
ACH-000011,-0.0798834861471
ACH-000012,-0.0524706708802
ACH-000013,0.0672098367778
ACH-000014,-0.18855722017
ACH-000015,-0.63178959293
ACH-000017,-0.043426407275199995
ACH-000018,-0.0764895027604
ACH-000019,0.192675663615
ACH-000021,-0.227177470646
ACH-000022,0.041339068886
ACH-000025,0.122571843341
ACH-000028,0.128016140274
ACH-000030,-0.0410205665666
ACH-000035,0.00941329779671
ACH-000036,0.0176995815878
ACH-000037,-0.253833759655
ACH-000039,0.200306104564
ACH-000040,0.0118792061137
ACH-000041,0.0666966652604
ACH-000042,-0.043424077247900005
ACH-000045,0.06836170503689999
ACH-000047,-0.14748288976399998
ACH-000052,-0.0677110610236
ACH-000053,-0.0540784550864
ACH-000054,-0.121580252149
ACH-000055,0.617169551682
ACH-000060,-0.0973957592444
ACH-000067,0.10573339111999999
ACH-000070,0.328384883498
ACH-000075,0.133875866181
ACH-000078,-1.00240758068
ACH-000082,-0.22032668353300003
ACH-000085,-0.283076042777
ACH-000086,0.0206456763173
ACH-000087,0.0835156264028
ACH-000092,-0.026083702841
ACH-000095,-0.0217969653666
ACH-000097,0.130232007085
ACH-000098,-0.137690629279
ACH-000099,-1.0132770183700002
ACH-000108,-0.031107898533400003
ACH-000113,0.114299019929
ACH-000115,-0.043863036425700004
ACH-000116,0.09635526722610001
ACH-000118,-0.040098356672699995
ACH-000120,-0.453142067643
ACH-000123,0.0850259401001
ACH-000127,0.0331837900959
ACH-000128,0.14650795736400002
ACH-000132,-0.061450799952499996
ACH-000133,0.09417480668539999
ACH-000137,-0.0992216802768
ACH-000138,0.129084097984
ACH-000142,0.0148879560339
ACH-000143,-0.022387553932500002
ACH-000146,0.0683910927667
ACH-000148,0.07598223852699999
ACH-000150,0.0384047031008
ACH-000152,0.12216271496400001
ACH-000153,-0.07294513156839999
ACH-000159,-0.10898169122300001
ACH-000160,0.16496202460599999
ACH-000163,-0.227709563815
ACH-000167,0.0718870186755
ACH-000168,0.26856783155200004
ACH-000169,-0.000253346871195
