,PES1 (23481)
ACH-000169,-0.9061592712729999
ACH-000178,-0.8408019741
ACH-000182,-0.95643208312
ACH-000183,-1.0413007768200002
ACH-000188,-0.988446173986
ACH-000189,-1.16601612393
ACH-000190,-1.0579584172499998
ACH-000198,-0.796675925246
ACH-000204,-1.11581954829
ACH-000206,-0.949246457636
ACH-000207,-0.811470084254
ACH-000211,-0.9708877290919999
ACH-000215,-1.14001862874
ACH-000221,-1.47472564678
ACH-000222,-0.699244962836
ACH-000223,-1.03164961634
ACH-000226,-1.0270707567200001
ACH-000227,-0.841651199953
ACH-000228,-0.9581168096639999
ACH-000231,-1.41599758907
ACH-000232,-1.1953597982700002
ACH-000233,-0.820445655388
ACH-000234,-1.09379270242
ACH-000235,-1.11754587854
ACH-000237,-0.971311501697
ACH-000238,-0.777720533339
ACH-000243,-0.837581624236
ACH-000244,-1.2437966055
ACH-000246,-0.934090351625
ACH-000248,-0.8430492197239999
ACH-000250,-1.2461943035299998
ACH-000251,-1.0210936314
ACH-000253,-1.00531011551
ACH-000255,-1.11306503821
ACH-000256,-1.09068248741
ACH-000257,-0.6714369201610001
ACH-000258,-1.4090359755500002
ACH-000259,-0.821812704636
ACH-000260,-0.89774343614
ACH-000261,-0.961155791986
ACH-000262,-0.9177322483299999
ACH-000263,-0.9888033347830001
ACH-000264,-1.0507695297
ACH-000265,-0.986311518734
ACH-000266,-1.0802793558900001
ACH-000272,-1.27534284895
ACH-000273,-0.917415013358
ACH-000274,-1.28417682566
ACH-000277,-1.05047562449
ACH-000278,-1.11820543274
ACH-000279,-0.864427339904
ACH-000280,-1.26092226997
ACH-000281,-1.066736651
ACH-000288,-1.00351226111
ACH-000291,-0.931794286107
ACH-000293,-1.16743842407
ACH-000294,-0.7551415729440001
ACH-000295,-0.842707262173
ACH-000296,-1.1114403857600001
ACH-000302,-1.22529027875
ACH-000304,-0.431672780378
ACH-000307,-0.813832086515
ACH-000308,-0.987004471702
ACH-000310,-1.1694658175700001
ACH-000311,-0.748570264348
ACH-000312,-0.8751988933949999
ACH-000315,-0.8317901733959999
ACH-000316,-1.18341139064
ACH-000317,-0.671385631575
ACH-000318,-0.8660695172399999
ACH-000319,-0.9750122410519999
ACH-000320,-0.8167805450660001
ACH-000322,-0.969087007237
ACH-000323,-1.0806401405700001
ACH-000324,-0.856187065748
ACH-000329,-0.986134817235
ACH-000330,-1.1873588641600001
ACH-000331,-1.06300408312
ACH-000332,-1.11132005016
ACH-000334,-0.7999999888179999
ACH-000335,-1.1078699118000002
ACH-000336,-0.888665033248
ACH-000337,-0.977012455477
ACH-000339,-1.07473475751
ACH-000341,-1.1125116515
ACH-000348,-1.08197346267
ACH-000350,-1.4532485120299998
ACH-000352,-1.1221494602700002
ACH-000356,-1.12947857085
ACH-000361,-0.90794825244
ACH-000362,-1.05235658594
ACH-000363,-1.10904728437
ACH-000364,-1.15798011565
ACH-000365,-0.857058080231
ACH-000366,-0.864140290532
ACH-000368,-1.06681561392
ACH-000374,-0.439570717845
ACH-000375,-1.0635049056499999
ACH-000376,-0.8800714929469999
ACH-000381,-0.9957105401880001
ACH-000383,-1.12109296597
ACH-000387,-1.0101575876200002
ACH-000389,-1.04028877629
ACH-000390,-1.36720543571
ACH-000393,-0.5591044534790001
ACH-000395,-1.30154358435
ACH-000397,-0.9130968562430001
ACH-000401,-0.924643509392
ACH-000402,-0.951989365658
ACH-000403,-1.27584188988
ACH-000404,-0.9239720273819999
ACH-000406,-0.890195607335
ACH-000407,-1.2465189497600002
ACH-000408,-1.25562451653
ACH-000410,-0.9400248438869999
ACH-000411,-1.03696541468
ACH-000414,-0.7560634564290001
ACH-000415,-0.718438364371
ACH-000416,-1.1708888104100001
ACH-000420,-1.2267045975700002
ACH-000421,-1.0557108101000001
ACH-000424,-0.9633109597570001
ACH-000425,-1.04385493019
ACH-000426,-0.772506293907
ACH-000427,-1.33874561126
ACH-000433,-1.10222885303
ACH-000436,-1.07192641979
ACH-000444,-1.05706109081
ACH-000445,-1.20237811616
ACH-000448,-0.9839269454189999
ACH-000450,-0.888573498238
ACH-000452,-0.925458306654
ACH-000454,-1.21949506572
ACH-000458,-0.9776363288269999
ACH-000459,-0.630143406448
ACH-000460,-0.9502938415109999
ACH-000461,-1.19072791884
ACH-000463,-1.14081163501
ACH-000464,-1.19943760316
ACH-000466,-0.9873546441150001
ACH-000467,-0.9480435531370001
ACH-000468,-1.16222154469
ACH-000469,-1.13635295421
ACH-000470,-1.2366384346600001
ACH-000471,-1.17243708824
ACH-000472,-1.0235440752
ACH-000473,-0.764132101914
ACH-000475,-1.18275114003
ACH-000476,-0.801551638019
ACH-000477,-1.0261658703399998
ACH-000480,-1.1102979008299998
ACH-000481,-0.956000697483
ACH-000483,-1.16245935496
ACH-000484,-1.25492536782
ACH-000485,-1.18230659142
ACH-000486,-0.8741969377680001
ACH-000487,-0.8464572304719999
ACH-000488,-0.840183951073
ACH-000490,-1.12861357374
ACH-000491,-1.06248428698
ACH-000495,-0.744423439406
ACH-000496,-0.940972361037
ACH-000499,-0.914318606542
ACH-000500,-1.5341460293200002
ACH-000502,-0.872320647919
ACH-000503,-0.519092355549
ACH-000505,-1.29342813006
ACH-000507,-0.791107670091
ACH-000510,-1.1771106053
ACH-000511,-0.905986881201
ACH-000512,-1.02860298059
ACH-000516,-0.9086987720190001
ACH-000517,-1.19693574825
ACH-000518,-0.929133290646
ACH-000520,-1.18717730954
ACH-000521,-0.749440699056
ACH-000522,-1.04500465432
ACH-000524,-1.06959417316
ACH-000527,-0.927779446076
ACH-000528,-0.816905591169
ACH-000537,-1.09720745355
ACH-000541,-1.60598774583
ACH-000542,-1.19867371057
ACH-000544,-0.8327391251899999
ACH-000545,-0.8542680569230001
ACH-000547,-1.08037916441
ACH-000548,-1.0432873235
ACH-000549,-0.914835978929
ACH-000550,-1.0343621204200002
ACH-000552,-0.972628801721
ACH-000556,-1.03523491787
ACH-000557,-0.9827229673100001
ACH-000570,-0.8895819051389999
ACH-000571,-1.16227322938
ACH-000573,-0.9044813317829999
ACH-000576,-0.671499168627
ACH-000580,-0.561297485096
ACH-000584,-1.20235169651
ACH-000585,-0.658495763123
ACH-000588,-0.788625784505
ACH-000589,-0.862637155947
ACH-000591,-0.8606195570890001
ACH-000593,-0.9230709767190001
ACH-000600,-1.17599343375
ACH-000601,-1.1102042611399998
ACH-000604,-0.951070415299
ACH-000605,-1.30709233059
ACH-000606,-0.900241045378
ACH-000608,-1.41259971664
ACH-000614,-0.746626869814
ACH-000616,-1.1541213747799999
ACH-000618,-0.903566237072
ACH-000619,-1.1076332779
ACH-000620,-0.7513578412749999
ACH-000621,-1.0205591533
ACH-000622,-1.0014241523
ACH-000623,-0.966066169313
ACH-000624,-1.0993139307200002
ACH-000627,-1.00950518627
ACH-000630,-0.9664643855830001
ACH-000632,-1.1841966228299998
ACH-000633,-1.0818555056
ACH-000637,-1.01120969723
ACH-000638,-0.8080920799310001
ACH-000646,-1.06470121024
ACH-000647,-1.0380655513500001
ACH-000648,-0.8425044086460001
ACH-000649,-0.975554680438
ACH-000651,-0.7620577809319999
ACH-000652,-0.923827137293
ACH-000653,-1.02127029013
ACH-000657,-1.1081589364
ACH-000658,-0.928945509108
ACH-000661,-0.636508974651
ACH-000662,-0.8843469775570001
ACH-000663,-0.768379511188
ACH-000665,-0.9703718686949999
ACH-000671,-1.00865541948
ACH-000673,-0.9267774011200001
ACH-000676,-0.86495532205
ACH-000677,-1.2459770075399998
ACH-000681,-0.99211864137
ACH-000682,-1.04857822418
ACH-000683,-0.901009910904
ACH-000684,-0.912933642797
ACH-000688,-0.925436342141
ACH-000693,-1.20166875242
ACH-000694,-1.1288438847700002
ACH-000695,-1.0011404656
ACH-000696,-1.2784420136
ACH-000697,-1.06085834369
ACH-000699,-0.692720909332
ACH-000701,-1.0932693208700002
ACH-000706,-0.8764934448989999
ACH-000711,-1.0429151884399999
ACH-000713,-1.0402133604700001
ACH-000714,-1.0774780248
ACH-000718,-1.0620364093299999
ACH-000720,-1.05071194988
ACH-000721,-1.5458114994799999
ACH-000724,-0.7979458047619999
ACH-000725,-1.05549765681
ACH-000732,-1.02216213215
ACH-000734,-0.986091475017
ACH-000735,-1.17004035328
ACH-000736,-0.894739662719
ACH-000738,-0.957991428615
ACH-000746,-0.8773730487870001
ACH-000747,-0.992130501683
ACH-000748,-1.1508523780700002
ACH-000753,-0.896931001392
ACH-000756,-1.40822904866
ACH-000757,-1.27892933179
ACH-000758,-1.1700132757
ACH-000760,-1.13464900208
ACH-000763,-0.9678613037289999
ACH-000764,-1.06715397891
ACH-000765,-0.902739836259
ACH-000766,-1.05599354828
ACH-000767,-1.12954705244
ACH-000768,-0.9622652091
ACH-000769,-1.0060928229100001
ACH-000770,-1.1004465434000001
ACH-000771,-0.927439604509
ACH-000773,-1.2490355978399998
ACH-000776,-1.10420716895
ACH-000777,-0.910983136073
ACH-000778,-0.8874690797299999
ACH-000781,-1.18180548896
ACH-000782,-0.9931131397499999
ACH-000783,-0.998023363497
ACH-000784,-1.03964622541
ACH-000785,-0.748076390323
ACH-000787,-1.03779956954
ACH-000788,-1.12969432549
ACH-000791,-1.007051738
ACH-000792,-1.06469217615
ACH-000794,-0.832019082693
ACH-000796,-1.07000184491
ACH-000799,-1.1129593916
ACH-000800,-1.16582825877
ACH-000802,-0.903833285299
ACH-000804,-1.0214547353899999
ACH-000805,-1.1574043608600002
ACH-000809,-1.01715050475
ACH-000810,-0.598409443391
ACH-000811,-0.96605874119
ACH-000817,-0.86299864287
ACH-000819,-1.13617732855
ACH-000820,-1.07149218177
ACH-000821,-0.9379485655740001
ACH-000822,-0.9154201526119999
ACH-000823,-1.00316731134
ACH-000824,-1.0661597761
ACH-000827,-1.0788887650399999
ACH-000829,-1.00887941035
ACH-000831,-0.934057217064
ACH-000832,-1.14052783304
ACH-000833,-0.87580421424
ACH-000834,-0.795914543275
ACH-000835,-1.13265135803
ACH-000836,-0.994754522669
ACH-000837,-0.949421739378
ACH-000838,-0.706622402508
ACH-000839,-1.24887149793
ACH-000840,-0.969657228636
ACH-000841,-0.984338946699
ACH-000843,-1.00633320731
ACH-000846,-1.39279427282
ACH-000847,-1.01654111039
ACH-000848,-1.19640701001
ACH-000849,-0.913842603902
ACH-000851,-0.747437057829
ACH-000855,-1.0072165321200002
ACH-000856,-1.0427364247700002
ACH-000858,-0.8844109952079999
ACH-000859,-1.3938917829799997
ACH-000861,-0.9768535586820001
ACH-000862,-0.974897597186
ACH-000865,-1.1755074890600001
ACH-000866,-1.0219288799200001
ACH-000867,-1.2645193835100002
ACH-000869,-1.03878527839
ACH-000872,-1.06125506068
ACH-000873,-1.10318826643
ACH-000876,-0.8235432461579999
ACH-000878,-1.4758311174599998
ACH-000880,-0.808175755501
ACH-000881,-0.784249197306
ACH-000882,-0.889149324807
ACH-000884,-1.16454450409
ACH-000885,-0.949661666294
ACH-000887,-1.15703360309
ACH-000888,-1.15186235509
ACH-000889,-0.696708585859
ACH-000890,-1.07993716245
ACH-000896,-1.08654324138
ACH-000898,-0.826021619853
ACH-000900,-1.0843025261900001
ACH-000901,-1.14440258789
ACH-000905,-0.9782248824650001
ACH-000906,-1.14107052606
ACH-000907,-1.00723751099
ACH-000910,-0.7635287580779999
ACH-000911,-0.99458698195
ACH-000912,-1.04252180406
ACH-000913,-0.897571199138
ACH-000915,-1.16211523924
ACH-000916,-1.34319834644
ACH-000917,-1.04761737204
ACH-000921,-0.802901280081
ACH-000924,-1.21878604096
ACH-000926,-1.2886883053799998
ACH-000928,-0.9749527487459999
ACH-000929,-1.0607340975
ACH-000932,-0.813619005677
ACH-000935,-1.17944573793
ACH-000936,-0.7903246893889999
ACH-000937,-0.955181898508
ACH-000938,-1.1282990281299998
ACH-000939,-0.945036153915
ACH-000941,-0.889403426163
ACH-000943,-0.9875372653899999
ACH-000946,-0.795517408481
ACH-000947,-0.9104858202700001
ACH-000948,-0.830703483696
ACH-000950,-0.9393101831910001
ACH-000953,-1.09304250107
ACH-000957,-1.0918286372600001
ACH-000958,-0.8905567268950001
ACH-000960,-1.13082200279
ACH-000963,-1.43178139337
ACH-000968,-0.791360462923
ACH-000969,-1.06440409796
ACH-000973,-1.1179874181799998
ACH-000974,-1.17651155088
ACH-000975,-1.05354278864
ACH-000976,-0.879457604218
ACH-000978,-1.1897756207899999
ACH-000980,-0.939581228386
ACH-000984,-0.910858817022
ACH-000986,-0.85259506028
ACH-000988,-0.9864070240799999
ACH-000993,-0.9947586159209999
ACH-000994,-1.1281849682
ACH-000996,-0.9465368355310001
ACH-001001,-1.1786114964
ACH-001020,-1.0953798182799999
ACH-001028,-1.2994866546600001
ACH-001031,-0.845788637389
ACH-001038,-1.06636561095
ACH-001048,-1.09715349043
ACH-001050,-0.994893358247
ACH-001053,-1.1331724738700002
ACH-001054,-0.9609638460700001
ACH-001061,-0.9278401341670001
ACH-001067,-1.0332862836399999
ACH-001075,-1.25123458885
ACH-001096,-1.0703848473100002
ACH-001128,-1.23514215716
ACH-001134,-0.9655159219130001
ACH-001151,-0.617892993227
ACH-001163,-1.3475020661500001
ACH-001164,-0.984184637709
ACH-001173,-1.12890180374
ACH-001183,-0.943532099905
ACH-001184,-0.713406923373
ACH-001190,-1.2237516379
ACH-001192,-0.906153915847
ACH-001193,-1.12800178313
ACH-001196,-0.951443895361
ACH-001197,-0.8988129885189999
ACH-001205,-0.975511913398
ACH-001211,-1.11061796274
ACH-001212,-1.19265756371
ACH-001228,-1.19172555719
ACH-001232,-1.08933272766
ACH-001239,-0.9168761887379999
ACH-001274,-1.4451827225
ACH-001275,-1.2633044527700001
ACH-001277,-1.25916651544
ACH-001278,-1.03547058621
ACH-001280,-0.986006546453
ACH-001283,-1.00849075485
ACH-001289,-1.05055041905
ACH-001295,-1.2160612467299998
ACH-001300,-1.1119926318
ACH-001301,-1.07661868858
ACH-001302,-1.02478144346
ACH-001303,-1.28841333892
ACH-001306,-1.1368133634200002
ACH-001318,-1.10139535808
ACH-001322,-1.08272463293
ACH-001328,-1.05822106893
ACH-001332,-1.2013152520000001
ACH-001333,-0.904136145394
ACH-001336,-1.0931017327700001
ACH-001340,-1.08127942195
ACH-001346,-1.03148012668
ACH-001353,-1.0713631420899998
ACH-001354,-1.2916170955600002
ACH-001367,-1.0116425899200001
ACH-001368,-1.0862680011499999
ACH-001374,-1.10322184238
ACH-001375,-1.27965393559
ACH-001377,-0.859158181197
ACH-001380,-1.0147107740799999
ACH-001391,-1.1856529539799998
ACH-001407,-1.29370589902
ACH-001408,-1.12337634861
ACH-001413,-0.982083284818
ACH-001430,-1.2172485711299998
ACH-001431,-0.797288707775
ACH-001450,-1.0583897747700002
ACH-001496,-1.11641234858
ACH-001500,-1.02743724451
ACH-001521,-1.19526720764
ACH-001523,-0.7710058528820001
ACH-001532,-0.859486528746
ACH-001536,-1.06009673126
ACH-001550,-1.32147947299
ACH-001552,-1.1156702001899998
ACH-001554,-1.11169127933
ACH-001645,-0.987784119579
ACH-001654,-0.948016848187
ACH-001715,-1.00375303952
ACH-001735,-0.995675850869
ACH-001736,-1.06682275654
ACH-001737,-1.00080236766
ACH-001740,-0.840262868064
ACH-001745,-0.933507829904
ACH-001750,-0.8626045052700001
ACH-001765,-1.16161439539
ACH-001956,-1.0266410435299997
ACH-001957,-1.03634101076
