,RPSA (3921)
ACH-000004,-1.0042440059200002
ACH-000007,-1.2503913470799999
ACH-000009,-1.15525496934
ACH-000011,-1.08104475935
ACH-000012,-1.03280803003
ACH-000013,-0.9286441307629999
ACH-000014,-0.9644599238200001
ACH-000015,-0.8986963905740001
ACH-000017,-1.0075992899700001
ACH-000018,-1.04459372433
ACH-000019,-0.492740870532
ACH-000021,-1.0950589412
ACH-000022,-0.916785990337
ACH-000025,-0.949891095183
ACH-000028,-0.809791768478
ACH-000030,-0.986666028545
ACH-000035,-0.912693614105
ACH-000036,-1.0839702579600001
ACH-000037,-0.8362600440960001
ACH-000039,-0.79959088003
ACH-000040,-0.9929145872799998
ACH-000041,-0.9170690336660001
ACH-000042,-1.04024023185
ACH-000045,-0.994753226962
ACH-000047,-1.06491853318
ACH-000052,-1.20528890765
ACH-000053,-0.915163670387
ACH-000054,-0.978578008536
ACH-000055,-0.830220006701
ACH-000060,-1.11990433241
ACH-000067,-1.20655358016
ACH-000070,-1.00974306346
ACH-000075,-0.775248847826
ACH-000078,-1.2275288016099999
ACH-000082,-1.29838175596
ACH-000085,-0.798884863453
ACH-000086,-1.0978426794
ACH-000087,-1.11392656791
ACH-000092,-1.0672389016
ACH-000095,-0.9187870307960001
ACH-000097,-0.864514400566
ACH-000098,-1.14278935667
ACH-000099,-1.14687238269
ACH-000108,-0.917988074199
ACH-000113,-1.00211967628
ACH-000115,-1.18390531771
ACH-000116,-0.876200931569
ACH-000118,-1.0289208888099999
ACH-000120,-0.919795470878
ACH-000123,-0.9839165375069999
ACH-000127,-0.765434494781
ACH-000128,-1.16596763215
ACH-000132,-0.783155081056
ACH-000133,-1.02688831214
ACH-000137,-1.0815339177299998
ACH-000138,-1.14898500116
ACH-000142,-1.35526466961
ACH-000143,-1.30934706462
ACH-000146,-0.979863580933
ACH-000148,-0.986305291985
ACH-000150,-0.816263077868
ACH-000152,-0.889038549217
ACH-000153,-0.856411364108
ACH-000159,-0.960802776216
ACH-000160,-1.00195277548
ACH-000163,-1.07826268122
ACH-000167,-1.44472453486
ACH-000168,-0.7800711139640001
ACH-000169,-1.08170349358
ACH-000178,-0.8855287668520001
ACH-000182,-0.961963363376
ACH-000183,-0.953477580747
ACH-000188,-0.8231837229610001
ACH-000189,-0.568954148749
ACH-000190,-1.0762505846
ACH-000198,-0.916155210006
ACH-000204,-0.661057943658
ACH-000206,-0.6884633108789999
ACH-000207,-0.9564330188299999
ACH-000211,-0.924675988252
ACH-000215,-0.894781638056
ACH-000221,-0.7574201673819999
ACH-000222,-1.03916466906
ACH-000223,-0.9780009636660001
ACH-000226,-1.24417296287
ACH-000227,-0.8288059062019999
ACH-000228,-0.906457555035
ACH-000231,-0.7585511928049999
ACH-000232,-0.845784714394
ACH-000233,-1.05510461211
ACH-000234,-0.880214880274
ACH-000235,-0.9356122862890001
ACH-000237,-0.8892478900480001
ACH-000238,-1.0994818578799999
ACH-000243,-0.961394353998
ACH-000244,-1.19340465161
ACH-000246,-0.753847248359
ACH-000248,-0.61802982417
ACH-000250,-1.00839534059
ACH-000251,-0.7085485635940001
ACH-000253,-1.03758669732
ACH-000255,-0.8853802271469999
ACH-000256,-1.16500718876
ACH-000257,-1.181150299
ACH-000258,-0.916867593644
ACH-000259,-1.0650752631
ACH-000260,-1.02670214338
ACH-000261,-0.905680220803
ACH-000262,-0.933446779727
ACH-000263,-0.9054604466249999
ACH-000264,-0.921572677332
ACH-000265,-1.07074926076
ACH-000266,-0.8407745427619999
ACH-000272,-0.8287584218
ACH-000273,-1.17452039085
ACH-000274,-0.9556010541169999
ACH-000277,-0.7418302810549999
ACH-000278,-1.06109355266
ACH-000279,-0.7540398056309999
ACH-000280,-0.9781864947740001
ACH-000281,-1.2664764315
ACH-000288,-0.856577954127
ACH-000291,-0.939016286954
ACH-000293,-0.6542510300909999
ACH-000294,-0.7720577078919999
ACH-000295,-1.0819824682799999
ACH-000296,-1.4931934988799997
ACH-000302,-0.9839640600120001
ACH-000304,-1.26294711531
ACH-000307,-0.764434168161
ACH-000308,-0.8397985635230001
ACH-000310,-0.691131380861
ACH-000311,-1.29194040122
ACH-000312,-0.9348554046359999
ACH-000315,-1.12774410745
ACH-000316,-1.04922357581
ACH-000317,-1.08973453964
ACH-000318,-0.8504783277719999
ACH-000319,-1.1135097248999999
ACH-000320,-1.27903454052
ACH-000322,-1.1221224588
ACH-000323,-1.1311245600700002
ACH-000324,-0.952114033991
ACH-000329,-1.01003183653
ACH-000330,-0.8620602267899999
ACH-000331,-0.904749085177
ACH-000332,-1.02928411891
ACH-000334,-0.9133504771
ACH-000335,-1.13158262461
ACH-000336,-1.06251120699
ACH-000337,-1.1657311410299998
ACH-000339,-0.898034095662
ACH-000341,-1.2592827412
ACH-000348,-1.02903875594
ACH-000350,-0.993620367069
ACH-000352,-1.0376728689799999
ACH-000356,-1.1335110314799999
ACH-000361,-1.17329737927
ACH-000362,-0.921563685249
ACH-000363,-1.0619684927200002
ACH-000364,-0.857401323679
ACH-000365,-0.912081325619
ACH-000366,-0.905932071543
ACH-000368,-1.18068400096
ACH-000374,-0.895596739022
ACH-000375,-1.03696641793
ACH-000376,-0.977563545597
ACH-000381,-1.2562962274299998
ACH-000383,-1.05386515998
ACH-000387,-0.914990632773
ACH-000389,-1.11843454236
ACH-000390,-1.14387191173
ACH-000393,-1.1880240606899999
ACH-000395,-1.33151004523
ACH-000397,-0.914656137679
ACH-000401,-1.22046185346
ACH-000402,-0.921190138466
ACH-000403,-1.05699537313
ACH-000404,-0.750890206913
ACH-000406,-0.9645462325220001
ACH-000407,-1.0369476446700001
ACH-000408,-1.0783901496500001
ACH-000410,-0.970323246786
ACH-000411,-1.0040518559799998
ACH-000414,-1.12570236871
ACH-000415,-0.940776571407
ACH-000416,-0.83806684046
ACH-000420,-0.6950943420460001
ACH-000421,-0.769161137251
ACH-000424,-1.14862545105
ACH-000425,-1.41560562866
ACH-000426,-0.328718539795
ACH-000427,-0.704239396496
ACH-000433,-1.0099123794
ACH-000436,-0.493653997549
ACH-000444,-0.850212158124
ACH-000445,-1.26047888588
ACH-000448,-0.8632455482879999
ACH-000450,-1.43062804434
ACH-000452,-0.910976234227
ACH-000454,-0.6990711026459999
ACH-000458,-1.21814536375
ACH-000459,-0.769169658205
ACH-000460,-1.0307597813
ACH-000461,-0.961434521548
ACH-000463,-0.845545403322
ACH-000464,-0.880992939046
ACH-000466,-0.6306979787179999
ACH-000467,-0.935712800144
ACH-000468,-1.03681941216
ACH-000469,-0.898199339287
ACH-000470,-0.911510408055
ACH-000471,-0.8477642427259999
ACH-000472,-0.7758133179860001
ACH-000473,-0.889799454172
ACH-000475,-0.970979225836
ACH-000476,-1.07978875762
ACH-000477,-1.7564510600499998
ACH-000480,-1.0097212148899999
ACH-000481,-1.2479191561
ACH-000483,-1.18222586298
ACH-000484,-1.05497634566
ACH-000485,-0.7512514914569999
ACH-000486,-0.837392688279
ACH-000487,-0.916625841515
ACH-000488,-1.03691042432
ACH-000490,-1.13466250035
ACH-000491,-0.909067677793
ACH-000495,-0.834741443307
ACH-000496,-0.83809250059
ACH-000499,-1.3757478437200001
ACH-000500,-0.829979083867
ACH-000502,-0.87995113809
ACH-000503,-0.6842000998710001
ACH-000505,-0.94637717422
ACH-000507,-1.02738854302
ACH-000510,-0.85058400957
ACH-000511,-1.07033124575
ACH-000512,-1.17966066597
ACH-000516,-1.1795704557100002
ACH-000517,-0.992208865645
ACH-000518,-1.0037840329799999
ACH-000520,-1.05971075959
ACH-000521,-1.1232364939100001
ACH-000522,-0.8739027622050001
ACH-000524,-1.2592189639700002
ACH-000527,-1.04520776436
ACH-000528,-0.8977031120479999
ACH-000537,-1.0818289683700002
ACH-000541,-0.839497962764
ACH-000542,-0.892169649816
ACH-000544,-1.01160227487
ACH-000545,-0.877804628311
ACH-000547,-1.10595450111
ACH-000548,-0.959572387624
ACH-000549,-0.9979334500399999
ACH-000550,-0.869606509384
ACH-000552,-0.974204964878
ACH-000556,-1.0090744766
