,ACP6 (51205)
ACH-000004,-0.148218964769
ACH-000007,-0.081206291901
ACH-000009,-0.22186749056299998
ACH-000011,-0.18781765345100002
ACH-000012,-0.154171408757
ACH-000013,-0.042501428387
ACH-000014,-0.187306672826
ACH-000015,-0.203326609425
ACH-000017,-0.018306519222799997
ACH-000018,-0.0344848696331
ACH-000019,-0.41699395454800003
ACH-000021,-0.224666369672
ACH-000022,-0.0201890354932
ACH-000025,-0.186952824505
ACH-000028,-0.36116629914399995
ACH-000030,-0.08626501431119998
ACH-000035,-0.220793826813
ACH-000036,-0.267586318313
ACH-000037,-0.0379764208703
ACH-000039,-0.222530219503
ACH-000040,-0.013723202337799998
ACH-000041,-0.223101221272
ACH-000042,-0.0758427197315
ACH-000045,-0.0611256078577
ACH-000047,-0.323800334481
ACH-000052,-0.131223670689
ACH-000053,-0.197466891532
ACH-000054,-0.20752461927299998
ACH-000055,-0.24868098165999997
ACH-000060,0.025616554382599997
ACH-000067,-0.121971165778
ACH-000070,-0.139068275831
ACH-000075,-0.131224320171
ACH-000078,-0.11680315322799999
ACH-000082,-0.107926017865
ACH-000085,-0.330434084748
ACH-000086,-0.147672274693
ACH-000087,-0.119178970536
ACH-000092,-0.0634430418551
ACH-000095,-0.11577446667
ACH-000097,-0.300373898569
ACH-000098,-0.169556782314
ACH-000099,-0.0430178470851
ACH-000108,-0.1601530483
ACH-000113,-0.118144134831
ACH-000115,0.0148041884463
ACH-000116,-0.231794909846
ACH-000118,-0.17703609730099998
ACH-000120,0.0250258251969
ACH-000123,-0.17221984892
ACH-000127,-0.194471161576
ACH-000128,-0.105446329259
ACH-000132,-0.143081002363
ACH-000133,-0.0583482122237
ACH-000137,-0.233369361158
ACH-000138,-0.151638322332
ACH-000142,-0.196204077885
ACH-000143,-0.057929536067000006
ACH-000146,0.0013642925227699998
ACH-000148,-0.174212704258
ACH-000150,-0.136467130036
ACH-000152,-0.208567289175
ACH-000153,-0.242395513114
ACH-000159,-0.24818374068799998
ACH-000160,-0.037747162294400005
ACH-000163,-0.174671593944
ACH-000167,0.067003403793
ACH-000168,0.0375094601961
ACH-000169,-0.11819580166799999
ACH-000178,-0.20167650084600003
ACH-000182,-0.232702141905
ACH-000183,0.0402545740601
ACH-000188,-0.208441615766
ACH-000189,-0.290841790662
ACH-000190,-0.22775403562600002
ACH-000198,-0.0679505686257
ACH-000204,-0.36317160494999995
ACH-000206,0.0634693243578
ACH-000207,0.263222557388
ACH-000211,-0.291020048953
ACH-000215,-0.174834629081
ACH-000221,-0.16194849573200001
ACH-000222,0.115671682019
ACH-000223,-0.140078504616
ACH-000226,-0.169149777159
ACH-000227,0.0743963351435
ACH-000228,-0.391147769906
ACH-000231,-0.19190915743200002
ACH-000232,-0.132071137576
ACH-000233,-0.0664708970196
ACH-000234,-0.14037141111600002
ACH-000235,-0.140605505356
ACH-000237,-0.0509057100745
ACH-000238,0.11167898907099999
ACH-000243,-0.178476271199
ACH-000244,-0.205971854111
ACH-000246,-0.184120959502
ACH-000248,-0.203536436474
ACH-000250,-0.120178579572
ACH-000251,-0.34603996418000005
ACH-000253,-0.112087255574
ACH-000255,-0.22215418786200003
ACH-000256,-0.180194701617
ACH-000257,-0.148943665362
ACH-000258,-0.330173875668
ACH-000259,-0.10978001447499999
ACH-000260,-0.047930097623199996
ACH-000261,-0.08213268974489998
ACH-000262,-0.0220751846008
ACH-000263,-0.22645992653799998
ACH-000264,-0.09838457348060001
ACH-000265,-0.0916601340731
ACH-000266,-0.175907994446
ACH-000272,-0.36230149080799995
ACH-000273,-0.263820031515
ACH-000274,0.00671293880703
ACH-000277,-0.0815502770043
ACH-000278,-0.041272362652300006
ACH-000279,-0.184394401832
ACH-000280,-0.137201840332
ACH-000281,0.0109127677141
ACH-000288,-0.0802502384668
ACH-000291,-0.180008082586
ACH-000293,-0.173748792214
ACH-000294,-0.089355049133
ACH-000295,-0.131732134167
ACH-000296,0.0014368873269200002
ACH-000302,-0.0931071909233
ACH-000304,-0.062328771326900005
ACH-000307,0.08904312658939999
ACH-000308,-0.0653423257481
ACH-000310,-0.154173746361
ACH-000311,-0.139845748353
ACH-000312,-0.157093736518
ACH-000315,-0.08852987375730001
ACH-000316,0.0271920727776
ACH-000317,-0.17841516108600003
ACH-000318,-0.294695261403
ACH-000319,-0.178005523625
ACH-000320,-0.227473666056
ACH-000322,-0.0541987936448
ACH-000323,-0.00573925695602
ACH-000324,-0.058338545077300005
ACH-000329,-0.08406074148779999
ACH-000330,-0.16674194674599999
ACH-000331,-0.19869983304900002
ACH-000332,-0.14905901451300002
ACH-000334,-0.115852224354
ACH-000335,-0.29890504062600004
ACH-000336,-0.259736493001
ACH-000337,-0.42468204900600004
ACH-000339,-0.0910129978939
ACH-000341,-0.0735175253838
ACH-000348,-0.20874780441399998
ACH-000350,-0.209752603148
ACH-000352,-0.284027775039
ACH-000356,-0.339181377327
ACH-000361,-0.257121855548
ACH-000362,-0.027164277414799997
ACH-000363,-0.07167739085010001
ACH-000364,-0.19999317244399997
ACH-000365,-0.116157362044
ACH-000366,-0.11163031476
ACH-000368,0.09092230484120001
ACH-000374,-0.0322403574115
ACH-000375,-0.126548280196
ACH-000376,-0.289952326367
ACH-000381,-0.23101669027199997
ACH-000383,-0.244264818154
ACH-000387,-0.155346585709
ACH-000389,-0.16989956496300002
ACH-000390,-0.21620457790300002
ACH-000393,-0.135297508796
ACH-000395,0.150940014694
ACH-000397,-0.051305852494099996
ACH-000401,0.014951027518499999
ACH-000402,-0.0571255875905
ACH-000403,-0.021015647747499998
ACH-000404,-0.22894127290199998
ACH-000406,-0.0579606342779
ACH-000407,-0.126552424435
ACH-000408,-0.14366533716
ACH-000410,-0.20082357789000002
ACH-000411,-0.182776686635
ACH-000414,-0.0920010088453
ACH-000415,-0.0348727495419
ACH-000416,-0.17477479018
ACH-000420,-0.21555898161999998
ACH-000421,-0.19015347114599998
ACH-000424,-0.17561728237399998
ACH-000425,-0.16107740493
ACH-000426,-0.476037539265
ACH-000427,-0.141967255198
ACH-000433,-0.08522824354599999
ACH-000436,-0.021875555452400004
ACH-000444,-0.37654803125799996
ACH-000445,-0.0904198376998
ACH-000448,-0.253360052088
ACH-000450,0.12495708849300001
ACH-000452,-0.15274879336799999
ACH-000454,-0.30951121358600003
ACH-000458,-0.050894759026
ACH-000459,0.00890110471284
ACH-000460,-0.112935453702
ACH-000461,-0.188465856326
ACH-000463,-0.368327266497
ACH-000464,-0.143304590786
ACH-000466,-0.125212271909
ACH-000467,-0.102737587775
ACH-000468,-0.14971915803400002
ACH-000469,-0.0929557631432
ACH-000470,0.0805500271772
ACH-000471,-0.0926589206029
ACH-000472,-0.1263059789
ACH-000473,-0.172601040113
ACH-000475,-0.155262502401
ACH-000476,-0.0499821551413
ACH-000477,-0.250078563819
ACH-000480,-0.0894534161672
ACH-000481,-0.20924277942400002
ACH-000483,-0.21288489422600002
ACH-000484,-0.205301624459
ACH-000485,-0.15987973318499998
ACH-000486,-0.12086358057499999
ACH-000487,-0.1959044135
ACH-000488,-0.104493069696
ACH-000490,-0.203731823454
ACH-000491,-0.026393193004799996
ACH-000495,-0.2425799534
ACH-000496,0.010144526308
ACH-000499,-0.322110970614
ACH-000500,-0.271661878913
ACH-000502,-0.0692944069774
ACH-000503,0.06829434476099999
ACH-000505,-0.264298434354
ACH-000507,-0.08843613652349999
ACH-000510,-0.323162222679
ACH-000511,-0.138292491629
ACH-000512,-0.015611957866200002
ACH-000516,-0.212278033977
ACH-000517,-0.166229664135
ACH-000518,0.000453252980387
ACH-000520,-0.14185567571
ACH-000521,-0.16589652804899999
ACH-000522,-0.221965093397
ACH-000524,-0.116089484442
ACH-000527,-0.0989954812129
ACH-000528,-0.142925059394
ACH-000537,-0.12654522545900002
ACH-000541,0.09355790151910001
ACH-000542,-0.0357316487571
ACH-000544,-0.22323753476799998
ACH-000545,-0.00169610391127
ACH-000547,0.00627712524755
ACH-000548,-0.135432256336
ACH-000549,-0.166307215582
ACH-000550,-0.154189586191
ACH-000552,-0.137213524204
ACH-000556,-0.20991820645999998
ACH-000557,-0.065595228898
ACH-000570,0.0621747375132
ACH-000571,-0.051157744408
ACH-000573,-0.0849071063515
ACH-000576,-0.171466546888
ACH-000580,0.010647553853
ACH-000584,-0.0022364075694799998
ACH-000585,-0.0687610810097
ACH-000588,-0.120064878805
ACH-000589,-0.0802220386057
ACH-000591,0.201027245135
ACH-000593,-0.0303058376015
ACH-000600,-0.106846221173
ACH-000601,-0.141250664222
ACH-000604,0.253663069582
ACH-000605,-0.184572695662
ACH-000606,-0.21175286944000002
ACH-000608,-0.08534112322000001
ACH-000614,-0.23785699055999998
ACH-000616,-0.024860907185200003
ACH-000618,-0.140736585819
ACH-000619,-0.19728786975499998
ACH-000620,-0.128258798783
ACH-000621,-0.13365753465500002
ACH-000622,-0.179086256646
ACH-000623,-0.165273900955
ACH-000624,-0.152351542146
ACH-000627,-0.33442010238200004
ACH-000630,-0.10896877643899999
ACH-000632,-0.170372644663
ACH-000633,-0.0731433632216
ACH-000637,-0.09200297808260001
ACH-000638,-0.159093022225
ACH-000646,-0.16673953679700002
ACH-000647,-0.219654894037
ACH-000648,-0.161251801521
ACH-000649,-0.116672532927
ACH-000651,-0.146135428262
ACH-000652,-0.0940124758272
ACH-000653,-0.247911391365
ACH-000657,-0.294791776717
ACH-000658,-0.22356287094900001
ACH-000661,-0.183691943988
ACH-000662,-0.183963868347
ACH-000663,-0.287054905471
ACH-000665,-0.103468060072
ACH-000671,-0.121350525414
ACH-000673,-0.123704453103
ACH-000676,-0.30477217463399997
ACH-000677,-0.270260804644
ACH-000681,-0.0147181514303
ACH-000682,-0.208359794282
ACH-000683,-0.302238380254
ACH-000684,-0.388017787038
ACH-000688,0.06136836532869999
ACH-000693,-0.0744328467475
ACH-000694,-0.07350955353710001
ACH-000695,-0.20917204079100002
ACH-000696,-0.10548626753599999
ACH-000697,-0.207020579512
ACH-000699,-0.0897606564682
ACH-000701,-0.04429789577880001
ACH-000706,-0.08269182717239999
ACH-000711,-0.183896534487
ACH-000713,-0.48045060438000003
ACH-000714,-0.229293559874
ACH-000718,-0.010204047433100001
ACH-000720,-0.0643917032179
ACH-000721,-0.0628559471007
ACH-000724,0.011190727820200001
ACH-000725,-0.262997133108
ACH-000732,-0.36004980881
ACH-000734,-0.268341305027
ACH-000735,-0.176534079008
ACH-000736,-0.10712726093800001
ACH-000738,-0.0370013004671
ACH-000746,-0.24941501000900002
ACH-000747,-0.380179642266
ACH-000748,-0.214275448257
ACH-000753,-0.222970356492
ACH-000756,-0.2679474096
ACH-000757,-0.133415260979
ACH-000758,-0.226993590827
ACH-000760,-0.602580126953
ACH-000763,-0.182981080074
ACH-000764,-0.0223951874144
ACH-000765,-0.18048660155000001
ACH-000766,-0.199922391535
ACH-000767,-0.298371723752
ACH-000768,-0.153699059735
ACH-000769,-0.39436968068499995
ACH-000770,-0.07031629124
ACH-000771,-0.154367432168
ACH-000773,-0.177137511404
ACH-000776,-0.16854422333900002
ACH-000777,0.010972080977100002
ACH-000778,-0.011888540254
ACH-000781,-0.132368336346
ACH-000782,-0.0688583893369
ACH-000783,-0.05727299491280001
ACH-000784,-0.11440703386800001
ACH-000785,-0.39595208974
ACH-000787,-0.297537638527
ACH-000788,-0.12375488589500001
ACH-000791,-0.269010575244
ACH-000792,-0.0422849291768
ACH-000794,-0.113793182577
ACH-000796,-0.193684297104
ACH-000799,-0.246569532316
ACH-000800,-0.0999098027656
ACH-000802,-0.0724522996517
ACH-000804,-0.38548146595700006
ACH-000805,-0.24089804945999999
ACH-000809,-0.215076674312
ACH-000810,-0.060210395908900004
ACH-000811,-0.0755001500625
ACH-000817,-0.115994294055
ACH-000819,-0.101810688709
ACH-000820,-0.20679276764
ACH-000821,-0.111038173431
ACH-000822,-0.222940322581
ACH-000823,-0.0927225296517
ACH-000824,-0.014363367621899999
ACH-000827,-0.165764403299
ACH-000829,-0.21408669603
ACH-000831,-0.16930387122499999
ACH-000832,-0.284091979359
ACH-000833,-0.151716142301
ACH-000834,0.0439464420228
ACH-000835,-0.119446393062
ACH-000836,-0.16040361810599998
ACH-000837,-0.0627561391565
ACH-000838,-0.275111749279
ACH-000839,-0.112293416439
ACH-000840,0.00711481112399
ACH-000841,-0.158111414821
ACH-000843,-0.128789589835
ACH-000846,-0.220987181393
ACH-000847,-0.09589557200349999
ACH-000848,-0.173769803969
ACH-000849,-0.0267665079424
ACH-000851,-0.0650636393946
ACH-000855,0.06695623594769999
ACH-000856,-0.030048838237400004
ACH-000858,-0.062414337120199996
ACH-000859,-0.294271558943
ACH-000861,-0.26621043559700003
ACH-000862,-0.048525953882
ACH-000865,-0.16116599731200001
ACH-000866,-0.12236900866900001
ACH-000867,-0.26494294341499997
ACH-000869,-0.37887159232
ACH-000872,-0.132896369963
ACH-000873,0.0605946477733
ACH-000876,-0.037644219000699995
ACH-000878,0.19271612634
ACH-000880,-0.0439523127474
ACH-000881,-0.101901971638
ACH-000882,-0.0539659186207
ACH-000884,-0.0915778616938
ACH-000885,-0.17924150156100002
ACH-000887,-0.23358035406199998
ACH-000888,-0.129870646344
ACH-000889,-0.12386408576199999
ACH-000890,-0.0946973863975
ACH-000896,-0.174306652335
ACH-000898,-0.12675182723200001
ACH-000900,-0.18621347651099998
ACH-000901,-0.07703636147960001
ACH-000905,-0.345743582076
ACH-000906,-0.0121577487807
ACH-000907,-0.133082691147
ACH-000910,0.015614777846099999
ACH-000911,-0.102158445395
ACH-000912,-0.192786507978
ACH-000913,-0.212482136433
ACH-000915,-0.180574402062
ACH-000916,0.0744503595548
ACH-000917,-0.162782966188
ACH-000921,-0.09583455022839998
ACH-000924,-0.312388427377
ACH-000926,-0.15459763253699998
ACH-000928,-0.133587081194
ACH-000929,-0.202797658893
ACH-000932,-0.0813086289322
ACH-000935,-0.0699659708573
ACH-000936,-0.231572123375
ACH-000937,-0.057575139041
ACH-000938,-0.130183100342
ACH-000939,-0.19840015003
ACH-000941,-0.128424294301
ACH-000943,-0.0584712227408
ACH-000946,-0.286789988381
ACH-000947,-0.16356840398
ACH-000948,-0.284269719019
ACH-000950,-0.213389795218
ACH-000953,-0.113459559054
ACH-000957,-0.16876913945799998
ACH-000958,-0.0658492972702
ACH-000960,-0.10165788048800001
ACH-000963,-0.358905707225
ACH-000968,-0.353972995295
ACH-000969,-0.233078512265
ACH-000973,-0.147868801041
ACH-000974,-0.17051869675200002
ACH-000975,-0.19768298428800002
ACH-000976,-0.0980382677723
ACH-000978,-0.15894245347799998
ACH-000980,-0.129741753035
ACH-000984,-0.421891016936
ACH-000986,-0.028851049509799997
ACH-000988,-0.14043154379699999
ACH-000993,-0.0187502911743
ACH-000994,-0.0447093959686
ACH-000996,-0.246302276998
ACH-001001,-0.239802250906
ACH-001020,-0.277351802159
ACH-001028,-0.107851969844
ACH-001031,-0.143764965687
ACH-001038,-0.184333438757
ACH-001048,-0.151723900885
ACH-001050,-0.225738091212
ACH-001053,-0.120888623783
ACH-001054,-0.135778600184
ACH-001061,-0.11815417444800001
ACH-001067,-0.0503512601143
ACH-001075,-0.06320063698030001
ACH-001096,-0.18015353364599998
ACH-001128,-0.00259842337375
ACH-001134,0.0021779187526
ACH-001151,-0.11593023273499999
ACH-001163,-0.227621082258
ACH-001164,-0.05653694029569999
ACH-001173,-0.172707216403
ACH-001183,-0.247024347676
ACH-001184,-0.119084759147
ACH-001190,-0.37763529370300003
ACH-001192,-0.264813535299
ACH-001193,-0.178742827919
ACH-001196,-0.17354591045499998
ACH-001197,-0.105264684945
ACH-001205,-0.34185946362499997
ACH-001211,-0.295145710529
ACH-001212,0.09680192251530001
ACH-001228,-0.17414256708200002
ACH-001232,-0.131827592288
ACH-001239,-0.179775109442
ACH-001274,-0.08319069267689999
ACH-001275,-0.0838583397058
ACH-001277,-0.0659833261662
ACH-001278,0.00250504685371
ACH-001280,-0.147819684147
ACH-001283,-0.133513949547
ACH-001289,0.0311454286986
ACH-001295,-0.19525573236
ACH-001300,-0.047907502529899997
ACH-001301,-0.065377948965
ACH-001302,-0.130338788373
ACH-001303,0.020423148577000002
ACH-001306,0.07627143901769999
ACH-001318,-0.28195573110100003
ACH-001322,-0.209721458377
ACH-001328,-0.10747618751900001
ACH-001332,-0.0696368977078
ACH-001333,-0.0328318763263
ACH-001336,-0.15313569896600002
ACH-001340,-0.145140505234
ACH-001346,-0.265065335442
ACH-001353,-0.0135565406603
ACH-001354,-0.10077486251000001
ACH-001367,-0.131576903981
ACH-001368,-0.282732397019
ACH-001374,-0.270998408736
ACH-001375,-0.117693936114
ACH-001377,-0.1915401256
ACH-001380,-0.131313625547
ACH-001391,0.0875857269378
ACH-001407,0.014146563414100002
ACH-001408,-0.196131921781
ACH-001413,-0.0413094226367
ACH-001430,-0.103957391392
ACH-001431,0.020958714365000002
ACH-001450,0.009406135349459999
ACH-001496,-0.0816104855819
ACH-001500,-0.17937347244000001
ACH-001521,0.0320549466484
ACH-001523,0.0683283880808
ACH-001532,-0.16191655823599999
ACH-001536,0.030198458509700002
ACH-001550,-0.164232846743
ACH-001552,-0.308396899493
ACH-001554,-0.0869788849535
ACH-001645,-0.00911274436201
ACH-001654,-0.225855189608
ACH-001715,-0.0170110140948
ACH-001735,-0.113656264581
ACH-001736,-0.0530774067475
ACH-001737,-0.154458115633
ACH-001740,-0.219460702361
ACH-001745,-0.27772160237
ACH-001750,-0.0568894715669
ACH-001765,-0.187811535968
ACH-001956,0.0349323193522
ACH-001957,-0.210992463538
