,NADK (65220)
ACH-000004,0.124191844794
ACH-000007,0.120260677897
ACH-000009,0.0880219265653
ACH-000011,-0.010289318884600001
ACH-000012,-0.0427628912672
ACH-000013,-0.0162385414167
ACH-000014,0.061391621127199994
ACH-000015,0.035917154478
ACH-000017,0.196172118198
ACH-000018,0.0905091928716
ACH-000019,0.0366082325198
ACH-000021,0.277547352135
ACH-000022,-0.0257520024488
ACH-000025,0.168817140399
ACH-000028,0.166850234189
ACH-000030,0.0408267518007
ACH-000035,0.07698011799910001
ACH-000036,-0.113669684686
ACH-000037,-0.166289888518
ACH-000039,0.0225271584301
ACH-000040,-0.157492197599
ACH-000041,0.0292936246899
ACH-000042,0.0990236352348
ACH-000045,0.0644476530531
ACH-000047,0.08171995613699999
ACH-000052,0.04660983907269999
ACH-000053,0.178215184362
ACH-000054,-0.00315139887767
ACH-000055,-0.120482846236
ACH-000060,-0.172331403356
ACH-000067,-0.060959927433199994
ACH-000070,0.00482803633688
ACH-000075,-0.097151282082
ACH-000078,0.07994195846010001
ACH-000082,0.0310863473655
ACH-000085,-0.215222563585
ACH-000086,-0.048156195038800004
ACH-000087,0.189353926616
ACH-000092,-0.157385200493
ACH-000095,0.169150263143
ACH-000097,-0.0447192639975
ACH-000098,0.0180694466946
ACH-000099,-0.012344215279700001
ACH-000108,0.309121080168
ACH-000113,0.17793548055199998
ACH-000115,0.0485493970187
ACH-000116,0.11108045479800001
ACH-000118,0.19571548920899998
ACH-000120,0.18652925382599997
ACH-000123,0.0591024809138
ACH-000127,0.0378974108221
ACH-000128,0.145516356353
ACH-000132,-0.041943379759400004
ACH-000133,0.0405527327488
ACH-000137,-0.21989436375
ACH-000138,0.120723620961
ACH-000142,0.0142996401624
ACH-000143,0.14932032814
ACH-000146,-0.00535688869775
ACH-000148,0.118206212701
ACH-000150,-0.11581592037999999
ACH-000152,-0.0697340687495
ACH-000153,0.651996646594
ACH-000159,0.013219139798900001
ACH-000160,0.0681849973879
ACH-000163,0.0840663411325
ACH-000167,-0.190664703531
ACH-000168,-0.013487169235
ACH-000169,-0.0599896367521
ACH-000178,0.08938740552629999
ACH-000182,0.0890191763852
ACH-000183,0.128016646394
ACH-000188,-0.133260766565
ACH-000189,-0.294231746417
ACH-000190,-0.332957043136
ACH-000198,-0.00179274805578
ACH-000204,0.039167191380300004
ACH-000206,0.11578183100299999
ACH-000207,0.0572675610645
ACH-000211,0.0005095279646509999
ACH-000215,-0.016602940479800002
ACH-000221,0.114393264184
ACH-000222,0.23981727100699998
ACH-000223,-0.00223109961245
ACH-000226,0.228254767398
ACH-000227,0.28403450469999997
ACH-000228,0.0166445516775
ACH-000231,-0.06527873269949999
ACH-000232,0.10323122754799999
ACH-000233,-0.00311114515166
ACH-000234,-0.0756532326567
ACH-000235,-0.0175184865662
ACH-000237,0.0112414108559
ACH-000238,-0.101981758793
ACH-000243,0.22773442898000001
ACH-000244,0.274914458335
ACH-000246,0.043341799199999996
ACH-000248,0.0185326292593
ACH-000250,-0.0111754805794
ACH-000251,-0.06936315053969999
ACH-000253,0.056467168849
ACH-000255,0.06064528766
ACH-000256,-0.09087580112469999
ACH-000257,-0.0265923985151
ACH-000258,-0.240877782861
ACH-000259,0.141915359958
ACH-000260,-0.0115025552963
ACH-000261,-0.00596938819947
ACH-000262,0.0066516276217600005
ACH-000263,-0.149513741659
ACH-000264,-0.052675652975199994
ACH-000265,0.20706815096
ACH-000266,0.053320376015599996
ACH-000272,-0.022193906024000003
ACH-000273,0.00223611882785
ACH-000274,-0.0527525374484
ACH-000277,0.0478425967232
ACH-000278,0.165545389188
ACH-000279,0.12307286326099999
ACH-000280,0.00474072174662
ACH-000281,0.289242144954
ACH-000288,-0.180713641949
ACH-000291,0.0506444105645
ACH-000293,-0.0599452662961
ACH-000294,0.112246745811
ACH-000295,-0.127757857124
ACH-000296,0.173129825172
ACH-000302,0.034544414828
ACH-000304,-0.114334212954
ACH-000307,0.0741821294452
ACH-000308,0.0546386987455
ACH-000310,0.258896935011
ACH-000311,0.12588489457000002
ACH-000312,0.169723108156
ACH-000315,0.11867359359000001
ACH-000316,0.0743481915373
ACH-000317,0.156879864289
ACH-000318,-0.0614928751971
