,NOP10 (55505)
ACH-001496,-1.2061312628
ACH-001500,-1.13446614454
ACH-001521,-1.04386118412
ACH-001523,-1.25121079375
ACH-001532,-1.09523481275
ACH-001536,-1.13092538906
ACH-001550,-1.24713550047
ACH-001552,-1.30826215032
ACH-001554,-1.16428281509
ACH-001645,-1.3705180682700002
ACH-001654,-1.37168233369
ACH-001715,-1.2112318593
ACH-001735,-1.1412981877200001
ACH-001736,-0.819295685269
ACH-001737,-1.03216804436
ACH-001740,-1.43268447507
ACH-001745,-1.31978357214
ACH-001750,-1.2728593050399999
ACH-001765,-1.12753116545
ACH-001956,-1.3879273269299999
ACH-001957,-1.15383955693
