,TFB2M (64216)
ACH-000204,-0.833913555923
ACH-000206,-0.64488750218
ACH-000207,-0.902535268196
ACH-000211,-0.647382686109
ACH-000215,-0.8958439595200001
ACH-000221,-1.2488286933
ACH-000222,-0.678481930217
ACH-000223,-0.856935654265
ACH-000226,-0.536240570126
ACH-000227,-0.8242049804070001
ACH-000228,-0.708358959485
ACH-000231,-0.777127887979
ACH-000232,-0.884042504939
ACH-000233,-0.5561965815959999
ACH-000234,-0.675542229552
ACH-000235,-0.6064626570880001
ACH-000237,-0.44925366435599995
ACH-000238,-0.67048876259
ACH-000243,-0.425656033071
ACH-000244,-0.397375709441
ACH-000246,-0.753110242021
ACH-000248,-0.7049946845649999
ACH-000250,-0.47196742920400003
ACH-000251,-0.686238290947
ACH-000253,-0.46134470073600004
ACH-000255,-0.571818704705
ACH-000256,-0.789750134025
ACH-000257,-0.752739416525
ACH-000258,-0.694320625766
ACH-000259,-0.867564152282
ACH-000260,-0.40307716263000004
ACH-000261,-0.61106335102
ACH-000262,-0.580686993495
ACH-000263,-0.920746711093
ACH-000264,-0.6313699886249999
ACH-000265,-0.811379349587
ACH-000266,-0.36097907407200003
ACH-000272,-0.568436151927
ACH-000273,-0.479272376714
ACH-000274,-0.667419291381
ACH-000277,-0.675021565133
ACH-000278,-0.566285436917
ACH-000279,-0.912096546206
ACH-000280,-0.637807836374
ACH-000281,-0.8012020384340001
ACH-000288,-0.948778431945
ACH-000291,-0.552087481559
ACH-000293,-0.48327735031900004
ACH-000294,-0.319091407461
ACH-000295,-0.585905454764
ACH-000296,-0.939870903828
ACH-000302,-0.463492353877
ACH-000304,-0.7881993231119999
ACH-000307,-0.788695486683
ACH-000308,-0.621060172372
ACH-000310,-0.560141204135
ACH-000311,-0.287833653656
ACH-000312,-0.8298357571420001
ACH-000315,-0.203021488507
ACH-000316,-0.639725595472
ACH-000317,-1.2182455272700001
ACH-000318,-0.626069851404
ACH-000319,-0.38978777342500004
ACH-000320,-0.7457387093889999
ACH-000322,-0.5235941338769999
ACH-000323,-0.7132933054520001
ACH-000324,-0.705416187466
ACH-000329,-0.851645732144
ACH-000330,-0.35426469243600006
ACH-000331,-0.656604421712
ACH-000332,-0.321505758539
ACH-000334,-0.55913965215
ACH-000335,-1.04432122972
ACH-000336,-0.591736003707
ACH-000337,-0.9074495118189999
ACH-000339,-0.588978577146
ACH-000341,-0.9901091784180001
ACH-000348,-0.720849541417
ACH-000350,-0.6499077540899999
ACH-000352,-0.531538270335
ACH-000356,-0.877355335864
ACH-000361,-0.561444342164
ACH-000362,-0.590640156047
ACH-000363,-0.797017884358
ACH-000364,-0.439335372267
ACH-000365,-0.90385851076
ACH-000366,-0.599021413472
ACH-000368,-0.680475300917
ACH-000374,-0.857806587693
ACH-000375,-0.9495331103419999
ACH-000376,-0.9106244376829999
ACH-000381,-0.8188800570029999
ACH-000383,-0.773303156819
ACH-000387,-0.591519014793
ACH-000389,-0.425851383521
ACH-000390,-0.602181234847
ACH-000393,-0.593993899704
ACH-000395,-0.512342740546
ACH-000397,-0.488009122404
ACH-000401,-0.19581542143300001
ACH-000402,-0.435920968796
ACH-000403,-0.614573635288
ACH-000404,-0.359131220087
ACH-000406,-0.581620684627
ACH-000407,-0.800758390785
ACH-000408,-0.701632530081
ACH-000410,-0.7617591699940001
ACH-000411,-0.638385960438
ACH-000414,-0.43444576993100004
ACH-000415,-0.6327719377809999
ACH-000416,-0.277124076639
ACH-000420,-0.7605238639740001
ACH-000421,-0.581820214907
ACH-000424,-0.55064876285
ACH-000425,-0.380320180954
ACH-000426,-0.59989375892
ACH-000427,-0.742001829331
ACH-000433,-0.509622402162
ACH-000436,-0.480892241706
ACH-000444,-0.764674861706
ACH-000445,-0.801903929892
ACH-000448,-0.475380365384
ACH-000450,-1.27196194591
ACH-000452,-0.510628314714
ACH-000454,-0.8809923242450001
ACH-000458,-0.847236952237
ACH-000459,-1.26908793219
ACH-000460,-0.518351320905
ACH-000461,-0.863968775686
ACH-000463,-0.5014951454500001
ACH-000464,-0.526486731481
ACH-000466,-0.689630959885
ACH-000467,-1.03615132131
ACH-000468,-0.769478237015
ACH-000469,-1.04410331948
ACH-000470,-0.782158292785
ACH-000471,-0.47100647336
ACH-000472,-0.51131138613
ACH-000473,-0.657776564316
ACH-000475,-0.8146167978640001
ACH-000476,-0.583218006685
ACH-000477,-0.662256272054
ACH-000480,-0.9766558358149999
ACH-000481,-0.6843270079889999
ACH-000483,-0.7982055177590001
ACH-000484,-0.504554458567
ACH-000485,-0.7423731915549999
ACH-000486,-0.690808941311
ACH-000487,-1.0088483766299998
ACH-000488,-0.854985959288
ACH-000490,-0.7359864690710001
ACH-000491,-0.815274803548
ACH-000495,-0.37095421888400004
ACH-000496,-0.540648601473
ACH-000499,-0.9952942678740001
ACH-000500,-1.1578345338299998
ACH-000502,-0.654413941158
ACH-000503,-0.641437534125
ACH-000505,-0.39210156238899996
ACH-000507,-1.08070699719
ACH-000510,-0.8286118522079999
ACH-000511,-0.736171992228
ACH-000512,-1.09285301075
ACH-000516,-0.622055212894
ACH-000517,-0.476315330479
ACH-000518,-0.825017079686
ACH-000520,-0.362953419983
ACH-000521,-0.399880032097
ACH-000522,-0.868499964423
ACH-000524,-0.697359766227
ACH-000527,-0.674602351445
ACH-000528,-0.927289439032
ACH-000537,-0.711113259851
ACH-000541,-0.585183343681
ACH-000542,-0.630795610323
ACH-000544,-0.8244940324779999
ACH-000545,-0.959423562981
ACH-000547,-1.34563197079
ACH-000548,-0.666820573757
ACH-000549,-0.659559042315
ACH-000550,-0.6557939785119999
ACH-000552,-0.729777533158
ACH-000556,-0.72239001358
ACH-000557,-0.382826135138
ACH-000570,-0.656257407518
ACH-000571,-0.874213066647
ACH-000573,-0.686246623034
ACH-000576,-0.294928286997
ACH-000580,-0.4893418139399999
ACH-000584,-0.776752579627
ACH-000585,-0.502441744281
ACH-000588,-0.835834673648
ACH-000589,-0.666137700932
ACH-000591,-0.685960905704
ACH-000593,-0.962163076368
ACH-000600,-0.8531326072200001
ACH-000601,-0.9060792034999999
ACH-000604,-0.791696736817
ACH-000605,-0.511897337883
ACH-000606,-1.05737967146
ACH-000608,-0.46901275091899997
ACH-000614,-0.542999305073
ACH-000616,-0.675541370429
ACH-000618,-0.840867508049
ACH-000619,-0.6458243999100001
ACH-000620,-0.622859966518
ACH-000621,-0.644572370265
ACH-000622,-0.7581091312289999
ACH-000623,-0.570302321911
ACH-000624,-0.5210610978010001
ACH-000627,-0.6068270938620001
ACH-000630,-1.1022203448799999
ACH-000632,-0.697717085354
ACH-000633,-0.923888308438
ACH-000637,-0.882586241953
ACH-000638,-0.689602617116
ACH-000646,-1.1459946497600002
ACH-000647,-0.6841975357310001
ACH-000648,-0.696533854668
ACH-000649,-0.7113682461570001
ACH-000651,-0.9859005295540001
ACH-000652,-0.888748832706
ACH-000653,-0.7619940022239999
ACH-000657,-0.746898665924
ACH-000658,-0.5806235679730001
ACH-000661,-0.448313463016
ACH-000662,-0.699886073417
ACH-000663,-0.618537020458
ACH-000665,-0.32252372683
ACH-000671,-1.23750886831
ACH-000673,-0.32807511583500004
ACH-000676,-0.890995160827
ACH-000677,-1.09132650739
ACH-000681,-0.695015626955
ACH-000682,-1.0709892208399998
ACH-000683,-0.8503572951710001
ACH-000684,-0.8365625002509999
ACH-000688,-0.568691907314
ACH-000693,-0.891595035283
ACH-000694,-0.794864484196
ACH-000695,-1.13005858565
ACH-000696,-0.887953710688
ACH-000697,-0.733547050125
ACH-000699,-0.511473903063
ACH-000701,-0.623827125966
ACH-000706,-0.834214200166
ACH-000711,-0.9981193424570001
ACH-000713,-0.735368730828
ACH-000714,-0.317878545744
ACH-000718,-0.671506076212
ACH-000720,-0.803405895063
ACH-000721,-0.9878604956110001
ACH-000724,-1.0207234694299998
ACH-000725,-0.8419637647329999
ACH-000732,-0.944694615401
ACH-000734,-1.12583472016
ACH-000735,-0.675556756141
ACH-000736,-0.8159746924179999
ACH-000738,-1.02341155994
ACH-000746,-0.9702192326010001
ACH-000747,-0.977736592028
ACH-000748,-0.366314076149
ACH-000753,-0.8848164705339999
ACH-000756,-0.7293279055259999
ACH-000757,-0.777640217068
ACH-000758,-0.935537590222
ACH-000760,-0.9686015325990001
ACH-000763,-0.486048493572
ACH-000764,-0.750481310724
ACH-000765,-0.969153936055
ACH-000766,-0.560683986849
ACH-000767,-0.712015894531
ACH-000768,-0.735517649832
ACH-000769,-1.0459500404000002
ACH-000770,-0.5531513638960001
ACH-000771,-0.7792052712440001
ACH-000773,-0.33156379086599996
ACH-000776,-0.9605848609219999
ACH-000777,-0.526882800127
ACH-000778,-0.6766382822600001
ACH-000781,-0.479524307114
ACH-000782,-0.592732814115
ACH-000783,-0.509010628685
ACH-000784,-0.963546107043
ACH-000785,-0.923436427034
ACH-000787,-0.58582014531
ACH-000788,-0.417973801125
ACH-000791,-0.659459250052
ACH-000792,-0.596709399544
ACH-000794,-0.812402408156
ACH-000796,-0.699380285204
ACH-000799,-0.416318102101
ACH-000800,-0.9072888951279999
ACH-000802,-0.919883310124
ACH-000804,-0.490560210973
ACH-000805,-0.53297889257
ACH-000809,-0.819312408743
ACH-000810,-0.880161126431
ACH-000811,-0.609446498482
ACH-000817,-0.974630031462
ACH-000819,-0.785572928649
ACH-000820,-0.842906751639
ACH-000821,-0.6629902947
ACH-000822,-0.581578204149
ACH-000823,-0.7572553887829999
ACH-000824,-0.41870713204099996
ACH-000827,-0.247237268467
ACH-000829,-0.583258231035
ACH-000831,-1.12497435488
ACH-000832,-0.784887522405
ACH-000833,-1.0954106244700001
ACH-000834,-1.1829748799
ACH-000835,-0.8167245314980001
ACH-000836,-1.21843120537
ACH-000837,-0.840599602248
ACH-000838,-0.667276579473
ACH-000839,-0.7479611136100001
ACH-000840,-0.551413907378
ACH-000841,-0.681417390361
ACH-000843,-0.7842125894130001
ACH-000846,-0.891338431924
ACH-000847,-0.643517701306
ACH-000848,-1.05633221158
ACH-000849,-0.79255175933
ACH-000851,-0.939513395888
ACH-000855,-0.784195901434
ACH-000856,-0.518282429521
ACH-000858,-0.937985325688
ACH-000859,-0.631814006435
ACH-000861,-0.744196451713
ACH-000862,-0.9443544350480001
ACH-000865,-0.903609899843
ACH-000866,-0.660165628559
ACH-000867,-0.349287138848
ACH-000869,-0.900538250869
ACH-000872,-0.48206126743199995
ACH-000873,-0.832038856462
ACH-000876,-1.0065349674500002
ACH-000878,-0.5645308946190001
ACH-000880,-0.49439280928900003
ACH-000881,-0.43535554960199996
ACH-000882,-0.866063239173
ACH-000884,-0.766776268335
ACH-000885,-0.83326670619
ACH-000887,-0.6666848550069999
ACH-000888,-0.838057468336
ACH-000889,-1.00018285093
ACH-000890,-0.452760087887
ACH-000896,-0.766455405353
ACH-000898,-0.821424521003
ACH-000900,-0.490398449122
ACH-000901,-0.591362276586
ACH-000905,-0.702741585023
ACH-000906,-0.5959498889670001
ACH-000907,-0.83242438409
ACH-000910,-1.0009184439299998
ACH-000911,-0.728639358867
ACH-000912,-0.715954176418
ACH-000913,-0.913627240118
ACH-000915,-1.09253465151
ACH-000916,-1.3837872098299997
ACH-000917,-0.677063825542
ACH-000921,-0.671670951936
ACH-000924,-0.979638673745
ACH-000926,-0.720966386135
ACH-000928,-0.493161434763
ACH-000929,-0.794725400979
ACH-000932,-0.809223439802
ACH-000935,-0.953507871912
ACH-000936,-0.9307134830600001
ACH-000937,-1.0241327966399998
ACH-000938,-0.701660547982
ACH-000939,-0.999432898882
ACH-000941,-0.7309721066439999
ACH-000943,-0.8057090543369999
ACH-000946,-0.766991196603
ACH-000947,-0.8407411389489999
ACH-000948,-0.556107640992
ACH-000950,-0.788052828946
ACH-000953,-0.66493837328
ACH-000957,-0.694309380104
ACH-000958,-0.505217304745
ACH-000960,-0.639065115104
ACH-000963,-0.780941119226
ACH-000968,-1.27591170323
ACH-000969,-1.16075174836
ACH-000973,-1.357629044
ACH-000974,-0.589990459326
ACH-000975,-0.790910293219
ACH-000976,-0.517795641966
ACH-000978,-0.914855892388
ACH-000980,-0.810363473921
ACH-000984,-0.6591088956710001
ACH-000986,-0.8328277345389999
ACH-000988,-0.48676720961099995
ACH-000993,-0.476450116301
ACH-000994,-0.925009095837
ACH-000996,-0.420448760875
ACH-001001,-1.15397031384
ACH-001020,-0.7007595471979999
ACH-001028,-0.923059013872
ACH-001031,-0.630080466584
ACH-001038,-0.8106099185019999
ACH-001048,-0.867691426185
ACH-001050,-0.622068889505
ACH-001053,-0.7699450486759999
ACH-001054,-0.624851282467
ACH-001061,-1.02471772753
ACH-001067,-0.737297508996
ACH-001075,-0.62435233301
ACH-001096,-0.685396853691
ACH-001128,-0.9418156452959999
ACH-001134,-0.631150511421
ACH-001151,-0.404588945811
ACH-001163,-1.05470530031
ACH-001164,-0.557767247552
ACH-001173,-0.9627516343989999
ACH-001183,-0.861775410591
ACH-001184,-0.724202625089
ACH-001190,-0.571618476118
ACH-001192,-0.43213597869099996
ACH-001193,-0.699865307327
ACH-001196,-0.471212604489
ACH-001197,-0.447445440911
ACH-001205,-0.591106480079
ACH-001211,-0.35134792290399997
ACH-001212,-0.944944047649
ACH-001228,-0.621414575271
ACH-001232,-0.452608780976
ACH-001239,-0.769992707743
ACH-001274,-0.587300967927
ACH-001275,-0.751459918496
ACH-001277,-0.38556351524099997
ACH-001278,-0.8998435992120001
ACH-001280,-0.850412424233
ACH-001283,-0.797103601953
ACH-001289,-0.6245684938530001
ACH-001295,-0.319568229988
ACH-001300,-0.641569440701
ACH-001301,-0.5315187205740001
ACH-001302,-0.645938628978
ACH-001303,-0.603861684213
ACH-001306,-0.615116704731
ACH-001318,-0.8674844032439999
ACH-001322,-0.8082003812080001
ACH-001328,-0.756558192192
ACH-001332,-1.21893595644
ACH-001333,-0.838770708675
ACH-001336,-0.956149800081
ACH-001340,-0.430295031012
ACH-001346,-0.8407201812139999
ACH-001353,-0.361165621933
ACH-001354,-0.720812198566
ACH-001367,-0.9311193825599999
ACH-001368,-0.879828939911
ACH-001374,-0.361124200969
ACH-001375,-0.308465516848
ACH-001377,-0.535310155814
ACH-001380,-0.9093122784890001
ACH-001391,-0.39432377052
ACH-001407,-0.9721365685109999
ACH-001408,-0.708506781707
ACH-001413,-0.46177130958800006
ACH-001430,-0.807857622685
ACH-001431,-0.548161193005
ACH-001450,-1.07848686273
ACH-001496,-0.862027847955
ACH-001500,-0.7958454342669999
ACH-001521,-0.496090269159
ACH-001523,-0.8484599184139999
ACH-001532,-0.699868379427
ACH-001536,-0.33323937564899997
ACH-001550,-0.803258613347
ACH-001552,-0.7537813134370001
ACH-001554,-0.650056516879
ACH-001645,-0.386136766983
ACH-001654,-0.779886157673
ACH-001715,-0.369133911226
ACH-001735,-0.492967304919
ACH-001736,-0.860549683714
ACH-001737,-0.863207152722
ACH-001740,-0.628598143687
ACH-001745,-0.5433114308829999
ACH-001750,-0.636103180867
ACH-001765,-1.02846419587
ACH-001956,-0.385465177086
ACH-001957,-0.6956762346950001
