,ABCA5 (23461)
ACH-000004,0.178430368858
ACH-000007,-0.105744611524
ACH-000009,-0.34011775566
ACH-000011,-0.08750518014460001
ACH-000012,-0.179028063396
ACH-000013,-0.0441024154641
ACH-000014,-0.114656382219
ACH-000015,-0.288683362073
ACH-000017,-0.232100453366
ACH-000018,0.125699889792
ACH-000019,-0.375991959424
ACH-000021,-0.242565745823
ACH-000022,-0.136651958672
ACH-000025,0.021928100018700002
ACH-000028,-0.414400476382
ACH-000030,-0.0008545319939260002
ACH-000035,-0.0109909547094
ACH-000036,0.08546770784499999
ACH-000037,0.08521420191239999
ACH-000039,-0.35580503337999997
ACH-000040,-0.267141543344
ACH-000041,-0.0343495043106
ACH-000042,-0.168654598959
ACH-000045,-0.18990176210999998
ACH-000047,-0.0968336945633
ACH-000052,-0.232446930124
ACH-000053,-0.0025146214372199997
ACH-000054,-0.321550656577
ACH-000055,0.049198112330300005
ACH-000060,-0.0950675141952
ACH-000067,-0.0183459215744
ACH-000070,0.023216975554400002
ACH-000075,-0.367588537394
ACH-000078,-0.0896005260107
ACH-000082,-0.09037444932060001
ACH-000085,-0.124195779133
ACH-000086,-0.305045049285
ACH-000087,-0.158071391709
ACH-000092,0.0715765351177
ACH-000095,-0.200821454022
ACH-000097,-0.0506714834033
ACH-000098,-0.12033999237500001
ACH-000099,-0.0446102063372
ACH-000108,-0.247433123683
ACH-000113,-0.0552626780122
ACH-000115,-0.07916863056639999
ACH-000116,-0.346456653924
ACH-000118,0.009820568560879999
ACH-000120,-0.486561448017
ACH-000123,-0.0709654134848
ACH-000127,-0.0826642321315
ACH-000128,-0.0196398933258
ACH-000132,-0.366142372677
ACH-000133,-0.051741895921700004
ACH-000137,-0.109891802904
ACH-000138,-0.21556134336899999
ACH-000142,-0.215787367845
ACH-000143,0.08034940089369999
ACH-000146,-0.218200247209
ACH-000148,-0.09493113126630001
ACH-000150,-0.20166366191399998
ACH-000152,-0.07165681718660001
ACH-000153,-0.0374414249101
ACH-000159,-0.200334574627
ACH-000160,-0.19841128221700002
ACH-000163,0.10758140088500001
ACH-000167,-0.108273174709
ACH-000168,-0.382449859579
ACH-000169,-0.017172938379
ACH-000178,0.0317365275645
ACH-000182,-0.052140905671899995
ACH-000183,-0.161812084527
ACH-000188,-0.215561411118
ACH-000189,0.0982009595139
ACH-000190,-0.367762536892
ACH-000198,-0.0310304283255
ACH-000204,0.00667102670175
ACH-000206,0.0596699101859
ACH-000207,-0.19787219272300002
