,CLTB (1212)
ACH-000182,-0.272693088891
ACH-000183,-0.167859500727
ACH-000188,-0.399684871681
ACH-000189,-0.246632694767
ACH-000190,-0.42304907431100003
ACH-000198,-0.447852352374
ACH-000204,-0.42669737651
ACH-000206,-0.600154458224
ACH-000207,-0.0029218948828699997
ACH-000211,-0.374756659222
ACH-000215,-0.393880428551
ACH-000221,-0.21241394463799998
ACH-000222,-0.14736649295499998
ACH-000223,-0.457737106148
ACH-000226,-0.530678741621
ACH-000227,-0.5140963087479999
ACH-000228,-0.0305060354502
ACH-000231,-0.24030972406599999
ACH-000232,-0.5273846065
ACH-000233,-0.388254966517
ACH-000234,-0.578003281163
ACH-000235,-0.29541649344300003
ACH-000237,-0.35424893668000007
ACH-000238,-0.350373710652
ACH-000243,-0.17315620740899998
ACH-000244,-0.35651602284199996
ACH-000246,-0.522255302218
ACH-000248,-0.217621854388
ACH-000250,-0.40030383276299997
ACH-000251,-0.426261423506
ACH-000253,-0.309190670143
ACH-000255,-0.235397729169
ACH-000256,-0.281430410212
ACH-000257,-0.168525467747
ACH-000258,-0.38530563171300003
ACH-000259,-0.274659200676
ACH-000260,-0.204687598591
ACH-000261,-0.30961977893000003
ACH-000262,-0.392171023609
ACH-000263,-0.141577598449
ACH-000264,-0.436389039279
ACH-000265,-0.141604371571
ACH-000266,-0.27170311237100003
ACH-000272,-0.320041682875
ACH-000273,-0.634228249123
ACH-000274,-0.367186844394
ACH-000277,-0.434668625448
ACH-000278,-0.42823367223399994
ACH-000279,-0.23240462411999996
ACH-000280,-0.24266319270300002
ACH-000281,-0.154184502741
ACH-000288,-0.446345793676
ACH-000291,-0.43637216065800005
ACH-000293,-0.482855166086
ACH-000294,-0.140802225989
ACH-000295,-0.349622356865
ACH-000296,-0.329135795932
ACH-000302,-0.24903799388099998
ACH-000304,-0.38385957645
ACH-000307,-0.20841033959199998
ACH-000308,-0.280752669542
ACH-000310,-0.271612676451
ACH-000311,-0.256908811638
ACH-000312,-0.11933573287900001
ACH-000315,-0.22062997413899998
ACH-000316,-0.478653361716
ACH-000317,-0.320908697006
ACH-000318,-0.24783288250500002
ACH-000319,-0.22781895594999999
ACH-000320,-0.14921972560900001
ACH-000322,-0.523448777322
ACH-000323,-0.297555197623
ACH-000324,-0.27011580264199997
ACH-000329,-0.485309425641
ACH-000330,-0.19272487047200001
ACH-000331,-0.423542222754
ACH-000332,-0.266082161883
ACH-000334,-0.0963495031107
ACH-000335,-0.495420773644
ACH-000336,-0.772000746456
ACH-000337,-0.242690148465
ACH-000339,-0.362603874008
ACH-000341,-0.434586067449
ACH-000348,-0.306300332541
ACH-000350,-0.23867838965
ACH-000352,-0.210836553805
ACH-000356,-0.31690338688700004
ACH-000361,-0.305640924001
ACH-000362,-0.173470986503
ACH-000363,-0.18164798670200002
ACH-000364,-0.313329676558
ACH-000365,-0.19461503100000002
ACH-000366,-0.24144044656599997
ACH-000368,-0.562010444345
ACH-000374,-0.44607302218500006
ACH-000375,-0.283207251961
ACH-000376,-0.355244679536
ACH-000381,-0.47077517040100003
ACH-000383,-0.222683925059
ACH-000387,-0.203440162944
ACH-000389,-0.190477680812
ACH-000390,-0.223734817261
ACH-000393,-0.505361336977
ACH-000395,-0.444377782992
ACH-000397,-0.394172997313
ACH-000401,-0.418340908498
ACH-000402,-0.46553143411700004
ACH-000403,-0.389226036562
ACH-000404,-0.0335227315308
ACH-000406,-0.175184497766
ACH-000407,-0.181116411817
ACH-000408,-0.48225040842600003
ACH-000410,-0.315032741522
ACH-000411,-0.402592340948
ACH-000414,-0.21728872832199997
ACH-000415,-0.11551581336200001
ACH-000416,-0.237855729808
ACH-000420,-0.388608026471
ACH-000421,-0.296238351237
ACH-000424,-0.18916440760000003
ACH-000425,-0.102533172018
ACH-000426,-0.386996531536
ACH-000427,-0.289166867092
ACH-000433,-0.46091562168899997
ACH-000436,-0.280722993298
ACH-000444,-0.274896410416
ACH-000445,-0.28115482414799997
ACH-000448,-0.278784080457
ACH-000450,-0.342014769274
ACH-000452,-0.336198928182
ACH-000454,-0.479254799931
ACH-000458,-0.24337136808
ACH-000459,-0.40628251151100003
ACH-000460,-0.355567749187
ACH-000461,-0.182101411503
ACH-000463,-0.13668021585
ACH-000464,-0.5401928063579999
ACH-000466,-0.18913391283599998
ACH-000467,-0.336160757984
ACH-000468,-0.12006919225299999
ACH-000469,-0.26528613427
ACH-000470,-0.42202798230099997
ACH-000471,-0.20846713512200002
ACH-000472,-0.190580491912
ACH-000473,-0.250013882663
ACH-000475,-0.34119086424
ACH-000476,-0.229077788772
ACH-000477,-0.6118123473439999
ACH-000480,-0.17567733774500002
ACH-000481,-0.190458474379
ACH-000483,-0.315458385682
ACH-000484,-0.24653627498300001
ACH-000485,-0.493855185706
ACH-000486,-0.129872970239
ACH-000487,-0.209078229029
ACH-000488,-0.26822301366900003
ACH-000490,-0.565503992247
ACH-000491,-0.557329019957
ACH-000495,-0.262519620217
ACH-000496,0.12097107263000001
ACH-000499,-0.061483644786
ACH-000500,-0.0690393903472
ACH-000502,-0.228612282183
ACH-000503,-0.239972653859
ACH-000505,-0.37284226301600004
ACH-000507,-0.39711085803
ACH-000510,-0.190630459141
ACH-000511,-0.203241596189
ACH-000512,-0.282054834364
ACH-000516,-0.21342137309700002
ACH-000517,-0.249448445213
ACH-000518,-0.589914351157
ACH-000520,-0.460440170123
ACH-000521,-0.314715619223
ACH-000522,-0.409814394383
ACH-000524,-0.319719456385
ACH-000527,-0.349733134168
ACH-000528,-0.21217243972600003
ACH-000537,-0.283083979104
ACH-000541,-0.0312470930767
ACH-000542,-0.255994995319
ACH-000544,-0.159517579697
ACH-000545,-0.184462187296
ACH-000547,-0.268084996986
ACH-000548,-0.39816374763000006
ACH-000549,-0.146367033213
ACH-000550,-0.6903078754749999
ACH-000552,-0.32553754476
ACH-000556,-0.397159029609
ACH-000557,-0.21838902287599998
ACH-000570,-0.282238208943
ACH-000571,-0.5134269152359999
ACH-000573,-0.243756423271
ACH-000576,-0.28319740789500003
ACH-000580,-0.272522616198
ACH-000584,-0.293334876411
ACH-000585,-0.370533205199
ACH-000588,-0.28994103008
ACH-000589,-0.44585114091899997
ACH-000591,-0.269190682485
ACH-000593,-0.320705791372
ACH-000600,-0.560993125969
ACH-000601,-0.431724681769
ACH-000604,-0.10134155101
ACH-000605,-0.198345690074
ACH-000606,-0.28141334943
ACH-000608,-0.328162934631
ACH-000614,-0.06541001178519999
ACH-000616,-0.361932360973
ACH-000618,-0.161890282306
ACH-000619,-0.332165112578
ACH-000620,-0.411172860915
ACH-000621,-0.291972013424
ACH-000622,-0.390720020476
ACH-000623,-0.32560034536800003
ACH-000624,-0.274830118602
ACH-000627,-0.285331437479
ACH-000630,-0.243047932464
ACH-000632,-0.304857426702
ACH-000633,-0.36294978589500004
ACH-000637,-0.231462285246
ACH-000638,-0.060923534545400004
ACH-000646,-0.397712700453
ACH-000647,-0.309369778345
ACH-000648,-0.38713609816699995
ACH-000649,-0.273387763826
ACH-000651,-0.196626042403
ACH-000652,-0.22631100398899998
ACH-000653,-0.254124721723
ACH-000657,-0.250466424441
ACH-000658,-0.396307727188
ACH-000661,-0.16469444949200002
ACH-000662,-0.410578620347
ACH-000663,-0.239225799665
ACH-000665,-0.21751716612100003
ACH-000671,-0.489139665334
ACH-000673,-0.435947793042
ACH-000676,-0.191875192361
ACH-000677,-0.387982741759
ACH-000681,-0.206986472765
ACH-000682,-0.33486108970600004
ACH-000683,-0.21487837634799997
ACH-000684,-0.259214043311
ACH-000688,-0.458286386246
ACH-000693,-0.312705501851
ACH-000694,-0.252394179201
ACH-000695,-0.838169799487
ACH-000696,-0.362816253443
ACH-000697,-0.485641350129
ACH-000699,-0.35390498909100004
ACH-000701,-0.291534682795
ACH-000706,-0.293894967963
ACH-000711,-0.259033953158
ACH-000713,-0.250028710065
ACH-000714,-0.12172719843900001
ACH-000718,-0.365216296298
ACH-000720,-0.38949343421300003
ACH-000721,-0.268313693315
ACH-000724,-0.156725567776
ACH-000725,-0.33586643128
ACH-000732,-0.283023105932
ACH-000734,-0.20358131255399997
ACH-000735,-0.372509357231
ACH-000736,-0.5404463953190001
ACH-000738,-0.141109809257
ACH-000746,-0.596532852667
ACH-000747,-0.52434809411
ACH-000748,-0.323682654779
ACH-000753,-0.165398788616
ACH-000756,-0.5152740265169999
ACH-000757,0.040868557768000004
ACH-000758,-0.603609961109
ACH-000760,-0.36999479318499995
ACH-000763,-0.223660251208
ACH-000764,-0.197868381981
ACH-000765,-0.269941972986
ACH-000766,-0.239869508236
ACH-000767,-0.216629729375
ACH-000768,-0.358386715571
ACH-000769,-0.107137391056
ACH-000770,-0.21107545732799998
ACH-000771,-0.228073364526
ACH-000773,-0.181396936432
ACH-000776,-0.470100854535
ACH-000777,-0.35125382979599995
ACH-000778,-0.251929776559
ACH-000781,-0.241488692933
ACH-000782,-0.35739628732100004
ACH-000783,-0.5216391433959999
ACH-000784,-0.34253642448399996
ACH-000785,-0.175445269179
ACH-000787,-0.2770315405
ACH-000788,-0.321643922247
ACH-000791,-0.362888975649
ACH-000792,-0.22866307984499998
ACH-000794,-0.32376794917
ACH-000796,-0.286957221379
ACH-000799,-0.7192436100759999
ACH-000800,-0.09804744659499999
ACH-000802,-0.411368713971
ACH-000804,-0.15135205777799998
ACH-000805,-0.168319511314
ACH-000809,-0.354820251678
ACH-000810,-0.49903035378399996
ACH-000811,-0.21949562361400002
ACH-000817,-0.290656905002
ACH-000819,-0.49323995297
ACH-000820,-0.0608651617019
ACH-000821,0.0424868705501
ACH-000822,-0.45680852497599994
ACH-000823,-0.202487404742
ACH-000824,-0.324306069531
ACH-000827,-0.35815662299199996
ACH-000829,-0.34608379651199994
ACH-000831,-0.369965623757
ACH-000832,-0.23250393000300001
ACH-000833,-0.550825860057
ACH-000834,-0.464048247312
ACH-000835,-0.22389536867899998
ACH-000836,-0.14543325894
ACH-000837,-0.369713983233
ACH-000838,-0.649198619507
ACH-000839,-0.264343572849
ACH-000840,-0.505738154598
ACH-000841,-0.0380461996639
ACH-000843,-0.251756908796
ACH-000846,-0.22258780599
ACH-000847,-0.44392533641599996
ACH-000848,-0.175850853687
ACH-000849,-0.575472720997
ACH-000851,-0.23991262728
ACH-000855,-0.6337987383
ACH-000856,-0.277544016164
ACH-000858,-0.41937067796599997
ACH-000859,-0.349803043626
ACH-000861,-0.0752314111527
ACH-000862,-0.254698032659
ACH-000865,-0.43504330810900005
ACH-000866,-0.247909006889
ACH-000867,-0.280116165877
ACH-000869,-0.296992312042
ACH-000872,-0.18908451790999997
ACH-000873,-0.23149800611
ACH-000876,-0.36949568595700005
ACH-000878,-0.418068982961
ACH-000880,-0.351545075828
ACH-000881,-0.432180436966
ACH-000882,-0.271115816896
ACH-000884,-0.212698479718
ACH-000885,-0.280912666356
ACH-000887,-0.29452219551
ACH-000888,-0.350058940577
ACH-000889,-0.292690195521
ACH-000890,-0.278403402627
ACH-000896,-0.312598254375
ACH-000898,-0.24596769491
ACH-000900,-0.243151407914
ACH-000901,-0.325945038691
ACH-000905,-0.332374773108
ACH-000906,-0.349361223979
ACH-000907,-0.276107920024
ACH-000910,-0.33893387003200004
ACH-000911,-0.441227506465
ACH-000912,-0.28994042482099996
ACH-000913,-0.261487944139
ACH-000915,-0.6436530153450001
ACH-000916,-1.3032562186799999
ACH-000917,-0.200482880369
ACH-000921,-0.42180701174999996
ACH-000924,-0.41575664724699996
ACH-000926,-0.145045777422
ACH-000928,-0.30094689259
ACH-000929,-0.295882903919
ACH-000932,-0.256624993059
ACH-000935,-0.151722412264
ACH-000936,-0.19834725893599997
ACH-000937,-0.27337121602200004
ACH-000938,-0.313605434217
ACH-000939,-0.28549186297
ACH-000941,-0.239432540723
ACH-000943,-0.38470152276600006
ACH-000946,-0.254490662134
ACH-000947,-0.333302445718
ACH-000948,-0.513611676405
ACH-000950,-0.28630012386
ACH-000953,-0.296703007469
ACH-000957,-0.15688976858200002
ACH-000958,-0.141740652483
ACH-000960,-0.321004453743
ACH-000963,-0.13028738976600002
ACH-000968,-0.336785809851
ACH-000969,-0.358470890256
ACH-000973,-0.315251105744
ACH-000974,-0.351432967091
ACH-000975,-0.581525750942
ACH-000976,-0.15998930755000002
ACH-000978,-0.584121423621
ACH-000980,-0.420264492379
ACH-000984,-0.287353317014
ACH-000986,-0.152376789086
ACH-000988,-0.343505984705
ACH-000993,-0.48247809569899996
ACH-000994,-0.132891923381
ACH-000996,-0.42919851583
ACH-001001,-0.31291615922
ACH-001020,-0.45380031724
ACH-001028,-0.336460262573
ACH-001031,-0.23411178010699998
ACH-001038,-0.203419373178
ACH-001048,-0.258354796407
ACH-001050,-0.295891477528
ACH-001053,-0.46113185121399997
ACH-001054,-0.0632993135863
ACH-001061,-0.356144538993
ACH-001067,-0.39047083699900004
ACH-001075,-0.256546038187
ACH-001096,-0.234151526512
ACH-001128,0.17615307188999998
ACH-001134,-0.391278239802
ACH-001151,-0.300435286991
ACH-001163,-0.278864315304
ACH-001164,-0.666329317894
ACH-001173,-0.39773980959399996
ACH-001183,-0.446080350243
ACH-001184,-0.366023400003
ACH-001190,-0.48146295674999995
ACH-001192,0.0119266058009
ACH-001193,0.299446455975
ACH-001196,-0.207295006774
ACH-001197,-0.587018379363
ACH-001205,-0.353525256483
ACH-001211,-0.238536548261
ACH-001212,-0.43871128799500003
ACH-001228,-0.441818709759
ACH-001232,-0.33625333778300004
ACH-001239,-0.215103220694
ACH-001274,-0.186330836987
ACH-001275,-0.25391385608100003
ACH-001277,-0.188499061971
ACH-001278,-0.565661283409
ACH-001280,-0.37364561389600004
ACH-001283,-0.268817750748
ACH-001289,-0.294713498615
ACH-001295,-0.399570601242
ACH-001300,-0.24375674136
ACH-001301,-0.424220230504
ACH-001302,-0.514570422747
ACH-001303,-0.20518101405499997
ACH-001306,-0.289148752334
ACH-001318,-0.253373206575
ACH-001322,-0.7626562974400001
ACH-001328,-0.255386225255
ACH-001332,-0.39228048546899996
ACH-001333,-0.0645284704862
ACH-001336,-0.279292477019
ACH-001340,-0.47515541835299996
ACH-001346,-0.155309641007
ACH-001353,-0.372139796716
ACH-001354,-0.195283014126
ACH-001367,-0.112796423817
ACH-001368,-0.305885523989
ACH-001374,-0.233177710218
ACH-001375,-0.345140418455
ACH-001377,-0.473932161879
ACH-001380,-0.294675450632
ACH-001391,-0.463184429314
ACH-001407,-0.308610779208
ACH-001408,-0.13919720373199998
ACH-001413,-0.35494919166999994
ACH-001430,-0.260720114907
ACH-001431,-0.255213975448
ACH-001450,-0.10150051498
ACH-001496,-0.38391488922300004
ACH-001500,-0.198449292927
ACH-001521,-0.00413092345607
ACH-001523,-0.216160895647
ACH-001532,-0.329852211203
ACH-001536,-0.730367638018
ACH-001550,-0.382630026515
ACH-001552,-0.339980860236
ACH-001554,-0.458361232673
ACH-001645,-0.303992524709
ACH-001654,-0.325927514259
ACH-001715,-0.291733721789
ACH-001735,-0.312883296277
ACH-001736,-0.197276924067
ACH-001737,-0.037838410441
ACH-001740,-0.505754097592
ACH-001745,-0.337983290473
ACH-001750,-0.487401027962
ACH-001765,-0.325436505394
ACH-001956,-0.146510770989
ACH-001957,-0.217600138358
