,UTP6 (55813)
ACH-000004,-0.528700263715
ACH-000007,-0.508715006425
ACH-000009,-0.6359235463740001
ACH-000011,-0.500279405541
ACH-000012,-0.734259185818
ACH-000013,-0.661220311897
ACH-000014,-0.301615830417
ACH-000015,-0.45521613657300003
ACH-000017,-0.579738822135
ACH-000018,-0.38859946195
ACH-000019,-0.64241738327
ACH-000021,-0.444311913134
ACH-000022,-0.40235187127899996
ACH-000025,-0.423417623907
ACH-000028,-0.553060240818
ACH-000030,-0.475024626977
ACH-000035,-0.550904226287
ACH-000036,-0.484029982333
ACH-000037,-0.9410229089990001
ACH-000039,-0.514637140968
ACH-000040,-0.507971890058
ACH-000041,-0.5170025276269999
ACH-000042,-0.311552225565
ACH-000045,-0.577369284807
ACH-000047,-0.420149280889
ACH-000052,-0.455610518186
ACH-000053,-0.5392238862250001
ACH-000054,-0.611538299875
ACH-000055,-0.363984985107
ACH-000060,-0.328173533
ACH-000067,-0.490311739687
ACH-000070,-0.5202934065339999
ACH-000075,-0.5144616662470001
ACH-000078,-0.7877966961890001
ACH-000082,-0.573567359001
ACH-000085,-0.522462153885
ACH-000086,-0.463163468706
ACH-000087,-0.498897298353
ACH-000092,-0.641033835159
ACH-000095,-0.39068553305799997
ACH-000097,-0.590102493694
ACH-000098,-0.500529200216
ACH-000099,-0.543934589219
ACH-000108,-0.42010914926299997
ACH-000113,-0.427439421527
ACH-000115,-0.343151031703
ACH-000116,-0.513498101153
ACH-000118,-0.404049182238
ACH-000120,-0.177454938812
ACH-000123,-0.450075981555
ACH-000127,-0.424523440276
ACH-000128,-0.541755895481
ACH-000132,-0.38154500320900003
ACH-000133,-0.5666040748510001
ACH-000137,-0.40886631711800003
ACH-000138,-0.52284199523
ACH-000142,-0.26710846655000003
ACH-000143,-0.45928654125
ACH-000146,-0.659368648987
ACH-000148,-0.537995789713
ACH-000150,-0.709031157332
ACH-000152,-0.505989470811
ACH-000153,-0.5379981832899999
ACH-000159,-0.572751365739
ACH-000160,-0.668427771724
ACH-000163,-0.48314889147100004
ACH-000167,-0.627590846229
ACH-000168,-0.47259284819799996
ACH-000169,-0.550947688192
ACH-000178,-0.541126677701
ACH-000182,-0.158726638983
ACH-000183,-0.5045464435970001
ACH-000188,-0.618387567737
ACH-000189,-0.284940599829
ACH-000190,-0.790325396981
ACH-000198,-0.5297796152149999
ACH-000204,-0.295427910864
ACH-000206,-0.36972110181699996
ACH-000207,-0.497092725571
ACH-000211,-0.366107513332
ACH-000215,-0.702657307161
ACH-000221,-0.589567468712
ACH-000222,-0.479483418988
ACH-000223,-0.430210807241
ACH-000226,-0.715360680908
ACH-000227,-0.810505290616
ACH-000228,-0.42742766848200003
ACH-000231,-0.65577174175
ACH-000232,-0.567857549827
ACH-000233,-0.528736550431
ACH-000234,-0.49514915525700004
ACH-000235,-0.471985199674
ACH-000237,-0.461503094374
ACH-000238,-0.805929693398
ACH-000243,-0.505121025237
ACH-000244,-0.754191769464
ACH-000246,-0.6567590877989999
ACH-000248,-0.7170285508600001
ACH-000250,-0.527952181877
ACH-000251,-0.606449465207
ACH-000253,-0.383752242117
ACH-000255,-0.44098392478299997
ACH-000256,-0.5171035592109999
ACH-000257,-0.637137047161
ACH-000258,-0.51696370774
ACH-000259,-0.24499559800299997
ACH-000260,-0.706847104334
ACH-000261,-0.718125735029
ACH-000262,-0.681298363529
ACH-000263,-0.44980873645
ACH-000264,-0.501732551423
ACH-000265,-0.439121357918
ACH-000266,-0.224985339965
ACH-000272,-0.36881010689300003
ACH-000273,-0.35921764190800004
ACH-000274,-0.9478364524299998
ACH-000277,-0.603828632282
ACH-000278,-0.563298597881
ACH-000279,-0.8131334341509999
ACH-000280,-0.561251192273
ACH-000281,-0.39941490118100004
ACH-000288,-0.7954111650519999
ACH-000291,-0.37971702846100003
ACH-000293,-0.72875881226
ACH-000294,-0.373313444239
ACH-000295,-0.7993197208830001
ACH-000296,-0.479224179762
ACH-000302,-0.516575175589
ACH-000304,-0.57724158412
ACH-000307,-0.362714044618
ACH-000308,-0.542873535302
ACH-000310,-0.723612195033
ACH-000311,-0.420563935188
ACH-000312,-0.511490651722
ACH-000315,-0.290031062931
ACH-000316,-0.384892922286
ACH-000317,-0.476387496203
ACH-000318,-0.539360240545
ACH-000319,-0.63904741018
ACH-000320,-0.517451434366
ACH-000322,-0.48520346711900003
ACH-000323,-0.785746245511
ACH-000324,-0.546564183396
ACH-000329,-0.599964870236
ACH-000330,-0.580593831689
ACH-000331,-0.5187028658899999
ACH-000332,-0.483993958442
ACH-000334,-0.0404821883891
ACH-000335,-0.645118725975
ACH-000336,-0.456760001854
ACH-000337,-0.925267207415
ACH-000339,-0.678466826144
ACH-000341,-0.581018702161
ACH-000348,-0.276054294395
ACH-000350,-0.05125191004599999
ACH-000352,-0.7389993455339999
ACH-000356,-0.508003334925
ACH-000361,-0.729950773048
ACH-000362,-0.501763568156
ACH-000363,-0.479705527236
ACH-000364,-0.505182906363
ACH-000365,-0.452936856038
ACH-000366,-0.377119704023
ACH-000368,-0.463503411223
ACH-000374,-0.652999293217
ACH-000375,-0.546935308566
ACH-000376,-0.36948829190800003
ACH-000381,-0.317898048763
ACH-000383,-0.586435228613
ACH-000387,-0.256270340818
ACH-000389,-0.561513554961
ACH-000390,-0.483742224492
ACH-000393,-0.39747146204499995
ACH-000395,-0.721378012858
ACH-000397,-0.5230012131790001
ACH-000401,-0.0530324528634
ACH-000402,-0.42131793463699996
ACH-000403,-0.481413345935
ACH-000404,-0.35995463036200004
ACH-000406,-0.332476625443
ACH-000407,-0.6089654751160001
ACH-000408,-0.403964275603
ACH-000410,-0.44230134053099995
ACH-000411,-0.273085254805
ACH-000414,-0.505343964398
ACH-000415,-0.42690298692100004
ACH-000416,-0.540560236768
ACH-000420,-0.032072289942900005
ACH-000421,-0.425092069194
ACH-000424,-0.7606246204680001
ACH-000425,-0.5835712288539999
ACH-000426,-0.38258225430200005
ACH-000427,-0.469343920356
ACH-000433,-0.921288401502
ACH-000436,-0.573619916425
ACH-000444,-0.5701444132460001
ACH-000445,-0.589726138078
ACH-000448,-0.7939089200210001
ACH-000450,-0.268213359418
ACH-000452,-0.474416376598
ACH-000454,-0.42872613439400004
ACH-000458,-0.367951412927
ACH-000459,-0.441729770899
ACH-000460,-0.5148264676550001
ACH-000461,-0.36795780402500006
ACH-000463,-0.407199169535
ACH-000464,-0.5750319072569999
ACH-000466,-0.35557647768899997
ACH-000467,-0.31691390895
ACH-000468,-0.494871623394
ACH-000469,-0.5250669971490001
ACH-000470,-0.20231975014800002
ACH-000471,-0.406587843895
ACH-000472,-0.700121501162
ACH-000473,-0.1531973166
ACH-000475,-0.46483413648999994
ACH-000476,-0.5060104484610001
ACH-000477,-0.08338348001330001
