,ING3 (54556)
ACH-000004,-0.120868979532
ACH-000007,-0.679471558848
ACH-000009,-0.76594199737
ACH-000011,-0.512219799864
ACH-000012,-0.446105475672
ACH-000013,-0.590494869944
ACH-000014,-0.610744157535
ACH-000015,-0.140498550021
ACH-000017,-0.479553058011
ACH-000018,-0.330254755882
ACH-000019,-0.649569406825
ACH-000021,-0.323959592794
ACH-000022,-0.45389698703299997
ACH-000025,-0.602607201875
ACH-000028,-0.562049629669
ACH-000030,-0.454025081007
ACH-000035,-0.44415184037100003
ACH-000036,-0.770003125609
ACH-000037,-0.334858600296
ACH-000039,-0.940669308883
ACH-000040,-0.376112405283
ACH-000041,-0.7153388973360001
ACH-000042,-0.713304432268
ACH-000045,-0.6978525440090001
ACH-000047,-0.606438003194
ACH-000052,-0.47206415704300003
ACH-000053,-0.7528961414
ACH-000054,-0.5874681418500001
ACH-000055,-0.6725080091869999
ACH-000060,-1.00048663536
ACH-000067,-0.424136102519
ACH-000070,-0.35881200262699997
ACH-000075,-0.46479328101800005
ACH-000078,-0.22229267260899999
ACH-000082,0.051961144680900004
ACH-000085,-0.987130199027
ACH-000086,-0.42778923028300003
ACH-000087,-0.642026122114
ACH-000092,-0.423711146234
ACH-000095,-0.85443752625
ACH-000097,-0.571465211614
ACH-000098,-0.491737638652
ACH-000099,-0.45819352579899997
ACH-000108,-0.592339654992
ACH-000113,-0.577842811559
ACH-000115,-0.180750131812
ACH-000116,-0.339582381156
ACH-000118,-0.502907598611
ACH-000120,-0.9417908702079999
ACH-000123,-0.5259711379399999
ACH-000127,-0.6022886410189999
ACH-000128,-0.289478803164
ACH-000132,-0.255795373899
ACH-000133,-0.27980984707600004
ACH-000137,-0.414681366382
ACH-000138,-0.7763506105820001
ACH-000142,-0.47885800604400003
ACH-000143,-0.192105476699
ACH-000146,-0.345588949353
ACH-000148,-0.734851250233
ACH-000150,-0.376668733855
ACH-000152,-0.7490044076000001
ACH-000153,-1.0623883670999998
ACH-000159,-0.523905867409
ACH-000160,-0.493730819671
ACH-000163,-0.227477337852
ACH-000167,-0.167027205501
ACH-000168,-0.684936239935
ACH-000169,-0.396020033869
ACH-000178,-0.831601372321
ACH-000182,-0.592230436414
ACH-000183,-0.583636739579
ACH-000188,-0.632784468034
ACH-000189,-0.8503601761740001
ACH-000190,-0.291302993098
ACH-000198,-0.37287378896300005
ACH-000204,-0.665968910265
ACH-000206,-0.8923362732260001
ACH-000207,-0.8057366732969999
ACH-000211,-0.7758090881090001
ACH-000215,-0.636179624951
ACH-000221,-0.339639424221
ACH-000222,-0.82078520561
ACH-000223,-0.24226913560600002
ACH-000226,-0.846896051761
ACH-000227,-0.20102382500100002
ACH-000228,-0.362053504074
ACH-000231,-0.640273777147
ACH-000232,-0.708181970987
ACH-000233,-1.02202395595
ACH-000234,-0.9611854988240001
ACH-000235,-0.560758383508
ACH-000237,-0.44239847096699997
ACH-000238,-0.30471200498100004
ACH-000243,-0.19356498566799998
ACH-000244,-0.7440840568070001
ACH-000246,-0.313293798053
ACH-000248,-0.591957442402
ACH-000250,-0.39414110016500004
ACH-000251,-0.41941184304799994
ACH-000253,-0.6629413903360001
ACH-000255,-0.881886674253
ACH-000256,-0.320104053919
ACH-000257,-0.766980491687
ACH-000258,-0.611761554777
ACH-000259,-0.6249242648
ACH-000260,-0.584730432417
ACH-000261,-0.588789955358
ACH-000262,-0.637142145784
ACH-000263,-1.01715665881
ACH-000264,-0.643493770188
ACH-000265,-0.481837792093
ACH-000266,-0.614155642138
ACH-000272,-0.547421248328
ACH-000273,-0.36781671699100005
ACH-000274,-0.300005729016
ACH-000277,-0.8183135994640001
ACH-000278,-0.382886515212
ACH-000279,-0.8501189281899999
ACH-000280,-0.790986062793
ACH-000281,-0.820071374845
ACH-000288,-0.7633831120469999
ACH-000291,-0.401697532746
ACH-000293,-0.595570175061
ACH-000294,-0.497954407819
ACH-000295,-0.19940439170200003
ACH-000296,-0.39843383992799997
ACH-000302,-0.673507843335
ACH-000304,-0.5792831275729999
ACH-000307,-0.448900174005
ACH-000308,-0.801982861021
ACH-000310,-0.6645364655830001
ACH-000311,-0.854298739782
ACH-000312,-0.447071963528
ACH-000315,-0.48890337742
ACH-000316,-0.42725076029200004
ACH-000317,-0.7616467101729999
ACH-000318,-1.1665876733299998
ACH-000319,-0.658928978015
ACH-000320,-0.651699642606
ACH-000322,-0.664992162584
ACH-000323,-0.0293250448375
ACH-000324,-0.327069403463
ACH-000329,-0.28844774058600003
ACH-000330,-0.41895337846999997
ACH-000331,-0.5337376693770001
ACH-000332,-0.468104479815
ACH-000334,-0.0010543078796799998
ACH-000335,-0.699370373686
ACH-000336,-0.192297091463
ACH-000337,-0.5392518858690001
ACH-000339,-0.6417764711630001
ACH-000341,-0.49798798367299996
ACH-000348,-0.604279649361
ACH-000350,-0.40634460431599995
ACH-000352,-0.081420941976
ACH-000356,-0.50726298743
ACH-000361,-0.672249766026
ACH-000362,-0.42550561129500003
ACH-000363,-0.5034385359319999
ACH-000364,-0.306039099059
ACH-000365,-0.0707423895374
ACH-000366,-0.472227735911
ACH-000368,-0.372192906496
ACH-000374,-0.495568956605
ACH-000375,-0.557990013021
ACH-000376,-0.608307007461
ACH-000381,-0.8792359653730001
ACH-000383,-0.287062718072
ACH-000387,-0.684175106718
ACH-000389,-0.7092314153329999
ACH-000390,-0.5672114668289999
ACH-000393,-0.512009375007
ACH-000395,-0.993405313075
ACH-000397,-0.38254801311
ACH-000401,-0.642671390482
ACH-000402,0.0609258124476
ACH-000403,-0.696536313552
ACH-000404,0.22725942914900002
ACH-000406,-0.708226435305
ACH-000407,-0.417149200915
ACH-000408,-0.7743427763240001
ACH-000410,-0.471186426202
ACH-000411,-0.602566250993
ACH-000414,-0.553919381172
ACH-000415,-0.631554870672
ACH-000416,-0.65121291698
ACH-000420,-0.670492651996
ACH-000421,-0.640795478524
ACH-000424,-0.500648617877
ACH-000425,-0.68562045251
ACH-000426,-0.9517269627580001
ACH-000427,-0.5997149319
ACH-000433,-0.622235683224
ACH-000436,-0.229784441272
ACH-000444,-0.543751946817
ACH-000445,-0.638200114525
ACH-000448,-0.918146662395
ACH-000450,-1.03229606657
ACH-000452,-0.607298582517
ACH-000454,-0.910496705089
ACH-000458,-0.8488229502519999
ACH-000459,-0.45405829054700003
ACH-000460,-0.8932000130329999
ACH-000461,-0.557852417335
ACH-000463,-0.668991228843
ACH-000464,-0.74030792788
ACH-000466,-1.16701310053
ACH-000467,-0.764245788233
ACH-000468,-0.524333298318
ACH-000469,-0.450458114146
ACH-000470,-0.580817444504
ACH-000471,-0.03540065829919999
ACH-000472,-0.523766154043
ACH-000473,-0.155456665459
ACH-000475,-0.416923509727
ACH-000476,-0.279121104037
ACH-000477,-0.6540281619120001
ACH-000480,-0.361237659067
ACH-000481,-0.626198048414
ACH-000483,-0.597806874297
ACH-000484,-0.231828865873
ACH-000485,-0.898520191116
ACH-000486,-0.5644673197519999
ACH-000487,-0.59439675366
ACH-000488,-0.996340806397
ACH-000490,-0.745546085062
ACH-000491,-0.462906455815
ACH-000495,-0.6917205233050001
ACH-000496,-0.549748918811
ACH-000499,-0.814281164514
ACH-000500,-0.861839499708
ACH-000502,-0.828827574716
ACH-000503,-1.31500905002
ACH-000505,-0.697208186561
ACH-000507,-0.48288641889
ACH-000510,-0.43159629747199996
ACH-000511,-0.6730469594959999
ACH-000512,-0.34439873351499994
ACH-000516,-0.362270405462
ACH-000517,-0.759426057216
ACH-000518,-0.664101695069
ACH-000520,-0.455308435336
ACH-000521,-0.8605737531200001
ACH-000522,-0.571797868717
ACH-000524,-0.382364529617
ACH-000527,-0.669970161911
ACH-000528,-0.486428697435
ACH-000537,-0.494387846082
ACH-000541,-1.1573674271799999
ACH-000542,-0.7062011626270001
ACH-000544,-0.533901898212
ACH-000545,-0.824308969131
ACH-000547,-0.736351053589
ACH-000548,-0.679231095698
ACH-000549,-0.606148056406
ACH-000550,-0.631645500205
ACH-000552,-0.838250101119
ACH-000556,-0.358296344961
ACH-000557,-0.7922545028200001
ACH-000570,-0.351975839678
ACH-000571,-0.676663702723
ACH-000573,-0.268960273145
ACH-000576,-0.7840896847490001
ACH-000580,-0.35208569844300003
ACH-000584,-0.5124965223879999
ACH-000585,-0.81017177144
ACH-000588,-0.346888790219
ACH-000589,-0.835073507366
ACH-000591,-0.7277545321690001
ACH-000593,-0.665144966355
ACH-000600,-0.7081006577500001
ACH-000601,-0.608730566965
ACH-000604,-0.663635599381
ACH-000605,-0.7412177206730001
ACH-000606,-0.548257475479
ACH-000608,-0.527619083524
ACH-000614,-0.6865325692199999
ACH-000616,-0.5005251658950001
ACH-000618,-0.581170810749
ACH-000619,-0.907314599245
ACH-000620,-0.563494342303
ACH-000621,-0.557159318675
ACH-000622,-0.376967005354
ACH-000623,-0.234779086075
ACH-000624,-0.724804032428
ACH-000627,-0.726991427635
ACH-000630,-0.966220094954
ACH-000632,-0.9039341050249999
ACH-000633,-0.175116399742
ACH-000637,-0.30231070155699996
ACH-000638,-0.425826276264
ACH-000646,-0.238973240509
ACH-000647,-0.332941367574
ACH-000648,-0.665611616272
ACH-000649,-0.35713770741499995
ACH-000651,-0.417096929978
ACH-000652,-0.41829026884099996
ACH-000653,-0.8544128149089999
ACH-000657,-0.45262451715700003
ACH-000658,-0.98687292441
ACH-000661,-0.812225519541
ACH-000662,-0.896919910408
ACH-000663,-0.6720961396430001
ACH-000665,-0.350584688273
ACH-000671,-0.262970801116
ACH-000673,-0.18124378372900002
ACH-000676,-0.235634963754
ACH-000677,-0.776378362139
ACH-000681,-0.891878353576
ACH-000682,-0.904674170114
ACH-000683,-0.25592895993500003
ACH-000684,-0.7042073569230001
ACH-000688,-0.483568596146
ACH-000693,-0.599542033522
ACH-000694,-0.8284518923849999
ACH-000695,-0.816281160175
ACH-000696,-0.7281041816570001
ACH-000697,-0.531574227371
ACH-000699,-0.34690632026199997
ACH-000701,-1.04397616732
ACH-000706,-0.45226170046400005
ACH-000711,-0.37003760560800003
