,NCAPG2 (54892)
ACH-000004,-1.03924051077
ACH-000007,-1.2560951692
ACH-000009,-0.375314265204
ACH-000011,-0.97475447951
ACH-000012,-1.3275220045
ACH-000013,-0.7452884432469999
ACH-000014,-1.33537413332
ACH-000015,-1.10041510738
ACH-000017,-1.17542276455
ACH-000018,-1.21894139198
ACH-000019,-0.6459740402090001
ACH-000021,-1.44117873107
ACH-000022,-0.8373670683
ACH-000025,-1.15037441903
ACH-000028,-0.9573922822579999
ACH-000030,-1.1324779476200002
ACH-000035,-1.30300958809
ACH-000036,-0.800955635997
ACH-000037,-1.38001338128
ACH-000039,-0.7118947372609999
ACH-000040,-1.19975940771
ACH-000041,-0.90647773295
ACH-000042,-1.2766930345
ACH-000045,-1.28415416966
ACH-000047,-1.29989923547
ACH-000052,-1.1644079727299999
ACH-000053,-0.405247265893
ACH-000054,-1.28115079146
ACH-000055,-1.18669712971
ACH-000060,-1.11499307626
ACH-000067,-1.3538682553799999
ACH-000070,-1.0024723408
ACH-000075,-1.0993794450399998
ACH-000078,-1.36853797208
ACH-000082,-1.53097870137
ACH-000085,-0.9568996571430001
ACH-000086,-1.1927989088600002
ACH-000087,-1.34165612596
ACH-000092,-1.16709855681
ACH-000095,-1.27265153669
ACH-000097,-1.4013460543399998
ACH-000098,-1.15630353889
ACH-000099,-1.185114686
ACH-000108,-1.0316605278
ACH-000113,-1.1621816541299999
ACH-000115,-0.642419839446
ACH-000116,-0.79628200222
ACH-000118,-0.9249178485690001
ACH-000120,-1.13340883832
ACH-000123,-1.3219675055
ACH-000127,-0.9697602843909999
ACH-000128,-1.40857587102
ACH-000132,-1.2239583586299998
ACH-000133,-1.09654375391
ACH-000137,-0.7374669943809999
ACH-000138,-0.829717187533
ACH-000142,-0.5696188581830001
ACH-000143,-1.16995714316
ACH-000146,-1.0022719575599999
ACH-000148,-1.46257881715
ACH-000150,-1.29454033798
ACH-000152,-1.39074537272
ACH-000153,-1.25199891835
ACH-000159,-1.14746385403
ACH-000160,-0.527272533425
ACH-000163,-1.1475514822
ACH-000167,-0.199299094349
ACH-000168,-1.5651897784399997
ACH-000169,-0.882281639117
ACH-000178,-0.876727926956
ACH-000182,-1.0906402959700001
ACH-000183,-1.0929303514
ACH-000188,-1.16513320776
ACH-000189,-1.2163874282
ACH-000190,-0.550920783948
ACH-000198,-0.956453075768
ACH-000204,-0.9921401417839999
ACH-000206,-0.7754498108750001
ACH-000207,-0.799520634826
ACH-000211,-1.02226193958
ACH-000215,-0.6559155467050001
ACH-000221,-1.2275296477
ACH-000222,-1.32734681584
ACH-000223,-0.752818443468
ACH-000226,-1.00971751277
ACH-000227,-0.8497231944589999
ACH-000228,-1.41245395514
ACH-000231,-0.9509966979410001
ACH-000232,-1.17366032402
ACH-000233,-1.1079094658
ACH-000234,-1.35120362301
ACH-000235,-1.1078712504600001
ACH-000237,-1.14501262073
ACH-000238,-1.34537904858
ACH-000243,-1.1844472883600001
ACH-000244,-0.946262182889
ACH-000246,-1.21673889285
ACH-000248,-1.01592010059
ACH-000250,-0.964287189416
ACH-000251,-1.04602366278
ACH-000253,-1.3624141598800001
ACH-000255,-1.19872822709
ACH-000256,-0.7184228909110001
ACH-000257,-0.939713929741
ACH-000258,-1.27694527165
ACH-000259,-0.883900616053
ACH-000260,-0.794158766271
ACH-000261,-1.1649286521100002
ACH-000262,-1.1625581344299998
ACH-000263,-1.16218862793
ACH-000264,-0.5570743698089999
ACH-000265,-1.09702925006
ACH-000266,-1.3987198021399998
ACH-000272,-1.1244624116
ACH-000273,-1.26522698821
ACH-000274,-1.6132753873299999
ACH-000277,-1.1230637457400001
ACH-000278,-0.783336563515
ACH-000279,-0.429324067964
ACH-000280,-1.4411203949899998
ACH-000281,-0.919254083049
ACH-000288,-1.0127500036
ACH-000291,-1.2007075610100002
ACH-000293,-0.579855210923
ACH-000294,-0.576837541313
ACH-000295,-0.7870078904019999
ACH-000296,-1.23279206162
ACH-000302,-0.669957994035
ACH-000304,-1.36527136971
ACH-000307,-1.17014245986
ACH-000308,-0.866559076553
ACH-000310,-1.1561296667799998
ACH-000311,-1.3856557998399999
ACH-000312,-0.926988690936
ACH-000315,-1.16166315461
ACH-000316,-1.4355090195299998
ACH-000317,-1.21985275469
ACH-000318,-0.9598190992200001
ACH-000319,-0.871639760379
ACH-000320,-1.2805307903299998
ACH-000322,-1.24762138811
ACH-000323,-1.27129407278
ACH-000324,-1.5857285634600002
ACH-000329,-1.02263297785
ACH-000330,-1.25745730676
ACH-000331,-1.1268985736900001
ACH-000332,-1.19364178423
ACH-000334,-0.9089571145659999
ACH-000335,-0.6984025757
ACH-000336,-1.0853313040500001
ACH-000337,-1.1863191042399999
ACH-000339,-1.1742438736299998
ACH-000341,-0.7664154474379999
ACH-000348,-0.8692172474709999
ACH-000350,-1.17206360392
ACH-000352,-0.539881284055
ACH-000356,-1.05688393892
ACH-000361,-1.7036647511899998
ACH-000362,-1.1165759397
ACH-000363,-1.01826680263
ACH-000364,-1.05588798434
ACH-000365,-1.1978281703
ACH-000366,-0.8097526438510001
ACH-000368,-1.29753075856
ACH-000374,-1.38629204972
ACH-000375,-0.9289843555030001
ACH-000376,-0.875541308549
ACH-000381,-0.603759566594
ACH-000383,-1.04121589874
ACH-000387,-1.14278153421
ACH-000389,-1.15516774785
ACH-000390,-0.822027208173
ACH-000393,-0.502546844647
ACH-000395,-1.40242265789
ACH-000397,-0.9155425797210001
ACH-000401,-1.23060427248
ACH-000402,-0.6449937293779999
ACH-000403,-1.14338410707
ACH-000404,-1.64250288061
ACH-000406,-1.11477951571
ACH-000407,-0.37082988469899997
ACH-000408,-1.03180738943
ACH-000410,-1.08849392854
ACH-000411,-1.00947680855
ACH-000414,-1.2218863160299998
ACH-000415,-1.0621220161
ACH-000416,-1.34243871127
ACH-000420,-1.13718883551
ACH-000421,-1.07303527226
ACH-000424,-1.18977003188
ACH-000425,-1.30668191413
ACH-000426,-0.660218232307
ACH-000427,-1.1630895574299998
ACH-000433,-1.15505206119
ACH-000436,-0.97933704499
ACH-000444,-1.3455018865200001
ACH-000445,-1.6330076897799999
ACH-000448,-1.27232279437
ACH-000450,-0.985026559242
ACH-000452,-0.801300678782
ACH-000454,-0.919430731818
ACH-000458,-1.1445627139299999
ACH-000459,-0.806373282584
ACH-000460,-0.9413151227159999
ACH-000461,-1.36444895401
ACH-000463,-1.42895183945
ACH-000464,-1.09467965414
