,NEDD8 (4738)
ACH-000401,-1.4197481789200002
ACH-000402,-1.7213741160299998
ACH-000403,-1.85814726479
ACH-000404,-1.64896849235
ACH-000406,-1.5108664058899999
ACH-000407,-1.64328414787
ACH-000408,-1.3428713132199999
ACH-000410,-1.4371359361000002
ACH-000411,-1.44589543375
ACH-000414,-1.24340248853
ACH-000415,-1.2974680077299998
ACH-000416,-1.62772649811
ACH-000420,-1.34521495269
ACH-000421,-1.46608886379
ACH-000424,-1.68280299162
ACH-000425,-1.40116598698
ACH-000426,-1.4468428528400001
ACH-000427,-1.92640228445
ACH-000433,-1.5245690938299998
ACH-000436,-1.3357241905600001
ACH-000444,-1.5175666399399999
ACH-000445,-1.61667770695
ACH-000448,-1.3523236748700003
ACH-000450,-1.62598155076
ACH-000452,-1.54518066307
ACH-000454,-1.37498289353
ACH-000458,-1.61142730114
ACH-000459,-1.2832947104
ACH-000460,-1.43260948287
ACH-000461,-1.5498251217200003
ACH-000463,-1.3368216528799999
ACH-000464,-1.6783563105000001
ACH-000466,-1.4872575290999999
ACH-000467,-1.5392351034099998
ACH-000468,-1.34115857727
ACH-000469,-1.5447804573500001
ACH-000470,-1.9663405992200003
ACH-000471,-1.62042242137
ACH-000472,-1.8111597234999999
ACH-000473,-1.21206208746
ACH-000475,-1.63169290509
ACH-000476,-1.6990964110299998
ACH-000477,-1.23727662671
ACH-000480,-1.49257550335
ACH-000481,-1.49927480991
ACH-000483,-1.32206986844
ACH-000484,-1.9679274433
ACH-000485,-1.41210960184
ACH-000486,-1.3837346692399999
ACH-000487,-1.6402395033200001
ACH-000488,-1.2683176799
ACH-000490,-1.22252259359
ACH-000491,-1.22859333802
ACH-000495,-1.66568591549
ACH-000496,-1.46129951794
ACH-000499,-1.7801161911
ACH-000500,-1.58066071848
ACH-000502,-1.35390181718
ACH-000503,-1.1403883259799998
ACH-000505,-1.56434778104
ACH-000507,-1.6428627242200002
ACH-000510,-1.6780175213799997
ACH-000511,-1.4743053177899998
ACH-000512,-1.5458573309799999
ACH-000516,-1.7969616544799998
ACH-000517,-1.7785589562400002
ACH-000518,-1.1129583638200002
ACH-000520,-1.72339819588
ACH-000521,-1.29758282
ACH-000522,-1.7700131133900001
ACH-000524,-1.33726939682
ACH-000527,-1.3474733666
ACH-000528,-1.5235444921399999
ACH-000537,-1.13997119284
ACH-000541,-1.37210940739
ACH-000542,-1.4580821645299997
ACH-000544,-1.46521449542
ACH-000545,-1.18302208
ACH-000547,-1.4663799988600001
ACH-000548,-1.4392259890099999
ACH-000549,-1.34004991746
ACH-000550,-1.6025078965000001
ACH-000552,-1.4677414660199999
ACH-000556,-1.5483906922
ACH-000557,-1.77165947207
ACH-000570,-1.61132247403
ACH-000571,-2.3417769179700003
ACH-000573,-1.4562550694
ACH-000576,-1.4045982852399999
ACH-000580,-1.44653747391
ACH-000584,-1.5264854884299999
ACH-000585,-1.2979401367299999
ACH-000588,-1.61374215507
ACH-000589,-1.22012427081
ACH-000591,-1.40029990333
ACH-000593,-1.33883518588
ACH-000600,-1.83752747199
ACH-000601,-1.54474415664
ACH-000604,-1.5854453702000002
ACH-000605,-1.07903268333
ACH-000606,-1.3196957558700002
ACH-000608,-2.1863214535099997
ACH-000614,-1.50403472319
ACH-000616,-1.3220667506700001
ACH-000618,-1.4602148184700001
ACH-000619,-1.3114863325
ACH-000620,-1.4066353894799999
ACH-000621,-1.9868063708300001
ACH-000622,-1.7797345636300002
ACH-000623,-1.65608101211
ACH-000624,-1.53144896436
ACH-000627,-1.60888071534
ACH-000630,-1.4138371853
ACH-000632,-1.53996511285
ACH-000633,-1.8443509906
ACH-000637,-1.49765384524
ACH-000638,-1.27044781467
ACH-000646,-1.4297597702399998
ACH-000647,-1.5384489879499998
ACH-000648,-1.22886759893
ACH-000649,-1.68965330473
ACH-000651,-1.50441881316
ACH-000652,-1.3946353421200002
ACH-000653,-1.7600737668700002
ACH-000657,-1.44763082761
ACH-000658,-1.62882485935
ACH-000661,-1.44249543437
ACH-000662,-1.9750962237099998
ACH-000663,-1.32851327797
ACH-000665,-1.46012866584
ACH-000671,-1.29004073141
ACH-000673,-1.71515661937
ACH-000676,-1.7273181013999999
ACH-000677,-1.09982554981
ACH-000681,-1.26778320371
ACH-000682,-1.8169125634599999
ACH-000683,-1.6851052436000002
ACH-000684,-1.83390637042
ACH-000688,-1.1445409923899998
ACH-000693,-1.3630120127399998
ACH-000694,-1.26395347081
ACH-000695,-1.7866994993799998
ACH-000696,-1.3748638449000001
ACH-000697,-1.57326087898
ACH-000699,-1.34933396326
ACH-000701,-1.46675354895
ACH-000706,-1.32523953698
ACH-000711,-1.6528299782799998
ACH-000713,-1.49555746308
ACH-000714,-1.4320103379
ACH-000718,-1.65357122363
ACH-000720,-1.54112999336
ACH-000721,-1.7708290463999998
ACH-000724,-1.76139843447
ACH-000725,-1.3446490101
ACH-000732,-1.06398948876
ACH-000734,-1.54324470387
ACH-000735,-1.6642154762999999
ACH-000736,-1.40058305413
ACH-000738,-1.49516683194
ACH-000746,-1.2730223660100002
ACH-000747,-1.25311165482
ACH-000748,-1.4740135154799998
ACH-000753,-1.4829295833899998
ACH-000756,-1.6392728071200002
ACH-000757,-1.4638295718599998
ACH-000758,-1.45078213181
ACH-000760,-1.56801859121
ACH-000763,-1.50743433037
ACH-000764,-1.57007332165
ACH-000765,-1.53546981379
ACH-000766,-1.61034062933
ACH-000767,-1.9719582928400001
ACH-000768,-1.3418598100799999
ACH-000769,-1.46060657449
ACH-000770,-1.57235049284
ACH-000771,-1.3913194646899998
ACH-000773,-1.5776531007799999
ACH-000776,-1.54140007646
ACH-000777,-1.53929448644
ACH-000778,-1.12740761801
ACH-000781,-1.37626802606
ACH-000782,-1.3064602273600001
ACH-000783,-2.16714521763
ACH-000784,-1.58746343091
ACH-000785,-1.44091132183
ACH-000787,-1.58871794659
ACH-000788,-1.58536620611
ACH-000791,-1.36339974946
ACH-000792,-1.4607841438100002
ACH-000794,-1.48938877008
ACH-000796,-1.60756203111
ACH-000799,-1.59260161523
ACH-000800,-1.1326071258
ACH-000802,-1.47630960183
ACH-000804,-1.50362176831
ACH-000805,-1.60526297034
ACH-000809,-1.6650907944100002
ACH-000810,-0.998829605967
ACH-000811,-1.2312143766799999
ACH-000817,-1.4519334709399998
ACH-000819,-1.41352399908
ACH-000820,-1.97970363745
ACH-000821,-1.7085743759099998
ACH-000822,-2.03589352039
ACH-000823,-1.34335358747
ACH-000824,-1.77645416637
ACH-000827,-1.49160611423
ACH-000829,-1.43107686043
ACH-000831,-1.51418159708
ACH-000832,-1.18972920744
ACH-000833,-1.6320154418000001
ACH-000834,-1.4673512927899999
ACH-000835,-1.45069587669
ACH-000836,-1.60505960712
ACH-000837,-1.08559044535
ACH-000838,-1.3098215151100001
ACH-000839,-1.4809981605000002
ACH-000840,-1.55351928833
ACH-000841,-1.26845131389
ACH-000843,-1.36102099306
ACH-000846,-1.43413219435
ACH-000847,-1.71441971637
ACH-000848,-1.6135500930200002
ACH-000849,-1.4963540723700002
ACH-000851,-1.47941753942
ACH-000855,-1.21691135235
ACH-000856,-1.24970481325
ACH-000858,-1.50337515942
ACH-000859,-1.5575518461200002
ACH-000861,-1.44064653317
ACH-000862,-1.2993388522799998
ACH-000865,-1.55255004623
ACH-000866,-1.54622255016
ACH-000867,-1.4455013962
ACH-000869,-1.6701537940200002
ACH-000872,-1.4010314809399997
ACH-000873,-1.6975254116299998
ACH-000876,-1.4445634277200001
ACH-000878,-1.10434360541
ACH-000880,-1.7144021090600001
ACH-000881,-1.4017339239
ACH-000882,-1.41983386912
ACH-000884,-1.6368303040999999
ACH-000885,-1.5138573957400001
ACH-000887,-1.5040375932499999
ACH-000888,-1.5464056341999999
ACH-000889,-1.64046333718
ACH-000890,-1.31627624582
ACH-000896,-1.35596468963
ACH-000898,-1.31683606369
ACH-000900,-1.57762492021
ACH-000901,-1.71584532407
ACH-000905,-1.56622700273
ACH-000906,-1.4839659717500002
ACH-000907,-1.340638185
ACH-000910,-1.5771518127000002
ACH-000911,-1.46140359713
ACH-000912,-1.27999844685
ACH-000913,-1.65000319582
ACH-000915,-1.57751733734
ACH-000916,-1.66908025081
ACH-000917,-1.55321702826
ACH-000921,-1.5300518423700002
ACH-000924,-1.4511059782700002
ACH-000926,-2.06230043788
ACH-000928,-1.58261794169
ACH-000929,-1.4353061785299999
ACH-000932,-1.5963401686899998
ACH-000935,-1.69617175563
ACH-000936,-1.68688658131
ACH-000937,-1.8077242876
ACH-000938,-1.61741018668
ACH-000939,-1.48628640144
ACH-000941,-1.40421469254
ACH-000943,-1.3546734726700003
ACH-000946,-1.47988228287
ACH-000947,-1.45381662215
ACH-000948,-1.17074279081
ACH-000950,-1.7332737490999999
ACH-000953,-1.7186393530400002
ACH-000957,-1.6061833122600002
ACH-000958,-1.4763223591799999
ACH-000960,-1.93150650477
ACH-000963,-2.03873909713
ACH-000968,-1.52925531304
ACH-000969,-1.56773194434
ACH-000973,-1.6225584952899998
ACH-000974,-1.58402707594
ACH-000975,-1.5427446103600002
ACH-000976,-1.7882351381700001
ACH-000978,-1.9094888906
ACH-000980,-1.68227553972
ACH-000984,-1.71370451898
ACH-000986,-1.48063589149
ACH-000988,-1.3208607946
ACH-000993,-1.24412577945
ACH-000994,-1.6980404535
ACH-000996,-1.70676380245
ACH-001001,-1.6900648312600002
ACH-001020,-1.7409967467200003
ACH-001028,-1.75396088957
ACH-001031,-1.51973137311
ACH-001038,-1.90196589869
ACH-001048,-1.3117325164799998
ACH-001050,-1.2901086639700001
ACH-001053,-1.81082805197
ACH-001054,-1.7747948242200002
ACH-001061,-1.45192407503
ACH-001067,-1.6262862186000002
ACH-001075,-1.4847819550299999
ACH-001096,-1.5019333227200002
ACH-001128,-1.90059018869
ACH-001134,-1.49156163817
ACH-001151,-1.5339224831099998
ACH-001163,-1.69672800186
ACH-001164,-1.5516129412200002
ACH-001173,-1.4538480715
ACH-001183,-1.59093026037
ACH-001184,-1.6286412693099999
ACH-001190,-1.85473782281
ACH-001192,-1.86982430224
ACH-001193,-1.6152589358000002
ACH-001196,-1.4899616225499999
ACH-001197,-1.15508101525
ACH-001205,-1.62472073264
ACH-001211,-1.7506159184999999
ACH-001212,-1.32350113232
ACH-001228,-1.6598050791299999
ACH-001232,-1.4240583479100002
ACH-001239,-1.5935189647
ACH-001274,-1.5933927171200002
ACH-001275,-1.70463276574
ACH-001277,-1.76028034854
ACH-001278,-1.4008061752899998
ACH-001280,-1.56612289325
ACH-001283,-1.51179088407
ACH-001289,-1.11694435393
ACH-001295,-1.68870626006
ACH-001300,-1.39290083
ACH-001301,-1.56060482683
ACH-001302,-1.7509638961099998
ACH-001303,-1.25807011092
ACH-001306,-1.34206757547
ACH-001318,-1.0752396638600001
ACH-001322,-1.6423990981999999
ACH-001328,-1.12937510219
ACH-001332,-1.58915502903
ACH-001333,-1.4638282601800001
ACH-001336,-1.5220858057
ACH-001340,-1.43920064471
ACH-001346,-1.18014656422
ACH-001353,-1.4923508912099999
ACH-001354,-1.66422761561
ACH-001367,-1.4556692897299999
ACH-001368,-1.6125178363400001
ACH-001374,-1.4904563179299999
ACH-001375,-1.54279772016
ACH-001377,-1.26287586663
ACH-001380,-1.33436127787
ACH-001391,-1.93926891507
ACH-001407,-1.63429815153
ACH-001408,-1.13498123184
ACH-001413,-1.42930412954
ACH-001430,-2.09023613005
ACH-001431,-1.5499969875100001
ACH-001450,-1.5288679834999999
ACH-001496,-1.5803497541799998
ACH-001500,-1.78459581375
ACH-001521,-1.5267577530899998
ACH-001523,-1.11018075302
ACH-001532,-1.44760419507
ACH-001536,-1.32492947316
ACH-001550,-1.61832424317
ACH-001552,-1.7395310604700003
ACH-001554,-1.3477672317700002
ACH-001645,-1.7396613353900001
ACH-001654,-1.58526728384
ACH-001715,-1.4894226460100002
ACH-001735,-1.5383358919299999
ACH-001736,-1.57353014037
ACH-001737,-1.6125534599
ACH-001740,-1.37676186067
ACH-001745,-1.51280909851
ACH-001750,-1.48155855697
ACH-001765,-1.50026329122
ACH-001956,-1.58232703634
ACH-001957,-1.53664391921
