,RFC2 (5982)
ACH-000510,-1.64501922055
ACH-000511,-1.4844874181
ACH-000512,-1.64197110372
ACH-000516,-1.76101598009
ACH-000517,-1.56502236641
ACH-000518,-1.5270714332
ACH-000520,-1.81143449974
ACH-000521,-1.77762666623
ACH-000522,-1.7065302759999998
ACH-000524,-1.666127305
ACH-000527,-1.5593196251199999
ACH-000528,-1.5885795254700001
ACH-000537,-1.8536730803700001
ACH-000541,-1.96478068387
ACH-000542,-1.80682098189
ACH-000544,-1.50990959607
ACH-000545,-1.4872260468399998
ACH-000547,-1.15803118511
ACH-000548,-1.64608067967
ACH-000549,-1.8475620960499999
ACH-000550,-1.5175194908200003
ACH-000552,-1.61852758007
ACH-000556,-1.8609605170400003
ACH-000557,-1.8517589910799999
ACH-000570,-1.4336999106400001
ACH-000571,-1.48883711898
ACH-000573,-1.6703821574700002
ACH-000576,-1.6393095426299997
ACH-000580,-1.7774220442099997
ACH-000584,-1.8139342
ACH-000585,-1.54521108264
ACH-000588,-1.35103910394
ACH-000589,-1.3511886340200001
ACH-000591,-1.58257048257
ACH-000593,-1.70739844826
ACH-000600,-1.59648449599
ACH-000601,-1.50924024838
ACH-000604,-1.37262795963
ACH-000605,-1.76952069948
ACH-000606,-1.37667312169
ACH-000608,-1.32336768154
ACH-000614,-1.92050623245
ACH-000616,-1.6444568206799999
ACH-000618,-1.66304750352
ACH-000619,-1.5290831476
ACH-000620,-1.5114039167700002
ACH-000621,-1.69966487885
ACH-000622,-1.4983714501899998
ACH-000623,-1.59804390766
ACH-000624,-1.5757541480500001
ACH-000627,-1.62020592224
ACH-000630,-1.40724853161
ACH-000632,-1.54473378536
ACH-000633,-1.40327023157
ACH-000637,-1.9382295017299997
ACH-000638,-1.6494443664200003
ACH-000646,-1.06170484244
ACH-000647,-1.64867455028
ACH-000648,-1.57336229255
ACH-000649,-1.47796813619
ACH-000651,-1.6949563927000002
ACH-000652,-1.7567044973800001
ACH-000653,-1.51810268537
ACH-000657,-1.63831750979
ACH-000658,-1.87073229213
ACH-000661,-1.36920236773
ACH-000662,-1.6779552529100001
ACH-000663,-1.5720865866799998
ACH-000665,-1.4971443672
ACH-000671,-1.6708514582
ACH-000673,-1.68440892104
ACH-000676,-1.66666762283
ACH-000677,-1.0026526802200002
ACH-000681,-1.71274811872
ACH-000682,-1.55733255742
ACH-000683,-1.84853499804
ACH-000684,-1.61968623658
ACH-000688,-1.3770495864899999
ACH-000693,-1.5491617189200002
ACH-000694,-1.7084167605200002
ACH-000695,-1.8403329679099998
ACH-000696,-1.46834164615
ACH-000697,-1.6735875563299998
ACH-000699,-1.93148676933
ACH-000701,-1.94519197229
ACH-000706,-1.4528421971399998
ACH-000711,-1.52076105162
ACH-000713,-1.6537938252700002
ACH-000714,-1.5444594950100001
ACH-000718,-1.38823969738
ACH-000720,-1.6480470757700003
ACH-000721,-1.67331789657
ACH-000724,-1.5294776229799998
ACH-000725,-1.50038705552
ACH-000732,-1.4674948880599998
ACH-000734,-1.7325154949900001
ACH-000735,-1.54124790933
ACH-000736,-1.54886377446
ACH-000738,-1.63477163561
ACH-000746,-1.8250148826700001
ACH-000747,-1.51012897269
ACH-000748,-1.53635206218
ACH-000753,-1.75138897819
ACH-000756,-1.67509700236
ACH-000757,-1.6469871519
ACH-000758,-1.60582797005
ACH-000760,-1.44726638637
ACH-000763,-1.3834331519499998
ACH-000764,-1.5419821775600002
ACH-000765,-1.60103308873
ACH-000766,-1.6956786704799998
ACH-000767,-1.70627405905
ACH-000768,-1.51017345157
ACH-000769,-1.72839394464
ACH-000770,-1.49925368418
ACH-000771,-1.4313327356999999
ACH-000773,-1.53753952101
ACH-000776,-1.55693904036
ACH-000777,-1.64993094106
ACH-000778,-1.92342740369
ACH-000781,-1.5148531720200002
ACH-000782,-1.8130527045700002
ACH-000783,-1.89465608428
ACH-000784,-1.7211009593000002
ACH-000785,-2.0120026154499997
ACH-000787,-1.59241011574
ACH-000788,-1.53076017343
ACH-000791,-1.64701982023
ACH-000792,-1.8838907332400001
ACH-000794,-1.53090971996
ACH-000796,-1.3960682413499998
ACH-000799,-1.13035491499
ACH-000800,-1.7224958123299998
ACH-000802,-1.4841815683000001
ACH-000804,-1.74975013344
ACH-000805,-1.5713455608700002
ACH-000809,-1.67560071899
ACH-000810,-1.35965377195
ACH-000811,-1.8317503793099998
ACH-000817,-1.37240647102
ACH-000819,-1.4371490443900001
ACH-000820,-1.73084217465
ACH-000821,-2.07144866947
ACH-000822,-1.44938975421
ACH-000823,-1.69613296045
ACH-000824,-1.9217742838999998
ACH-000827,-1.5105860795200001
ACH-000829,-1.55651985584
ACH-000831,-1.58769073918
ACH-000832,-1.4335285991
ACH-000833,-1.82947782618
ACH-000834,-1.48103855704
ACH-000835,-1.64280474604
ACH-000836,-1.62169052465
ACH-000837,-1.88358859463
ACH-000838,-1.38906741713
ACH-000839,-1.3820438813299998
ACH-000840,-1.68015600728
ACH-000841,-1.45776072693
ACH-000843,-1.5413060574700002
ACH-000846,-1.5296028058200002
ACH-000847,-1.70030846814
ACH-000848,-1.4420004182700001
ACH-000849,-1.4990673565000001
ACH-000851,-1.67899144003
ACH-000855,-1.5191374910799997
ACH-000856,-1.60413646215
ACH-000858,-1.29293160426
ACH-000859,-1.3878460347
ACH-000861,-1.52553520687
ACH-000862,-1.62558108116
ACH-000865,-1.67344088431
ACH-000866,-1.43587195354
ACH-000867,-1.51466530056
ACH-000869,-1.47370685772
ACH-000872,-1.5410736922100001
ACH-000873,-1.61109055628
ACH-000876,-1.4307803094100002
ACH-000878,-1.84660773768
ACH-000880,-1.26327591088
ACH-000881,-1.62955875285
ACH-000882,-1.25541637123
ACH-000884,-1.61706066754
ACH-000885,-1.54159362757
ACH-000887,-1.4830077129700001
ACH-000888,-1.61403665812
ACH-000889,-1.5888767109900002
ACH-000890,-1.74381844498
ACH-000896,-1.5829519790900002
ACH-000898,-1.52649388686
ACH-000900,-1.45581302426
ACH-000901,-1.9008518677400001
ACH-000905,-1.7383900673900001
ACH-000906,-1.73168611745
ACH-000907,-1.5379567010100001
ACH-000910,-1.7639664397400001
ACH-000911,-1.5882089735299998
ACH-000912,-1.49245664069
ACH-000913,-1.78217612033
ACH-000915,-1.4140956145899999
ACH-000916,-1.61655608284
ACH-000917,-1.6682695517500001
ACH-000921,-1.6445287523700003
ACH-000924,-1.645276554
ACH-000926,-2.01825801199
ACH-000928,-1.35341134567
ACH-000929,-1.48570252155
ACH-000932,-1.6913340910899999
ACH-000935,-1.63369890259
ACH-000936,-1.4222725648299999
ACH-000937,-1.5220622032
ACH-000938,-1.8870592113799998
ACH-000939,-1.86587321063
ACH-000941,-1.9195666105400002
ACH-000943,-1.34071362489
ACH-000946,-1.63119895685
ACH-000947,-1.61726762106
ACH-000948,-1.31953262905
ACH-000950,-1.54049361558
ACH-000953,-1.80257552746
ACH-000957,-1.5209685336399998
ACH-000958,-1.4922253425799998
ACH-000960,-1.78555336971
ACH-000963,-1.45462364256
ACH-000968,-1.4308728449
ACH-000969,-1.5958777370299997
ACH-000973,-1.6928708595200002
ACH-000974,-1.64283351213
ACH-000975,-1.73616426319
ACH-000976,-1.44792024011
ACH-000978,-2.4025335903
ACH-000980,-1.68364640215
ACH-000984,-1.76318073721
ACH-000986,-1.5804331064
ACH-000988,-1.63975621496
ACH-000993,-1.47733024965
ACH-000994,-1.68897784932
ACH-000996,-1.23756193984
ACH-001001,-1.7601360386000002
ACH-001020,-1.4372966547900001
ACH-001028,-1.7729053425999999
ACH-001031,-1.6164356524899999
ACH-001038,-1.72578927533
ACH-001048,-1.64376539587
ACH-001050,-1.4282676759900002
ACH-001053,-1.54707909709
ACH-001054,-1.4607794142200001
ACH-001061,-1.46782372954
ACH-001067,-1.59103736488
ACH-001075,-1.50656940519
ACH-001096,-1.6613762696899999
ACH-001128,-2.05589523749
ACH-001134,-1.34667463593
ACH-001151,-1.51892319287
ACH-001163,-1.5789108798
ACH-001164,-1.39503737801
ACH-001173,-1.46159990111
ACH-001183,-1.4485318142299999
ACH-001184,-1.66832271776
ACH-001190,-1.88448097271
ACH-001192,-1.73357206113
ACH-001193,-1.7840148910900002
ACH-001196,-1.43448237736
ACH-001197,-1.49839981623
ACH-001205,-1.71017389773
ACH-001211,-1.8078245470099998
ACH-001212,-1.44328258461
ACH-001228,-1.54935881338
ACH-001232,-1.54476419555
ACH-001239,-1.51274823379
ACH-001274,-1.5006537999599998
ACH-001275,-1.37488506768
ACH-001277,-1.8140360325799998
ACH-001278,-1.9246371930200001
ACH-001280,-1.7166507877000001
ACH-001283,-1.35003196669
ACH-001289,-1.58545883838
ACH-001295,-1.73466017588
ACH-001300,-1.5113181371000002
ACH-001301,-1.52276894304
ACH-001302,-1.8890235228
ACH-001303,-1.7373493651400003
ACH-001306,-1.8414792569599998
ACH-001318,-1.41254224832
ACH-001322,-1.1927725179100002
ACH-001328,-1.5730078163699999
ACH-001332,-1.3965914808000002
ACH-001333,-1.9087534450099999
ACH-001336,-1.6422247945500001
ACH-001340,-1.4813836666100002
ACH-001346,-1.9379265492299997
ACH-001353,-1.68449341982
ACH-001354,-1.44768889882
ACH-001367,-1.64754548178
ACH-001368,-1.63320969258
ACH-001374,-2.23581796147
ACH-001375,-1.5321506415900001
ACH-001377,-1.41119217109
ACH-001380,-1.6296568082700003
ACH-001391,-1.39805778039
ACH-001407,-1.55039749002
ACH-001408,-1.6056700796
ACH-001413,-1.2631109813799999
ACH-001430,-1.5984067491499998
ACH-001431,-1.53763362266
ACH-001450,-1.76372209813
ACH-001496,-1.66301764699
ACH-001500,-1.51549024831
ACH-001521,-1.53288313591
ACH-001523,-1.54750161354
ACH-001532,-1.34370089211
ACH-001536,-1.9182198033099997
ACH-001550,-2.2212294910900003
ACH-001552,-1.3834475588600001
ACH-001554,-1.32369617793
ACH-001645,-1.6384074404700002
ACH-001654,-1.58038505965
ACH-001715,-1.49315384416
ACH-001735,-1.75811383102
ACH-001736,-1.85149870192
ACH-001737,-1.27270815053
ACH-001740,-1.88176018425
ACH-001745,-1.78584441847
ACH-001750,-1.52289244287
ACH-001765,-1.63682849338
ACH-001956,-1.53367301316
ACH-001957,-1.56574364727
