,MDFIC (29969)
ACH-000004,0.177388095497
ACH-000007,-0.178724652515
ACH-000009,0.14280543315400002
ACH-000011,0.08471223492180001
ACH-000012,0.305941165323
ACH-000013,0.268465663512
ACH-000014,-0.0811127846338
ACH-000015,0.212727468954
ACH-000017,0.17787761767700003
ACH-000018,0.164179136356
ACH-000019,-0.143773771824
ACH-000021,-0.0243583048453
ACH-000022,0.244840539302
ACH-000025,0.246675246959
ACH-000028,0.123087547069
ACH-000030,0.218826312097
ACH-000035,0.0889005819397
ACH-000036,0.04945425497880001
ACH-000037,0.161275959346
ACH-000039,-0.015129301513200001
ACH-000040,0.131132381803
ACH-000041,0.0604500393649
ACH-000042,0.10252964099199999
ACH-000045,0.251654079701
ACH-000047,0.193775092707
ACH-000052,0.015656894994
ACH-000053,0.07771878729569999
ACH-000054,0.0837520468139
ACH-000055,0.361352190875
ACH-000060,0.00403227077965
ACH-000067,0.117549133245
ACH-000070,0.227049087643
ACH-000075,0.26597691917800004
ACH-000078,0.308195931858
ACH-000082,0.153784336192
ACH-000085,0.0744047521219
ACH-000086,0.25123249872
ACH-000087,0.1300798149
ACH-000092,0.10391652296599999
ACH-000095,0.152721473365
ACH-000097,0.128638666138
ACH-000098,0.0534958328986
ACH-000099,0.20457989366999998
ACH-000108,0.161106888768
ACH-000113,0.23226894359
ACH-000115,0.374569182482
ACH-000116,0.239685774251
ACH-000118,-0.011181499051
ACH-000120,0.252114711557
ACH-000123,0.126732236597
ACH-000127,0.120769111032
ACH-000128,0.020288852535599998
ACH-000132,0.225381041822
ACH-000133,0.09746407782680001
ACH-000137,0.274517828445
ACH-000138,0.15240179539
ACH-000142,0.203407567862
ACH-000143,0.173024802634
ACH-000146,0.165157812748
ACH-000148,0.128883918245
ACH-000150,0.116445662689
ACH-000152,0.11537785004699999
ACH-000153,0.122993420482
ACH-000159,0.160891428019
ACH-000160,0.04960646117650001
ACH-000163,0.11486391660800001
ACH-000167,-0.0498136493858
ACH-000168,0.262330395755
ACH-000169,0.24729826463100002
ACH-000178,0.133327452224
ACH-000182,0.15437571517
ACH-000183,0.280316170539
ACH-000188,0.223828157311
ACH-000189,0.00461760533491
ACH-000190,-0.0027386012775100005
ACH-000198,0.043529309711400004
ACH-000204,0.272894447341
ACH-000206,0.269510288044
ACH-000207,0.498725561702
ACH-000211,0.194567669395
ACH-000215,0.244031820442
ACH-000221,0.226554084648
ACH-000222,0.073185032817
ACH-000223,0.103149394076
ACH-000226,0.197380502981
ACH-000227,0.403911437138
ACH-000228,0.206678158631
ACH-000231,0.22248813311700003
ACH-000232,0.104603332401
ACH-000233,0.29142054646
ACH-000234,0.0839157563929
ACH-000235,0.136445365551
ACH-000237,0.040789752245800004
ACH-000238,0.188035499971
ACH-000243,0.0415249303727
ACH-000244,0.0889801232888
ACH-000246,0.146365821304
ACH-000248,0.149844588157
ACH-000250,0.123755010208
ACH-000251,0.136609295121
ACH-000253,0.0327872110491
ACH-000255,0.253398765291
ACH-000256,0.381367514499
ACH-000257,-0.161914073562
ACH-000258,0.280938064436
ACH-000259,0.105275115398
ACH-000260,0.204274753541
ACH-000261,0.120880753096
ACH-000262,0.225044498125
ACH-000263,-0.049228321572900004
ACH-000264,0.16246064988199999
ACH-000265,0.223170104973
ACH-000266,0.0595002309269
ACH-000272,0.24672662918299998
ACH-000273,0.18179817816799998
ACH-000274,0.10459064892999999
ACH-000277,0.21291882527699998
ACH-000278,0.030884615654700003
ACH-000279,0.0395855747132
ACH-000280,0.31499597319
ACH-000281,0.28056928386999996
ACH-000288,0.08644822862089999
ACH-000291,0.208214283015
ACH-000293,0.37828995831900003
ACH-000294,0.09241569225950001
ACH-000295,0.374296397901
ACH-000296,0.058846853359500004
ACH-000302,0.284047038601
ACH-000304,-0.030167053009200005
ACH-000307,0.239928586913
ACH-000308,0.0172859711962
ACH-000310,0.209943338688
ACH-000311,0.0832532669663
ACH-000312,0.159740234458
ACH-000315,0.368807327577
ACH-000316,0.24825568506499998
ACH-000317,0.25759400043200004
ACH-000318,0.030151553635299998
ACH-000319,0.239568473954
ACH-000320,0.17431940990800002
ACH-000322,0.311311633097
ACH-000323,0.144813138189
ACH-000324,0.16951317238699998
ACH-000329,0.21681312682700002
ACH-000330,0.0646349084185
ACH-000331,0.110097905812
ACH-000332,0.179704564734
ACH-000334,0.06400313854050001
ACH-000335,0.284228082045
ACH-000336,0.335396913895
ACH-000337,0.08821967155760001
ACH-000339,0.284714427247
ACH-000341,0.222652940852
ACH-000348,0.0787797796728
ACH-000350,0.292381139289
ACH-000352,0.15180643986300002
ACH-000356,-0.25862360608199997
ACH-000361,0.0825909628389
ACH-000362,0.15028027280300002
ACH-000363,0.202115477496
ACH-000364,0.255993030702
ACH-000365,0.07527957327269999
ACH-000366,0.279465345591
ACH-000368,0.0280655840543
ACH-000374,0.0358739016045
ACH-000375,0.0121002299706
ACH-000376,0.0532558953821
ACH-000381,0.358769551479
ACH-000383,-0.0455235640246
ACH-000387,0.259648555703
ACH-000389,0.227436897175
ACH-000390,0.147646882035
ACH-000393,0.20551146624299998
ACH-000395,0.141840830488
ACH-000397,0.09593072391039999
ACH-000401,0.273227671974
ACH-000402,0.208410661419
ACH-000403,0.166918659293
ACH-000404,0.0294234424474
ACH-000406,0.162579816535
ACH-000407,0.190970552285
ACH-000408,0.331762339767
ACH-000410,0.195949024494
ACH-000411,0.012391028613599999
ACH-000414,-0.0386924908966
ACH-000415,0.24833168626
ACH-000416,0.0786060875875
ACH-000420,0.00214383416186
ACH-000421,0.172137047963
ACH-000424,0.056019170796300005
ACH-000425,0.171195045937
ACH-000426,0.314405492447
ACH-000427,0.39865325390600004
ACH-000433,0.0323485692273
ACH-000436,-0.05555846468740001
ACH-000444,0.15573738865800002
ACH-000445,0.110442924287
ACH-000448,0.0988004284439
ACH-000450,0.344894314943
ACH-000452,0.0378043942089
ACH-000454,0.161332093024
ACH-000458,0.10273610772500001
ACH-000459,0.235112709397
ACH-000460,0.14629749152899998
ACH-000461,0.203238194079
ACH-000463,0.14617783771
ACH-000464,0.09199586009130001
ACH-000466,0.251513851976
ACH-000467,0.146538472666
ACH-000468,0.12336752486300001
ACH-000469,0.142815938227
ACH-000470,0.27695995570799997
ACH-000471,0.0956542084256
ACH-000472,0.160768658418
ACH-000473,0.230179713359
ACH-000475,0.133654983659
ACH-000476,0.290004495814
ACH-000477,0.0706684738704
ACH-000480,0.0490280577675
ACH-000481,0.197807670695
ACH-000483,0.0573240739685
ACH-000484,-0.016504811206900002
ACH-000485,0.11130846618899999
ACH-000486,0.13744603731799998
ACH-000487,0.138329117448
ACH-000488,0.134761751732
ACH-000490,0.0925420294586
ACH-000491,0.158906945407
ACH-000495,-0.119995726692
ACH-000496,0.160162265716
ACH-000499,0.0336309702401
ACH-000500,-0.020956789104500002
ACH-000502,0.0958784190903
ACH-000503,0.41279780947800004
ACH-000505,0.0935002815755
ACH-000507,0.129384878653
ACH-000510,0.203535833732
ACH-000511,0.07057393860330001
ACH-000512,0.04906728594269999
ACH-000516,0.164812564569
ACH-000517,0.23327449962699998
ACH-000518,0.220047565043
ACH-000520,0.20773975455200003
ACH-000521,-0.0695417742527
ACH-000522,0.239862337484
ACH-000524,0.21382225638099997
ACH-000527,0.059918164090300007
ACH-000528,0.09640759362859999
ACH-000537,0.0217271406974
ACH-000541,0.22084281587699997
ACH-000542,-0.0286752677566
ACH-000544,0.252633592137
ACH-000545,0.22009645701799999
ACH-000547,0.14230464493
ACH-000548,0.10600027293099999
ACH-000549,0.0826830841533
ACH-000550,0.0832074968045
ACH-000552,0.131483394117
ACH-000556,0.164920240312
ACH-000557,0.200699131325
ACH-000570,0.17219245253600002
ACH-000571,0.327515300095
ACH-000573,0.153856625129
ACH-000576,0.334316082449
ACH-000580,0.0439116315692
ACH-000584,0.119912609089
ACH-000585,0.205096179747
ACH-000588,0.229058941937
ACH-000589,0.148661035796
ACH-000591,0.17756322406199998
ACH-000593,0.301608533749
ACH-000600,0.153520050764
ACH-000601,0.169917163335
ACH-000604,0.24989114838100002
ACH-000605,0.306529289238
ACH-000606,2.97575809561e-05
ACH-000608,0.10509137781899999
ACH-000614,0.088498462746
ACH-000616,0.0746608715559
ACH-000618,0.21437243557799998
ACH-000619,0.149460930288
ACH-000620,0.175307048959
ACH-000621,0.152746825639
ACH-000622,0.030557197849400003
ACH-000623,0.122097686487
ACH-000624,0.140202304012
ACH-000627,0.082288075641
ACH-000630,0.138109880421
ACH-000632,0.171887182745
ACH-000633,0.21312881487799998
ACH-000637,0.200232665722
ACH-000638,0.157217162603
ACH-000646,0.08738867224199999
ACH-000647,0.25576970109200003
ACH-000648,0.19182966899
ACH-000649,0.12884050425899998
ACH-000651,0.208463819173
ACH-000652,0.34820006170900003
ACH-000653,0.20175562350200002
ACH-000657,0.254955763684
ACH-000658,0.14250781572000001
ACH-000661,0.11140438988399999
ACH-000662,0.251430633108
ACH-000663,0.06860187601369999
ACH-000665,0.257477178321
ACH-000671,0.10561412296099999
ACH-000673,0.09815225996210002
ACH-000676,0.210967937528
ACH-000677,0.08018763258139999
ACH-000681,0.318163068286
ACH-000682,0.15771680504000002
ACH-000683,0.156785590302
ACH-000684,0.0408638244803
ACH-000688,0.143089844417
ACH-000693,0.15479581031099998
ACH-000694,0.223070389206
ACH-000695,0.114706497327
ACH-000696,0.025789040241299997
ACH-000697,0.158886837049
ACH-000699,0.0834462035883
ACH-000701,-0.0203067875854
ACH-000706,0.111175152291
ACH-000711,0.193568176269
ACH-000713,0.169374589721
ACH-000714,0.09191385203939999
ACH-000718,0.0718852412621
ACH-000720,0.125759786497
ACH-000721,0.148618168387
ACH-000724,0.11353143093800001
ACH-000725,0.165312111226
ACH-000732,0.129074723697
ACH-000734,0.026704073383299998
ACH-000735,0.15997855547599998
ACH-000736,0.0493469939558
ACH-000738,0.249184370655
ACH-000746,0.060910395716300005
ACH-000747,0.115427587546
ACH-000748,0.21681538044799997
ACH-000753,0.180330789749
ACH-000756,0.259856607044
ACH-000757,0.013818781330899999
ACH-000758,0.36627879322800005
ACH-000760,0.213191306387
ACH-000763,0.0517875841762
ACH-000764,0.20090318220800002
ACH-000765,0.204686213369
ACH-000766,0.021290846126099997
ACH-000767,0.186446552822
ACH-000768,-0.0033889537946600002
ACH-000769,0.19409132769999998
ACH-000770,0.0655672997292
ACH-000771,0.13302735607799998
ACH-000773,0.23831411788400003
ACH-000776,0.0350444953304
ACH-000777,0.147283846438
ACH-000778,0.0675838812772
ACH-000781,0.141555849204
ACH-000782,0.20575615780900003
ACH-000783,0.144842205253
ACH-000784,0.14105215272500002
ACH-000785,0.371286751785
ACH-000787,0.225067857643
ACH-000788,0.14161303732799999
ACH-000791,0.116087937788
ACH-000792,0.248809663661
ACH-000794,0.244911890897
ACH-000796,0.118783331305
ACH-000799,0.196515383555
ACH-000800,0.119931400739
ACH-000802,0.13987610403200001
ACH-000804,0.227205469336
ACH-000805,0.018765016742200002
ACH-000809,0.274639104683
ACH-000810,0.190021699919
ACH-000811,0.10760854175000001
ACH-000817,0.22395683547200002
ACH-000819,0.222496721238
ACH-000820,0.259391065051
ACH-000821,0.0364825973424
ACH-000822,0.056706502697
ACH-000823,0.215187131338
ACH-000824,0.15117927385399998
ACH-000827,0.158289891306
ACH-000829,0.131468384671
ACH-000831,0.16476978763
ACH-000832,0.0891569428159
ACH-000833,0.19286758271999999
ACH-000834,0.250121521484
ACH-000835,0.099232222578
ACH-000836,0.195011696632
ACH-000837,0.038992699310199996
ACH-000838,0.293488475021
ACH-000839,0.297197836979
ACH-000840,0.18459325649799999
ACH-000841,0.142398590723
ACH-000843,0.327792915468
ACH-000846,0.09809180572000001
ACH-000847,0.1926074664
ACH-000848,0.0840135124341
ACH-000849,0.161152911792
ACH-000851,0.220275438216
ACH-000855,0.158612124003
ACH-000856,0.172459931187
ACH-000858,0.160885526348
ACH-000859,0.164861612697
ACH-000861,0.140102222991
ACH-000862,0.132709595162
ACH-000865,0.22498883831099997
ACH-000866,0.153811803652
ACH-000867,0.197568594123
ACH-000869,0.112866927819
ACH-000872,0.147919211741
ACH-000873,0.020410587448799998
ACH-000876,0.117787449783
ACH-000878,0.205767920543
ACH-000880,0.153195045389
ACH-000881,0.020348742694999998
ACH-000882,0.112448190281
ACH-000884,0.17808178445099998
ACH-000885,0.155420526901
ACH-000887,0.199302285378
ACH-000888,0.17718608575800002
ACH-000889,0.15806774373
ACH-000890,0.0766304753118
ACH-000896,0.274107627308
ACH-000898,0.139158022305
ACH-000900,0.183675451676
ACH-000901,0.126711439002
ACH-000905,0.30540470919
ACH-000906,0.11125038799
ACH-000907,0.10765629929500001
ACH-000910,0.0907872339477
ACH-000911,0.162118658938
ACH-000912,0.25762819841699997
ACH-000913,0.15626303309800002
ACH-000915,0.0411200953188
ACH-000916,-0.178431009873
ACH-000917,0.152066086982
ACH-000921,0.154351354098
ACH-000924,0.139001543946
ACH-000926,0.133997832703
ACH-000928,0.153915620969
ACH-000929,-0.0134142681849
ACH-000932,0.113129500139
ACH-000935,0.042089585653800006
ACH-000936,0.16685822656
ACH-000937,0.123670381259
ACH-000938,0.0368803496063
ACH-000939,0.151241041669
ACH-000941,0.186653889087
ACH-000943,0.06795461454580001
ACH-000946,0.10772132704000002
ACH-000947,0.136112709112
ACH-000948,0.0354601638112
ACH-000950,0.010828111572200002
ACH-000953,0.40385913390600003
ACH-000957,-0.033299013764400004
ACH-000958,0.0585762269745
ACH-000960,0.273787281182
ACH-000963,0.306019405758
ACH-000968,0.226984245468
ACH-000969,0.23488665811999998
ACH-000973,0.103412909628
ACH-000974,0.17940861567699998
ACH-000975,0.323235731076
ACH-000976,0.0651361016122
ACH-000978,0.465530372801
ACH-000980,0.130832339001
ACH-000984,0.10224637913899999
ACH-000986,0.24264935258900003
ACH-000988,0.186464498298
ACH-000993,0.314050443181
ACH-000994,0.0329124519003
ACH-000996,0.244069291796
