,SLC26A11 (284129)
ACH-000004,-0.346898035949
ACH-000007,-0.09209958057420001
ACH-000009,-0.335843669753
ACH-000011,-0.156077909071
ACH-000012,-0.139384094581
ACH-000013,-0.12663849903899999
ACH-000014,-0.0813443746877
ACH-000015,-0.116090285439
ACH-000017,-0.25675016940699996
ACH-000018,-0.175765615313
ACH-000019,-0.068835416742
ACH-000021,-0.14125155207999998
ACH-000022,-0.354533459486
ACH-000025,-0.287985298939
ACH-000028,-0.151144937734
ACH-000030,-0.0440171922856
ACH-000035,0.030096537742300002
ACH-000036,-0.254987270713
ACH-000037,-0.296637868127
ACH-000039,-0.115880204341
ACH-000040,-0.350165822374
ACH-000041,-0.0936831360463
ACH-000042,-0.13557915613
ACH-000045,-0.135011770831
ACH-000047,0.031302733472
ACH-000052,-0.326498012733
ACH-000053,-0.141442761564
ACH-000054,-0.200275767011
ACH-000055,-0.16674012824
ACH-000060,-0.26641874574200003
ACH-000067,-0.29944759179200003
ACH-000070,-0.165938552273
ACH-000075,-0.0681369522116
ACH-000078,-0.19978051612300002
ACH-000082,-0.148339959209
ACH-000085,-0.264494166628
ACH-000086,-0.0513048203001
ACH-000087,-0.43793146200599997
ACH-000092,-0.312290765567
ACH-000095,-0.182943972174
ACH-000097,-0.09283940782439999
ACH-000098,-0.053705457914800005
ACH-000099,-0.182537633755
ACH-000108,0.029187572528300003
ACH-000113,-0.00820711733626
ACH-000115,-0.303005409643
ACH-000116,-0.145940389196
ACH-000118,-0.217528108063
ACH-000120,-0.108052848487
ACH-000123,-0.033915442340799996
ACH-000127,-0.280205661763
ACH-000128,-0.162600039377
ACH-000132,-0.16680775280500001
ACH-000133,-0.0361923144854
ACH-000137,0.0276127285094
ACH-000138,-0.0728730069591
ACH-000142,-0.149579695044
ACH-000143,-0.247230238276
ACH-000146,0.00874295199539
ACH-000148,-0.334631549627
ACH-000150,-0.103207821315
ACH-000152,-0.327668533098
ACH-000153,-0.045275231255099996
ACH-000159,-0.381863265774
ACH-000160,-0.0893439810441
ACH-000163,-0.283451166564
ACH-000167,-0.44053611130900006
ACH-000168,-0.26504159275899997
ACH-000169,0.057611477609099994
ACH-000178,-0.185183379282
ACH-000182,-0.322531905339
ACH-000183,-0.031658610897400005
