,TTLL11 (158135)
ACH-000004,-0.16791753926300002
ACH-000007,-0.12466073927400001
ACH-000009,-0.422215110066
ACH-000011,0.033540338742
ACH-000012,-0.292079194877
ACH-000013,-0.14714658858899998
ACH-000014,-0.235901815781
ACH-000015,-0.11964686625
ACH-000017,-0.157197054276
ACH-000018,-0.334120241602
ACH-000019,-0.458301386844
ACH-000021,-0.27961769836399997
ACH-000022,-0.163664092995
ACH-000025,-0.294658809934
ACH-000028,-0.188464370683
ACH-000030,-0.22643877699700002
ACH-000035,-0.346787907473
ACH-000036,-0.240425458543
ACH-000037,-0.308084156845
ACH-000039,-0.212992844393
ACH-000040,-0.347029720488
ACH-000041,-0.202502223474
ACH-000042,-0.35584171625699995
ACH-000045,-0.328703299513
ACH-000047,-0.245087527892
ACH-000052,-0.010037269210100001
ACH-000053,-0.301582769355
ACH-000054,-0.37829570795
ACH-000055,-0.0646351650875
ACH-000060,-0.20199786459600003
ACH-000067,-0.490643298726
ACH-000070,-0.048210497791499995
ACH-000075,-0.376303214499
ACH-000078,-0.385719627252
ACH-000082,-0.312625043702
ACH-000085,-0.205826644168
ACH-000086,-0.269817549281
ACH-000087,-0.41373188422799995
ACH-000092,-0.30540161677
ACH-000095,-0.28934975031300003
ACH-000097,-0.24695231993500003
ACH-000098,-0.300774043251
ACH-000099,-0.315118319195
ACH-000108,-0.136666547947
ACH-000113,-0.274080448072
ACH-000115,-0.40207897614699994
ACH-000116,-0.419554425165
ACH-000118,-0.306767018006
ACH-000120,-0.36302905720600004
ACH-000123,-0.18078178074
ACH-000127,-0.232445236143
ACH-000128,-0.213095907608
ACH-000132,-0.303554586364
ACH-000133,-0.37916237522699997
ACH-000137,-0.2397008866
ACH-000138,-0.255130952861
ACH-000142,-0.49315405857
ACH-000143,-0.234952756285
ACH-000146,-0.14389937097799999
ACH-000148,-0.403970096139
ACH-000150,-0.14669054539100002
ACH-000152,-0.252332590882
ACH-000153,-0.09051504143950001
ACH-000159,-0.407922199753
ACH-000160,-0.43807913836900003
ACH-000163,-0.112045887762
ACH-000167,-0.346815059029
ACH-000168,-0.38556382016199997
ACH-000169,-0.33256870363
ACH-000178,-0.35741158326399997
ACH-000182,-0.354217781741
ACH-000183,-0.308021792984
ACH-000188,-0.13968325865
ACH-000189,-0.426878780035
ACH-000190,-0.08451539108560001
ACH-000198,-0.145623792314
ACH-000204,-0.550416525467
ACH-000206,-0.229635125882
ACH-000207,-0.187633857284
ACH-000211,-0.20733357379099998
ACH-000215,-0.177362824808
ACH-000221,-0.15541255095
ACH-000222,-0.21953152634700002
ACH-000223,-0.389724132629
ACH-000226,-0.285647973371
ACH-000227,-0.27945428770999997
ACH-000228,-0.177297773305
ACH-000231,-0.289208953963
ACH-000232,-0.327150300233
ACH-000233,-0.243285926437
ACH-000234,-0.481782568543
ACH-000235,-0.21996575519900002
ACH-000237,-0.35785510452799996
ACH-000238,-0.343944706498
ACH-000243,-0.21023833035999998
ACH-000244,-0.270101379347
ACH-000246,-0.36321238068000006
ACH-000248,-0.00834158642587
ACH-000250,-0.373694926057
ACH-000251,-0.146241051284
ACH-000253,-0.493435534239
ACH-000255,-0.313852363048
ACH-000256,-0.48161830821900004
ACH-000257,0.0223039004378
ACH-000258,-0.282146102907
ACH-000259,-0.34704957264200004
ACH-000260,-0.300097778813
ACH-000261,-0.262514173102
ACH-000262,-0.307011593233
ACH-000263,-0.611322864481
ACH-000264,-0.299830515804
