,CAPS2 (84698)
ACH-000004,0.038613729827
ACH-000007,0.08718396939989999
ACH-000009,-0.0674912074263
ACH-000011,-0.166231494867
ACH-000012,0.0756696958023
ACH-000013,0.028090974561099998
ACH-000014,-0.043001042151800006
ACH-000015,0.0104482944393
ACH-000017,0.07971341900060001
ACH-000018,0.0521148533469
ACH-000019,0.395315852174
ACH-000021,0.0664496943326
ACH-000022,0.0072744137215
ACH-000025,-0.07401862582100001
ACH-000028,0.1541386421
ACH-000030,-0.054133198342000005
ACH-000035,-0.0318363144248
ACH-000036,0.0234566779134
ACH-000037,-0.176222113036
ACH-000039,0.14608952134199998
ACH-000040,-0.134999892685
ACH-000041,0.09928095554439999
ACH-000042,-0.0749022274065
ACH-000045,0.13175798899
ACH-000047,0.050359318985699994
ACH-000052,-0.10009126177699999
ACH-000053,0.0616458665696
ACH-000054,-0.029931185531
ACH-000055,0.118739097813
ACH-000060,0.06670967246330001
ACH-000067,0.047656378998300004
ACH-000070,-0.044943088628400005
ACH-000075,-0.054377727240699995
ACH-000078,-0.021381987340299998
ACH-000082,0.06495068564749999
ACH-000085,0.133030203209
ACH-000086,-0.0111134922719
ACH-000087,0.149741843782
ACH-000092,0.0424481448655
ACH-000095,-0.07084120923550001
ACH-000097,0.0318520622623
ACH-000098,0.0514296556015
ACH-000099,0.0449626965185
ACH-000108,0.119480718365
ACH-000113,0.00830747159498
ACH-000115,0.31789340263099997
ACH-000116,0.006861565411959999
ACH-000118,-0.020213340501599997
ACH-000120,0.130993126602
ACH-000123,-0.0899407175103
ACH-000127,-0.09437117874119999
ACH-000128,0.0484505980014
ACH-000132,0.17737475429699998
ACH-000133,-0.032291913077500005
ACH-000137,0.14793287411599998
ACH-000138,0.0234927780192
ACH-000142,0.13924710899599999
ACH-000143,0.31892420799000004
ACH-000146,0.214819566747
ACH-000148,0.0732715607772
ACH-000150,0.0304465992883
ACH-000152,0.143119982478
ACH-000153,0.309782341402
ACH-000159,0.137879267383
ACH-000160,0.17467721206599998
ACH-000163,0.0140472151988
ACH-000167,-0.011068209000600002
ACH-000168,-0.031600518760700004
ACH-000169,0.0469806349868
ACH-000178,-0.0632279542012
ACH-000182,-0.0993319048324
ACH-000183,0.213669586692
ACH-000188,0.0181352661457
ACH-000189,0.160463960946
ACH-000190,-0.014126507657899998
ACH-000198,-0.0537714965217
ACH-000204,-0.0139845609829
ACH-000206,0.0673660935769
ACH-000207,0.292898746547
ACH-000211,0.0428578968741
ACH-000215,0.113458488103
ACH-000221,0.242289749153
ACH-000222,0.114943187082
ACH-000223,0.04564604035540001
ACH-000226,0.115869160232
ACH-000227,-0.157564109493
ACH-000228,-0.09858127054199999
ACH-000231,0.15175434135500002
ACH-000232,-0.0126092067759
ACH-000233,0.0142741979723
ACH-000234,-0.025422636871000003
ACH-000235,0.009912477261450002
ACH-000237,-0.0886219461463
ACH-000238,-0.05698064956130001
ACH-000243,0.111116659494
ACH-000244,0.412923843266
ACH-000246,0.12488939611
ACH-000248,0.05744875414200001
ACH-000250,0.09932047999780001
ACH-000251,0.18337186103
ACH-000253,0.0754056590636
ACH-000255,0.2945717704
ACH-000256,-0.0688110826657
ACH-000257,0.0425763169098
ACH-000258,-0.308747731112
ACH-000259,0.0815706837191
ACH-000260,0.0659949460044
ACH-000261,-0.025828390313400004
ACH-000262,0.167178515033
ACH-000263,0.147552425898
ACH-000264,-0.020555163571799998
ACH-000265,-0.00122558658991
ACH-000266,0.00637250368747
ACH-000272,0.160956328915
ACH-000273,-0.0454704418171
ACH-000274,-0.000807878606575
ACH-000277,0.017556493924900003
ACH-000278,-0.253348961828
ACH-000279,0.10544595249199999
ACH-000280,0.0736935038898
ACH-000281,-0.09770789650869999
ACH-000288,0.0389682354035
ACH-000291,0.035270677811599996
ACH-000293,0.118966780512
ACH-000294,-0.04853457868009999
ACH-000295,0.283284566749
ACH-000296,-0.013536945849999999
ACH-000302,0.0680885208213
ACH-000304,-0.0692899224064
ACH-000307,0.00554604375196
ACH-000308,-0.0977743863245
ACH-000310,-0.0584874987187
ACH-000311,0.028439019567100002
ACH-000312,0.19210003835099998
ACH-000315,0.167769218278
ACH-000316,-0.111828098411
ACH-000317,0.218468674774
ACH-000318,0.07041527045439999
ACH-000319,-0.07391064742989999
ACH-000320,-0.039065576941999997
ACH-000322,-0.07937530891760002
ACH-000323,0.0216009049787
ACH-000324,-0.0818449721105
ACH-000329,0.0612622636264
ACH-000330,0.0156633837082
ACH-000331,-0.134331683465
ACH-000332,0.0126119450624
ACH-000334,0.12253574659800001
ACH-000335,0.0944328033485
ACH-000336,0.10446967615800001
ACH-000337,0.08625086459789999
ACH-000339,-0.0361813413847
ACH-000341,0.256893266583
ACH-000348,-0.07087369697710001
ACH-000350,0.163231476456
ACH-000352,0.041387246155900004
ACH-000356,0.282237207315
ACH-000361,0.115669504866
ACH-000362,0.0456287635835
ACH-000363,0.0733115768363
ACH-000364,0.0729053805461
ACH-000365,0.08379220795060001
ACH-000366,0.07990888680089998
ACH-000368,0.0856123887488
ACH-000374,-0.0640843271176
ACH-000375,-0.20946238198800002
ACH-000376,0.0845919711941
ACH-000381,-0.0396828820299
ACH-000383,0.14328634592800002
ACH-000387,-0.104014421262
ACH-000389,-0.286617080882
ACH-000390,0.14855969832000002
ACH-000393,0.0590086002903
ACH-000395,0.0326159979819
ACH-000397,0.144036252531
ACH-000401,0.0710699217231
ACH-000402,-0.0116409242726
ACH-000403,-0.026569856728
ACH-000404,-0.08880177253879999
ACH-000406,0.0842020030658
ACH-000407,0.10442954319700001
ACH-000408,0.053714185258700003
ACH-000410,-0.0252778572994
ACH-000411,0.0278632809846
ACH-000414,-0.0596680752307
ACH-000415,-0.011050316430600001
ACH-000416,0.0142597598041
ACH-000420,0.340529441259
ACH-000421,0.025433497620399998
ACH-000424,0.181697659719
ACH-000425,-0.049172012138900004
ACH-000426,0.46619014236199996
ACH-000427,-0.33236650954700003
ACH-000433,0.197666960517
ACH-000436,-0.0333246989562
ACH-000444,0.0879000788196
ACH-000445,0.171772035031
ACH-000448,-0.0708856128753
ACH-000450,-0.13476447056399998
ACH-000452,0.0441290466665
ACH-000454,-0.243135878408
ACH-000458,0.135155774182
ACH-000459,0.20157253413400003
ACH-000460,-0.0221719808494
ACH-000461,0.047068702555700004
ACH-000463,0.0660897265453
ACH-000464,0.0084677788382
ACH-000466,-0.018042528685
ACH-000467,-0.023200570956
ACH-000468,-0.232373924488
ACH-000469,0.101553303647
ACH-000470,0.0325168104579
ACH-000471,0.22887900456399998
ACH-000472,0.0279118261025
ACH-000473,0.11395338254000001
ACH-000475,0.12855869061300002
ACH-000476,0.160171695289
ACH-000477,0.204054401264
ACH-000480,0.018585653838099996
ACH-000481,-0.216186118171
ACH-000483,0.0181962202532
ACH-000484,0.21484548862599998
ACH-000485,0.124134993279
ACH-000486,0.0404874165116
ACH-000487,0.100704269668
ACH-000488,0.00740109500534
ACH-000490,-0.030385561226
ACH-000491,-0.14205353515
ACH-000495,-0.0120934399016
ACH-000496,-0.081389127898
ACH-000499,-0.140123254843
ACH-000500,0.283191497899
ACH-000502,-0.08431367230489999
ACH-000503,0.103966180959
ACH-000505,-0.0230810288418
ACH-000507,0.0251703433786
ACH-000510,0.0858270178346
ACH-000511,0.0183468307397
ACH-000512,0.0730476974611
ACH-000516,0.17376549110300002
ACH-000517,-0.0115225424149
ACH-000518,-0.136816622453
ACH-000520,0.0650945966747
ACH-000521,0.0539177090422
ACH-000522,0.158336526688
ACH-000524,0.020938038959400003
ACH-000527,0.0799680094178
ACH-000528,0.0129171154727
ACH-000537,0.032804946715000005
ACH-000541,-0.0477338298825
ACH-000542,-0.0536880040885
ACH-000544,0.251247098337
ACH-000545,0.011309304511899999
ACH-000547,0.28093147177
ACH-000548,0.0027036482068200003
ACH-000549,0.235810471565
ACH-000550,0.0909167039425
ACH-000552,-0.09018823624269999
ACH-000556,-0.00595972900225
ACH-000557,0.123649797322
ACH-000570,0.104182001794
ACH-000571,0.12031721900100001
ACH-000573,0.061313790149099996
ACH-000576,0.0026641976851900003
ACH-000580,-0.24652957611200002
ACH-000584,0.0642109811056
ACH-000585,-0.0388144990661
ACH-000588,0.139166541801
ACH-000589,0.10777788619
ACH-000591,-0.0744059118253
ACH-000593,0.0900334759561
ACH-000600,0.0501953036184
ACH-000601,-0.013513992515399998
ACH-000604,0.0468373993711
ACH-000605,-0.00397785196933
ACH-000606,-0.08622699435280001
ACH-000608,0.1095968398
ACH-000614,-0.044105519672699996
ACH-000616,-0.0911842320166
ACH-000618,-0.11155873516899999
ACH-000619,0.235982973266
ACH-000620,0.184051727738
ACH-000621,-0.123398233885
ACH-000622,0.141465238642
ACH-000623,-0.0629511336815
ACH-000624,0.044222481668199996
ACH-000627,0.0560262959958
ACH-000630,-0.019848023455599998
ACH-000632,0.125114229236
ACH-000633,0.125346762366
ACH-000637,-0.08435975892819998
ACH-000638,0.129915238768
ACH-000646,0.43602759949299996
ACH-000647,0.011142812509600001
ACH-000648,0.023742272236900005
ACH-000649,0.0357666916084
ACH-000651,-0.0843573600547
ACH-000652,0.251049683491
ACH-000653,0.0205791366272
ACH-000657,-0.010740135926600001
ACH-000658,0.10636479167400001
ACH-000661,0.16861948602899998
ACH-000662,0.29329735156
ACH-000663,0.0564762543282
ACH-000665,-0.0200457710745
ACH-000671,0.245576505793
ACH-000673,-0.09723539992910002
ACH-000676,-0.033041634726999995
ACH-000677,0.0368844155405
ACH-000681,0.0646921157501
ACH-000682,0.0024945480972600005
ACH-000683,0.039899471775300004
ACH-000684,0.130329497747
ACH-000688,-0.289779919868
ACH-000693,-0.0451855230885
ACH-000694,0.0413959911241
ACH-000695,0.15308111496500001
ACH-000696,0.01760569955
ACH-000697,0.286301612757
ACH-000699,-0.105324642873
ACH-000701,0.0070724435379
ACH-000706,0.13502220045399999
ACH-000711,0.0458507348905
ACH-000713,0.0724157687463
ACH-000714,0.152390662455
ACH-000718,0.08853122851780001
ACH-000720,0.0451902967755
ACH-000721,0.054543917548000004
ACH-000724,0.248222029728
ACH-000725,0.156304999578
ACH-000732,0.0657865763958
ACH-000734,-0.170195014872
ACH-000735,-0.030372923713400002
ACH-000736,0.150410301665
ACH-000738,0.160656245756
ACH-000746,-0.149965557449
ACH-000747,-0.0233192299332
ACH-000748,0.0600059676437
