,POLN (353497)
ACH-000004,0.11805949383
ACH-000007,-0.06193642068749999
ACH-000009,0.102623369267
ACH-000011,0.14694871315
ACH-000012,-0.0511826109358
ACH-000013,0.0777067718443
ACH-000014,0.0335133578149
ACH-000015,0.0888760865876
ACH-000017,0.10570809374500001
ACH-000018,0.114569596447
ACH-000019,0.0289556256472
ACH-000021,0.053100927312
ACH-000022,-0.0483019975525
ACH-000025,-0.057122415942199994
ACH-000028,0.114730601869
ACH-000030,-0.0327411461075
ACH-000035,0.281006109492
ACH-000036,-0.07798351922180001
ACH-000037,-0.0410584341201
ACH-000039,-0.0349344175856
ACH-000040,0.0861056248039
ACH-000041,0.10170445092800001
ACH-000042,-0.120319325962
ACH-000045,-0.0755787314266
ACH-000047,0.0153712368966
ACH-000052,-0.050389044897300006
ACH-000053,0.0553402349146
ACH-000054,0.0897607447863
ACH-000055,-0.0582803033844
ACH-000060,0.027826960545
ACH-000067,0.0137455341138
ACH-000070,0.0722997322912
ACH-000075,0.0702131545548
ACH-000078,0.028053271982900002
ACH-000082,0.08879840235580001
ACH-000085,0.12827179968
ACH-000086,-0.020875360203
ACH-000087,0.08927200108560002
ACH-000092,0.051603276809
ACH-000095,0.20393218709199998
ACH-000097,0.0160587256971
ACH-000098,0.33373502855500004
ACH-000099,-0.0955658337844
ACH-000108,-0.215814670889
ACH-000113,-0.00891242696908
ACH-000115,-0.23030189812899998
ACH-000116,0.0725371007175
ACH-000118,0.000569388385041
ACH-000120,0.0254956938947
ACH-000123,-0.058909418264300004
ACH-000127,0.0400778642067
ACH-000128,0.00863385185332
ACH-000132,0.111545822212
ACH-000133,-0.0878009126303
ACH-000137,-0.029210544293900003
ACH-000138,-0.0288136785891
ACH-000142,0.0913815433639
ACH-000143,0.238532447878
ACH-000146,-0.00564154165081
ACH-000148,-0.013574963932700001
ACH-000150,-0.11067694794800001
ACH-000152,0.235925599559
ACH-000153,0.07460639900289999
ACH-000159,-0.081077076301
ACH-000160,0.104513029759
ACH-000163,0.133439767651
ACH-000167,0.0170645170365
ACH-000168,0.048378365897500004
ACH-000169,0.20998936568799997
ACH-000178,0.11464175517000001
ACH-000182,0.0637012070217
ACH-000183,0.013113525882500001
ACH-000188,0.170894465123
ACH-000189,-0.19384043688900002
ACH-000190,0.115810142125
ACH-000198,-0.031358367045
ACH-000204,-0.162705456861
ACH-000206,0.0316157895538
ACH-000207,0.0713406621387
ACH-000211,-0.0312283103408
ACH-000215,0.035862584657099995
ACH-000221,0.12312308975700001
ACH-000222,0.0891000334918
ACH-000223,0.07884885955030001
ACH-000226,-0.11695565387599999
ACH-000227,0.056462869573499996
ACH-000228,0.011061393578299999
ACH-000231,-0.0778402995155
ACH-000232,0.126400116422
ACH-000233,0.0465262473869
ACH-000234,0.177607911862
ACH-000235,-0.0157362103747
ACH-000237,-0.0480613446122
ACH-000238,-0.0818620337468
ACH-000243,-0.0017432192130799999
ACH-000244,-0.014529923699900001
ACH-000246,0.04334479582569999
ACH-000248,-0.0657010784351
ACH-000250,0.0609924981307
ACH-000251,0.08693047312860001
ACH-000253,0.136188524981
ACH-000255,0.284410705505
ACH-000256,0.120011386971
ACH-000257,-0.09997263838680001
ACH-000258,-0.162974043307
ACH-000259,0.0141111577029
ACH-000260,-0.07231044569589999
ACH-000261,0.11446037025999999
ACH-000262,0.0809747801572
ACH-000263,0.144041253974
ACH-000264,-0.0618278885838
ACH-000265,0.202373050119
ACH-000266,0.0525818794459
ACH-000272,-0.039378948759800005
ACH-000273,-0.08105105764380001
ACH-000274,0.173141423905
ACH-000277,0.153279885867
ACH-000278,0.222637113636
ACH-000279,0.0438688648546
ACH-000280,0.0441805913723
ACH-000281,0.133591328933
ACH-000288,-0.0263074325047
ACH-000291,0.108229386145
ACH-000293,0.21904534788600002
ACH-000294,-0.034347210972799996
ACH-000295,-0.17084308053
ACH-000296,0.0360412870479
ACH-000302,0.0449771651681
ACH-000304,-0.192919029996
ACH-000307,0.135717760538
ACH-000308,0.034068182477799996
ACH-000310,-0.11032799652000001
ACH-000311,-0.119261621804
ACH-000312,0.0591459028658
ACH-000315,0.0696269850784
ACH-000316,0.111117690768
ACH-000317,0.07513954509960001
ACH-000318,-0.13332031519999998
ACH-000319,0.036772150096
ACH-000320,-0.0294197238242
ACH-000322,-0.0769289280178
ACH-000323,0.0736200007151
ACH-000324,0.151364310837
ACH-000329,-0.037830264675300006
ACH-000330,0.0941186619596
ACH-000331,0.117582648783
ACH-000332,0.00980050177917
ACH-000334,-0.023931821919400003
ACH-000335,0.118776061205
ACH-000336,0.306235487721
ACH-000337,0.09924417206219999
ACH-000339,0.08519718672070001
ACH-000341,0.203038268894
ACH-000348,0.0796664386989
ACH-000350,0.0778755590603
ACH-000352,0.202461386478
ACH-000356,-0.00804404696518
ACH-000361,-0.044355334146699996
ACH-000362,0.062677309586
ACH-000363,-0.165094693781
ACH-000364,0.145455635389
ACH-000365,-0.0776666944945
ACH-000366,-0.0371196638791
ACH-000368,-0.0716750761396
ACH-000374,0.00302929568797
ACH-000375,0.04365146000180001
ACH-000376,-0.021367559561400004
ACH-000381,-0.16086041002999998
ACH-000383,0.04003953509369999
ACH-000387,0.08739266880280001
ACH-000389,-0.0585069660445
ACH-000390,0.0468129652524
ACH-000393,0.10999167830600001
ACH-000395,-0.385938877812
ACH-000397,0.023699600129800002
ACH-000401,-0.155168397084
ACH-000402,0.0410339914388
ACH-000403,0.05105333622330001
ACH-000404,0.251437123962
ACH-000406,0.0190034254831
ACH-000407,0.130081144194
ACH-000408,-0.0009545779159119999
ACH-000410,0.179053662414
ACH-000411,0.075324350518
ACH-000414,-0.0213619365967
ACH-000415,-0.025463385822
ACH-000416,0.000983564345968
ACH-000420,0.0414483140954
ACH-000421,-0.020343917511799998
ACH-000424,0.016747924339
ACH-000425,0.157361798202
ACH-000426,0.36025053100500004
ACH-000427,0.0300048718144
ACH-000433,-0.199484884725
ACH-000436,0.0841194283748
ACH-000444,0.077131345319
ACH-000445,-0.0601001315212
ACH-000448,0.115171561357
ACH-000450,-0.103815976896
ACH-000452,0.0130745786781
ACH-000454,0.24978836699499998
ACH-000458,0.112600154723
ACH-000459,-0.170148914465
ACH-000460,-0.0794123424358
ACH-000461,0.25743719044700003
ACH-000463,0.00316883099477
ACH-000464,-0.24423381183
ACH-000466,0.125918089317
ACH-000467,-0.0013481665704300001
ACH-000468,-0.0834307970113
ACH-000469,-0.04468398709580001
ACH-000470,-0.013057236615999999
ACH-000471,-0.0872822833956
ACH-000472,0.07092012085
ACH-000473,0.0153796321903
ACH-000475,0.13288642396199998
ACH-000476,-0.034046142476400004
ACH-000477,-0.021720355596
ACH-000480,-0.0354616068029
ACH-000481,0.11294719070800001
ACH-000483,-0.0444266367716
ACH-000484,0.07207243974260001
ACH-000485,0.143860493448
ACH-000486,0.0800326031842
ACH-000487,-0.0448190830446
ACH-000488,-0.00126271650412
ACH-000490,-0.038611684288499995
ACH-000491,0.00834165847708
ACH-000495,-0.00956012622439
ACH-000496,0.18021286676800002
ACH-000499,0.18108161405200002
ACH-000500,0.402222429986
ACH-000502,-0.13836696574500001
ACH-000503,0.20541827005999996
ACH-000505,0.07017780094010001
ACH-000507,0.0277130561618
ACH-000510,0.113581707421
ACH-000511,0.022773310898599998
ACH-000512,0.0364571082946
ACH-000516,0.0152445740591
ACH-000517,0.020379510358099998
ACH-000518,0.17907166933600002
ACH-000520,0.10369601158500001
ACH-000521,0.00998171249796
ACH-000522,0.135575624689
ACH-000524,0.0628552638473
ACH-000527,0.0833482708095
ACH-000528,0.16134133402
ACH-000537,0.19879669976
ACH-000541,0.111219738273
ACH-000542,0.0540365504216
ACH-000544,0.0592243325893
ACH-000545,0.047302362275900005
ACH-000547,0.249385756045
ACH-000548,0.0250731013325
ACH-000549,0.059736718978
ACH-000550,0.0506608191325
ACH-000552,0.111539585117
ACH-000556,-0.025284486894900003
ACH-000557,-0.0452560732005
ACH-000570,-0.015758400333399997
ACH-000571,0.012839451165100001
ACH-000573,0.0849212872405
ACH-000576,0.0812578196717
ACH-000580,0.11264883282400001
ACH-000584,0.10235985086300001
ACH-000585,0.0193447817032
ACH-000588,0.00649677618611
ACH-000589,0.038187991788599995
ACH-000591,0.145120017511
ACH-000593,-0.0546294977955
ACH-000600,0.08356696186910001
ACH-000601,-0.0809122711809
ACH-000604,-0.12174438606799999
ACH-000605,0.114172101632
ACH-000606,0.103424355464
ACH-000608,0.008862671213479998
ACH-000614,0.09920793175699999
ACH-000616,0.185384930909
ACH-000618,0.110203287935
ACH-000619,-0.0979419416739
ACH-000620,0.00126906045543
ACH-000621,0.0446573229884
ACH-000622,0.149110145723
ACH-000623,-0.132638678254
ACH-000624,-0.0832098195604
ACH-000627,-0.17800572346000001
ACH-000630,0.117464358937
ACH-000632,0.07411255439960002
ACH-000633,0.140810284093
ACH-000637,0.0680750008779
ACH-000638,-0.053302018948099994
ACH-000646,0.007079185586850001
ACH-000647,0.0399353299472
ACH-000648,0.102940463422
ACH-000649,-0.0543192061928
ACH-000651,0.08014577460910001
ACH-000652,0.0562550917066
ACH-000653,0.0480733689409
ACH-000657,0.031817270820299996
ACH-000658,0.011618569778200001
ACH-000661,-0.022509301299299997
ACH-000662,0.15194788644
ACH-000663,-0.097507697521
ACH-000665,0.15416080161499998
ACH-000671,-0.0240147370463
ACH-000673,-0.0598842480898
ACH-000676,0.099926792663
ACH-000677,0.0777480181223
ACH-000681,0.0597815410389
ACH-000682,-0.0361723242382
ACH-000683,0.012889567220100002
ACH-000684,-0.06396774429589999
ACH-000688,0.0759445505802
ACH-000693,0.0352515550274
ACH-000694,0.005512073407810001
ACH-000695,0.139409679054
ACH-000696,0.00766539533076
ACH-000697,0.0501786164599
ACH-000699,-0.0365077336796
ACH-000701,0.16833709909000003
ACH-000706,0.0580841775675
ACH-000711,0.0231756472812
ACH-000713,-0.174409395891
ACH-000714,-0.19625310102000001
ACH-000718,-0.018818971097200002
ACH-000720,-0.05099716561269999
ACH-000721,0.0588456200251
ACH-000724,0.119326198915
ACH-000725,0.315772553799
ACH-000732,0.09336309304099999
ACH-000734,0.012247554016499998
ACH-000735,0.0341844479611
ACH-000736,0.183028150817
ACH-000738,0.0849717480663
ACH-000746,-0.03971819139069999
ACH-000747,0.033739623854299995
ACH-000748,0.0476583661324
ACH-000753,0.05019111555919999
ACH-000756,0.22777176277199998
ACH-000757,0.00316404696552
ACH-000758,0.08583573706139999
ACH-000760,0.116824080819
ACH-000763,-0.09277536299000001
