,AHCY (191)
ACH-000758,-0.8557424496089999
ACH-000760,-1.1704389078
ACH-000763,-1.23995148402
ACH-000764,-1.2451815504000001
ACH-000765,-0.8383874493510001
ACH-000766,-0.9229017501029999
ACH-000767,-0.7919706487999999
ACH-000768,-1.16205173624
ACH-000769,-0.774472132743
ACH-000770,-1.04895469608
ACH-000771,-0.659255389338
ACH-000773,-1.1284987928
ACH-000776,-0.769938151163
ACH-000777,-1.20211119544
ACH-000778,-0.9564881554799999
ACH-000781,-0.8291840672990001
ACH-000782,-0.7914913465000001
ACH-000783,-1.35886881395
ACH-000784,-0.532529281422
ACH-000785,-0.896748538346
ACH-000787,-1.04926488002
ACH-000788,-1.15720635613
ACH-000791,-0.8640358302879999
ACH-000792,-0.417011954894
ACH-000794,-0.8655172406
ACH-000796,-1.6287423663999998
ACH-000799,-1.06127088327
ACH-000800,-1.0174808959100001
ACH-000802,-0.840056191211
ACH-000804,-0.93718211612
ACH-000805,-0.854249994163
ACH-000809,-0.965628000961
ACH-000810,-1.29143221553
ACH-000811,-0.7102761263799999
ACH-000817,-1.21096059168
ACH-000819,-1.0142135309
ACH-000820,-0.8365154632340001
ACH-000821,-1.4758416187
ACH-000822,-1.77702523406
ACH-000823,-0.8651126042649999
ACH-000824,-0.371889348546
ACH-000827,-0.8447114949250001
ACH-000829,-0.7939580608050001
ACH-000831,-0.880034369932
ACH-000832,-1.02174881412
ACH-000833,-1.1048705639299998
ACH-000834,-0.664153632694
ACH-000835,-1.08240070532
ACH-000836,-1.36553169502
ACH-000837,-0.829367719578
ACH-000838,-1.46872859287
ACH-000839,-0.883202262743
ACH-000840,-0.572357195753
ACH-000841,-1.04485947036
ACH-000843,-1.19460074708
ACH-000846,-1.0633701929700001
ACH-000847,-1.14159327805
ACH-000848,-0.9416177881910001
ACH-000849,-1.4983055573500002
ACH-000851,-1.24144080853
ACH-000855,-0.972844364995
ACH-000856,-1.21810495928
ACH-000858,-0.638203560338
ACH-000859,-1.25731822611
ACH-000861,-0.998494137524
ACH-000862,-0.862949855751
ACH-000865,-0.6873311784530001
ACH-000866,-1.30956432469
ACH-000867,-1.09091510319
ACH-000869,-1.02375276128
ACH-000872,-0.8109932120479999
ACH-000873,-1.1283658985299998
ACH-000876,-0.79728973975
ACH-000878,-0.682983139791
ACH-000880,-1.18401424204
ACH-000881,-0.634605324798
ACH-000882,-1.1317520001899999
ACH-000884,-0.945971595954
ACH-000885,-0.79224884706
ACH-000887,-1.19346519901
ACH-000888,-0.631675005607
ACH-000889,-1.19976636283
ACH-000890,-1.16131863332
ACH-000896,-1.35118175445
ACH-000898,-0.9426865683069999
ACH-000900,-0.869703398777
ACH-000901,-0.7404438581280001
ACH-000905,-0.39858974136299996
ACH-000906,-0.9239457516320001
ACH-000907,-1.10580939093
ACH-000910,-1.36726581132
ACH-000911,-1.05931952361
ACH-000912,-1.26677708302
ACH-000913,-1.11723295558
ACH-000915,-0.950963137812
ACH-000916,-0.525945676279
ACH-000917,-1.07548860135
ACH-000921,-1.0599208504200002
ACH-000924,-1.15248497147
ACH-000926,-1.05704333425
ACH-000928,-1.1310569177299998
ACH-000929,-0.710810588748
ACH-000932,-1.1476224959
ACH-000935,-0.6367055406600001
ACH-000936,-0.943992507339
ACH-000937,-1.46559473354
ACH-000938,-1.16768129163
ACH-000939,-0.940514344948
ACH-000941,-1.06501956763
ACH-000943,-1.01982215194
ACH-000946,-0.807059356251
ACH-000947,-1.0554979904100001
ACH-000948,-0.961568070895
ACH-000950,-1.33577838793
ACH-000953,-1.38066161765
ACH-000957,-1.08088976301
ACH-000958,-0.90036390465
ACH-000960,-1.3514164427000002
ACH-000963,-0.942044528532
ACH-000968,-0.753905620961
ACH-000969,-0.8530987773350001
ACH-000973,-1.0617717561700002
ACH-000974,-0.982183892201
ACH-000975,-0.9537257438079999
ACH-000976,-1.39524985655
ACH-000978,-1.3878775192
ACH-000980,-0.85613159205
ACH-000984,-0.845546918344
ACH-000986,-1.02639452117
ACH-000988,-1.22836901763
ACH-000993,-0.882625992369
ACH-000994,-1.16694887166
ACH-000996,-0.824062065253
ACH-001001,-0.521146111311
ACH-001020,-0.904504404173
ACH-001028,-1.07553289881
ACH-001031,-0.6329030097730001
ACH-001038,-1.2745149779
ACH-001048,-1.0240054211
ACH-001050,-0.7840890263
ACH-001053,-0.8016181527330001
ACH-001054,-0.991485632107
ACH-001061,-0.922492533959
ACH-001067,-0.568286622113
ACH-001075,-0.8069489169140001
ACH-001096,-0.8931847161509999
ACH-001128,-0.884121281464
ACH-001134,-1.16179658308
ACH-001151,-0.9592031833519999
ACH-001163,-1.1343986208
ACH-001164,-0.772934142567
ACH-001173,-0.835392900754
ACH-001183,-0.592290449279
ACH-001184,-0.958996351315
ACH-001190,-1.19393257205
ACH-001192,-0.8435954590170001
ACH-001193,-0.7848993672840001
ACH-001196,-1.01557938788
ACH-001197,-1.2235983549299998
ACH-001205,-0.8796080164899999
ACH-001211,-0.7984946527779999
ACH-001212,-0.683089187113
ACH-001228,-0.7853127941220001
ACH-001232,-0.681101072403
ACH-001239,-0.9919288061310001
ACH-001274,-1.1243232483
ACH-001275,-1.07517191931
ACH-001277,-0.8359379722079999
ACH-001278,-1.0824624787100001
ACH-001280,-0.749618660112
ACH-001283,-0.8211104087540001
ACH-001289,-1.28034890123
ACH-001295,-0.58687542625
ACH-001300,-0.8645121424079999
ACH-001301,-0.8792415971359999
ACH-001302,-0.9190732906810001
ACH-001303,-0.322255109947
ACH-001306,-0.779260516906
ACH-001318,-0.862495653749
ACH-001322,-0.896477977562
ACH-001328,-0.902108336994
ACH-001332,-0.828672712318
ACH-001333,-1.0012134572
ACH-001336,-0.657637706914
ACH-001340,-0.8400259272239999
ACH-001346,-0.8853034875929999
ACH-001353,-1.2562866757100002
ACH-001354,-0.863129388737
ACH-001367,-0.813812250513
ACH-001368,-1.08863981987
ACH-001374,-0.5013257134929999
ACH-001375,-0.538793906777
ACH-001377,-0.7403039634819999
ACH-001380,-1.20004021396
ACH-001391,-1.02412731258
ACH-001407,-1.44064167097
ACH-001408,-1.01966025653
ACH-001413,-0.642255008198
ACH-001430,-0.757337156301
ACH-001431,-1.1371909296
ACH-001450,-1.3987232889399999
ACH-001496,-1.39615005921
ACH-001500,-1.1216077602399999
ACH-001521,-0.801564986977
ACH-001523,-0.8174117126980001
ACH-001532,-0.656855272308
ACH-001536,-0.837054425049
ACH-001550,-0.835883131216
ACH-001552,-0.839679754057
ACH-001554,-1.05623687725
ACH-001645,-0.737231389251
ACH-001654,-0.752179369752
ACH-001715,-1.45743424803
ACH-001735,-1.17301196471
ACH-001736,-1.2782841498200002
ACH-001737,-1.10459658628
ACH-001740,-0.691302969984
ACH-001745,-0.683261591403
ACH-001750,-0.672764766903
ACH-001765,-0.998081498915
ACH-001956,-0.799933773812
ACH-001957,-0.858088207291
