,DERL2 (51009)
ACH-000004,-1.56609616785
ACH-000007,-0.27962474584
ACH-000009,-0.287114112265
ACH-000011,-0.285030756507
ACH-000012,-0.8882508676369999
ACH-000013,-0.465732572812
ACH-000014,-0.49313322186
ACH-000015,-0.587212806281
ACH-000017,-0.7702678894130001
ACH-000018,-0.4981067607
ACH-000019,-0.33191079278700003
ACH-000021,-0.36001854051
ACH-000022,-0.465615862325
ACH-000025,-0.632539936935
ACH-000028,-0.38784757395499997
ACH-000030,-0.489253266095
ACH-000035,-0.7238608949959999
ACH-000036,-0.8028392106669999
ACH-000037,-0.655933806913
ACH-000039,-0.5710510329290001
ACH-000040,-0.39011051795
ACH-000041,-0.540200852251
ACH-000042,-0.405851432951
ACH-000045,-0.650170420502
ACH-000047,-0.18456974301600002
ACH-000052,-0.441922552948
ACH-000053,-0.34166351456999994
ACH-000054,-0.638419111535
ACH-000055,-0.558792493716
ACH-000060,-0.42963521766699997
ACH-000067,-0.5938592920970001
ACH-000070,-0.6866626388689999
ACH-000075,-0.0605615907022
ACH-000078,-0.468729704731
ACH-000082,-1.1607672712200001
ACH-000085,-0.414268677143
ACH-000086,-0.336320596526
ACH-000087,-0.18851208030699998
ACH-000092,-1.09093683782
ACH-000095,-0.553286407193
ACH-000097,-0.554776430716
ACH-000098,-0.576377517297
ACH-000099,-0.631235197342
ACH-000108,-0.351659312782
ACH-000113,-0.287497258799
ACH-000115,-0.7359370025509999
ACH-000116,-0.22774916331
ACH-000118,-1.08194691203
ACH-000120,-0.40004782162299996
ACH-000123,-0.475849059848
ACH-000127,-0.7804094847959999
ACH-000128,-0.291745573401
ACH-000132,-0.649559528922
ACH-000133,-0.7952316289139999
ACH-000137,0.034494366864
ACH-000138,-0.7113911671250001
ACH-000142,-0.503632803568
ACH-000143,-0.36583924370800003
ACH-000146,-0.40856559277599996
ACH-000148,-0.5497959236259999
ACH-000150,-0.6300435168199999
ACH-000152,-0.533090222552
ACH-000153,-0.723394489258
ACH-000159,-0.7714469734970001
ACH-000160,-0.269888307565
ACH-000163,-0.988188477968
ACH-000167,-0.664083265634
ACH-000168,-0.45524658646399996
ACH-000169,-0.608810070791
ACH-000178,-0.482464562594
ACH-000182,-0.45590453414300003
ACH-000183,-0.44986685606700005
ACH-000188,-0.591161459161
ACH-000189,-0.298007281655
ACH-000190,-0.63142806076
ACH-000198,-0.5164977986420001
ACH-000204,-0.833096983391
ACH-000206,-0.497819031784
ACH-000207,-0.43353836090400005
ACH-000211,-0.30754658985800004
ACH-000215,-0.459162032891
ACH-000221,-0.491386532553
ACH-000222,-0.475986428235
ACH-000223,-0.377750695583
ACH-000226,-0.48714979489699994
ACH-000227,-0.40801617841
ACH-000228,-0.27276270205200004
ACH-000231,-0.409413785981
ACH-000232,-0.486722297259
ACH-000233,-1.03819038244
ACH-000234,-0.399465130422
ACH-000235,-0.295645780143
ACH-000237,-0.575101706453
ACH-000238,-0.798895533936
ACH-000243,-0.705335924396
ACH-000244,-0.8823442809440001
ACH-000246,-0.401560932082
ACH-000248,-0.750838147598
ACH-000250,-0.7418717934710001
ACH-000251,-0.543649045755
ACH-000253,-0.596411978755
ACH-000255,-0.593574170582
ACH-000256,-0.6904260048819999
ACH-000257,-0.171806574749
ACH-000258,0.181618035291
ACH-000259,-0.607382298953
ACH-000260,-0.451444190021
ACH-000261,-0.303448626553
ACH-000262,-1.0403024249600001
ACH-000263,-0.229520734439
ACH-000264,-0.400833181987
ACH-000265,-0.486073628785
ACH-000266,-0.349867171865
ACH-000272,-0.47002009538
ACH-000273,-0.8867276234129999
ACH-000274,-0.48772765956
ACH-000277,-0.582471900821
ACH-000278,-0.41450670367
ACH-000279,-0.278456490387
ACH-000280,-0.276178244103
ACH-000281,-0.252831737262
ACH-000288,-0.56988279167
ACH-000291,-0.281537430375
ACH-000293,-0.502823730823
ACH-000294,-0.177804347324
ACH-000295,-0.74583338531
ACH-000296,-0.503244670079
ACH-000302,-0.613743333956
ACH-000304,-1.09970938841
ACH-000307,-0.207949924782
