,ESR1 (2099)
ACH-000265,-0.0645310657081
ACH-000266,-0.19584548328600002
ACH-000272,-0.085447349699
ACH-000273,-0.277005008467
ACH-000274,-0.170224785789
ACH-000277,-1.20644945752
ACH-000278,-0.0822936932514
ACH-000279,-0.062501904358
ACH-000280,-0.19578431833700002
ACH-000281,0.0134216185679
ACH-000288,-0.029389326968200003
ACH-000291,-0.0337824298302
ACH-000293,0.12434003562200001
ACH-000294,-0.168273285305
ACH-000295,-0.0588344982714
ACH-000296,0.0181873161839
ACH-000302,-0.166865349835
ACH-000304,0.0187192827862
ACH-000307,-0.163094532437
ACH-000308,0.00423346413836
ACH-000310,-0.0840189851829
ACH-000311,-0.144955636491
ACH-000312,-0.19680884686900002
ACH-000315,-0.339106725825
ACH-000316,-0.0168253956376
ACH-000317,0.0337396705474
ACH-000318,-0.0009168283093200001
ACH-000319,-0.12684874136399998
ACH-000320,-0.282153829576
ACH-000322,-0.202637139283
ACH-000323,-0.124076780027
ACH-000324,-0.138051598661
ACH-000329,-0.153202904354
ACH-000330,-1.20845102521
ACH-000331,-0.238150629868
ACH-000332,-0.0924267648714
ACH-000334,-0.217079817478
ACH-000335,-0.0611331582266
ACH-000336,0.186065891696
ACH-000337,-0.165288305703
ACH-000339,-0.037487664278300005
ACH-000341,-0.231965819417
ACH-000348,-0.094501569243
ACH-000350,0.046439419144
ACH-000352,-1.38874431852
ACH-000356,-0.18747035116799998
ACH-000361,-0.20897810114100002
ACH-000362,-0.0186037447788
ACH-000363,0.0018966337462700002
ACH-000364,-0.146127403751
ACH-000365,-0.100392733892
ACH-000366,-0.0694295264342
ACH-000368,0.0245340763136
ACH-000374,-0.062028717709900004
ACH-000375,-0.42297740304
ACH-000376,-0.07781443104710001
ACH-000381,0.0322057161748
ACH-000383,0.00479012060651
ACH-000387,-0.17554542314
ACH-000389,-0.398409530414
ACH-000390,-0.236920622262
ACH-000393,-0.044038596013
ACH-000395,-0.08888817916780001
ACH-000397,-0.0617267077901
ACH-000401,-0.16496702207699998
ACH-000402,0.520448574275
ACH-000403,-0.08887818137869999
ACH-000404,0.0324084700075
ACH-000406,-0.101105357449
ACH-000407,-0.119346979621
ACH-000408,-0.230701924579
ACH-000410,-0.23385537967300002
ACH-000411,-0.185982753234
ACH-000414,-0.294749461215
ACH-000415,-0.137414741497
ACH-000416,-0.121966190555
ACH-000420,0.0455815578202
ACH-000421,-0.0710795372387
ACH-000424,-0.064558424292
ACH-000425,-0.052495084982099996
ACH-000426,-0.21377720026900002
ACH-000427,-0.201796017952
ACH-000433,0.06833080210300001
ACH-000436,-0.11885286736600001
ACH-000444,-0.12494552536299999
ACH-000445,-0.0877898402887
ACH-000448,-0.310383627408
ACH-000450,0.138333688044
ACH-000452,-0.114021420548
ACH-000454,-0.0482556847884
ACH-000458,0.0966468264422
ACH-000459,-0.23053498859000002
ACH-000460,-0.267985495172
ACH-000461,0.0118637222211
ACH-000463,-0.142723698367
ACH-000464,0.0650644299263
ACH-000466,-0.179213302456
ACH-000467,-0.05671052197430001
ACH-000468,-0.09117833358449999
ACH-000469,-0.0052612504908
ACH-000470,-0.15293501353299999
ACH-000471,-0.00296878711975
ACH-000472,0.0488096814551
ACH-000473,-0.304805441495
ACH-000475,0.0305646410217
ACH-000476,-0.161136396531
ACH-000477,-0.40055973618900004
ACH-000480,-0.0517650452434
ACH-000481,-0.06564859765959999
ACH-000483,-0.237152302111
ACH-000484,-0.102791753948
ACH-000485,-0.36191679763800005
ACH-000486,-0.008706075232499999
ACH-000487,-0.162888612433
ACH-000488,-0.136196554795
ACH-000490,-0.107027646385
ACH-000491,0.0294620267588
ACH-000495,-0.0133258303538
ACH-000496,-0.0731928139092
ACH-000499,0.017604960559900004
ACH-000500,-0.209033029549
ACH-000502,-0.11673650885800001
ACH-000503,-0.123904468673
ACH-000505,-0.165619707528
ACH-000507,-0.17122046315499997
ACH-000510,-0.0407361732741
ACH-000511,-0.28231376711999995
ACH-000512,0.0985723279275
ACH-000516,-0.163798577379
ACH-000517,-0.289948683943
ACH-000518,-0.190576618719
ACH-000520,-0.0760146853752
ACH-000521,0.00394428560841
ACH-000522,-0.05577522973830001
ACH-000524,-0.0815090204688
ACH-000527,-0.169169472297
ACH-000528,-0.0029273938555999996
ACH-000537,-0.132111020384
ACH-000541,0.209344929452
ACH-000542,-0.12585217685
ACH-000544,-0.11731132164699999
ACH-000545,-0.109711549164
ACH-000547,-0.27653996098
ACH-000548,-0.0715409588749
ACH-000549,-0.23051777516199998
ACH-000550,-0.102964774361
ACH-000552,-0.0036294561024399997
ACH-000556,0.0440230285724
ACH-000557,0.0669373419244
ACH-000570,-0.178039605117
ACH-000571,-0.113242866151
ACH-000573,0.0479200261699
ACH-000576,0.10525193577
ACH-000580,-0.122971353344
ACH-000584,-0.0544840011747
ACH-000585,-0.0577373837108
ACH-000588,0.000592128702456
ACH-000589,-0.0388894241667
ACH-000591,-0.108502780401
ACH-000593,-0.166993513839
ACH-000600,-0.29332349221799997
ACH-000601,-0.177302909548
ACH-000604,-0.23627676321999996
ACH-000605,-0.22744385570700001
ACH-000606,-0.179264763182
ACH-000608,0.059064340422
ACH-000614,-0.0768006642882
ACH-000616,0.0697600969891
ACH-000618,-0.141533994927
ACH-000619,-0.127430051544
ACH-000620,-0.171175523288
ACH-000621,-0.059835442645300004
ACH-000622,-0.0451872157697
ACH-000623,-0.14526498566999999
ACH-000624,-0.191793239433
ACH-000627,-0.17162159952
ACH-000630,-0.142415832185
ACH-000632,-0.124553144124
ACH-000633,-0.159891277198
ACH-000637,-0.150408489989
ACH-000638,-0.0512392614298
ACH-000646,-0.17543699551
ACH-000647,0.0274452766474
ACH-000648,-0.0921501284125
ACH-000649,-0.108551791693
ACH-000651,-0.182030337933
ACH-000652,-0.110719072514
ACH-000653,-0.255621561703
ACH-000657,-0.124483382711
ACH-000658,0.0852278685974
ACH-000661,0.0005868791962409999
ACH-000662,-0.335586393266
ACH-000663,0.0286504162158
ACH-000665,-0.0717518915738
ACH-000671,-0.14407826013699998
ACH-000673,-0.0505788659287
ACH-000676,-0.010475074014600001
ACH-000677,-0.0245166358958
ACH-000681,-0.102020148384
ACH-000682,-0.08226835946889999
ACH-000683,0.010891640678399999
ACH-000684,-0.101890709592
ACH-000688,0.08274598485489999
ACH-000693,-0.15855119247000002
ACH-000694,-0.00220679455617
ACH-000695,-0.115941931531
ACH-000696,-0.126458395634
ACH-000697,0.134280371116
ACH-000699,-0.171754619355
ACH-000701,-0.151786422209
ACH-000706,-0.175251157056
ACH-000711,-0.0688818478286
ACH-000713,0.227133534207
ACH-000714,0.014729392668299998
ACH-000718,-0.18761316516399998
ACH-000720,-0.0161770508551
ACH-000721,-0.10206720113600001
ACH-000724,-0.053245083027
ACH-000725,-0.0126534819502
ACH-000732,-0.149120921075
ACH-000734,-0.06726456274209999
ACH-000735,-0.0955021206958
ACH-000736,-0.173462392196
ACH-000738,-0.216892774123
ACH-000746,-0.24150102084800001
ACH-000747,-0.09050453530880001
ACH-000748,0.08541200701189998
ACH-000753,-0.121660602872
ACH-000756,-0.0697662968515
ACH-000757,0.15474771634099999
ACH-000758,-0.0997889374959
ACH-000760,-0.0144021219813
ACH-000763,-0.21127354954100003
ACH-000764,0.0170750013121
ACH-000765,-0.168432395058
ACH-000766,-0.199353492
ACH-000767,-0.0114579508544
ACH-000768,-0.12375517462999999
ACH-000769,-0.0323834777338
ACH-000770,-0.0704971740957
ACH-000771,-0.096809382798
ACH-000773,-0.140050607015
ACH-000776,-0.221858013994
ACH-000777,0.021097348495400004
ACH-000778,0.039572010136500003
ACH-000781,-0.063164668666
ACH-000782,-0.20967102274500002
ACH-000783,-1.0486064424200001
ACH-000784,-0.0114808421442
ACH-000785,-0.120875573786
ACH-000787,-0.0569423287737
ACH-000788,-0.07748957868510001
ACH-000791,-0.021173416535099996
ACH-000792,-0.112016547106
ACH-000794,-0.0483123377513
ACH-000796,-0.128796345706
ACH-000799,-0.013453354388600002
ACH-000800,-0.239185273279
ACH-000802,-0.110805254677
ACH-000804,-0.021621143558700002
ACH-000805,-0.125884306715
ACH-000809,-0.23627215095600002
ACH-000810,-0.20598882935600002
ACH-000811,-0.24586416785
ACH-000817,0.09935628014530001
ACH-000819,-0.276637386634
ACH-000820,-0.06672237627069999
ACH-000821,-0.0535872155526
ACH-000822,0.020769843782
ACH-000823,-0.00636129671786
ACH-000824,-0.331729692689
ACH-000827,-0.0723026840624
ACH-000829,0.061668024779000005
ACH-000831,-0.224068662693
ACH-000832,-0.271608065854
ACH-000833,-0.0851181050286
ACH-000834,-0.19626765624200002
ACH-000835,-0.0605916530238
ACH-000836,-0.325609908695
ACH-000837,-0.288347797571
ACH-000838,0.09178376475950001
ACH-000839,-0.289564967026
ACH-000840,-0.107087366916
ACH-000841,-0.206851902788
ACH-000843,0.0206275637993
ACH-000846,-0.021056642527099996
ACH-000847,0.0594341358364
ACH-000848,0.06647915979069999
ACH-000849,-0.0814459686907
ACH-000851,-0.0822284310871
ACH-000855,0.013567821174299999
ACH-000856,0.024067768574700003
ACH-000858,-0.0767472730217
ACH-000859,0.010421026545
ACH-000861,-0.18207258479000002
ACH-000862,-0.095952850912
ACH-000865,-0.109091995577
ACH-000866,4.03130660264e-05
ACH-000867,0.08706788423310001
ACH-000869,-0.31946517049400003
ACH-000872,-0.236898020117
ACH-000873,-0.157259059996
ACH-000876,-1.18828886169
ACH-000878,-0.0758432769337
ACH-000880,0.025404833260599998
ACH-000881,-0.025040844377099997
ACH-000882,-0.08972286084839999
ACH-000884,-0.152137079802
ACH-000885,-0.0381508115994
ACH-000887,-0.12075059049900001
ACH-000888,-0.149392369081
ACH-000889,-0.039814989703300004
ACH-000890,-0.288277697741
ACH-000896,0.0132206751699
ACH-000898,-0.246766964661
ACH-000900,-0.31839433874899997
ACH-000901,-0.113683775451
ACH-000905,-0.164895758062
ACH-000906,-0.124931605849
ACH-000907,-0.045387791155900005
ACH-000910,-0.18117155917599997
ACH-000911,0.046685065705699996
ACH-000912,-0.163836482192
ACH-000913,-0.233440627472
ACH-000915,0.0195563342595
ACH-000916,-0.509304879757
ACH-000917,-0.0399375415675
ACH-000921,-0.1218170338
ACH-000924,-0.214638406257
ACH-000926,-0.0948194189799
ACH-000928,-0.18513437675099997
ACH-000929,-0.175357643634
ACH-000932,-0.137806213245
ACH-000935,-0.183416452905
ACH-000936,-0.1541379637
ACH-000937,-0.0767625219158
ACH-000938,-0.07432746938830001
ACH-000939,0.129011564389
ACH-000941,0.00203589943799
ACH-000943,0.0684618014763
ACH-000946,-0.16537022786
ACH-000947,-0.22907530444200003
ACH-000948,-0.0435330569856
ACH-000950,-0.027533916667400002
ACH-000953,-0.031159175227999998
ACH-000957,-0.214944828644
ACH-000958,0.0859115520628
ACH-000960,-0.19779613539500002
ACH-000963,0.366615516739
ACH-000968,-0.077044328327
ACH-000969,-0.0673857091268
ACH-000973,-0.179369286445
ACH-000974,-0.187548974153
ACH-000975,-0.136867631728
ACH-000976,-0.330720277209
ACH-000978,-0.0931810298262
ACH-000980,-0.167698986996
ACH-000984,-0.20208783576099998
ACH-000986,-0.0028321538466400003
ACH-000988,-0.301592949459
ACH-000993,-0.09698525556679999
ACH-000994,-0.27158899683000004
ACH-000996,-0.392933600375
ACH-001001,-0.12746526028799998
ACH-001020,-0.27791993522799996
ACH-001028,-0.15179327020199998
ACH-001031,-0.170191676355
ACH-001038,0.04439251292719999
ACH-001048,0.013832473792000002
ACH-001050,-0.0676727723532
ACH-001053,-0.146014497529
ACH-001054,-0.18811883944200003
ACH-001061,-0.09617643159610001
ACH-001067,-0.0279560784317
ACH-001075,-0.140479140194
ACH-001096,-0.235538704122
ACH-001128,-0.145183281234
ACH-001134,-0.12227413477
ACH-001151,-0.103107920529
ACH-001163,-0.045452901357
ACH-001164,-0.0229790922891
ACH-001173,-0.0576641319414
ACH-001183,-0.244255813708
ACH-001184,-0.243410400753
ACH-001190,-0.09634436098960002
ACH-001192,-0.0563784432719
ACH-001193,-0.0161245550653
ACH-001196,-0.171624263942
ACH-001197,-0.08345322475019999
ACH-001205,-0.110398129932
ACH-001211,-0.175913027244
ACH-001212,-0.013575911730799998
ACH-001228,-0.128614673928
ACH-001232,0.074685873594
ACH-001239,-0.029588425882799998
ACH-001274,-0.09164459711760001
ACH-001275,-0.382320703681
ACH-001277,-0.207506629774
ACH-001278,-0.0545645920286
ACH-001280,0.0486482132498
ACH-001283,-0.0610981158603
ACH-001289,-0.30085550982
ACH-001295,-0.0806454843696
ACH-001300,0.0162150687882
ACH-001301,-0.0378225102295
ACH-001302,-0.19884287429900002
ACH-001303,-0.030133625463400003
ACH-001306,-0.20838071629299998
ACH-001318,0.160351637156
ACH-001322,-0.265128297143
ACH-001328,-0.160666107622
ACH-001332,-0.0017466256780699998
ACH-001333,0.0108220194297
ACH-001336,-0.0830714106151
ACH-001340,-0.183748439437
ACH-001346,-0.24125669963399998
ACH-001353,0.0515227042952
ACH-001354,-0.25381389102400004
ACH-001367,0.0366760715955
ACH-001368,-0.10906280261
ACH-001374,-0.14921488479599998
ACH-001375,-0.0737842642209
ACH-001377,0.06619533559780001
ACH-001380,-0.11869095052
ACH-001391,-0.38216216009000004
ACH-001407,-0.05196240388619999
ACH-001408,-0.165776542607
ACH-001413,-0.0662923594576
ACH-001430,0.0662517271913
ACH-001431,-0.157077906207
ACH-001450,-0.25042810964400003
ACH-001496,-0.17666557182
ACH-001500,-0.16297067436100002
ACH-001521,-0.103753833805
ACH-001523,0.036737946983
ACH-001532,-0.176915888141
ACH-001536,-0.218516060621
ACH-001550,-0.022691666313800003
ACH-001552,-0.125566253047
ACH-001554,-0.102263556997
ACH-001645,-0.237220632345
ACH-001654,-0.146317984876
ACH-001715,-0.23633903019699998
ACH-001735,-0.206809737319
ACH-001736,-0.11985900682600001
ACH-001737,0.233647515162
ACH-001740,0.018709947687400003
ACH-001745,-0.11248410953299999
ACH-001750,-0.140888406687
ACH-001765,-0.00527262467507
ACH-001956,-0.0173734494747
ACH-001957,-0.042105714831300003
