,RRP12 (23223)
ACH-000004,-1.43350514456
ACH-000007,-1.46498277181
ACH-000009,-1.25982012374
ACH-000011,-0.972312038893
ACH-000012,-1.24629792823
ACH-000013,-1.332315881
ACH-000014,-1.30773440004
ACH-000015,-1.3228234333700002
ACH-000017,-1.58473530972
ACH-000018,-1.7135512392899999
ACH-000019,-1.3103858055500002
ACH-000021,-1.27317230896
ACH-000022,-1.4207687753600002
ACH-000025,-1.48370885963
ACH-000028,-1.32093865101
ACH-000030,-1.34179369958
ACH-000035,-1.38640599394
ACH-000036,-1.23797288875
ACH-000037,-1.8219668728599998
ACH-000039,-1.3425261654700003
ACH-000040,-1.4990612851299998
ACH-000041,-1.2153544775299998
ACH-000042,-1.34345662698
ACH-000045,-1.22891248666
ACH-000047,-1.32321931802
ACH-000052,-1.25822488248
ACH-000053,-1.51759984009
ACH-000054,-1.1961855977
ACH-000055,-1.28419725883
ACH-000060,-1.31555656201
ACH-000067,-1.57908652095
ACH-000070,-1.2103580627500001
ACH-000075,-1.5938606949399998
ACH-000078,-1.61998808773
ACH-000082,-1.3977884889899999
ACH-000085,-1.2469003605600002
ACH-000086,-1.4981962403799998
ACH-000087,-1.35955760424
ACH-000092,-1.3691545557799998
ACH-000095,-1.48555078975
ACH-000097,-1.24877385236
ACH-000098,-1.27640518281
ACH-000099,-1.51232374179
ACH-000108,-1.30724036012
ACH-000113,-1.33089426037
ACH-000115,-1.19200804376
ACH-000116,-1.40614716902
ACH-000118,-1.26628577135
ACH-000120,-1.4554607841
ACH-000123,-1.18153466928
ACH-000127,-1.284421157
ACH-000128,-1.20669189323
ACH-000132,-1.63563573041
ACH-000133,-1.4019811991600002
ACH-000137,-1.4154046745299997
ACH-000138,-1.14800681503
ACH-000142,-1.5882904494799999
ACH-000143,-1.22664777798
ACH-000146,-1.18935581463
ACH-000148,-1.5269527837099999
ACH-000150,-1.46092326462
ACH-000152,-1.5326918256200002
ACH-000153,-1.3972698301700002
ACH-000159,-1.1899804747299998
ACH-000160,-1.6005378490399997
ACH-000163,-1.41356208233
ACH-000167,-1.18141911468
ACH-000168,-1.4660442191999998
ACH-000169,-1.3664971936
ACH-000178,-1.35011313792
ACH-000182,-1.1012785660200002
ACH-000183,-1.4524733741999998
ACH-000188,-1.0609504909
ACH-000189,-1.33331657009
ACH-000190,-1.43217642183
ACH-000198,-1.33316216365
ACH-000204,-1.31723879463
ACH-000206,-1.09040868981
ACH-000207,-1.3135945347
ACH-000211,-1.5180594735
ACH-000215,-1.43066307046
ACH-000221,-1.31418880136
ACH-000222,-1.3049592143100002
ACH-000223,-1.33130936959
ACH-000226,-1.25620330379
ACH-000227,-1.2341545252
ACH-000228,-1.09965225656
ACH-000231,-1.4423584847600002
ACH-000232,-1.43797494312
ACH-000233,-1.31733742666
ACH-000234,-1.4528727265
ACH-000235,-1.3805757998800001
ACH-000237,-1.3086498960100001
ACH-000238,-1.54053545628
ACH-000243,-1.17655004918
ACH-000244,-1.3416255944700002
ACH-000246,-1.10954247186
ACH-000248,-1.32793776355
ACH-000250,-1.3315689818
ACH-000251,-1.1843097355399999
ACH-000253,-1.3984015582499998
ACH-000255,-1.24277883852
ACH-000256,-1.4118502402700002
ACH-000257,-1.6439978828100001
ACH-000258,-1.4521772761200002
ACH-000259,-1.2280220722600002
ACH-000260,-1.10017611692
ACH-000261,-1.4589039816100002
ACH-000262,-1.52716646704
ACH-000263,-1.10632426949
ACH-000264,-1.54504466614
ACH-000265,-1.2277871360700001
ACH-000266,-1.2525624454200002
ACH-000272,-1.32052164025
ACH-000273,-1.36920085093
ACH-000274,-1.44489196616
ACH-000277,-1.06190099209
ACH-000278,-1.32773883439
ACH-000279,-1.6768185119999999
ACH-000280,-1.1878534847700002
ACH-000281,-1.65851543534
ACH-000288,-1.49610961757
ACH-000291,-1.42410644407
ACH-000293,-1.27534079752
ACH-000294,-1.11576457794
ACH-000295,-1.6946050380500002
ACH-000296,-1.7746048524400002
ACH-000302,-1.3714766198500001
ACH-000304,-1.2279517479000002
ACH-000307,-1.32792689832
ACH-000308,-1.29087692112
ACH-000310,-1.63066892459
ACH-000311,-1.30631512482
ACH-000312,-1.42506924785
ACH-000315,-1.453008684
ACH-000316,-1.25590761715
ACH-000317,-1.2218740523
ACH-000318,-1.1623206275
ACH-000319,-1.5298048563799997
ACH-000320,-1.5288564493099999
ACH-000322,-1.5724005196000002
ACH-000323,-1.33151272407
ACH-000324,-1.3966593590600003
ACH-000329,-1.72326688801
ACH-000330,-1.55492034868
ACH-000331,-1.20228141135
ACH-000332,-1.16256935854
ACH-000334,-1.22893991369
ACH-000335,-1.37764061022
ACH-000336,-1.59738711315
ACH-000337,-1.26615375267
ACH-000339,-1.3254532567200001
ACH-000341,-1.42053563743
ACH-000348,-1.19225107139
ACH-000350,-1.25594658292
ACH-000352,-1.31719758377
ACH-000356,-1.1717589273
ACH-000361,-1.27427561991
ACH-000362,-1.3754638105700001
ACH-000363,-1.18730703948
ACH-000364,-1.3918140279
ACH-000365,-1.44240232019
ACH-000366,-1.37472437335
ACH-000368,-1.4480654841299998
ACH-000374,-1.4267743438999998
ACH-000375,-1.5168387288799998
ACH-000376,-1.41470856482
ACH-000381,-1.33652617392
ACH-000383,-1.40744643133
ACH-000387,-1.27980766315
ACH-000389,-1.33685418875
ACH-000390,-1.51723928426
ACH-000393,-1.41322560566
ACH-000395,-1.38397539574
ACH-000397,-1.2106519678799998
ACH-000401,-1.25057308794
ACH-000402,-1.42162901181
ACH-000403,-1.4246973026299998
ACH-000404,-1.1976907587999999
ACH-000406,-1.24080256828
ACH-000407,-1.54019023636
ACH-000408,-1.33522776662
ACH-000410,-1.2307825936299999
ACH-000411,-0.9716216417110001
ACH-000414,-1.47393474286
ACH-000415,-1.51298011234
ACH-000416,-1.26242257423
ACH-000420,-1.29979150682
ACH-000421,-1.32642018172
ACH-000424,-1.4286872981999998
ACH-000425,-1.46085533758
ACH-000426,-0.992972900553
ACH-000427,-1.04295530923
ACH-000433,-1.42186049149
ACH-000436,-1.29115059209
ACH-000444,-1.15656366931
ACH-000445,-1.08645707612
ACH-000448,-1.32010942146
ACH-000450,-1.28580819885
ACH-000452,-1.4898718069799999
ACH-000454,-1.10113807259
ACH-000458,-1.25914812662
ACH-000459,-1.13447055889
ACH-000460,-1.16926386118
ACH-000461,-1.05758833297
ACH-000463,-1.22360343439
ACH-000464,-1.45745780611
ACH-000466,-1.2052662277
ACH-000467,-1.38234494506
ACH-000468,-1.30947394024
ACH-000469,-1.50327580925
ACH-000470,-1.23593189588
ACH-000471,-1.41660132769
ACH-000472,-1.42590409079
ACH-000473,-1.22062022611
ACH-000475,-1.31963439365
ACH-000476,-1.16203331322
ACH-000477,-0.9910683700059999
ACH-000480,-1.4583615660299998
ACH-000481,-1.6230312710600001
ACH-000483,-1.26424172869
ACH-000484,-0.995590469389
ACH-000485,-1.57551329085
ACH-000486,-1.12133944677
ACH-000487,-1.13094646928
ACH-000488,-1.31180928419
ACH-000490,-1.2148146314100001
ACH-000491,-1.4527508738600001
ACH-000495,-1.17197632918
ACH-000496,-1.31442448325
ACH-000499,-1.6751826202000002
ACH-000500,-1.67809003738
ACH-000502,-1.29210531548
ACH-000503,-1.2446660497700002
ACH-000505,-1.40143757977
ACH-000507,-1.24616497
ACH-000510,-1.5000514126
ACH-000511,-1.2419062873200002
ACH-000512,-1.5662749059399999
ACH-000516,-1.19779870259
ACH-000517,-1.33470755265
ACH-000518,-1.23276098701
