,FAM91A1 (157769)
ACH-000004,-0.038271922451300004
ACH-000007,-0.111362180024
ACH-000009,-0.303696025417
ACH-000011,-0.182106396961
ACH-000012,-0.23260207488600002
ACH-000013,-0.248002694454
ACH-000014,-0.19687993118500002
ACH-000015,-0.0938541473216
ACH-000017,-0.216430138821
ACH-000018,-0.10464950444700001
ACH-000019,-0.17750376093400003
ACH-000021,-0.167016322761
ACH-000022,-0.203492953143
ACH-000025,-0.243169443502
ACH-000028,-0.432881226348
ACH-000030,-0.121120489478
ACH-000035,-0.253480139837
ACH-000036,-0.470246574249
ACH-000037,-0.242167993732
ACH-000039,-0.40311617736999994
ACH-000040,-0.594009703089
ACH-000041,-0.182559908552
ACH-000042,-0.29198653097800004
ACH-000045,-0.06880654746439999
ACH-000047,-0.16022104144000002
ACH-000052,-0.335413381312
ACH-000053,-0.22476150140700002
ACH-000054,-0.09213700031080001
ACH-000055,-0.48643048884400003
ACH-000060,-0.381419212807
ACH-000067,-0.295680268659
ACH-000070,0.08639159866589999
ACH-000075,-0.16765002703600002
ACH-000078,-0.339483635542
ACH-000082,-0.35958950547799995
ACH-000085,-0.277106649692
ACH-000086,-0.250455658376
ACH-000087,-0.141413344637
ACH-000092,-0.383166134886
ACH-000095,-0.026359777446499998
ACH-000097,-0.37740507728399997
ACH-000098,-0.242156587782
ACH-000099,-0.281985567943
ACH-000108,0.0038677581622800004
ACH-000113,-0.248635852315
ACH-000115,0.012258853028899999
ACH-000116,-0.16403850112600002
ACH-000118,-0.37980340291299997
ACH-000120,-0.277487235041
ACH-000123,-0.138514493072
ACH-000127,-0.175763433477
ACH-000128,-0.293454855324
ACH-000132,-0.307861168975
ACH-000133,-0.300191742322
ACH-000137,-0.0560705250526
ACH-000138,-0.0339099314903
ACH-000142,-0.281570844721
ACH-000143,-0.124364250708
ACH-000146,-0.137815304715
ACH-000148,-0.332265259516
ACH-000150,-0.371199612865
ACH-000152,-0.414673993704
ACH-000153,-0.624899020466
ACH-000159,-0.218775435801
ACH-000160,-0.291590792892
ACH-000163,-0.398304736493
ACH-000167,-0.228523132822
ACH-000168,-0.175732002287
ACH-000169,-0.29439417292500003
ACH-000178,-0.35315211052699996
ACH-000182,-0.23041142048500002
ACH-000183,-0.334991764566
ACH-000188,-0.25509632490600004
ACH-000189,-0.238315916781
ACH-000190,-0.45185617683300006
ACH-000198,-0.08833751988230001
ACH-000204,-0.242070180977
ACH-000206,-0.28966004385
ACH-000207,-0.355432695132
ACH-000211,-0.0765987144575
ACH-000215,-0.396175365893
ACH-000221,-0.122066852244
ACH-000222,-0.402335356545
ACH-000223,-0.317172376132
ACH-000226,-0.23867094675099998
ACH-000227,-0.091281749595
ACH-000228,-0.0299882144952
ACH-000231,-0.299079168507
ACH-000232,-0.39181633716
ACH-000233,-0.049247952836199996
ACH-000234,-0.06960908400989999
ACH-000235,-0.23213849623500002
ACH-000237,-0.23776259780200001
ACH-000238,-0.103503171552
ACH-000243,-0.243364054537
ACH-000244,-0.380300158125
ACH-000246,-0.264225721241
ACH-000248,-0.16476655265100001
ACH-000250,-0.304861174712
ACH-000251,0.048651445725099995
ACH-000253,-0.123253212031
ACH-000255,-0.420736376782
ACH-000256,-0.23474980409600002
ACH-000257,-0.32295670490600004
ACH-000258,-0.021342526511300003
ACH-000259,-0.15425250894099998
ACH-000260,-0.15829630004599998
ACH-000261,-0.205261782041
ACH-000262,-0.0401850137791
ACH-000263,-0.0351755738674
ACH-000264,-0.437320643718
ACH-000265,-0.325649536317
ACH-000266,-0.132168303192
ACH-000272,-0.398612750643
ACH-000273,-0.23982136365499998
ACH-000274,-0.315100455094
ACH-000277,-0.43140691843
ACH-000278,-0.278935704736
ACH-000279,-0.140495060119
ACH-000280,-0.11344707746200001
ACH-000281,-0.29408845873100004
ACH-000288,-0.181432709863
ACH-000291,-0.136785924015
ACH-000293,-0.285147172354
ACH-000294,0.0267848267979
ACH-000295,0.157718914791
ACH-000296,-0.172436839508
ACH-000302,-0.142995371766
ACH-000304,-0.26665653714299997
ACH-000307,-0.244454264683
ACH-000308,-0.22894846434500002
ACH-000310,-0.28055779111900003
ACH-000311,-0.188324598156
ACH-000312,-0.273809872633
ACH-000315,-0.167678100835
ACH-000316,-0.32549804605099997
ACH-000317,-0.111340265765
ACH-000318,-0.0349517033035
ACH-000319,-0.27597109046
ACH-000320,-0.275631809291
ACH-000322,-0.6014503425509999
ACH-000323,-0.287017558078
ACH-000324,-0.083436878409
ACH-000329,-0.32336977297200004
ACH-000330,-0.131023444288
ACH-000331,-0.41688101534500005
ACH-000332,-0.24632410665100002
ACH-000334,-0.307291664505
ACH-000335,-0.186950280226
ACH-000336,0.0449606091708
ACH-000337,-0.00817500654506
ACH-000339,-0.12734997244100002
ACH-000341,-0.059870392383900004
ACH-000348,-0.184408166448
ACH-000350,-0.256853874362
ACH-000352,-0.249580880868
ACH-000356,-0.137997904485
ACH-000361,-0.336411623812
ACH-000362,-0.201324173993
ACH-000363,-0.106072597742
ACH-000364,-0.185601914652
ACH-000365,-0.136300068997
ACH-000366,-0.155484156642
ACH-000368,-0.407553806892
ACH-000374,0.0232072488867
ACH-000375,-0.158927247711
ACH-000376,-0.199121350968
ACH-000381,-0.35488570682099996
ACH-000383,-0.24926049542
ACH-000387,-0.08235279021919999
ACH-000389,-0.14864554301
ACH-000390,-0.481117315119
ACH-000393,-0.299500134458
ACH-000395,-0.35559317039300004
