,IFI27L1 (122509)
ACH-000207,-0.28397289129700004
ACH-000211,-0.197445443312
ACH-000215,-0.06601439576740001
ACH-000221,-0.120501169293
ACH-000222,-0.06946301725880001
ACH-000223,-0.09955002794029999
ACH-000226,-0.118918242051
ACH-000227,0.059230261138699995
ACH-000228,-0.194838664224
ACH-000231,-0.0683846018579
ACH-000232,-0.180015821208
ACH-000233,-0.0293539545682
ACH-000234,-0.130478117874
ACH-000235,-0.06749830546369999
ACH-000237,-0.0686641870386
ACH-000238,-0.319802134736
ACH-000243,0.0238939134252
ACH-000244,-0.10360571202400001
ACH-000246,0.0253052157363
ACH-000248,-0.054534512676099996
ACH-000250,-0.379433910896
ACH-000251,-0.217079987197
ACH-000253,-0.0607675043922
ACH-000255,-0.22018363711800001
ACH-000256,-0.0526151716004
ACH-000257,-0.30871454299400003
ACH-000258,0.0344778645782
ACH-000259,-0.0791622195366
ACH-000260,0.0429700472563
ACH-000261,0.045560751928400006
ACH-000262,-0.08794139309239998
ACH-000263,-0.262368752453
ACH-000264,-0.201772988474
ACH-000265,-0.010666999146
ACH-000266,-0.0188927778158
ACH-000272,-0.059698682155300005
ACH-000273,0.0839816851655
ACH-000274,-0.11613775882999999
ACH-000277,0.157885729843
ACH-000278,-0.047958956250200004
ACH-000279,-0.17287656702799997
ACH-000280,-0.107827270788
ACH-000281,-0.04977707746230001
ACH-000288,-0.09071694526360001
ACH-000291,-0.125188422084
ACH-000293,0.012588225438
ACH-000294,-0.0905637909788
ACH-000295,0.148768787665
ACH-000296,-0.00406667715165
ACH-000302,-0.0299219322848
ACH-000304,0.101998890471
ACH-000307,-0.0650594924484
ACH-000308,-0.0497395789266
ACH-000310,-0.320010317938
ACH-000311,-0.0159959254164
ACH-000312,-0.045259924833
ACH-000315,0.0294152320316
ACH-000316,-0.156418202007
ACH-000317,-0.13509520137800002
ACH-000318,0.044392045188300006
ACH-000319,0.186108676563
ACH-000320,-0.09502565479149999
ACH-000322,-0.33619443757399997
ACH-000323,-0.0384882279785
ACH-000324,-0.018947597672700003
ACH-000329,-0.180388760522
ACH-000330,-0.0918115159438
ACH-000331,-0.09722081934270001
ACH-000332,-0.04059200818380001
ACH-000334,-0.26794673176999995
ACH-000335,-0.17913394828899998
ACH-000336,0.127792845743
ACH-000337,-0.37733864024999997
ACH-000339,0.0814638361063
ACH-000341,0.27903986770100003
ACH-000348,-0.231030954241
ACH-000350,-0.15027242054099998
ACH-000352,-0.0592586321839
ACH-000356,0.0476615462445
ACH-000361,0.13462810293400002
ACH-000362,-0.0953514243702
ACH-000363,-0.025746497554599998
ACH-000364,0.121456583094
ACH-000365,-0.0756761622337
ACH-000366,-0.0589675733559
ACH-000368,-0.0914725794778
ACH-000374,0.0819641413785
ACH-000375,-0.206525639863
ACH-000376,-0.015631971847800002
ACH-000381,-0.0990969880877
ACH-000383,-0.170017948771
ACH-000387,-0.0362515562923
ACH-000389,-0.199117767264
ACH-000390,-0.120696518563
ACH-000393,-0.489465857322
ACH-000395,-0.11260078255000001
ACH-000397,0.110005210741
ACH-000401,-0.031029894073900003
ACH-000402,-0.498293341734
ACH-000403,-0.161410356907
ACH-000404,0.240611371672
ACH-000406,-0.0923123109553
ACH-000407,-0.14879134860200002
ACH-000408,-0.183951176808
ACH-000410,-0.0459096836366
ACH-000411,-0.171853273989
ACH-000414,0.035313987168699996
ACH-000415,0.0125844400888
ACH-000416,-0.07839945630089999
ACH-000420,-0.18559623165800002
ACH-000421,-0.09271629374
ACH-000424,-0.371860577189
ACH-000425,0.0213336897278
ACH-000426,-0.0320167493932
ACH-000427,-0.10140838433499999
ACH-000433,0.08944232666969999
ACH-000436,-0.0317809919749
ACH-000444,-0.09281950024630001
ACH-000445,-0.20343440590700002
ACH-000448,-0.19366840481800002
ACH-000450,-0.302191551948
ACH-000452,0.00805990270943
ACH-000454,-0.202973197377
ACH-000458,-0.16873183352600002
ACH-000459,0.0672247661864
ACH-000460,-0.143970043665
ACH-000461,0.0931249674903
ACH-000463,-0.11771702965299999
ACH-000464,-0.033990849819999995
ACH-000466,0.0370940685197
ACH-000467,-0.157852466908
ACH-000468,-0.16614704228399998
ACH-000469,-0.286463668457
ACH-000470,-0.275500477793
ACH-000471,-0.130707772553
ACH-000472,-0.249016154298
ACH-000473,-0.0806841817827
ACH-000475,-0.08133553885219999
ACH-000476,-0.194889447196
ACH-000477,-0.284408930321
ACH-000480,-0.331513207972
ACH-000481,0.0486293329175
ACH-000483,-0.0217885270388
ACH-000484,-0.00487250642406
ACH-000485,0.09824708592939999
ACH-000486,-0.119313573795
ACH-000487,-0.00879858942373
ACH-000488,-0.22689563276799998
ACH-000490,-0.104255892215
ACH-000491,-0.127579695042
ACH-000495,-0.253452901478
ACH-000496,-0.030045171633900004
ACH-000499,-0.170488077328
ACH-000500,-0.368221796971
ACH-000502,-0.105336694215
ACH-000503,0.226224147393
ACH-000505,-0.22773626158399998
ACH-000507,-0.0306563052243
ACH-000510,-0.008394736165380001
ACH-000511,-0.0108938620129
ACH-000512,0.27403645041200003
ACH-000516,0.14987807612
ACH-000517,-0.165632802994
ACH-000518,0.0261335952732
ACH-000520,-0.07551740216630001
ACH-000521,0.09862369599580001
ACH-000522,-0.0026789957825300004
ACH-000524,-0.148193897816
ACH-000527,-0.101130688572
ACH-000528,-0.054743553932800004
ACH-000537,0.0269103756328
ACH-000541,-0.11493859963
ACH-000542,-0.051618353012
ACH-000544,-0.150833677978
ACH-000545,0.00999644447457
ACH-000547,-0.14550252032299998
ACH-000548,-0.17546321359900002
ACH-000549,0.0150520889298
ACH-000550,-0.199638434146
ACH-000552,-0.044784484754699996
ACH-000556,-0.0394724240947
ACH-000557,0.110390004892
ACH-000570,-0.234887577859
ACH-000571,-0.237148014282
ACH-000573,-0.100342733749
ACH-000576,-0.0752074638464
ACH-000580,-0.12792440645
ACH-000584,-0.0178600060672
ACH-000585,-0.10653501292000002
ACH-000588,-0.100624258732
ACH-000589,-0.029148829678700004
ACH-000591,-0.23192003625500002
ACH-000593,-0.0316795603176
ACH-000600,-0.125984986504
ACH-000601,-0.0538801089083
ACH-000604,0.260118444376
ACH-000605,-0.00706083408227
ACH-000606,-0.136943395011
ACH-000608,-0.333721699455
ACH-000614,-0.022883168176299998
ACH-000616,-0.009226595779440001
ACH-000618,0.025723179270700003
ACH-000619,0.142472872358
ACH-000620,-0.18009110235
ACH-000621,-0.0037247502898900002
ACH-000622,0.010317697316700002
ACH-000623,-0.123911882095
ACH-000624,-0.134423565135
ACH-000627,-0.00950918472322
ACH-000630,-0.08222433912060001
ACH-000632,-0.007936488978329999
ACH-000633,-0.279997601654
ACH-000637,-0.04944596930509999
ACH-000638,0.0419439420168
ACH-000646,-0.00792351165632
ACH-000647,-0.0419679286943
ACH-000648,-0.033812669967999996
ACH-000649,-0.195111100881
ACH-000651,0.0168214582009
ACH-000652,0.024087911463099996
ACH-000653,-0.131904534868
ACH-000657,-0.0601421204065
ACH-000658,-0.061138406919
ACH-000661,0.060777539054
ACH-000662,-0.200278050353
ACH-000663,-0.129691281153
ACH-000665,0.0340424890684
ACH-000671,-0.0638301069766
ACH-000673,-0.116386366516
ACH-000676,-0.06131830258859999
ACH-000677,0.20606795665
ACH-000681,0.038555228426900005
ACH-000682,-0.11280802306900001
ACH-000683,0.0527300367035
ACH-000684,-0.055794962647099995
ACH-000688,-0.2130717219
ACH-000693,-0.051022675237800005
ACH-000694,-0.0364708391239
ACH-000695,-0.10149545243
ACH-000696,0.07583721947989999
ACH-000697,-0.288956394856
ACH-000699,-0.116587175626
ACH-000701,-0.16846920306899998
ACH-000706,-0.147500859639
ACH-000711,-0.102996604562
ACH-000713,0.00874763165573
ACH-000714,-0.226072865508
ACH-000718,0.0163253378927
ACH-000720,-0.006150650391609999
ACH-000721,-0.06194423785130001
ACH-000724,0.0493854381609
ACH-000725,-0.0713388650964
ACH-000732,-0.146555076175
ACH-000734,-0.113421543568
ACH-000735,-0.10440926421
ACH-000736,-0.21615435582400003
ACH-000738,-0.187501327009
ACH-000746,0.0637202399686
ACH-000747,-0.0465389897387
ACH-000748,0.0171555803967
ACH-000753,-0.038250791323500004
ACH-000756,-0.0567719110883
ACH-000757,-0.078741962214
ACH-000758,-0.0331165282146
ACH-000760,-0.0817086379771
ACH-000763,-0.111662199145
ACH-000764,-0.199709088948
ACH-000765,-0.209392995616
ACH-000766,-0.109958007589
ACH-000767,-0.076856955729
ACH-000768,-0.0119617436516
ACH-000769,0.123099626918
ACH-000770,-0.194524673777
ACH-000771,-0.171490620513
ACH-000773,-0.21360260430199998
ACH-000776,-0.272560995377
ACH-000777,-0.0694084455847
ACH-000778,-0.205157978375
ACH-000781,0.00398086462865
ACH-000782,0.0846500775459
ACH-000783,-0.0769608054073
ACH-000784,-0.00144186806251
ACH-000785,0.041587962799
ACH-000787,-0.131421854465
ACH-000788,0.0372709024015
ACH-000791,-0.09097488122089999
ACH-000792,-0.0865172054041
ACH-000794,-0.145787519898
ACH-000796,-0.110478949428
ACH-000799,-0.268225344217
ACH-000800,-0.27709048940299996
ACH-000802,-0.0549410408957
ACH-000804,0.0428214710986
ACH-000805,-0.194082199854
ACH-000809,-0.09945840742630001
ACH-000810,0.0410370087926
ACH-000811,-0.192054325042
ACH-000817,-0.160048316882
ACH-000819,-0.122773974714
ACH-000820,-0.223061759122
ACH-000821,-0.028976719926900003
ACH-000822,-0.134432651593
ACH-000823,0.0160129298363
ACH-000824,-0.0723958870217
ACH-000827,-0.13644684514699998
ACH-000829,0.0633332523424
ACH-000831,-0.190878025251
ACH-000832,-0.181834183402
ACH-000833,-0.26214780307700003
ACH-000834,-0.198122211556
ACH-000835,-0.12539117796
ACH-000836,-0.0812642020843
ACH-000837,0.0129495696065
ACH-000838,0.00505908665978
ACH-000839,0.0398977061344
ACH-000840,-0.131929511295
ACH-000841,-0.0710366629234
ACH-000843,0.052697799829799996
ACH-000846,-0.165812859612
ACH-000847,-0.00319188953645
ACH-000848,0.142780217146
ACH-000849,-0.00539189114792
ACH-000851,-0.115194033702
ACH-000855,0.121341193468
ACH-000856,0.0240108976486
ACH-000858,-0.106258816684
ACH-000859,0.0810594446567
ACH-000861,-0.131311914419
ACH-000862,-0.057602600086500005
ACH-000865,-0.0671188888804
ACH-000866,-0.10104738247400001
ACH-000867,-0.025532251353500002
ACH-000869,-0.06981809646539999
ACH-000872,-0.11677456606799999
ACH-000873,0.0544037256763
ACH-000876,-0.0874117253409
ACH-000878,-0.116886786544
ACH-000880,-0.111904246804
ACH-000881,-0.147962594616
ACH-000882,-0.201590360311
ACH-000884,-0.08486161644880001
ACH-000885,-0.104734827108
ACH-000887,0.0183148304931
ACH-000888,0.000632113880387
ACH-000889,-0.132428224496
ACH-000890,-0.260396667697
ACH-000896,0.0449600224169
ACH-000898,-0.181959768534
ACH-000900,-0.0941899796277
ACH-000901,-0.172080832352
ACH-000905,-0.0267873597634
ACH-000906,0.0108284273935
ACH-000907,-0.382389117882
ACH-000910,-0.0437029511323
ACH-000911,-0.057448078029199996
ACH-000912,-0.189071627043
ACH-000913,-0.0530658385159
ACH-000915,0.0236177572568
ACH-000916,-0.151904992833
ACH-000917,0.0493984647755
ACH-000921,-0.21696275013799998
ACH-000924,-0.11571854164100001
ACH-000926,0.09214071540539999
ACH-000928,0.0812993835182
ACH-000929,0.187784358164
ACH-000932,0.0202507370099
ACH-000935,-0.14029909298499998
ACH-000936,0.132215635871
ACH-000937,0.000827323307769
ACH-000938,-0.0041299298185
ACH-000939,-0.030091254588
ACH-000941,-0.112370431634
ACH-000943,-0.122695310538
ACH-000946,-0.330341716906
ACH-000947,-0.042739044166
ACH-000948,-0.0980900696299
ACH-000950,-0.36289971464599996
ACH-000953,-0.07770689387
ACH-000957,-0.30015690248300003
ACH-000958,-0.19704320640599998
ACH-000960,0.18558397007
ACH-000963,0.229102538936
ACH-000968,-0.120729553196
ACH-000969,-0.025107415934
ACH-000973,-0.03954538110380001
ACH-000974,-0.033277891694
ACH-000975,0.0270438271557
ACH-000976,-0.20488902481
ACH-000978,0.0401534919833
ACH-000980,-0.124077892663
ACH-000984,0.110729001846
ACH-000986,-0.13111205695699998
ACH-000988,0.0387116493391
ACH-000993,0.07251601576500001
ACH-000994,-0.148154220218
ACH-000996,-0.101490077877
ACH-001001,-0.245574534421
ACH-001020,0.217254876019
ACH-001028,0.0104947139972
ACH-001031,0.00769099367067
ACH-001038,-0.0881962585376
ACH-001048,-0.020012684687299997
ACH-001050,-0.14777154211
ACH-001053,0.08545276448010002
ACH-001054,0.00458463855224
ACH-001061,0.010512214393799998
ACH-001067,-0.050005124331599995
ACH-001075,-0.030416111647
ACH-001096,0.159274990593
ACH-001128,0.188602381567
ACH-001134,-0.0169626990922
ACH-001151,-0.10960662457499999
ACH-001163,-0.10681642228299999
ACH-001164,-0.0509009571126
ACH-001173,-0.14455423867
ACH-001183,-0.140522575422
ACH-001184,-0.0276555044048
ACH-001190,-0.304738620688
ACH-001192,-0.037563500870300005
ACH-001193,-0.08316659803319999
ACH-001196,0.0931912817079
ACH-001197,-0.237442264259
ACH-001205,0.0231200166223
ACH-001211,-0.148671721441
ACH-001212,0.00825966404429
ACH-001228,0.0655239774327
ACH-001232,-0.0149745980963
ACH-001239,-0.0402464979173
ACH-001274,-0.0680152730158
ACH-001275,0.07297468885910001
ACH-001277,0.08363128246689999
ACH-001278,-0.0621717043963
ACH-001280,0.0846509413656
ACH-001283,-0.004445990055180001
ACH-001289,0.049085224549500005
ACH-001295,-0.0516081458172
ACH-001300,-0.14553764785999998
ACH-001301,-0.18758107675000002
ACH-001302,-0.144850769584
ACH-001303,-0.17728993964499998
ACH-001306,0.148286760884
ACH-001318,-0.0175505245647
ACH-001322,-0.19994684429
ACH-001328,0.0368146420814
ACH-001332,-0.10771572701099999
ACH-001333,0.102073735714
ACH-001336,-0.13104535798800002
ACH-001340,-0.0060311221719799996
ACH-001346,0.027761563862400005
ACH-001353,-0.0406569340895
ACH-001354,0.085378992512
ACH-001367,0.114656111299
ACH-001368,-0.14278249788699998
ACH-001374,-0.45705647151100004
ACH-001375,-0.0463292279598
ACH-001377,-0.024227234890299997
ACH-001380,-0.197887761457
ACH-001391,-0.20819678442
ACH-001407,0.217703347938
ACH-001408,0.0325351471641
ACH-001413,-0.368305982763
ACH-001430,0.12096135153899999
ACH-001431,-0.08754740184250001
ACH-001450,-0.292867784372
ACH-001496,0.108030839967
ACH-001500,0.0402592383549
ACH-001521,-0.0086841891135
ACH-001523,-0.0669532089874
ACH-001532,-0.161629373917
ACH-001536,0.0135084920454
ACH-001550,-0.09088189476119998
ACH-001552,-0.36238812666599995
ACH-001554,0.0194265245516
ACH-001645,-0.0856263261809
ACH-001654,-0.0184454446475
ACH-001715,-0.046315571739600006
ACH-001735,-0.174598584685
ACH-001736,-0.281809210734
ACH-001737,-0.203816634402
ACH-001740,-0.251994890493
ACH-001745,-0.08985691783739999
ACH-001750,-0.296309116094
ACH-001765,-0.16273393439
ACH-001956,-0.17813449046500002
ACH-001957,0.100269849112
