,CYP2A13 (1553)
ACH-000004,-0.505752872762
ACH-000007,-0.472197813262
ACH-000009,-0.519375188982
ACH-000011,-0.408884859392
ACH-000012,-0.464254427197
ACH-000013,-0.67992884146
ACH-000014,-0.575311631887
ACH-000015,-0.699544923206
ACH-000017,-0.43420309257
ACH-000018,-0.7992835688140001
ACH-000019,-0.361163142554
ACH-000021,-0.872061865574
ACH-000022,-0.46654889536300004
ACH-000025,-0.187248735804
ACH-000028,-0.469190043303
ACH-000030,-0.671164919983
ACH-000035,-0.446761040743
ACH-000036,-0.552714984451
ACH-000037,-0.26469164275699997
ACH-000039,-0.561264308333
ACH-000040,-0.390001389296
ACH-000041,-0.420086992746
ACH-000042,-0.661811338579
ACH-000045,-0.49299599626
ACH-000047,-0.487946551319
ACH-000052,-0.548574859854
ACH-000053,-0.75260288455
ACH-000054,-0.567330470219
ACH-000055,-0.49318792482900004
ACH-000060,-0.318422540066
ACH-000067,-0.43143499357
ACH-000070,-0.43855329807300003
ACH-000075,-0.590286574736
ACH-000078,-0.829413667922
ACH-000082,-0.429572007888
ACH-000085,-0.32935193121399997
ACH-000086,-0.556425201727
ACH-000087,-0.787378226896
ACH-000092,-0.490200723445
ACH-000095,-0.678359897639
ACH-000097,-0.662663580915
ACH-000098,-0.70375793182
ACH-000099,-0.835048177985
ACH-000108,-0.600447007375
ACH-000113,-0.528750631888
ACH-000115,-0.75046222719
ACH-000116,-0.5478059685159999
ACH-000118,-0.48234916609800005
ACH-000120,-0.489207966206
ACH-000123,-0.587904601562
ACH-000127,-0.777953576705
ACH-000128,-0.7140154056100001
ACH-000132,-0.32455741551
ACH-000133,-0.5442217946360001
ACH-000137,-0.7634401033050001
ACH-000138,-0.692449212138
ACH-000142,-0.545213498545
ACH-000143,-0.338198011149
ACH-000146,-0.762730630917
ACH-000148,-0.362620591423
ACH-000150,-0.7103151717239999
ACH-000152,-0.338911954085
ACH-000153,-0.7921508130949999
ACH-000159,-0.760070587818
ACH-000160,-0.44711221918300004
ACH-000163,-0.599264094144
ACH-000167,-0.557265358024
ACH-000168,-0.603179907553
ACH-000169,-0.632291041577
ACH-000178,-0.521760840661
ACH-000182,-0.40541201735
ACH-000183,-0.43027934177500005
ACH-000188,-0.476589438142
ACH-000189,-0.672436399723
ACH-000190,-0.492439125752
ACH-000198,-0.654113688012
ACH-000204,-0.289869425558
ACH-000206,-0.580835878542
ACH-000207,-0.5112885304720001
ACH-000211,-0.516747384571
ACH-000215,-0.487673675437
ACH-000221,-0.7338549019570001
ACH-000222,-0.43537241773100005
ACH-000223,-0.45408347631800006
ACH-000226,-0.504510887453
ACH-000227,-0.298382699503
ACH-000228,-0.42912208713100003
ACH-000231,-0.297638597984
ACH-000232,-0.676847316881
ACH-000233,-0.948871733165
ACH-000234,-0.8226289163830001
ACH-000235,-0.524675268454
ACH-000237,-0.589294587631
ACH-000238,-0.33735060041599996
ACH-000243,-0.599326870533
ACH-000244,-0.446122818232
ACH-000246,-0.49041684663999996
ACH-000248,-0.396699692112
ACH-000250,-0.612214566141
ACH-000251,-0.5800531511079999
ACH-000253,-0.671382027714
ACH-000255,-0.554375070762
ACH-000256,-0.447703775963
ACH-000257,-0.319740254417
ACH-000258,-0.756655364244
ACH-000259,-0.644267945048
ACH-000260,-0.574986434193
ACH-000261,-0.575087369271
ACH-000262,-0.596539079298
ACH-000263,-0.8110277962450001
ACH-000264,-0.445999011973
ACH-000265,-0.6895622934810001
ACH-000266,-0.5445355508749999
ACH-000272,-0.645691844281
ACH-000273,-0.5778044347
ACH-000274,-0.49592222263999997
ACH-000277,-0.106829183227
ACH-000278,-0.666780485345
ACH-000279,-0.398968469063
ACH-000280,-1.1002831466399998
ACH-000281,-0.514128705757
ACH-000288,-0.336900854112
ACH-000291,-0.42410367114200004
ACH-000293,-0.29815510011199997
ACH-000294,-0.835115486601
ACH-000295,-0.834387183787
ACH-000296,-0.380868665634
ACH-000302,-1.0076786789899999
ACH-000304,-0.364175054938
ACH-000307,-0.460490510667
ACH-000308,-0.629727759794
