,THEM5 (284486)
ACH-000004,-0.16963835545800002
ACH-000007,-0.630320470529
ACH-000009,-0.521039294792
ACH-000011,-0.0574830111934
ACH-000012,-0.281648084422
ACH-000013,-0.32583809319699997
ACH-000014,-0.10638920343000001
ACH-000015,-0.16803997267999998
ACH-000017,-0.10924025463199999
ACH-000018,-0.228286604645
ACH-000019,-0.759621750261
ACH-000021,-0.356176584159
ACH-000022,-0.237232820102
ACH-000025,-0.16954684554000002
ACH-000028,-0.256811043984
ACH-000030,-0.25171232257
ACH-000035,-0.226033984692
ACH-000036,-0.20563688819000003
ACH-000037,-0.153628406569
ACH-000039,-0.5547640622469999
ACH-000040,-0.176133038089
ACH-000041,-0.20306015620700002
ACH-000042,-0.20412583898800002
ACH-000045,-0.336825405677
ACH-000047,-0.171063879077
ACH-000052,-0.0586064944434
ACH-000053,-0.354579555361
ACH-000054,-0.144929871839
ACH-000055,-0.108444895137
ACH-000060,-0.319966138942
ACH-000067,-0.120595442481
ACH-000070,-0.139769873315
ACH-000075,-0.269554854516
ACH-000078,-0.205979305689
ACH-000082,-0.17527447942000002
ACH-000085,-0.42784534189499995
ACH-000086,-0.5284603734100001
ACH-000087,-0.29836178265200003
ACH-000092,-0.509102357956
ACH-000095,-0.223903342051
ACH-000097,-0.192406636699
ACH-000098,-0.314633377081
ACH-000099,-0.264622912053
ACH-000108,-0.300280448569
ACH-000113,-0.0654069177174
ACH-000115,-0.126504496525
ACH-000116,-0.061934097761699995
ACH-000118,-0.327000115503
ACH-000120,-0.45287672741400004
ACH-000123,-0.143524344233
ACH-000127,-0.13968085376599998
ACH-000128,-0.0584121526871
ACH-000132,-0.247506925682
ACH-000133,-0.30722634083
ACH-000137,-0.174053610398
ACH-000138,-0.024471389670599995
ACH-000142,-0.124292243307
ACH-000143,-0.167155589069
ACH-000146,-0.323169737309
ACH-000148,-0.319607533637
ACH-000150,-0.233620405304
ACH-000152,-0.0929269314869
ACH-000153,-0.33571808619000004
ACH-000159,-0.431057771632
ACH-000160,-0.22661626947799998
ACH-000163,-0.182018475531
ACH-000167,-0.09812612057739999
ACH-000168,-0.0792506489326
ACH-000169,-0.34705200784199997
ACH-000178,-0.210765180938
ACH-000182,-0.142419685309
ACH-000183,-0.17369936971
ACH-000188,-0.266907647854
ACH-000189,-0.13411692964400002
ACH-000190,-0.493594820978
ACH-000198,-0.194493525202
ACH-000204,-0.52753485087
ACH-000206,-0.388326162627
ACH-000207,-0.0830315558753
ACH-000211,-0.0771851792882
ACH-000215,-0.319453388252
ACH-000221,-0.316199612058
ACH-000222,-0.429553582512
ACH-000223,-0.288637147134
ACH-000226,-0.294476819228
ACH-000227,-0.175432768074
ACH-000228,-0.6612971887870001
ACH-000231,-0.189196328574
ACH-000232,-0.223583246998
ACH-000233,-0.283972239511
ACH-000234,-0.18641461305999998
ACH-000235,-0.40589162657600003
ACH-000237,-0.24542958315000002
ACH-000238,-0.181355874932
ACH-000243,-0.351199379737
ACH-000244,-0.368794860147
ACH-000246,-0.231328134598
ACH-000248,-0.140120373589
ACH-000250,-0.31320019935800003
ACH-000251,-0.147538404354
ACH-000253,-0.210851772807
ACH-000255,-0.274039502825
ACH-000256,-0.172647590926
ACH-000257,0.161866503773
ACH-000258,-0.15488471904999998
ACH-000259,-0.415517187487
ACH-000260,-0.312221905499
ACH-000261,-0.12034260884600001
ACH-000262,-0.018321767787200002
ACH-000263,0.050034108363
ACH-000264,-0.190183945601
ACH-000265,-0.198860688955
ACH-000266,-0.251816038181
ACH-000272,-0.135646971453
ACH-000273,-0.31226969399300003
ACH-000274,-0.28175784843400004
ACH-000277,-0.166611025946
ACH-000278,-0.303443530646
ACH-000279,-0.0440464792563
ACH-000280,-0.389656683147
ACH-000281,-0.412986902207
ACH-000288,-0.28340341544500003
ACH-000291,-0.290876475193
ACH-000293,-0.22365407156
ACH-000294,-0.263677126901
ACH-000295,0.153334302235
ACH-000296,-0.533177572915
ACH-000302,-0.189764817383
ACH-000304,0.146951897064
ACH-000307,-0.20934091353
ACH-000308,-0.271988748499
ACH-000310,-0.292084152072
ACH-000311,-0.413082515724
ACH-000312,-0.241616990462
ACH-000315,-0.0608731654722
ACH-000316,-0.291381598819
ACH-000317,-0.34308711109800005
ACH-000318,-0.290567676918
ACH-000319,-0.09762112818499999
ACH-000320,-0.21780816553500001
ACH-000322,-0.33360592387
ACH-000323,-0.058402584458099996
ACH-000324,-0.277772636324
ACH-000329,-0.21560894057399999
ACH-000330,-0.0178486351378
ACH-000331,-0.299285273967
ACH-000332,-0.29845301235599997
ACH-000334,-0.435494119414
ACH-000335,-0.349424206603
ACH-000336,-0.00508558107876
ACH-000337,-0.599362864438
ACH-000339,-0.218380646561
ACH-000341,-0.701399358053
ACH-000348,-0.0576409455191
ACH-000350,-0.347770044379
ACH-000352,-0.11855764036599999
ACH-000356,-0.35983397005199996
ACH-000361,-0.14765208172299998
ACH-000362,-0.113252782738
ACH-000363,-0.201073156096
ACH-000364,-0.325892705665
ACH-000365,-0.0697722489199
ACH-000366,-0.21353769463599998
ACH-000368,-0.249676256503
ACH-000374,-0.21171490268100002
ACH-000375,-0.29408411075
ACH-000376,-0.13051679957
ACH-000381,-0.40229457243699995
ACH-000383,-0.278859597316
ACH-000387,-0.285955578541
ACH-000389,-0.0747667939056
ACH-000390,-0.367062236568
ACH-000393,-0.252847657094
ACH-000395,-0.014299839545799999
ACH-000397,-0.370884388335
ACH-000401,-0.43611536392800004
ACH-000402,-0.044604377996
ACH-000403,-0.217257993721
ACH-000404,-0.0171280890081
ACH-000406,-0.303997313919
ACH-000407,-0.24422163285999998
ACH-000408,-0.197414992655
ACH-000410,-0.440381589353
ACH-000411,-0.39532851965800003
ACH-000414,-0.511991230882
ACH-000415,-0.12495350559
ACH-000416,-0.385485342104
ACH-000420,-0.0455137337593
ACH-000421,-0.23900584864399999
ACH-000424,-0.304568568251
ACH-000425,-0.250385826316
ACH-000426,-0.14898111154000002
ACH-000427,-0.0057274585615
ACH-000433,-0.42529969077600005
ACH-000436,-0.302961713536
ACH-000444,-0.21517272703
ACH-000445,-0.11289438819900001
ACH-000448,-0.396762145056
ACH-000450,-0.05179381331999999
ACH-000452,-0.114174466247
ACH-000454,-0.13953505293500001
ACH-000458,-0.411037923273
ACH-000459,0.0789110938733
ACH-000460,-0.20248970779199998
ACH-000461,0.0125657370924
ACH-000463,-0.220152164016
ACH-000464,-0.169713656974
ACH-000466,0.07687286550149999
ACH-000467,-0.345467784647
ACH-000468,-0.28860105635600003
ACH-000469,-0.114717798436
ACH-000470,-0.06283669303969999
ACH-000471,-0.321757623239
ACH-000472,-0.0819695238054
ACH-000473,-0.26582034315499997
ACH-000475,-0.22119429292
ACH-000476,-0.255871726244
ACH-000477,-0.162517872392
ACH-000480,-0.326831553331
ACH-000481,-0.27730167792300003
ACH-000483,-0.14225838986
ACH-000484,-0.457597806787
ACH-000485,-0.102673486227
ACH-000486,-0.24913278886
ACH-000487,-0.170857517696
ACH-000488,-0.24480381569499998
ACH-000490,-0.23067053775199997
ACH-000491,-0.011739420940600001
ACH-000495,-0.41363933393200003
ACH-000496,-0.228417838199
ACH-000499,-0.0152040046123
ACH-000500,-0.655030550961
ACH-000502,-0.328452124377
ACH-000503,-0.135665917028
ACH-000505,-0.263262274615
ACH-000507,-0.17418903515999998
ACH-000510,-0.330125899473
ACH-000511,-0.246293386375
ACH-000512,-0.442952530251
ACH-000516,-0.395859101319
ACH-000517,-0.37060535484499996
ACH-000518,-0.009957985218709999
ACH-000520,-0.27420613591
ACH-000521,-0.48252063407300005
ACH-000522,-0.155453992487
ACH-000524,-0.306544139406
ACH-000527,-0.182043630685
ACH-000528,-0.376656182794
ACH-000537,-0.15608831299599998
ACH-000541,-0.00220619479536
ACH-000542,-0.214705139997
ACH-000544,-0.315753813826
ACH-000545,-0.161844789346
ACH-000547,-0.43760075867200005
ACH-000548,-0.363787524229
ACH-000549,-0.126180532882
ACH-000550,-0.0638108619619
ACH-000552,-0.225329517581
ACH-000556,-0.257154614051
ACH-000557,-0.136326138972
ACH-000570,-0.134937812851
ACH-000571,-0.12300243088400001
ACH-000573,-0.367699282171
ACH-000576,0.018239292014099996
ACH-000580,-0.255871178241
ACH-000584,-0.0772040132995
ACH-000585,-0.212187213911
ACH-000588,-0.0796650911611
ACH-000589,-0.301637215767
ACH-000591,-0.170386995519
ACH-000593,-0.212605703502
ACH-000600,-0.382358075894
ACH-000601,-0.345518551549
ACH-000604,-0.140419102755
ACH-000605,-0.167326010668
ACH-000606,-0.404102870361
ACH-000608,-0.14450736052100002
ACH-000614,-0.16593924841
ACH-000616,-0.146986633101
ACH-000618,-0.27415044851500003
ACH-000619,-0.16191325069700002
ACH-000620,-0.0515858345596
ACH-000621,-0.0453844597845
ACH-000622,-0.0265583972618
ACH-000623,-0.157568494615
ACH-000624,-0.25526401308200003
ACH-000627,-0.287036903979
ACH-000630,-0.182766425402
ACH-000632,-0.143504572
ACH-000633,-0.08396548847000002
ACH-000637,-0.01668048539
ACH-000638,-0.304695322843
ACH-000646,0.0408723780447
ACH-000647,-0.240745357797
ACH-000648,-0.281302158374
ACH-000649,-0.21749796971700003
ACH-000651,-0.38410443422799995
ACH-000652,-0.142710102553
ACH-000653,-0.347885753636
ACH-000657,-0.286914428554
ACH-000658,-0.21897487319400002
ACH-000661,-0.013972797777799998
ACH-000662,-0.23143826893599997
ACH-000663,-0.298185172194
ACH-000665,-0.219889575668
ACH-000671,-0.147460460239
ACH-000673,-0.197810343455
ACH-000676,-0.37342186786
ACH-000677,-0.251770089169
ACH-000681,-0.343661680995
ACH-000682,-0.176118236395
ACH-000683,-0.338977125038
ACH-000684,-0.5329453590209999
ACH-000688,-0.149869247007
ACH-000693,-0.284866787132
ACH-000694,-0.333206609142
ACH-000695,-0.208045205605
ACH-000696,-0.338423879662
ACH-000697,-0.448923028176
ACH-000699,-0.139598521918
ACH-000701,-0.44641578465099996
