,EFNA2 (1943)
ACH-000004,-0.101981066556
ACH-000007,0.0801672782599
ACH-000009,0.033775753612000005
ACH-000011,-0.359331602781
ACH-000012,-0.163210257725
ACH-000013,-0.211416800233
ACH-000014,-0.0573665779574
ACH-000015,-0.09629433017410001
ACH-000017,-0.324608163905
ACH-000018,-0.41197955484800003
ACH-000019,-0.345600032253
ACH-000021,-0.36719673549000004
ACH-000022,-0.0544297958397
ACH-000025,-0.16293527976
ACH-000028,-0.22645306427200002
ACH-000030,-0.20898725816799998
ACH-000035,-0.183899958522
ACH-000036,-0.319780543737
ACH-000037,-0.313812524212
ACH-000039,-0.0548255353723
ACH-000040,-0.522527445951
ACH-000041,-0.083960738682
ACH-000042,-0.10632184967800001
ACH-000045,-0.32365597724899997
ACH-000047,-0.0437740273759
ACH-000052,-0.276514265862
ACH-000053,-0.060556545388599996
ACH-000054,-0.25946277865899997
ACH-000055,-0.18920992099800002
ACH-000060,-0.0044826668905
ACH-000067,-0.269205155809
ACH-000070,-0.0390548766389
ACH-000075,-0.409925128164
ACH-000078,-0.0303037805115
ACH-000082,-0.252573464094
ACH-000085,-0.191235489293
ACH-000086,-0.180910621182
ACH-000087,0.0220072698
ACH-000092,-0.232425582727
ACH-000095,-0.162291835863
ACH-000097,-0.292701862187
ACH-000098,-0.310103564551
ACH-000099,-0.24063779028700003
ACH-000108,-0.179285013269
ACH-000113,-0.151421576733
ACH-000115,-0.33363741027
ACH-000116,-0.203145536097
ACH-000118,-0.148356106367
ACH-000120,-0.111816508188
ACH-000123,-0.0151755937191
ACH-000127,-0.363876128954
ACH-000128,0.0422703315637
ACH-000132,-0.412405905673
ACH-000133,-0.317758386161
ACH-000137,-0.23695689150600002
ACH-000138,-0.209645432437
ACH-000142,-0.20884200821199997
ACH-000143,-0.262172050414
ACH-000146,-0.148004749952
ACH-000148,-0.112425417347
ACH-000150,-0.42554992927599994
ACH-000152,-0.48607352886699995
ACH-000153,0.0405568586683
ACH-000159,-0.326617670938
ACH-000160,-0.10566706600800001
ACH-000163,-0.004645552174189999
ACH-000167,-0.31800858016600003
ACH-000168,-0.087391585244
ACH-000169,-0.29359938041
ACH-000178,-0.186333257635
ACH-000182,-0.17343982787300002
ACH-000183,-0.281479541496
ACH-000188,-0.202237883596
ACH-000189,-0.43680760232199994
ACH-000190,-0.012283774425
ACH-000198,-0.133798407146
ACH-000204,-0.08304919222910001
ACH-000206,-0.151943131433
ACH-000207,-0.129396987486
ACH-000211,-0.217934901323
ACH-000215,-0.324312448337
ACH-000221,-0.15302794993799998
ACH-000222,-0.050054854503600005
ACH-000223,-0.04687685019999999
ACH-000226,-0.12173422742699999
ACH-000227,0.214708586806
ACH-000228,0.0328341854929
ACH-000231,-0.146620744006
ACH-000232,-0.187055986466
ACH-000233,-0.09466734507030002
ACH-000234,-0.271580518206
ACH-000235,-0.127716559778
ACH-000237,-0.21195522373599998
ACH-000238,-0.125346096573
ACH-000243,-0.202798842562
ACH-000244,-0.128326768835
ACH-000246,-0.30587770178
ACH-000248,-0.467676304397
ACH-000250,-0.396572767997
ACH-000251,-0.306599201606
ACH-000253,-0.40557327135399995
ACH-000255,-0.181394958453
ACH-000256,-0.15076897612600001
ACH-000257,0.06639844286709999
ACH-000258,-0.20039797713799998
ACH-000259,-0.231304128102
ACH-000260,-0.179828416857
ACH-000261,-0.2913574329
ACH-000262,-0.1273722555
ACH-000263,-0.270134961774
ACH-000264,-0.246885884462
ACH-000265,0.00429901693846
ACH-000266,-0.250283389348
ACH-000272,-0.192790883428
ACH-000273,-0.125761779578
ACH-000274,-0.300677716567
ACH-000277,-0.453600778734
ACH-000278,0.041993264752699995
ACH-000279,-0.217571583567
ACH-000280,-0.283020246155
ACH-000281,-0.27402823197500004
ACH-000288,-0.164757163441
ACH-000291,-0.0871887344667
ACH-000293,-0.211387169349
ACH-000294,0.08576147057050001
ACH-000295,-0.177387665712
ACH-000296,-0.159307582482
ACH-000302,-0.305296278296
ACH-000304,-0.19572742763
ACH-000307,-0.272747354188
ACH-000308,-0.16245310660499998
ACH-000310,-0.0807637084174
ACH-000311,-0.287847422006
ACH-000312,-0.166861651428
ACH-000315,-0.15683576559100001
ACH-000316,-0.0787905587432
ACH-000317,-0.294926838388
ACH-000318,-0.039337121653
ACH-000319,-0.41576686551700004
ACH-000320,-0.281254792015
ACH-000322,-0.098072438937
ACH-000323,-0.21240872533100003
ACH-000324,-0.11480479043500001
ACH-000329,-0.22708184899099998
ACH-000330,-0.0268763371392
ACH-000331,-0.394645254906
ACH-000332,-0.134909518886
ACH-000334,-0.16947141445900002
ACH-000335,-0.025845519944599996
ACH-000336,-0.377984169635
ACH-000337,-0.16812152905299999
ACH-000339,-0.258424336994
ACH-000341,-0.581167123551
ACH-000348,-0.08640725171610002
ACH-000350,-0.015008115966499999
ACH-000352,-0.244967672925
ACH-000356,-0.287150527835
ACH-000361,-0.0871180081968
ACH-000362,-0.18320385678800002
ACH-000363,-0.37885937687
ACH-000364,-0.123933799833
ACH-000365,-0.09904799740539999
ACH-000366,-0.44847294384400005
ACH-000368,-0.21494030710099998
ACH-000374,-0.262851082896
ACH-000375,-0.0471312348559
ACH-000376,-0.027730485095700003
