,IFFO2 (126917)
ACH-000004,-0.193888662758
ACH-000007,-0.17442912568799998
ACH-000009,-0.0239391314005
ACH-000011,-0.08878451698010001
ACH-000012,-0.102887101045
ACH-000013,-0.181362516344
ACH-000014,-0.0985545136196
ACH-000015,0.0448922039037
ACH-000017,-0.228789580147
ACH-000018,0.12063413896900001
ACH-000019,-0.226961487183
ACH-000021,0.059937709638
ACH-000022,-0.147761737499
ACH-000025,0.0485495476471
ACH-000028,0.021505159434700005
ACH-000030,0.0022507127049899997
ACH-000035,-0.276028071189
ACH-000036,-0.018387664736
ACH-000037,-0.418442785452
ACH-000039,-0.153532053353
ACH-000040,-0.333497316813
ACH-000041,-0.00448926724867
ACH-000042,-0.040699704516300006
ACH-000045,0.286903215039
ACH-000047,-0.12818611585
ACH-000052,-0.0945515510599
ACH-000053,-0.06919865374689999
ACH-000054,-0.12380682367000001
ACH-000055,-0.208022464782
ACH-000060,-0.11850903149599999
ACH-000067,-0.21686622156500002
ACH-000070,-0.20990585794
ACH-000075,-0.182814246312
ACH-000078,0.0107044759329
ACH-000082,-0.0185779392541
ACH-000085,-0.0809738293597
ACH-000086,-0.128511538674
ACH-000087,-0.363036334698
ACH-000092,-0.164906877416
ACH-000095,-0.243987916862
ACH-000097,-0.0132437942315
ACH-000098,-0.0699207108781
ACH-000099,-0.139821807232
ACH-000108,-0.237213513288
ACH-000113,-0.09701721263469999
ACH-000115,-0.267830058833
ACH-000116,-0.167799560279
ACH-000118,-0.12079355970799999
ACH-000120,-0.135899277298
ACH-000123,-0.0805141019387
ACH-000127,-0.115795374297
ACH-000128,-0.309898291805
ACH-000132,-0.230586319466
ACH-000133,-0.22843139838799997
ACH-000137,-0.345789540524
ACH-000138,0.123377345008
ACH-000142,-0.07466722505330001
ACH-000143,-0.251768884092
ACH-000146,-0.189932423466
ACH-000148,-0.145901131563
ACH-000150,-0.321472904653
ACH-000152,-0.30152382821
ACH-000153,-0.128828830261
ACH-000159,-0.0163316337393
ACH-000160,-0.010615532279900001
ACH-000163,-0.0831034064078
ACH-000167,-0.030931975369700004
ACH-000168,0.21914226558299998
ACH-000169,-0.11680856474000001
ACH-000178,-0.244301689775
ACH-000182,0.000386160844006
ACH-000183,-0.119793628671
ACH-000188,0.0144867944471
ACH-000189,-0.0916756094395
ACH-000190,-0.12635846710999998
ACH-000198,0.0238216513196
ACH-000204,-0.30424270531
ACH-000206,-0.15496757399900002
ACH-000207,-0.0139849816692
ACH-000211,-0.0640095417019
ACH-000215,-0.15033804918
ACH-000221,-0.142374009749
ACH-000222,0.11347104432600001
ACH-000223,-0.255478491082
ACH-000226,-0.138108669124
ACH-000227,-0.21731187711999997
ACH-000228,-0.0643788901397
ACH-000231,-0.10773152701300001
ACH-000232,-0.0836598437847
ACH-000233,-0.168869265782
ACH-000234,-0.0778598607747
ACH-000235,-0.0568470119434
ACH-000237,-0.198799874227
ACH-000238,-0.196554082346
ACH-000243,-0.0424524466113
ACH-000244,-0.24759880900400003
ACH-000246,-0.123770966245
ACH-000248,0.08623278613839999
ACH-000250,-0.0808397943115
ACH-000251,-0.23919022577399998
ACH-000253,-0.0192989525542
ACH-000255,0.0196575369336
ACH-000256,-0.303399775985
ACH-000257,0.018782211085400003
ACH-000258,-0.276527890269
ACH-000259,-0.13191043929000001
ACH-000260,-0.150613946679
ACH-000261,-0.06917455492260001
ACH-000262,0.101058976467
ACH-000263,-0.144882503646
ACH-000264,-0.17778596155999998
ACH-000265,0.0324023725175
ACH-000266,-0.163051090823
ACH-000272,0.0530777792649
ACH-000273,-0.0324452994693
ACH-000274,-0.305971550687
ACH-000277,-0.234959870675
ACH-000278,-0.20404114347600003
ACH-000279,-0.155133501076
ACH-000280,0.0484194297372
ACH-000281,-0.13315771162
ACH-000288,-0.19485677985999997
ACH-000291,-0.22682029029599998
ACH-000293,-0.294521035662
ACH-000294,0.0105728692474
ACH-000295,-0.006743557577
ACH-000296,-0.120805684862
ACH-000302,-0.207340641078
ACH-000304,-0.0519373681324
ACH-000307,-0.160712163626
ACH-000308,-0.0224112745088
ACH-000310,-0.0490261911572
ACH-000311,-0.156542664226
ACH-000312,-0.163876312169
ACH-000315,-0.27795940218000004
ACH-000316,-0.061127068660000006
ACH-000317,-0.24788088077
ACH-000318,-0.109262205254
ACH-000319,0.175332938684
ACH-000320,-0.0881758295301
ACH-000322,-0.07479060118589999
ACH-000323,-0.226254273162
ACH-000324,-0.0237806343841
ACH-000329,-0.165385796905
ACH-000330,-0.156846062137
ACH-000331,-0.26168605671100004
ACH-000332,-0.04978068188109999
ACH-000334,0.0160338781938
ACH-000335,-0.0433701726157
ACH-000336,-0.019175490617
ACH-000337,-0.18930568881499998
ACH-000339,0.124496956457
ACH-000341,-0.131824344139
ACH-000348,-0.134114480432
ACH-000350,-0.0668987513766
ACH-000352,-0.207045910092
ACH-000356,-0.09015967451160001
ACH-000361,0.050554626575400004
ACH-000362,0.00589885569077
ACH-000363,0.0141026716605
ACH-000364,-0.222832761066
ACH-000365,-0.1194096122
ACH-000366,-0.37485598674000004
ACH-000368,-0.08949543405919999
ACH-000374,0.017790996705200002
ACH-000375,-0.11829063708200001
ACH-000376,-0.133892263231
ACH-000381,-0.156683089191
ACH-000383,-0.09397020568150001
ACH-000387,-0.12593793402
ACH-000389,-0.13881970887800002
ACH-000390,-0.116921955295
ACH-000393,-0.182581114369
ACH-000395,-0.218205055582
ACH-000397,-0.186009040177
ACH-000401,0.0407081262315
ACH-000402,-0.179398373058
ACH-000403,-0.173566621782
ACH-000404,-0.27324558877
ACH-000406,-0.0390395150071
ACH-000407,-0.0790807861102
ACH-000408,-0.304525565261
ACH-000410,-0.052807227354899997
ACH-000411,-0.0755676281792
ACH-000414,0.00297158323187
ACH-000415,-0.023254816524
ACH-000416,-0.224650494348
ACH-000420,-0.21439792737
ACH-000421,-0.27100815295200004
ACH-000424,-0.42158775744000004
ACH-000425,-0.08386349804010002
ACH-000426,-0.117379853751
