,NCK2 (8440)
ACH-000004,-0.136210910109
ACH-000007,-0.0563418876875
ACH-000009,-0.10372663248
ACH-000011,-0.155944976059
ACH-000012,-0.2008971373
ACH-000013,-0.0793818647935
ACH-000014,-0.254951590577
ACH-000015,-0.18123015448399998
ACH-000017,0.0191606662832
ACH-000018,-0.159095658312
ACH-000019,-0.18504650851100002
ACH-000021,0.0754311932921
ACH-000022,-0.071386720062
ACH-000025,-0.15023455955
ACH-000028,-0.10029165610400001
ACH-000030,-0.11345929908800001
ACH-000035,-0.266772601108
ACH-000036,-0.0952834395262
ACH-000037,-0.0350457138896
ACH-000039,-0.0991450862059
ACH-000040,0.00362150636986
ACH-000041,-0.0451246498841
ACH-000042,-0.033167301533
ACH-000045,-0.0372223243347
ACH-000047,-0.0908536831126
ACH-000052,0.263746576131
ACH-000053,-0.101248519705
ACH-000054,-0.167320295163
ACH-000055,-0.00562578764165
ACH-000060,-0.0439627363167
ACH-000067,0.060634117921099996
ACH-000070,-0.271192972695
ACH-000075,-0.16031831462
ACH-000078,-0.248311330473
ACH-000082,0.07392506417360001
ACH-000085,0.06455527153099999
ACH-000086,-0.05940457998
ACH-000087,-0.251175857656
ACH-000092,-0.265354314831
ACH-000095,-0.0205944262914
ACH-000097,-0.0776954778472
ACH-000098,-0.0898866127396
ACH-000099,-0.238984682734
ACH-000108,-0.15716283535999998
ACH-000113,-0.17323380752099998
ACH-000115,0.0185985342263
ACH-000116,-0.108047830591
ACH-000118,-0.13981662517100002
ACH-000120,-0.12162602321799999
ACH-000123,-0.13356762614499998
ACH-000127,-0.127454668667
ACH-000128,-0.255189093099
ACH-000132,-0.08517362168369999
ACH-000133,-0.08217403639880001
ACH-000137,-0.020823910155599996
ACH-000138,0.0478501821329
ACH-000142,0.149030394463
ACH-000143,-0.128844958482
ACH-000146,-0.113737334429
ACH-000148,-0.0288312782172
ACH-000150,0.068502047981
ACH-000152,-0.149664489102
ACH-000153,-0.213078932014
ACH-000159,-0.0279733759842
ACH-000160,-0.238801964635
ACH-000163,-0.117127158532
ACH-000167,-0.09653900042659999
ACH-000168,-0.22592992087299998
ACH-000169,0.140481102067
ACH-000178,-0.010922916758700002
ACH-000182,-0.073429706671
ACH-000183,-0.163804877085
ACH-000188,0.0192179575594
ACH-000189,-0.121465741484
ACH-000190,-0.14989064122600002
ACH-000198,-0.00250215945859
ACH-000204,0.07202112739080001
ACH-000206,-0.122953303972
ACH-000207,-0.029185552224699998
ACH-000211,-0.010353785055600001
ACH-000215,-0.19234344601199999
ACH-000221,-0.155699615271
ACH-000222,-0.205921791276
ACH-000223,-0.349695283395
ACH-000226,-0.00761752990947
ACH-000227,0.139186576491
ACH-000228,-0.07826858910889999
ACH-000231,-0.024519729519500003
ACH-000232,0.0331339563724
ACH-000233,-0.057894970781800004
ACH-000234,-0.155280173361
ACH-000235,-0.123024203924
ACH-000237,-0.03663478795
ACH-000238,-0.047539121394300006
ACH-000243,-0.21469585962699997
ACH-000244,-0.021516891373799998
ACH-000246,0.0500046634225
ACH-000248,-0.156882964235
ACH-000250,-0.005798764657760001
ACH-000251,0.0356618165988
ACH-000253,-0.0753384103913
ACH-000255,-0.29252737792800004
ACH-000256,-0.08425549206360002
ACH-000257,-0.0586561056052
ACH-000258,0.16100549809800002
ACH-000259,-0.0931134040444
ACH-000260,-0.0998199996094
ACH-000261,-0.0979509866847
ACH-000262,0.0232195391052
ACH-000263,0.022836528084800002
ACH-000264,-0.020955236308400002
ACH-000265,-0.23810177533500002
ACH-000266,-0.145764889109
ACH-000272,-0.038391976366199995
ACH-000273,-0.11445158727499999
ACH-000274,0.00711950058512
ACH-000277,0.105046122214
ACH-000278,0.028680462170700003
ACH-000279,-0.0736068998839
ACH-000280,-0.056444951351699996
ACH-000281,-0.10220776973
ACH-000288,0.08601853669810001
ACH-000291,-0.118930304554
ACH-000293,-7.16248134666e-05
ACH-000294,-0.029123666812299998
ACH-000295,0.07938570837100001
ACH-000296,-0.0990034297161
ACH-000302,-0.0437988246775
ACH-000304,-0.179719037311
ACH-000307,-0.20968964843
ACH-000308,-0.14373030283500002
ACH-000310,-0.325444330577
ACH-000311,-0.10889041139599999
ACH-000312,-0.0773506508678
ACH-000315,-0.178459715388
ACH-000316,-0.118037964345
ACH-000317,-0.273427556711
ACH-000318,-0.07123665439730001
ACH-000319,0.09268831439740001
ACH-000320,-0.156770010977
ACH-000322,0.0272349980102
ACH-000323,-0.230852819142
ACH-000324,-0.055612316190200003
ACH-000329,-0.110526209722
ACH-000330,0.08390649671319998
ACH-000331,-0.031844654561799995
ACH-000332,-0.11810383520300001
ACH-000334,0.248976197531
ACH-000335,-0.213978821023
ACH-000336,-0.44645531734300004
ACH-000337,-0.0367408843476
ACH-000339,-0.16239763849199998
ACH-000341,-0.197925694476
ACH-000348,-0.0715535718358
ACH-000350,0.042922531119099994
ACH-000352,0.0263719133898
ACH-000356,0.115966724168
ACH-000361,-0.18270842294700002
ACH-000362,-0.043669763358
ACH-000363,-0.0706262956395
ACH-000364,-0.09995509140660001
ACH-000365,-0.08184735126369999
ACH-000366,-0.0922840924714
ACH-000368,0.154334946194
ACH-000374,-0.172609290975
ACH-000375,-0.032666089185599996
ACH-000376,-0.08726671173689998
ACH-000381,-0.245139953678
ACH-000383,-0.0876331592859
ACH-000387,-0.161075911378
ACH-000389,0.058237340338199994
ACH-000390,-0.159517994157
ACH-000393,-0.106375241448
ACH-000395,0.0398164519759
ACH-000397,-0.042192090642999995
ACH-000401,-0.0595536549792
ACH-000402,0.226007835169
ACH-000403,-0.087661489971
ACH-000404,0.0835140736385
ACH-000406,-0.203332523167
ACH-000407,0.026979945696799998
ACH-000408,-0.144637914105
ACH-000410,0.0233741333981
ACH-000411,-0.046659205939800004
ACH-000414,-0.19260310260299998
ACH-000415,-0.155205782774
ACH-000416,-0.06473780507280001
ACH-000420,0.00682976643788
ACH-000421,-0.035682241422500004
ACH-000424,-0.16410701403300001
ACH-000425,-0.0847867925526
ACH-000426,0.00923057641587
ACH-000427,0.0191283795692
ACH-000433,-0.180792843915
ACH-000436,0.07367708280230001
ACH-000444,-0.20060791286899998
ACH-000445,-0.262464541752
ACH-000448,-0.0864273815765
ACH-000450,0.015773988816700002
ACH-000452,0.0032219406062199995
ACH-000454,-0.227035375742
ACH-000458,-0.0984462255349
ACH-000459,-0.0876885310237
ACH-000460,-0.10102521724199999
ACH-000461,-0.0418899712671
ACH-000463,-0.188634066983
ACH-000464,-0.082808808411
ACH-000466,0.038199533706199995
ACH-000467,-0.073742758948
ACH-000468,-0.044148074335599995
ACH-000469,-0.120260324761
ACH-000470,-0.047694181881400004
ACH-000471,-0.10525725874299999
ACH-000472,-0.08507586642239999
ACH-000473,0.035637483446
ACH-000475,-0.0630504093791
ACH-000476,-0.05743236481459999
ACH-000477,-0.0633894809882
ACH-000480,-0.06074740315780001
ACH-000481,-0.0835541574028
ACH-000483,0.0205491782918
ACH-000484,-0.373460645608
ACH-000485,-0.056725517119100004
ACH-000486,-0.108575851957
ACH-000487,-0.014409568849200001
ACH-000488,-0.0386047336724
ACH-000490,-0.11114207585899999
ACH-000491,-0.106114788835
ACH-000495,-0.146617130462
ACH-000496,-0.40915481598000003
ACH-000499,-0.06365573307059999
ACH-000500,-0.285337805813
ACH-000502,-0.123229624047
ACH-000503,0.09775603917539999
ACH-000505,0.167693132974
ACH-000507,-0.0865800360606
ACH-000510,-0.168497102567
ACH-000511,-0.027788758224
ACH-000512,-0.060448166687
ACH-000516,-0.117417978535
ACH-000517,-0.07582120469260001
ACH-000518,0.0832331142529
ACH-000520,-0.015402043801
ACH-000521,-0.13748215482999998
ACH-000522,-0.0498362816878
ACH-000524,0.0494197719021
ACH-000527,-0.04199876230980001
ACH-000528,-0.0157419226306
ACH-000537,-0.113644558573
ACH-000541,-0.09184701291000001
ACH-000542,-0.028883363812700003
ACH-000544,-0.26302864596500003
ACH-000545,-0.12084161351
ACH-000547,0.052568739049199995
ACH-000548,-0.0633642002364
ACH-000549,-0.0282019062825
